Fecha,Elevacion (msnm),Almacenamiento (hm3),Area (ha),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s),Evaporacion (mm),Precipitacion (mm)
1/1/1993,276.74,164.245,,,,,1.3
1/2/1993,276.73,164.053,,,,,0.6
1/3/1993,276.72,163.862,,,,,0.0
1/4/1993,276.72,163.862,,,,,0.0
1/5/1993,276.71,163.67,,,,,0.0
1/6/1993,276.71,163.67,,,,,0.0
1/7/1993,276.69,163.286,,,,,0.0
1/8/1993,276.68,163.095,,,,,0.0
1/9/1993,276.67,162.903,,,,,0.0
1/10/1993,276.66,162.711,,,,,2.0
1/11/1993,276.65,162.519,,,,,1.8
1/12/1993,276.64,162.328,,,,,0.0
1/13/1993,276.63,162.136,,,,,0.0
1/14/1993,276.62,161.944,,,,,0.0
1/15/1993,276.64,162.328,,,,,0.0
1/16/1993,276.65,162.519,,,,,0.0
1/17/1993,276.65,162.519,,,,,0.0
1/18/1993,276.66,162.711,,,,,0.0
1/19/1993,276.66,162.711,,,,,0.0
1/20/1993,276.66,162.711,,,,,0.0
1/21/1993,276.66,162.711,,,,,0.0
1/22/1993,276.66,162.711,,,,,0.0
1/23/1993,276.66,162.711,,,,,0.0
1/24/1993,276.65,162.519,,,,,0.0
1/25/1993,276.64,162.328,,,,,0.0
1/26/1993,276.63,162.136,,,,,0.0
1/27/1993,276.62,161.944,,,,,0.0
1/28/1993,276.61,161.752,,,,,0.2
1/29/1993,276.6,161.561,,,,,0.0
1/30/1993,276.58,161.177,,,,,0.0
1/31/1993,276.57,160.985,,,,,0.0
2/1/1993,276.55,160.602,,,,,0.0
2/2/1993,276.54,160.41,,,,,1.9
2/3/1993,276.52,160.027,,,,,0.0
2/4/1993,276.51,159.835,,,,,8.5
2/5/1993,276.5,159.643,,,,,2.5
2/6/1993,276.5,159.643,,,,,0.0
2/7/1993,276.49,159.464,,,,,0.0
2/8/1993,276.48,159.286,,,,,0.0
2/9/1993,276.47,159.107,,,,,0.0
2/10/1993,276.45,158.75,,,,,0.0
2/11/1993,276.44,158.572,,,,,0.0
2/12/1993,276.43,158.393,,,,,0.0
2/13/1993,276.41,158.036,,,,,0.0
2/14/1993,276.4,157.857,,,,,0.0
2/15/1993,276.39,157.679,,,,,0.0
2/16/1993,276.37,157.321,,,,,0.0
2/17/1993,276.36,157.143,,,,,2.5
2/18/1993,276.34,156.786,,,,,1.0
2/19/1993,276.32,156.429,,,,,0.2
2/20/1993,276.3,156.071,,,,,0.0
2/21/1993,276.28,155.714,,,,,0.0
2/22/1993,276.26,155.357,,,,,0.0
2/23/1993,276.24,155.0,,,,,0.0
2/24/1993,276.22,154.643,,,,,0.0
2/25/1993,276.2,154.286,,,,,0.0
2/26/1993,276.19,154.107,,,,,0.0
2/27/1993,276.18,153.928,,,,,6.0
2/28/1993,276.17,153.75,,,,,1.0
3/1/1993,276.16,153.571,,,,,0.0
3/2/1993,276.15,153.393,,,,,5.0
3/3/1993,276.14,153.214,,,,,0.0
3/4/1993,276.12,152.857,,,,,1.0
3/5/1993,276.1,152.5,,,,,16.0
3/6/1993,276.09,152.321,,,,,0.0
3/7/1993,276.07,151.964,,,,,0.0
3/8/1993,276.05,151.607,,,,,0.0
3/9/1993,276.03,151.25,,,,,0.0
3/10/1993,276.01,150.893,,,,,0.0
3/11/1993,275.99,150.541,,,,,0.0
3/12/1993,275.97,150.195,,,,,0.0
3/13/1993,275.95,149.85,,,,,0.0
3/14/1993,275.93,149.504,,,,,0.0
3/15/1993,275.91,149.158,,,,,0.0
3/16/1993,275.89,148.812,,,,,0.0
3/17/1993,275.86,148.293,,,,,0.0
3/18/1993,275.84,147.948,,,,,0.0
3/19/1993,275.81,147.429,,,,,0.0
3/20/1993,275.75,146.392,,,,,0.0
3/21/1993,275.76,146.564,,,,,0.0
3/22/1993,275.74,146.219,,,,,0.0
3/23/1993,275.71,145.7,,,,,4.5
3/24/1993,275.69,145.354,,,,,0.0
3/25/1993,275.67,145.008,,,,,0.0
3/26/1993,275.65,144.663,,,,,0.0
3/27/1993,275.63,144.317,,,,,0.0
3/28/1993,275.61,143.971,,,,,0.0
3/29/1993,275.59,143.625,,,,,0.0
3/30/1993,275.57,143.279,,,,,0.0
3/31/1993,275.55,142.934,,,,,0.0
4/1/1993,275.53,142.588,,,,,0.0
4/2/1993,275.51,142.242,,,,,0.0
4/3/1993,275.49,141.901,,,,,0.0
4/4/1993,275.47,141.565,,,,,0.0
4/5/1993,275.45,141.229,,,,,0.0
4/6/1993,275.43,140.893,,,,,0.0
4/7/1993,275.41,140.557,,,,,0.0
4/8/1993,275.39,140.221,,,,,0.0
4/9/1993,275.37,139.884,,,,,0.0
4/10/1993,275.35,139.548,,,,,0.0
4/11/1993,275.33,139.212,,,,,0.0
4/12/1993,275.3,138.708,,,,,0.0
4/13/1993,275.28,138.372,,,,,0.0
4/14/1993,275.26,138.036,,,,,0.0
4/15/1993,275.24,137.7,,,,,0.0
4/16/1993,275.21,137.196,,,,,0.0
4/17/1993,275.19,136.86,,,,,0.0
4/18/1993,275.16,136.356,,,,,0.0
4/19/1993,275.14,136.02,,,,,0.0
4/20/1993,275.12,135.683,,,,,2.5
4/21/1993,275.1,135.347,,,,,0.0
4/22/1993,275.07,134.843,,,,,0.0
4/23/1993,275.05,134.507,,,,,0.0
4/24/1993,275.03,134.171,,,,,0.0
4/25/1993,275.01,133.835,,,,,5.0
4/26/1993,275.01,133.835,,,,,0.0
4/27/1993,274.99,133.5,,,,,2.5
4/28/1993,274.97,133.167,,,,,0.0
4/29/1993,274.95,132.834,,,,,20.0
4/30/1993,274.94,132.667,,,,,1.7
5/1/1993,274.92,132.334,,,,,0.0
5/2/1993,274.9,132.0,,,,,0.0
5/3/1993,274.88,131.667,,,,,0.0
5/4/1993,274.86,131.333,,,,,0.0
5/5/1993,274.82,130.667,,,,,0.0
5/6/1993,274.8,130.333,,,,,0.0
5/7/1993,274.84,131.0,,,,,72.0
5/8/1993,274.82,130.667,,,,,0.0
5/9/1993,274.86,131.333,,,,,58.0
5/10/1993,274.86,131.333,,,,,0.0
5/11/1993,274.86,131.333,,,,,0.0
5/12/1993,274.84,131.0,,,,,0.0
5/13/1993,274.82,130.667,,,,,0.0
5/14/1993,274.8,130.333,,,,,0.0
5/15/1993,274.78,130.0,,,,,0.0
5/16/1993,274.76,129.667,,,,,0.0
5/17/1993,274.74,129.333,,,,,0.0
5/18/1993,274.72,129.0,,,,,0.0
5/19/1993,274.72,129.0,,,,,0.0
5/20/1993,274.7,128.667,,,,,1.0
5/21/1993,274.68,128.333,,,,,0.0
5/22/1993,274.66,128.0,,,,,0.0
5/23/1993,274.64,127.667,,,,,0.0
5/24/1993,274.62,127.333,,,,,1.5
5/25/1993,274.6,127.0,,,,,6.0
5/26/1993,274.59,126.833,,,,,12.0
5/27/1993,274.58,126.666,,,,,0.0
5/28/1993,274.56,126.333,,,,,0.0
5/29/1993,274.55,126.166,,,,,0.0
5/30/1993,274.54,126.0,,,,,0.0
5/31/1993,274.53,125.833,,,,,0.0
6/1/1993,274.51,125.5,,,,,0.0
6/2/1993,274.49,125.183,,,,,0.0
6/3/1993,274.47,124.884,,,,,0.0
6/4/1993,274.45,124.585,,,,,0.0
6/5/1993,274.43,124.286,,,,,0.0
6/6/1993,274.41,123.987,,,,,0.0
6/7/1993,274.38,123.539,,,,,0.0
6/8/1993,274.35,123.09,,,,,0.0
6/9/1993,274.32,122.642,,,,,0.0
6/10/1993,274.29,122.193,,,,,11.0
6/11/1993,274.29,122.193,,,,,2.0
6/12/1993,274.3,122.343,,,,,3.0
6/13/1993,274.27,121.894,,,,,0.0
6/14/1993,274.25,121.595,,,,,6.0
6/15/1993,274.25,121.595,,,,,4.0
6/16/1993,274.23,121.296,,,,,0.0
6/17/1993,274.22,121.146,,,,,1.5
6/18/1993,274.22,121.146,,,,,14.5
6/19/1993,274.23,121.296,,,,,0.0
6/20/1993,274.23,121.296,,,,,12.5
6/21/1993,274.24,121.445,,,,,20.0
6/22/1993,274.29,122.193,,,,,2.2
6/23/1993,274.47,124.884,,,,,0.0
6/24/1993,274.56,126.333,,,,,0.0
6/25/1993,274.61,127.166,,,,,2.5
6/26/1993,274.66,128.0,,,,,11.9
6/27/1993,274.69,128.5,,,,,8.5
6/28/1993,274.73,129.167,,,,,0.0
6/29/1993,274.75,129.5,,,,,6.5
6/30/1993,274.76,129.667,,,,,0.0
7/1/1993,274.78,130.0,,,,,0.0
7/2/1993,274.8,130.333,,,,,0.0
7/3/1993,274.82,130.667,,,,,0.0
7/4/1993,274.82,130.667,,,,,0.0
7/5/1993,274.83,130.833,,,,,0.0
7/6/1993,274.84,131.0,,,,,0.0
7/7/1993,274.84,131.0,,,,,0.0
7/8/1993,274.84,131.0,,,,,0.0
7/9/1993,274.83,130.833,,,,,0.0
7/10/1993,274.83,130.833,,,,,0.0
7/11/1993,274.82,130.667,,,,,0.0
7/12/1993,274.82,130.667,,,,,0.0
7/13/1993,274.81,130.5,,,,,0.0
7/14/1993,274.81,130.5,,,,,0.0
7/15/1993,274.81,130.5,,,,,0.0
7/16/1993,274.81,130.5,,,,,0.0
7/17/1993,274.79,130.167,,,,,0.0
7/18/1993,274.78,130.0,,,,,0.0
7/19/1993,274.77,129.833,,,,,0.0
7/20/1993,274.76,129.667,,,,,0.0
7/21/1993,274.75,129.5,,,,,0.0
7/22/1993,274.74,129.333,,,,,0.0
7/23/1993,274.73,129.167,,,,,0.0
7/24/1993,274.71,128.833,,,,,0.0
7/25/1993,274.7,128.667,,,,,0.0
7/26/1993,274.68,128.333,,,,,0.0
7/27/1993,274.66,128.0,,,,,0.0
7/28/1993,274.64,127.667,,,,,10.7
7/29/1993,274.62,127.333,,,,,0.0
7/30/1993,274.61,127.166,,,,,0.0
7/31/1993,274.59,126.833,,,,,0.0
8/1/1993,274.57,126.5,,,,,0.0
8/2/1993,274.56,126.333,,,,,0.0
8/3/1993,274.54,126.0,,,,,0.0
8/4/1993,274.51,125.5,,,,,0.0
8/5/1993,274.49,125.183,,,,,0.0
8/6/1993,274.47,124.884,,,,,0.0
8/7/1993,274.44,124.436,,,,,0.0
8/8/1993,274.42,124.137,,,,,0.0
8/9/1993,274.4,123.838,,,,,0.0
8/10/1993,274.38,123.539,,,,,0.0
8/11/1993,274.35,123.09,,,,,7.3
8/12/1993,274.34,122.941,,,,,0.0
8/13/1993,274.32,122.642,,,,,0.0
8/14/1993,274.3,122.343,,,,,0.0
8/15/1993,274.27,121.894,,,,,0.0
8/16/1993,274.25,121.595,,,,,0.0
8/17/1993,274.23,121.296,,,,,0.0
8/18/1993,274.2,120.847,,,,,0.0
8/19/1993,274.18,120.548,,,,,0.0
8/20/1993,274.15,120.1,,,,,0.0
8/21/1993,274.12,119.651,,,,,0.0
8/22/1993,274.09,119.203,,,,,0.0
8/23/1993,274.06,118.754,,,,,0.0
8/24/1993,274.03,118.306,,,,,0.0
8/25/1993,274.0,117.857,,,,,0.0
8/26/1993,273.97,117.428,,,,,0.0
8/27/1993,273.94,117.0,,,,,0.0
8/28/1993,273.91,116.571,,,,,0.0
8/29/1993,273.88,116.143,,,,,0.0
8/30/1993,273.84,115.571,,,,,0.0
8/31/1993,273.81,115.143,,,,,4.3
9/1/1993,273.79,114.857,,,,,4.0
9/2/1993,273.77,114.571,,,,,0.0
9/3/1993,273.75,114.286,,,,,0.0
9/4/1993,273.72,113.857,,,,,0.0
9/5/1993,273.7,113.571,,,,,0.0
9/6/1993,273.68,113.285,,,,,130.5
9/7/1993,273.78,114.714,,,,,27.5
9/8/1993,273.92,116.714,,,,,0.0
9/9/1993,273.92,116.714,,,,,0.0
9/10/1993,273.92,116.714,,,,,2.1
9/11/1993,273.92,116.714,,,,,0.0
9/12/1993,273.92,116.714,,,,,0.0
9/13/1993,273.91,116.571,,,,,0.0
9/14/1993,273.9,116.428,,,,,91.0
9/15/1993,274.03,118.306,,,,,0.0
9/16/1993,274.09,119.203,,,,,0.0
9/17/1993,274.22,121.146,,,,,0.0
9/18/1993,274.19,120.698,,,,,3.0
9/19/1993,274.22,121.146,,,,,0.0
9/20/1993,274.26,121.745,,,,,149.7
9/21/1993,274.8,130.333,,,,,1.9
9/22/1993,275.42,140.725,,,,,0.0
9/23/1993,275.68,145.181,,,,,0.0
9/24/1993,275.85,148.121,,,,,0.0
9/25/1993,276.04,151.428,,,,,0.0
9/26/1993,276.13,153.036,,,,,21.5
9/27/1993,276.23,154.821,,,,,21.5
9/28/1993,276.36,157.143,,,,,0.0
9/29/1993,276.44,158.572,,,,,0.0
9/30/1993,276.51,159.835,,,,,0.0
10/1/1993,276.58,161.177,,,,,0.0
10/2/1993,276.64,162.328,,,,,0.0
10/3/1993,276.7,163.478,,,,,0.8
10/4/1993,276.76,164.629,,,,,0.0
10/5/1993,276.83,165.971,,,,,0.0
10/6/1993,276.87,166.738,,,,,0.0
10/7/1993,276.92,167.697,,,,,0.0
10/8/1993,276.97,168.656,,,,,0.0
10/9/1993,277.03,169.808,,,,,0.0
10/10/1993,277.05,170.193,,,,,0.0
10/11/1993,277.08,170.769,,,,,0.0
10/12/1993,277.12,171.539,,,,,0.0
10/13/1993,277.13,171.731,,,,,0.0
10/14/1993,277.16,172.308,,,,,0.0
10/15/1993,277.19,172.885,,,,,0.0
10/16/1993,277.22,173.462,,,,,0.0
10/17/1993,277.25,174.039,,,,,0.0
10/18/1993,277.27,174.423,,,,,0.0
10/19/1993,277.28,174.615,,,,,0.0
10/20/1993,277.28,174.615,,,,,3.5
10/21/1993,277.29,174.808,,,,,0.0
10/22/1993,277.3,175.0,,,,,0.0
10/23/1993,277.31,175.192,,,,,0.0
10/24/1993,277.32,175.385,,,,,0.0
10/25/1993,277.33,175.577,,,,,0.0
10/26/1993,277.34,175.769,,,,,0.0
10/27/1993,277.35,175.962,,,,,0.0
10/28/1993,277.36,176.154,,,,,0.0
10/29/1993,277.37,176.346,,,,,6.0
10/30/1993,277.38,176.538,,,,,0.0
10/31/1993,277.38,176.538,,,,,0.0
11/1/1993,277.38,176.538,,,,,0.0
11/2/1993,277.39,176.731,,,,,2.8
11/3/1993,277.39,176.731,,,,,0.0
11/4/1993,277.41,177.115,,,,,0.8
11/5/1993,277.42,177.308,,,,,2.5
11/6/1993,277.44,177.692,,,,,0.0
11/7/1993,277.45,177.885,,,,,0.0
11/8/1993,277.46,178.077,,,,,0.0
11/9/1993,277.46,178.077,,,,,15.9
11/10/1993,277.49,178.654,,,,,7.0
11/11/1993,277.52,179.244,,,,,0.0
11/12/1993,277.54,179.642,,,,,0.0
11/13/1993,277.55,179.841,,,,,0.0
11/14/1993,277.56,180.04,,,,,0.0
11/15/1993,277.57,180.24,,,,,0.0
11/16/1993,277.56,180.04,,,,,0.0
11/17/1993,277.56,180.04,,,,,0.0
11/18/1993,277.56,180.04,,,,,0.0
11/19/1993,277.56,180.04,,,,,0.0
11/20/1993,277.56,180.04,,,,,0.0
11/21/1993,277.54,179.642,,,,,0.0
11/22/1993,277.53,179.443,,,,,0.0
11/23/1993,277.52,179.244,,,,,0.0
11/24/1993,277.52,179.244,,,,,0.0
11/25/1993,277.52,179.244,,,,,1.0
11/26/1993,277.51,179.045,,,,,0.0
11/27/1993,277.51,179.045,,,,,0.0
11/28/1993,277.5,178.846,,,,,0.0
11/29/1993,277.49,178.654,,,,,0.0
11/30/1993,277.48,178.461,,,,,0.0
12/1/1993,277.47,178.269,,,,,0.0
12/2/1993,277.46,178.077,,,,,0.0
12/3/1993,277.45,177.885,,,,,0.0
12/4/1993,277.45,177.885,,,,,0.0
12/5/1993,277.44,177.692,,,,,0.0
12/6/1993,277.44,177.692,,,,,0.0
12/7/1993,277.44,177.692,,,,,0.0
12/8/1993,277.44,177.692,,,,,0.0
12/9/1993,277.43,177.5,,,,,0.0
12/10/1993,277.43,177.5,,,,,0.0
12/11/1993,277.43,177.5,,,,,0.0
12/12/1993,277.42,177.308,,,,,0.0
12/13/1993,277.41,177.115,,,,,0.0
12/14/1993,277.41,177.115,,,,,0.0
12/15/1993,277.4,176.923,,,,,0.0
12/16/1993,277.4,176.923,,,,,0.0
12/17/1993,277.39,176.731,,,,,0.0
12/18/1993,277.38,176.538,,,,,1.0
12/19/1993,277.38,176.538,,,,,0.0
12/20/1993,277.37,176.346,,,,,0.0
12/21/1993,277.36,176.154,,,,,0.0
12/22/1993,277.36,176.154,,,,,0.0
12/23/1993,277.35,175.962,,,,,0.0
12/24/1993,277.34,175.769,,,,,0.0
12/25/1993,277.34,175.769,,,,,0.0
12/26/1993,277.33,175.577,,,,,0.0
12/27/1993,277.32,175.385,,,,,0.0
12/28/1993,277.32,175.385,,,,,0.0
12/29/1993,277.31,175.192,,,,,1.0
12/30/1993,277.3,175.0,,,,,9.3
12/31/1993,277.3,175.0,,,,,2.3
1/1/1994,277.29,174.868,1964.37,3.32,0.0,1.2,0.0
1/2/1994,277.28,174.615,1962.91,4.82,0.0,1.11,0.0
1/3/1994,277.28,174.615,1962.91,2.74,0.0,4.35,0.0
1/4/1994,277.28,174.615,1962.91,2.64,0.0,3.3,0.0
1/5/1994,277.28,174.423,1962.91,2.64,0.0,3.3,0.0
1/6/1994,277.27,174.423,1961.45,2.74,0.0,6.11,0.0
1/7/1994,277.27,174.231,1961.45,2.72,0.0,6.21,0.0
1/8/1994,277.25,174.038,1958.52,2.73,0.0,4.5,0.0
1/9/1994,277.23,173.654,1955.6,2.73,0.0,4.15,0.0
1/10/1994,277.22,173.462,1954.14,2.74,0.0,4.74,0.0
1/11/1994,277.21,173.269,1952.68,2.53,0.0,2.54,0.0
1/12/1994,277.2,173.077,1951.22,2.65,0.0,3.24,1.8
1/13/1994,277.19,173.885,1949.75,2.45,0.0,2.98,0.0
1/14/1994,277.18,172.692,1948.29,2.61,0.0,3.39,0.0
1/15/1994,277.16,172.308,1945.37,2.71,0.0,3.39,0.0
1/16/1994,277.15,172.115,1943.91,2.71,0.0,4.67,0.0
1/17/1994,277.14,172.923,1942.45,2.64,0.0,4.82,0.0
1/18/1994,277.13,171.731,1940.98,2.5,0.0,4.07,0.0
1/19/1994,277.12,171.538,1939.52,2.78,0.0,4.91,0.0
1/20/1994,277.11,171.346,1938.06,3.31,0.0,1.11,3.0
1/21/1994,277.08,170.669,1933.67,3.36,0.0,0.54,48.9
1/22/1994,277.11,171.346,1938.06,4.15,0.0,0.43,6.0
1/23/1994,277.12,171.538,1939.52,3.26,0.0,0.73,2.0
1/24/1994,277.11,171.346,1938.06,3.17,0.0,0.43,0.0
1/25/1994,277.1,171.154,1936.6,3.34,0.0,3.4,0.0
1/26/1994,277.09,170.962,1935.14,3.34,0.0,2.85,0.0
1/27/1994,277.08,170.769,1933.67,3.11,0.0,3.34,0.0
1/28/1994,277.07,170.577,1932.21,3.32,0.0,2.89,0.0
1/29/1994,277.05,170.192,1929.29,3.09,0.0,1.58,0.0
1/30/1994,277.04,170.0,1927.83,2.92,0.0,1.58,0.0
1/31/1994,277.02,169.615,1924.9,3.04,0.0,1.59,1.5
2/1/1994,277.0,169.231,1921.98,3.25,0.0,0.5,2.5
2/2/1994,277.0,168.846,1921.98,3.25,0.0,0.5,0.0
2/3/1994,276.96,168.462,1916.13,2.65,0.0,1.45,0.0
2/4/1994,276.95,168.269,1914.67,2.88,0.0,1.33,0.0
2/5/1994,276.94,168.077,1913.21,3.13,0.0,2.72,0.0
2/6/1994,276.93,167.885,1911.75,3.14,0.0,2.32,0.0
2/7/1994,276.92,167.692,1910.29,3.03,0.0,3.7,0.0
2/8/1994,276.91,167.5,1908.82,3.29,0.0,5.59,0.0
2/9/1994,276.89,167.115,1905.9,3.13,0.0,5.7,0.5
2/10/1994,276.88,166.923,1904.44,2.84,0.0,6.08,0.0
2/11/1994,276.87,166.731,1902.98,3.16,0.0,6.08,0.0
2/12/1994,276.85,166.346,1900.05,3.25,0.0,5.46,0.0
2/13/1994,276.84,166.154,1898.59,3.25,0.0,4.87,0.0
2/14/1994,276.82,165.769,1895.67,3.14,0.0,4.57,0.0
2/15/1994,276.8,165.385,1892.74,3.15,0.0,4.23,0.0
2/16/1994,276.79,165.192,1891.28,2.98,0.0,2.8,0.5
2/17/1994,276.78,165.0,1889.82,3.21,0.0,1.4,0.0
2/18/1994,276.76,164.615,1886.9,3.05,0.0,2.18,0.0
2/19/1994,276.74,164.231,1883.97,3.03,0.0,2.18,0.0
2/20/1994,276.73,164.038,1882.51,3.13,0.0,2.22,0.0
2/21/1994,276.71,163.654,1879.59,3.14,0.0,3.86,0.0
2/22/1994,276.7,163.463,1878.13,3.16,0.0,5.85,0.0
2/23/1994,276.68,163.077,1875.2,3.18,0.0,5.97,0.0
2/24/1994,276.67,162.885,1873.74,3.18,0.0,5.96,0.0
2/25/1994,276.65,162.5,1870.82,3.18,0.0,5.29,0.0
2/26/1994,276.64,162.308,1869.36,4.77,0.0,3.76,2.0
2/27/1994,276.62,161.923,1866.43,4.79,0.0,1.15,2.0
2/28/1994,276.6,161.538,1863.55,3.01,0.0,0.58,0.5
3/1/1994,276.58,161.154,1860.71,2.72,0.0,0.55,0.0
3/2/1994,276.55,160.577,1856.45,3.16,0.0,4.45,0.0
3/3/1994,276.53,160.192,1853.61,3.29,0.0,5.6,0.0
3/4/1994,276.51,159.821,1850.77,3.13,0.0,6.04,0.0
3/5/1994,276.49,159.464,1847.93,4.88,0.0,5.14,0.0
3/6/1994,276.47,159.107,1845.09,4.77,0.0,3.6,0.0
3/7/1994,276.45,158.75,1842.24,3.03,0.0,6.38,0.0
3/8/1994,276.46,158.393,1843.66,3.4,0.0,6.74,0.0
3/9/1994,276.41,158.036,1836.56,3.01,0.0,7.08,0.0
3/10/1994,276.39,157.679,1833.72,3.13,0.0,4.95,0.0
3/11/1994,276.37,157.321,1830.88,3.23,0.0,4.82,0.0
3/12/1994,276.35,156.964,1828.04,4.71,0.0,5.56,0.0
3/13/1994,276.33,156.607,1825.2,4.73,0.0,4.95,2.5
3/14/1994,276.31,156.25,1822.36,3.33,0.0,0.93,3.0
3/15/1994,276.29,155.893,1819.52,3.06,0.0,4.27,26.0
3/16/1994,276.3,156.071,1820.94,3.36,0.0,1.5,0.0
3/17/1994,276.28,155.714,1818.1,3.07,0.0,2.69,0.0
3/18/1994,276.26,155.357,1815.26,2.99,0.0,6.82,0.0
3/19/1994,276.24,155.0,1812.42,3.11,0.0,5.67,0.0
3/20/1994,276.24,154.643,1812.42,3.16,0.0,5.91,0.0
3/21/1994,276.2,154.286,1806.74,3.15,0.0,4.91,0.0
3/22/1994,276.19,154.107,1805.32,2.9,0.0,7.61,0.0
3/23/1994,276.17,153.75,1802.47,3.03,0.0,5.13,0.0
3/24/1994,276.15,153.393,1799.63,3.24,0.0,4.86,0.0
3/25/1994,276.13,153.036,1796.79,3.13,0.0,7.11,0.0
3/26/1994,276.11,152.679,1793.95,3.28,0.0,4.59,0.0
3/27/1994,276.09,152.321,1791.11,3.17,0.0,5.91,0.0
3/28/1994,276.07,151.974,1788.27,3.2,0.0,7.44,0.0
3/29/1994,276.05,151.607,1785.43,3.04,0.0,5.15,0.0
3/30/1994,276.03,151.25,1782.59,3.04,0.0,5.15,0.0
3/31/1994,276.01,150.893,1779.75,3.0,0.0,1.77,0.0
4/1/1994,275.98,150.357,1775.49,2.51,0.0,0.27,0.3
4/2/1994,275.96,150.0,1772.65,2.85,0.0,0.58,0.0
4/3/1994,275.93,149.483,1768.39,1.84,0.0,6.21,0.0
4/4/1994,275.91,149.138,1765.55,3.16,0.0,5.26,0.0
4/5/1994,275.88,148.621,1761.28,2.87,0.0,8.42,0.0
4/6/1994,275.86,148.276,1758.44,3.07,0.0,4.87,0.0
4/7/1994,275.83,147.759,1754.18,3.06,0.0,7.63,0.0
4/8/1994,275.81,147.414,1751.34,2.99,0.0,10.33,0.0
4/9/1994,275.78,146.897,1747.08,3.04,0.0,7.25,0.0
4/10/1994,275.76,146.552,1744.24,3.16,0.0,7.8,0.0
4/11/1994,275.73,146.034,1739.98,2.86,0.0,7.81,0.0
4/12/1994,275.71,145.69,1737.14,2.97,0.0,8.84,1.8
4/13/1994,275.69,145.345,1734.3,3.98,0.0,1.37,0.0
4/14/1994,275.67,145.0,1731.46,3.03,0.0,0.81,0.0
4/15/1994,275.65,144.655,1728.62,3.05,0.0,3.1,4.0
4/16/1994,275.63,144.31,1725.78,4.42,0.0,5.94,0.0
4/17/1994,275.61,143.966,1722.94,4.38,0.0,4.65,0.0
4/18/1994,275.59,143.621,1720.09,2.42,0.0,6.07,0.0
4/19/1994,275.57,143.276,1717.25,2.56,0.0,5.01,0.0
4/20/1994,275.55,142.81,1714.41,3.05,0.0,8.91,0.0
4/21/1994,275.53,142.586,1711.57,3.37,0.0,5.04,0.0
4/22/1994,275.51,142.241,1708.73,3.37,0.0,4.52,3.0
4/23/1994,275.49,141.897,1705.89,3.34,0.0,3.77,2.5
4/24/1994,275.47,141.552,1703.05,3.32,0.0,5.52,0.0
4/25/1994,275.45,141.207,1700.21,3.2,0.0,5.34,0.0
4/26/1994,275.43,140.862,1697.37,0.94,0.0,9.04,0.0
4/27/1994,275.41,140.517,1694.53,3.24,0.0,8.93,0.0
4/28/1994,275.39,140.172,1691.69,3.37,0.0,10.93,20.5
4/29/1994,275.37,139.833,1688.85,3.36,0.104,7.26,2.3
4/30/1994,275.35,139.5,1686.01,3.37,0.0,6.62,30.0
5/1/1994,275.36,139.667,1687.43,3.41,0.0,0.41,2.3
5/2/1994,275.34,139.333,1684.59,3.2,0.0,1.06,1.0
5/3/1994,275.32,139.0,1681.75,3.41,0.0,0.89,0.0
5/4/1994,275.3,138.677,1678.9,3.41,0.0,1.94,1.0
5/5/1994,275.28,138.333,1676.06,3.67,0.0,3.59,0.0
5/6/1994,275.26,138.0,1673.22,3.3,0.0,4.63,0.0
5/7/1994,275.23,137.5,,,,,0.0
5/8/1994,275.21,137.167,1666.12,3.67,1731.5,6.9,0.0
5/9/1994,275.19,136.833,1663.28,3.36,0.0,7.7,0.0
5/10/1994,275.17,136.5,1660.44,2.77,0.0,5.14,0.0
5/11/1994,275.15,136.167,1657.65,2.55,0.0,8.86,0.0
5/12/1994,275.13,135.833,1654.91,1.95,168.55,8.35,0.0
5/13/1994,275.11,135.5,1652.17,2.7,0.039,7.39,12.0
5/14/1994,275.1,135.333,1650.8,4.62,0.083,7.11,0.0
5/15/1994,275.09,135.167,1649.43,4.63,1270.89,5.98,0.0
5/16/1994,275.07,134.833,1646.69,2.79,0.047,8.86,0.0
5/17/1994,275.05,134.5,1643.94,3.37,0.105,8.27,0.0
5/18/1994,275.02,134.0,1639.83,3.38,0.107,8.03,0.0
5/19/1994,275.0,133.667,1637.09,3.39,0.107,6.93,0.0
5/20/1994,274.97,133.167,1632.98,3.41,0.109,5.34,0.0
5/21/1994,274.95,132.833,1630.24,4.95,0.058,7.07,0.0
5/22/1994,274.92,132.333,1626.13,4.87,0.115,4.36,0.0
5/23/1994,274.9,131.833,1623.39,3.39,0.107,3.94,0.0
5/24/1994,274.87,131.5,1619.28,3.36,0.105,7.51,0.0
5/25/1994,274.84,131.0,1615.16,3.43,0.111,9.08,0.0
5/26/1994,274.82,130.667,1612.42,3.38,358.1,6.5,0.0
5/27/1994,274.79,130.167,1608.31,3.38,0.107,6.2,8.0
5/28/1994,274.77,129.833,1605.57,4.76,0.05,8.5,0.0
5/29/1994,274.74,129.333,1601.46,4.81,0.115,4.92,0.0
5/30/1994,274.71,128.833,1597.35,3.73,0.032,9.13,0.0
5/31/1994,274.69,128.5,1594.61,3.39,0.107,9.4,0.0
6/1/1994,274.67,128.167,1591.87,3.42,295.48,12.87,0.0
6/2/1994,274.65,127.833,1589.13,0.0,0.0,11.14,10.0
