Fecha,Elevacion (msnm),Almacenamiento (hm3),Area (ha),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s),Evaporacion (mm),Precipitacion (mm)
1/1/1993,443.48,20.63,,,,,4.5
1/2/1993,443.49,20.66,,,,,0.0
1/3/1993,443.51,20.72,,,,,1.0
1/4/1993,443.53,20.77,,,,,0.0
1/5/1993,443.55,20.83,,,,,0.0
1/6/1993,443.6,20.98,,,,,0.0
1/7/1993,443.64,21.1,,,,,0.0
1/8/1993,443.68,21.22,,,,,0.0
1/9/1993,443.72,21.34,,,,,2.0
1/10/1993,443.73,21.46,,,,,1.0
1/11/1993,443.8,21.58,,,,,1.0
1/12/1993,443.84,21.7,,,,,0.0
1/13/1993,443.88,21.82,,,,,0.0
1/14/1993,443.89,21.85,,,,,0.0
1/15/1993,443.79,21.55,,,,,0.0
1/16/1993,443.68,21.22,,,,,0.0
1/17/1993,443.59,20.95,,,,,0.0
1/18/1993,443.5,20.69,,,,,0.0
1/19/1993,443.41,20.44,,,,,0.0
1/20/1993,443.35,20.27,,,,,0.0
1/21/1993,443.27,20.04,,,,,0.0
1/22/1993,443.19,19.82,,,,,0.0
1/23/1993,443.11,19.6,,,,,0.0
1/24/1993,443.08,19.51,,,,,0.0
1/25/1993,443.07,19.48,,,,,0.0
1/26/1993,443.05,19.43,,,,,0.0
1/27/1993,443.03,19.38,,,,,0.0
1/28/1993,443.04,19.4,,,,,0.0
1/29/1993,443.05,19.43,,,,,1.0
1/30/1993,443.04,19.4,,,,,1.0
1/31/1993,443.04,19.4,,,,,0.0
2/1/1993,443.03,19.38,,,,,0.0
2/2/1993,443.03,19.38,,,,,1.0
2/3/1993,443.03,19.38,,,,,0.0
2/4/1993,443.03,19.38,,,,,13.0
2/5/1993,443.03,19.38,,,,,3.0
2/6/1993,443.04,19.4,,,,,0.0
2/7/1993,443.04,19.4,,,,,0.0
2/8/1993,443.04,19.4,,,,,0.0
2/9/1993,443.04,19.4,,,,,0.0
2/10/1993,443.04,19.4,,,,,0.0
2/11/1993,443.04,19.4,,,,,0.0
2/12/1993,443.03,19.38,,,,,0.0
2/13/1993,443.02,19.35,,,,,0.0
2/14/1993,443.02,19.35,,,,,0.0
2/15/1993,443.01,19.33,,,,,0.0
2/16/1993,443.0,19.3,,,,,0.0
2/17/1993,443.0,19.3,,,,,2.0
2/18/1993,442.98,19.26,,,,,1.0
2/19/1993,442.97,19.23,,,,,0.0
2/20/1993,442.95,19.18,,,,,0.0
2/21/1993,442.94,19.16,,,,,0.0
2/22/1993,442.93,19.14,,,,,0.0
2/23/1993,442.93,19.14,,,,,0.0
2/24/1993,442.92,19.11,,,,,0.0
2/25/1993,442.91,19.09,,,,,0.0
2/26/1993,442.91,19.09,,,,,2.0
2/27/1993,442.9,19.06,,,,,5.0
2/28/1993,442.9,19.06,,,,,0.0
3/1/1993,442.9,19.06,,,,,0.0
3/2/1993,442.9,19.06,,,,,1.0
3/3/1993,442.89,19.04,,,,,0.0
3/4/1993,442.89,19.04,,,,,10.0
3/5/1993,442.9,19.06,,,,,4.0
3/6/1993,442.9,19.06,,,,,0.0
3/7/1993,442.9,19.06,,,,,0.0
3/8/1993,442.89,19.04,,,,,0.0
3/9/1993,442.88,19.02,,,,,0.0
3/10/1993,442.88,19.02,,,,,0.0
3/11/1993,442.86,18.97,,,,,0.0
3/12/1993,442.85,18.94,,,,,1.0
3/13/1993,442.84,18.92,,,,,0.0
3/14/1993,442.82,18.87,,,,,0.0
3/15/1993,442.8,18.82,,,,,0.0
3/16/1993,442.79,18.8,,,,,0.0
3/17/1993,442.79,18.8,,,,,1.0
3/18/1993,442.78,18.78,,,,,0.0
3/19/1993,442.78,18.78,,,,,0.0
3/20/1993,442.77,18.75,,,,,5.7
3/21/1993,442.77,18.75,,,,,4.0
3/22/1993,442.77,18.75,,,,,0.0
3/23/1993,442.77,18.75,,,,,5.0
3/24/1993,442.77,18.75,,,,,0.0
3/25/1993,442.77,18.75,,,,,1.0
3/26/1993,442.77,18.75,,,,,1.0
3/27/1993,442.76,18.73,,,,,0.0
3/28/1993,442.75,18.7,,,,,0.0
3/29/1993,442.75,18.7,,,,,0.0
3/30/1993,442.74,18.68,,,,,0.0
3/31/1993,442.72,18.66,,,,,0.0
4/1/1993,442.72,18.63,,,,,0.0
4/2/1993,442.72,18.63,,,,,0.0
4/3/1993,442.71,18.61,,,,,0.0
4/4/1993,442.7,18.58,,,,,0.0
4/5/1993,442.69,18.56,,,,,0.0
4/6/1993,442.67,18.51,,,,,0.0
4/7/1993,442.66,18.49,,,,,0.0
4/8/1993,442.65,18.46,,,,,0.0
4/9/1993,442.63,18.42,,,,,0.0
4/10/1993,442.61,18.37,,,,,0.0
4/11/1993,442.6,18.34,,,,,0.0
4/12/1993,442.59,18.32,,,,,0.0
4/13/1993,442.57,18.27,,,,,0.0
4/14/1993,442.56,18.25,,,,,0.0
4/15/1993,442.52,18.15,,,,,0.0
4/16/1993,442.47,18.03,,,,,0.0
4/17/1993,442.42,17.91,,,,,0.0
4/18/1993,442.39,17.84,,,,,0.0
4/19/1993,442.35,17.74,,,,,0.0
4/20/1993,442.31,17.65,,,,,2.0
4/21/1993,442.28,17.58,,,,,0.01
4/22/1993,442.25,17.5,,,,,0.0
4/23/1993,442.22,17.43,,,,,0.0
4/24/1993,442.17,17.31,,,,,0.0
4/25/1993,442.13,17.22,,,,,20.0
4/26/1993,442.06,17.05,,,,,2.0
4/27/1993,442.05,17.02,,,,,0.01
4/28/1993,442.02,16.96,,,,,1.0
4/29/1993,441.99,16.89,,,,,11.0
4/30/1993,441.99,16.89,,,,,1.0
5/1/1993,441.96,16.82,,,,,0.0
5/2/1993,441.93,16.76,,,,,0.0
5/3/1993,441.9,16.7,,,,,0.0
5/4/1993,441.87,16.63,,,,,1.0
5/5/1993,441.85,16.59,,,,,0.0
5/6/1993,441.81,16.51,,,,,1.0
5/7/1993,441.77,16.42,,,,,0.01
5/8/1993,441.73,16.34,,,,,0.0
5/9/1993,441.69,16.26,,,,,21.2
5/10/1993,441.69,16.26,,,,,0.01
5/11/1993,441.66,16.19,,,,,0.0
5/12/1993,441.62,16.11,,,,,0.0
5/13/1993,441.59,16.05,,,,,0.0
5/14/1993,441.57,16.0,,,,,0.0
5/15/1993,441.55,15.96,,,,,0.0
5/16/1993,441.52,15.9,,,,,0.0
5/17/1993,441.49,15.84,,,,,0.0
5/18/1993,441.46,15.77,,,,,2.1
5/19/1993,441.44,15.73,,,,,0.5
5/20/1993,441.41,15.67,,,,,0.01
5/21/1993,441.38,15.6,,,,,0.0
5/22/1993,441.35,15.54,,,,,0.0
5/23/1993,441.32,15.48,,,,,0.01
5/24/1993,441.29,15.42,,,,,0.2
5/25/1993,441.26,15.35,,,,,37.2
5/26/1993,441.29,15.42,,,,,22.5
5/27/1993,441.31,15.46,,,,,1.2
5/28/1993,441.29,15.42,,,,,0.0
5/29/1993,441.27,15.37,,,,,0.0
5/30/1993,441.24,15.31,,,,,0.0
5/31/1993,441.18,15.18,,,,,0.0
6/1/1993,441.15,15.12,,,,,0.0
6/2/1993,441.12,15.06,,,,,0.0
6/3/1993,441.09,15.0,,,,,0.0
6/4/1993,441.06,14.94,,,,,0.0
6/5/1993,441.03,14.88,,,,,0.0
6/6/1993,440.98,14.78,,,,,0.0
6/7/1993,440.92,14.66,,,,,0.0
6/8/1993,440.86,15.54,,,,,0.0
6/9/1993,440.81,14.44,,,,,0.0
6/10/1993,440.75,14.32,,,,,51.5
6/11/1993,440.77,14.36,,,,,12.5
6/12/1993,440.77,14.36,,,,,33.4
6/13/1993,440.86,14.54,,,,,36.5
6/14/1993,441.38,15.6,,,,,40.1
6/15/1993,442.53,18.18,,,,,9.0
6/16/1993,442.76,18.73,,,,,1.0
6/17/1993,442.89,19.04,,,,,27.5
6/18/1993,443.16,19.74,,,,,7.2
6/19/1993,443.34,20.24,,,,,0.0
6/20/1993,443.44,20.52,,,,,19.7
6/21/1993,443.56,20.86,,,,,71.2
6/22/1993,444.41,23.41,,,,,13.2
6/23/1993,444.9,24.93,,,,,9.5
6/24/1993,445.26,26.09,,,,,14.5
6/25/1993,443.5,26.88,,,,,33.5
6/26/1993,445.9,28.34,,,,,4.2
6/27/1993,446.16,29.38,,,,,0.0
6/28/1993,446.32,30.02,,,,,0.0
6/29/1993,446.46,30.58,,,,,0.0
6/30/1993,446.52,30.82,,,,,0.0
7/1/1993,446.56,30.98,,,,,0.0
7/2/1993,446.57,31.03,,,,,0.0
7/3/1993,446.58,31.07,,,,,0.0
7/4/1993,446.57,31.03,,,,,0.0
7/5/1993,446.56,30.98,,,,,0.0
7/6/1993,446.54,30.9,,,,,0.0
7/7/1993,446.52,30.82,,,,,0.0
7/8/1993,446.5,30.74,,,,,0.0
7/9/1993,446.48,30.66,,,,,1.0
7/10/1993,446.45,30.54,,,,,0.0
7/11/1993,446.42,30.42,,,,,0.0
7/12/1993,446.38,30.26,,,,,0.0
7/13/1993,446.34,30.1,,,,,0.0
7/14/1993,446.29,29.9,,,,,0.0
7/15/1993,446.24,29.7,,,,,0.0
7/16/1993,446.22,29.62,,,,,0.0
7/17/1993,446.17,29.42,,,,,0.0
7/18/1993,446.12,29.22,,,,,0.0
7/19/1993,446.07,29.02,,,,,0.0
7/20/1993,446.02,28.82,,,,,0.0
7/21/1993,445.96,28.58,,,,,0.0
7/22/1993,445.9,28.34,,,,,0.0
7/23/1993,445.85,28.14,,,,,0.0
7/24/1993,445.78,27.86,,,,,0.0
7/25/1993,445.71,27.59,,,,,0.0
7/26/1993,445.65,27.38,,,,,0.0
7/27/1993,445.57,27.1,,,,,0.0
7/28/1993,445.51,26.91,,,,,2.0
7/29/1993,445.44,26.7,,,,,1.9
7/30/1993,445.38,26.49,,,,,10.7
7/31/1993,445.31,26.25,,,,,0.0
8/1/1993,445.25,26.05,,,,,0.0
8/2/1993,445.17,25.86,,,,,0.0
8/3/1993,445.1,25.57,,,,,0.0
8/4/1993,445.02,25.32,,,,,0.0
8/5/1993,445.0,25.25,,,,,0.0
8/6/1993,444.98,25.19,,,,,0.0
8/7/1993,444.89,24.9,,,,,0.0
8/8/1993,444.86,24.8,,,,,0.0
8/9/1993,444.81,24.64,,,,,0.0
8/10/1993,444.78,24.55,,,,,0.0
8/11/1993,444.74,24.42,,,,,0.0
8/12/1993,444.68,24.23,,,,,0.0
8/13/1993,444.64,24.1,,,,,0.0
8/14/1993,444.6,23.98,,,,,0.0
8/15/1993,444.56,23.86,,,,,0.0
8/16/1993,444.51,23.71,,,,,0.0
8/17/1993,444.46,23.56,,,,,0.0
8/18/1993,444.42,23.44,,,,,0.0
8/19/1993,444.37,23.29,,,,,0.0
8/20/1993,444.32,23.14,,,,,0.0
8/21/1993,444.28,23.02,,,,,0.0
8/22/1993,444.24,22.9,,,,,0.0
8/23/1993,444.19,22.75,,,,,0.0
8/24/1993,444.15,22.63,,,,,0.0
8/25/1993,444.11,22.51,,,,,2.3
8/26/1993,444.06,22.36,,,,,90.2
8/27/1993,444.31,23.11,,,,,1.2
8/28/1993,444.28,23.02,,,,,0.0
8/29/1993,444.25,22.93,,,,,0.0
8/30/1993,444.21,22.81,,,,,0.0
8/31/1993,444.16,22.66,,,,,26.4
9/1/1993,444.17,22.69,,,,,62.5
9/2/1993,444.49,23.65,,,,,0.0
9/3/1993,444.49,23.65,,,,,1.3
9/4/1993,444.5,23.681,,,,,0.0
9/5/1993,444.51,23.71,,,,,0.0
9/6/1993,444.49,23.65,,,,,182.2
9/7/1993,446.6,31.15,,,,,4.7
9/8/1993,447.0,32.86,,,,,0.0
9/9/1993,447.14,33.5,,,,,0.0
9/10/1993,447.22,33.82,,,,,11.2
9/11/1993,447.25,33.95,,,,,0.0
9/12/1993,447.3,34.2,,,,,6.1
9/13/1993,447.3,34.2,,,,,0.0
9/14/1993,447.33,34.35,,,,,77.6
9/15/1993,447.76,36.64,,,,,1.2
9/16/1993,447.92,37.68,,,,,0.0
9/17/1993,447.99,38.1,,,,,0.0
9/18/1993,448.04,38.4,,,,,0.0
9/19/1993,448.05,38.46,,,,,3.5
9/20/1993,448.06,38.52,,,,,79.2
9/21/1993,448.33,39.95,,,,,11.2
9/22/1993,448.49,40.8,,,,,6.8
9/23/1993,448.51,40.88,,,,,0.0
9/24/1993,448.51,40.88,,,,,0.0
9/25/1993,448.63,41.555,,,,,0.0
9/26/1993,448.56,41.12,,,,,31.8
9/27/1993,448.72,42.16,,,,,0.0
9/28/1993,448.6,41.36,,,,,0.0
9/29/1993,448.56,41.12,,,,,0.0
9/30/1993,448.54,41.0,,,,,0.0
10/1/1993,448.59,41.3,,,,,0.0
10/2/1993,448.62,41.49,,,,,0.0
10/3/1993,448.63,41.555,,,,,0.3
10/4/1993,448.65,41.68,,,,,0.0
10/5/1993,448.65,41.68,,,,,0.0
10/6/1993,448.64,41.62,,,,,0.0
10/7/1993,448.63,41.555,,,,,0.0
10/8/1993,448.59,41.3,,,,,0.0
10/9/1993,448.58,41.24,,,,,15.7
10/10/1993,448.55,41.06,,,,,1.9
10/11/1993,448.59,41.3,,,,,0.0
10/12/1993,448.57,41.18,,,,,0.0
10/13/1993,448.55,41.06,,,,,0.0
10/14/1993,448.52,40.92,,,,,0.0
10/15/1993,448.49,40.8,,,,,0.0
10/16/1993,448.45,40.64,,,,,0.0
10/17/1993,448.42,40.48,,,,,0.0
10/18/1993,448.38,40.24,,,,,1.2
10/19/1993,448.34,40.0,,,,,0.0
10/20/1993,448.29,39.75,,,,,0.3
10/21/1993,448.24,39.5,,,,,0.0
10/22/1993,448.19,39.25,,,,,0.0
10/23/1993,448.13,38.94,,,,,0.0
10/24/1993,448.08,38.52,,,,,0.0
10/25/1993,448.03,38.34,,,,,0.0
10/26/1993,447.99,38.1,,,,,0.0
10/27/1993,447.94,37.8,,,,,3.7
10/28/1993,447.88,37.44,,,,,1.7
10/29/1993,447.84,37.2,,,,,15.3
10/30/1993,447.81,36.99,,,,,0.0
10/31/1993,447.77,36.71,,,,,0.0
11/1/1993,447.73,36.45,,,,,0.0
11/2/1993,447.66,36.1,,,,,3.3
11/3/1993,447.61,35.85,,,,,0.0
11/4/1993,447.57,35.65,,,,,0.0
11/5/1993,447.53,35.45,,,,,1.2
11/6/1993,447.47,35.15,,,,,0.0
11/7/1993,447.38,34.64,,,,,0.0
11/8/1993,447.33,34.35,,,,,0.0
11/9/1993,447.28,34.1,,,,,1.3
11/10/1993,447.25,33.95,,,,,9.7
11/11/1993,447.2,33.74,,,,,1.2
11/12/1993,447.15,33.54,,,,,0.0
11/13/1993,447.11,33.36,,,,,0.0
11/14/1993,447.05,33.09,,,,,0.0
11/15/1993,447.02,32.95,,,,,0.0
11/16/1993,447.01,32.91,,,,,2.5
11/17/1993,447.01,32.91,,,,,0.4
11/18/1993,446.99,32.82,,,,,0.0
11/19/1993,446.99,32.82,,,,,0.0
11/20/1993,446.98,32.78,,,,,0.0
11/21/1993,446.96,32.69,,,,,0.0
11/22/1993,446.95,32.64,,,,,0.0
11/23/1993,446.94,32.6,,,,,0.0
11/24/1993,446.93,32.56,,,,,0.0
11/25/1993,446.91,32.47,,,,,4.6
11/26/1993,446.91,32.47,,,,,1.0
11/27/1993,446.9,32.42,,,,,0.0
11/28/1993,446.88,32.34,,,,,0.0
11/29/1993,446.86,32.25,,,,,0.0
11/30/1993,446.84,32.16,,,,,0.0
12/1/1993,446.84,32.16,,,,,0.0
12/2/1993,446.83,32.12,,,,,0.0
12/3/1993,446.81,32.03,,,,,0.0
12/4/1993,446.81,32.03,,,,,0.0
12/5/1993,446.78,31.91,,,,,0.0
12/6/1993,446.78,31.91,,,,,0.0
12/7/1993,446.78,31.82,,,,,0.0
12/8/1993,446.74,31.74,,,,,0.0
12/9/1993,446.73,31.7,,,,,0.0
12/10/1993,446.73,31.7,,,,,0.0
12/11/1993,446.71,31.61,,,,,0.0
12/12/1993,446.69,31.53,,,,,0.0
12/13/1993,446.69,31.53,,,,,0.0
12/14/1993,446.66,31.4,,,,,0.0
12/15/1993,446.64,31.32,,,,,0.0
12/16/1993,446.63,31.28,,,,,0.0
12/17/1993,446.62,31.24,,,,,1.2
12/18/1993,446.62,31.24,,,,,2.7
12/19/1993,446.6,31.15,,,,,0.0
12/20/1993,446.6,31.15,,,,,0.0
12/21/1993,446.58,31.07,,,,,0.0
12/22/1993,446.57,31.03,,,,,0.0
12/23/1993,446.56,30.98,,,,,0.0
12/24/1993,446.54,30.9,,,,,0.0
12/25/1993,446.51,30.78,,,,,0.0
12/26/1993,446.5,30.74,,,,,0.0
12/27/1993,446.48,30.66,,,,,0.0
12/28/1993,446.46,30.58,,,,,0.0
12/29/1993,446.46,30.58,,,,,1.0
12/30/1993,446.44,30.5,,,,,13.0
12/31/1993,446.44,30.5,,,,,0.0
1/1/1994,446.42,30.42,426.32,1.88,0.0,2.46,2.5
1/2/1994,446.41,30.38,425.89,1.21,0.0,2.48,0.0
1/3/1994,446.39,30.3,425.03,1.68,0.0,2.49,0.0
1/4/1994,446.38,30.26,424.6,1.68,0.0,2.63,0.0
1/5/1994,446.36,30.18,423.74,1.68,0.0,1.17,0.0
1/6/1994,446.35,30.14,423.31,1.68,0.0,1.95,0.0
1/7/1994,446.34,30.1,422.87,1.67,0.0,2.55,0.0
1/8/1994,446.34,30.02,422.87,1.67,0.0,1.38,0.0
1/9/1994,446.29,29.9,420.72,1.67,0.0,2.44,0.0
1/10/1994,446.27,29.82,419.85,1.67,0.0,2.44,0.0
1/11/1994,446.26,29.78,,,,,0.0
1/12/1994,446.24,29.7,418.56,1.67,0.0,0.9,0.0
1/13/1994,446.23,29.66,418.13,1.69,0.0,3.25,0.0
1/14/1994,446.21,29.58,417.27,1.67,0.0,4.61,0.0
1/15/1994,446.2,29.54,416.84,1.66,0.0,5.76,0.0
1/16/1994,446.18,29.46,415.97,1.67,0.0,1.52,0.0
1/17/1994,446.16,29.38,415.11,1.68,0.0,1.65,0.0
1/18/1994,446.15,29.34,414.68,1.67,0.0,2.78,0.01
1/19/1994,446.15,29.34,414.68,0.68,0.0,4.22,0.8
1/20/1994,446.15,29.34,414.68,0.0,0.0,1.33,0.01
1/21/1994,446.15,29.34,414.68,0.0,0.0,0.15,34.5
1/22/1994,446.17,29.42,415.54,0.13,0.0,,5.2
1/23/1994,446.31,29.98,421.58,0.0,0.0,1.5,0.0
1/24/1994,446.32,30.02,422.01,0.35,0.0,1.9,0.01
1/25/1994,446.32,30.02,422.01,0.35,0.0,0.9,0.0
1/26/1994,446.33,30.06,422.44,0.35,0.0,0.85,0.0
1/27/1994,446.34,30.1,422.87,0.35,0.0,0.85,1.7
1/28/1994,446.34,30.1,422.87,0.35,0.0,2.33,1.0
1/29/1994,446.35,30.14,423.31,0.35,0.0,0.81,0.0
1/30/1994,446.35,30.14,423.31,0.35,0.0,1.06,0.0
1/31/1994,446.36,30.18,423.74,0.35,0.0,1.86,0.0
2/1/1994,446.37,30.22,424.17,0.35,0.0,0.31,1.4
2/2/1994,446.39,30.3,425.03,0.35,0.0,0.08,0.0
2/3/1994,446.39,30.3,425.03,0.35,0.0,1.57,0.0
2/4/1994,446.4,30.34,425.46,0.51,0.0,1.14,0.0
2/5/1994,446.41,30.34,425.89,0.7,0.0,3.14,0.0
2/6/1994,446.4,30.34,425.46,0.7,0.0,2.32,0.0
2/7/1994,446.4,30.34,425.46,0.7,0.0,3.03,0.0
2/8/1994,446.38,30.26,424.6,0.7,0.0,2.98,0.0
2/9/1994,446.39,30.3,425.03,0.65,0.0,4.82,3.5
2/10/1994,446.39,30.3,425.03,0.35,0.0,5.74,0.0
2/11/1994,446.38,30.3,424.6,0.35,0.0,2.7,0.0
2/12/1994,446.41,30.38,425.89,0.35,0.0,,0.0
2/13/1994,446.42,30.42,426.32,0.35,0.0,4.74,0.0
2/14/1994,446.42,30.42,426.32,0.35,0.0,4.55,0.0
2/15/1994,446.43,30.46,426.76,0.35,0.0,3.63,0.0
2/16/1994,446.43,30.46,426.76,0.35,0.0,3.42,3.5
2/17/1994,446.43,30.46,426.76,0.35,0.0,0.48,5.7
2/18/1994,446.44,30.5,427.19,0.35,0.0,0.49,0.0
2/19/1994,446.44,30.5,427.19,0.35,0.0,0.97,0.0
2/20/1994,446.43,30.46,426.76,0.35,0.0,1.52,0.0
2/21/1994,446.43,30.46,426.76,0.35,0.0,3.56,0.0
2/22/1994,446.43,30.46,426.76,0.35,0.0,2.69,0.0
2/23/1994,446.45,30.54,427.62,0.35,0.0,4.53,0.0
2/24/1994,446.45,30.54,427.62,0.35,0.0,4.59,0.0
2/25/1994,446.46,30.58,428.05,0.35,0.0,3.38,1.2
2/26/1994,446.47,30.62,428.54,0.35,0.0,4.61,9.0
2/27/1994,446.48,30.66,429.02,0.33,0.0,0.02,0.0
2/28/1994,446.49,30.7,429.51,0.35,0.0,0.89,0.0
3/1/1994,446.49,30.7,429.51,0.35,0.0,1.45,0.0
3/2/1994,446.48,30.66,429.02,0.35,0.0,3.27,0.0
3/3/1994,446.48,30.66,429.02,0.35,0.0,5.64,0.0
3/4/1994,446.49,30.7,429.51,0.35,0.0,4.45,0.0
3/5/1994,446.48,30.66,429.02,0.35,0.0,3.45,1.2
3/6/1994,446.48,30.66,429.02,0.35,0.0,3.15,0.0
3/7/1994,446.48,30.66,429.02,0.35,0.0,5.35,0.0
3/8/1994,446.49,30.7,429.51,0.35,0.0,3.29,0.0
3/9/1994,446.49,30.7,429.51,0.38,0.0,6.39,0.0
3/10/1994,446.47,30.62,428.54,0.36,0.0,5.17,0.0
3/11/1994,446.47,30.62,428.54,0.35,0.0,4.21,0.0
3/12/1994,446.46,30.58,428.05,0.35,0.0,4.22,0.0
3/13/1994,446.46,30.58,428.05,0.35,0.0,3.11,21.0
3/14/1994,446.46,30.58,428.05,0.35,0.0,0.57,14.2
3/15/1994,446.5,30.74,430.0,0.74,0.0,0.1,4.2
3/16/1994,446.5,30.74,430.0,1.62,0.0,0.09,2.7
3/17/1994,446.5,30.74,430.0,1.18,0.0,4.49,0.0
3/18/1994,446.5,30.74,430.0,1.53,0.0,3.85,0.0
3/19/1994,446.5,30.74,430.0,1.14,0.0,6.58,0.0
3/20/1994,446.5,30.74,430.0,1.14,0.0,5.43,0.0
3/21/1994,446.47,30.62,428.54,1.14,0.0,5.3,1.3
3/22/1994,446.44,30.5,427.19,4.07,0.0,2.32,0.8
3/23/1994,446.45,30.54,427.62,1.12,0.0,1.6,0.0
3/24/1994,446.45,30.54,427.62,1.15,0.0,5.46,0.0
3/25/1994,446.52,30.42,430.97,1.15,0.0,5.23,0.0
3/26/1994,446.02,30.42,409.07,1.15,0.0,2.86,0.0
3/27/1994,446.42,30.42,426.32,1.15,0.0,6.42,0.0
3/28/1994,446.37,30.22,424.17,1.16,0.0,8.54,0.0
3/29/1994,446.36,30.18,423.74,1.15,0.0,3.85,0.0
3/30/1994,446.34,30.1,422.87,1.14,0.0,2.95,0.0
3/31/1994,446.32,30.02,422.01,1.14,0.0,1.67,2.3
4/1/1994,446.3,29.94,421.15,1.14,0.0,0.33,0.0
4/2/1994,446.28,29.86,420.29,1.02,0.0,1.26,0.0
4/3/1994,446.27,29.82,419.85,0.78,0.0,3.24,0.8
4/4/1994,446.26,29.78,419.42,0.83,0.0,2.71,0.0
4/5/1994,446.25,29.74,418.99,1.04,0.0,4.74,0.0
4/6/1994,446.24,29.7,418.56,1.12,0.0,3.34,0.0
4/7/1994,446.21,29.58,417.27,1.11,0.0,7.21,0.0
4/8/1994,446.2,29.54,416.84,1.12,0.0,6.79,0.0
4/9/1994,446.18,29.46,415.97,1.11,0.0,4.88,0.0
4/10/1994,446.16,29.38,415.11,1.11,0.0,5.93,0.0
4/11/1994,446.14,29.3,414.25,1.14,0.0,6.75,0.0
4/12/1994,446.12,29.22,413.38,1.14,0.0,5.79,0.0
4/13/1994,446.1,29.14,412.52,1.14,0.0,2.09,0.0
4/14/1994,446.08,29.06,411.66,1.14,0.0,3.65,0.0
4/15/1994,446.08,29.06,411.66,1.15,0.0,3.4,0.0
4/16/1994,446.05,28.94,410.36,1.15,0.0,3.18,0.0
4/17/1994,446.03,28.86,409.5,1.15,0.0,5.58,0.0
4/18/1994,446.0,28.74,408.21,1.15,0.0,5.81,0.0
4/19/1994,445.99,28.7,407.78,1.15,0.0,6.02,0.0
4/20/1994,445.98,28.66,407.35,1.15,0.0,7.29,0.0
4/21/1994,445.97,28.62,406.91,1.14,0.0,5.25,0.3
4/22/1994,445.95,28.54,406.05,1.14,0.0,2.32,0.0
4/23/1994,445.92,28.42,404.76,1.14,0.0,4.83,0.0
4/24/1994,445.9,28.34,403.89,1.13,0.0,4.84,0.0
4/25/1994,445.88,28.26,403.03,1.15,0.0,6.31,0.0
4/26/1994,445.85,28.14,401.74,1.15,0.0,7.69,0.0
4/27/1994,445.83,28.06,400.88,1.14,0.0,7.29,0.0
4/28/1994,445.82,28.02,400.44,1.14,0.0,6.53,0.0
4/29/1994,445.8,27.94,399.58,1.31,0.0,6.36,1.2
4/30/1994,445.76,27.78,397.86,1.66,0.0,3.7,1.7
5/1/1994,445.72,27.63,396.13,1.66,0.0,3.44,4.7
5/2/1994,445.69,27.52,394.84,1.65,0.0,0.05,0.0
5/3/1994,445.67,27.45,393.97,1.65,0.0,3.44,0.0
5/4/1994,445.64,27.35,392.68,1.71,0.0,4.22,2.5
5/5/1994,445.61,27.24,391.39,1.92,0.0,3.04,4.5
5/6/1994,445.62,27.28,391.82,1.94,3.0,0.71,0.0
5/7/1994,445.62,27.28,,,,,0.0
5/8/1994,445.59,27.17,390.52,1.93,0.0,5.77,2.0
5/9/1994,445.57,27.1,389.66,1.76,0.0,1.02,1.7
5/10/1994,445.56,27.07,389.23,1.87,0.0,1.91,0.0
5/11/1994,445.52,26.94,387.5,2.0,0.0,3.8,20.0
5/12/1994,445.52,26.94,387.5,2.0,0.0,4.08,1.6
5/13/1994,445.49,26.85,386.21,2.0,0.0,4.92,0.0
5/14/1994,445.45,26.73,384.48,2.12,0.0,7.35,2.2
5/15/1994,445.41,26.59,382.81,2.28,0.0,9.12,0.0
5/16/1994,445.36,26.42,380.93,2.28,0.0,3.74,0.0
5/17/1994,445.34,26.35,380.18,2.26,0.0,5.93,0.0
5/18/1994,445.31,26.25,379.05,2.1,0.0,6.8,0.0
5/19/1994,445.28,26.15,377.93,1.92,0.0,4.29,0.0
5/20/1994,445.25,26.05,376.8,1.92,0.0,2.72,0.0
5/21/1994,445.23,25.99,376.05,2.1,0.0,3.67,0.0
5/22/1994,445.19,25.86,374.54,2.27,0.0,2.11,0.1
5/23/1994,445.16,25.76,373.42,2.21,0.0,2.6,0.0
5/24/1994,445.14,25.7,372.66,1.64,0.0,3.85,0.0
5/25/1994,445.11,25.6,371.54,1.62,0.0,5.35,0.0
5/26/1994,445.09,25.54,370.78,1.61,0.0,5.31,4.7
5/27/1994,445.06,25.44,369.66,1.61,0.0,4.12,0.0
5/28/1994,445.05,25.41,369.28,1.6,0.0,5.93,0.0
5/29/1994,445.02,25.32,368.15,1.6,0.0,6.89,0.0
5/30/1994,445.0,25.25,367.4,1.6,0.0,7.04,0.0
5/31/1994,444.97,25.16,366.27,1.59,0.0,4.53,0.0
6/1/1994,444.94,25.06,365.14,1.59,0.0,8.56,0.0
6/2/1994,444.9,24.93,363.64,1.58,0.0,9.77,0.0
6/3/1994,444.89,24.9,363.26,1.58,0.0,6.17,12.7
6/4/1994,444.86,24.8,362.14,1.81,0.0,4.55,0.0
6/5/1994,444.83,24.71,361.01,2.25,0.0,3.12,2.0
6/6/1994,444.8,24.61,359.88,2.23,0.0,3.02,0.0
6/7/1994,444.77,24.52,358.75,2.25,0.0,3.3,0.0
