Fecha,Elevacion (msnm),Almacenamiento (hm3),Area (ha),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s),Evaporacion (mm),Precipitacion (mm)
9/1/1993,133.9,2.228,,,,,0.0
9/2/1993,134.0,2.305,,,,,0.0
9/3/1993,133.9,2.28,,,,,0.0
9/4/1993,134.86,3.666,,,,,0.0
9/5/1993,135.3,3.908,,,,,0.0
9/6/1993,135.85,4.587,,,,,4.0
9/7/1993,136.17,5.066,,,,,0.0
9/8/1993,141.15,17.351,,,,,0.0
9/9/1993,143.4,30.733,,,,,0.0
9/10/1993,143.65,32.603,,,,,7.7
9/11/1993,143.9,34.432,,,,,0.0
9/12/1993,143.9,34.432,,,,,0.0
9/13/1993,144.1,36.558,,,,,0.0
9/14/1993,144.15,37.254,,,,,7.2
9/15/1993,144.2,37.951,,,,,0.0
9/16/1993,144.55,42.829,,,,,0.0
9/17/1993,145.05,49.796,,,,,0.0
9/18/1993,145.3,53.277,,,,,0.0
9/19/1993,145.4,54.67,,,,,9.2
9/20/1993,145.45,55.36,,,,,41.0
9/21/1993,145.62,57.73,,,,,1.8
9/22/1993,146.2,67.547,,,,,0.0
9/23/1993,147.1,87.89,,,,,0.0
9/24/1993,147.74,102.364,,,,,0.0
9/25/1993,148.1,111.401,,,,,0.0
9/26/1993,148.26,116.82,,,,,3.5
9/27/1993,148.45,122.458,,,,,0.0
9/28/1993,148.7,126.825,,,,,0.0
9/29/1993,148.91,129.612,,,,,0.0
9/30/1993,149.04,141.097,,,,,0.0
10/1/1993,149.14,144.256,,,,,0.0
10/2/1993,149.21,146.468,,,,,0.0
10/3/1993,149.23,146.54,,,,,0.0
10/4/1993,149.25,147.731,,,,,0.0
10/5/1993,149.43,153.418,,,,,0.0
10/6/1993,149.5,155.629,,,,,0.0
10/7/1993,149.53,156.577,,,,,0.0
10/8/1993,149.6,158.788,,,,,0.0
10/9/1993,149.65,160.368,,,,,0.0
10/10/1993,149.69,161.631,,,,,0.0
10/11/1993,149.72,162.579,,,,,0.0
10/12/1993,149.76,163.843,,,,,0.0
10/13/1993,149.82,165.738,,,,,0.0
10/14/1993,149.85,166.686,,,,,0.0
10/15/1993,149.89,167.95,,,,,0.0
10/16/1993,149.92,168.898,,,,,0.0
10/17/1993,149.94,169.529,,,,,0.0
10/18/1993,149.98,170.793,,,,,0.0
10/19/1993,150.0,171.425,,,,,0.0
10/20/1993,150.02,172.238,,,,,0.3
10/21/1993,150.02,172.238,,,,,0.0
10/22/1993,150.04,173.051,,,,,0.0
10/23/1993,150.05,173.458,,,,,0.0
10/24/1993,150.06,173.864,,,,,0.0
10/25/1993,150.07,174.271,,,,,0.0
10/26/1993,150.1,175.49,,,,,0.0
10/27/1993,150.13,176.71,,,,,0.0
10/28/1993,150.14,177.116,,,,,0.0
10/29/1993,150.16,177.929,,,,,9.8
10/30/1993,150.18,178.743,,,,,0.0
10/31/1993,150.14,179.149,,,,,0.0
11/1/1993,150.2,179.556,,,,,0.0
11/2/1993,150.21,179.962,,,,,7.3
11/3/1993,150.23,180.775,,,,,0.5
11/4/1993,150.25,181.588,,,,,0.0
11/5/1993,150.29,181.214,,,,,1.5
11/6/1993,150.3,183.621,,,,,0.0
11/7/1993,150.31,184.027,,,,,0.0
11/8/1993,150.32,184.434,,,,,0.0
11/9/1993,150.34,185.247,,,,,4.0
11/10/1993,150.35,185.653,,,,,38.2
11/11/1993,150.38,186.873,,,,,0.3
11/12/1993,150.42,188.499,,,,,0.0
11/13/1993,150.46,190.125,,,,,0.0
11/14/1993,150.48,190.938,,,,,0.0
11/15/1993,150.5,191.751,,,,,1.0
11/16/1993,150.5,191.751,,,,,0.0
11/17/1993,150.51,192.158,,,,,0.0
11/18/1993,150.53,192.971,,,,,0.0
11/19/1993,150.53,192.971,,,,,0.0
11/20/1993,150.54,193.377,,,,,0.0
11/21/1993,150.55,193.784,,,,,0.0
11/22/1993,150.57,194.597,,,,,0.0
11/23/1993,150.6,195.816,,,,,0.0
11/24/1993,150.61,196.223,,,,,0.0
11/25/1993,150.63,197.036,,,,,0.8
11/26/1993,150.64,197.442,,,,,0.0
11/27/1993,150.65,197.849,,,,,0.0
11/28/1993,150.65,197.849,,,,,0.0
11/29/1993,150.69,199.475,,,,,0.0
11/30/1993,150.7,199.881,,,,,0.0
12/1/1993,150.71,200.288,,,,,0.0
12/2/1993,150.71,200.288,,,,,0.0
12/3/1993,150.71,200.288,,,,,0.0
12/4/1993,150.72,200.694,,,,,0.0
12/5/1993,150.72,200.694,,,,,0.0
12/6/1993,150.72,200.694,,,,,0.0
12/7/1993,150.74,201.507,,,,,0.0
12/8/1993,150.75,201.914,,,,,0.0
12/9/1993,150.78,203.133,,,,,0.0
12/10/1993,150.78,203.133,,,,,0.0
12/11/1993,150.79,203.54,,,,,0.0
12/12/1993,150.8,203.947,,,,,0.0
12/13/1993,150.81,204.353,,,,,0.0
12/14/1993,150.81,204.353,,,,,0.0
12/15/1993,150.81,204.353,,,,,0.0
12/16/1993,150.81,204.353,,,,,0.0
12/17/1993,150.81,204.353,,,,,0.0
12/18/1993,150.81,204.353,,,,,1.2
12/19/1993,150.81,204.353,,,,,0.0
12/20/1993,150.82,204.76,,,,,0.0
12/21/1993,150.82,204.76,,,,,0.0
12/22/1993,150.82,204.76,,,,,0.0
12/23/1993,150.83,205.166,,,,,1.3
12/24/1993,150.83,205.166,,,,,0.0
12/25/1993,150.83,205.166,,,,,0.0
12/26/1993,150.84,205.573,,,,,0.0
12/27/1993,150.84,205.573,,,,,0.0
12/28/1993,150.84,205.573,,,,,0.0
12/29/1993,150.84,205.573,,,,,0.0
12/30/1993,150.84,205.573,,,,,4.8
12/31/1993,150.84,205.573,,,,,0.0
1/1/1994,150.85,205.979,,0.0,0.0,1.76,0.0
1/2/1994,150.86,206.386,,0.0,0.0,1.09,0.0
1/3/1994,150.86,206.386,,0.0,0.0,2.4,0.0
1/4/1994,150.87,206.792,,0.0,0.0,6.02,0.0
1/5/1994,150.87,206.792,,0.0,0.0,6.55,0.0
1/6/1994,150.88,207.199,,0.0,0.0,3.75,0.0
1/7/1994,150.88,207.199,,0.0,0.0,4.65,0.0
1/8/1994,150.88,207.199,,0.0,0.0,8.05,0.0
1/9/1994,150.88,207.199,,0.0,0.0,3.71,0.0
1/10/1994,150.88,207.199,,0.0,0.0,3.97,0.0
1/11/1994,150.88,207.199,,0.0,0.0,2.68,0.0
1/12/1994,150.88,207.199,,0.0,0.0,2.68,4.6
1/13/1994,150.89,207.605,,0.0,0.0,1.15,0.0
1/14/1994,150.9,208.012,,0.0,0.0,3.61,0.0
1/15/1994,150.9,208.012,,0.0,0.0,4.9,0.0
1/16/1994,150.9,208.012,,0.0,0.0,3.12,0.0
1/17/1994,150.9,208.012,,0.0,0.0,5.04,0.0
1/18/1994,150.9,208.012,,0.0,0.0,5.51,0.0
1/19/1994,150.9,208.012,,0.0,0.0,3.48,0.0
1/20/1994,150.9,208.012,,0.0,0.0,0.69,6.2
1/21/1994,150.91,208.418,,0.93,0.0,0.6,66.5
1/22/1994,150.91,208.419,,0.85,0.0,0.64,3.6
1/23/1994,151.14,217.768,,0.93,0.0,0.5,1.8
1/24/1994,151.19,219.801,,0.89,0.0,0.22,0.0
1/25/1994,151.2,220.207,,0.85,0.0,1.32,0.0
1/26/1994,151.21,220.614,,0.97,0.0,2.48,0.0
1/27/1994,151.21,220.614,,0.97,0.0,2.57,0.0
1/28/1994,151.22,221.02,,0.98,0.0,3.04,0.0
1/29/1994,151.22,221.02,,0.95,0.0,4.17,0.0
1/30/1994,151.22,221.02,,0.94,0.0,2.47,0.0
1/31/1994,151.23,221.427,,0.98,0.0,2.86,0.0
2/1/1994,151.23,221.427,,0.96,0.0,3.59,1.0
2/2/1994,151.24,221.833,,0.98,0.0,0.1,0.0
2/3/1994,151.28,223.459,,0.79,0.0,3.12,0.0
2/4/1994,151.3,224.272,,0.94,0.0,1.83,0.0
2/5/1994,151.3,224.272,,0.95,0.0,2.31,0.0
2/6/1994,151.3,224.272,,0.92,0.0,3.49,0.0
2/7/1994,151.32,225.085,,0.93,0.0,3.59,0.0
2/8/1994,151.35,226.305,,5.96,0.0,4.21,0.0
2/9/1994,151.35,226.305,,0.93,0.0,6.61,0.0
2/10/1994,151.36,226.712,,0.93,0.0,7.31,0.0
2/11/1994,151.36,226.712,,0.94,0.0,4.08,0.0
2/12/1994,151.37,227.118,,0.92,0.0,4.86,0.0
2/13/1994,151.37,227.118,,0.95,0.0,7.2,0.0
2/14/1994,151.38,227.525,,0.91,0.0,5.58,0.0
2/15/1994,151.38,227.525,,0.95,0.0,4.34,0.0
2/16/1994,151.38,227.525,,0.92,0.0,3.24,0.0
2/17/1994,151.38,227.525,,0.93,0.0,1.75,0.0
2/18/1994,151.39,227.931,,0.9,0.0,3.32,0.0
2/19/1994,151.39,227.931,,0.92,0.0,4.0,0.0
2/20/1994,151.39,227.931,,0.93,0.0,1.96,0.0
2/21/1994,151.4,228.338,,0.9,0.0,1.94,0.0
2/22/1994,151.4,228.338,,0.98,0.0,5.25,0.0
2/23/1994,151.4,228.338,,0.93,0.0,7.79,0.0
2/24/1994,151.4,228.338,,0.91,0.0,6.91,0.0
2/25/1994,151.4,228.338,,0.98,0.0,4.75,0.0
2/26/1994,151.4,228.338,,0.96,0.0,4.77,0.0
2/27/1994,151.41,228.744,,0.93,0.0,3.88,1.0
2/28/1994,151.41,228.744,,0.91,0.0,0.55,0.0
3/1/1994,151.4,228.338,,0.95,0.0,0.2,0.0
3/2/1994,151.4,228.338,,0.93,0.0,7.15,0.0
3/3/1994,151.4,228.338,,0.98,0.0,6.07,0.0
3/4/1994,151.4,228.338,,0.94,0.0,5.83,0.0
3/5/1994,151.4,228.338,,0.92,0.0,4.9,1.2
3/6/1994,151.4,228.338,,0.96,0.0,7.38,0.0
3/7/1994,151.4,228.338,,0.96,0.0,8.66,0.0
3/8/1994,151.39,227.931,,0.98,0.0,5.82,0.0
3/9/1994,151.39,227.931,,0.98,0.0,9.45,0.0
3/10/1994,151.39,227.931,,0.96,0.0,10.58,0.0
3/11/1994,151.38,227.525,,0.93,0.0,5.62,0.0
3/12/1994,151.38,227.525,,0.93,0.0,6.38,0.0
3/13/1994,151.38,227.525,,0.92,0.0,5.35,4.0
3/14/1994,151.37,227.118,,0.93,0.0,1.29,5.8
3/15/1994,151.37,227.118,,0.78,0.0,0.61,18.5
3/16/1994,151.39,227.931,,0.0,0.0,0.07,0.0
3/17/1994,151.39,227.931,,0.83,0.0,4.55,0.0
3/18/1994,151.38,227.525,,0.94,0.0,3.0,0.0
3/19/1994,151.38,227.525,,0.91,0.0,5.5,0.0
3/20/1994,151.39,227.931,,0.96,0.0,6.07,0.0
3/21/1994,151.4,228.338,,0.94,0.0,5.98,0.0
3/22/1994,151.41,228.744,,0.93,0.0,3.65,0.0
3/23/1994,151.41,228.744,,0.92,0.0,4.63,0.0
3/24/1994,151.42,229.151,,0.94,0.0,6.61,0.0
3/25/1994,151.42,229.151,,0.88,0.0,6.62,0.0
3/26/1994,151.41,228.744,,0.92,0.0,5.94,0.0
3/27/1994,151.41,228.744,,0.97,0.0,9.58,0.0
3/28/1994,151.4,228.738,,0.96,0.0,14.85,0.0
3/29/1994,151.39,227.931,,0.98,0.0,7.57,0.0
3/30/1994,151.39,227.931,,0.93,0.0,7.06,0.0
3/31/1994,151.39,227.931,,0.94,0.0,2.47,0.0
4/1/1994,151.39,227.931,,0.92,0.0,6.87,0.0
4/2/1994,151.39,227.931,,0.91,0.0,2.1,0.0
4/3/1994,151.39,227.931,,0.95,0.0,5.31,0.0
4/4/1994,151.39,227.931,,0.94,0.0,3.31,0.0
4/5/1994,151.39,227.931,,0.94,0.0,6.87,0.0
4/6/1994,151.39,227.931,,0.92,0.0,5.6,1.0
4/7/1994,151.38,227.525,,0.92,0.0,7.71,0.0
4/8/1994,151.38,227.525,,0.92,0.0,7.82,0.0
4/9/1994,151.38,227.525,,0.92,0.0,5.3,0.0
4/10/1994,151.38,227.525,,0.92,0.0,5.6,0.0
4/11/1994,151.37,227.118,,0.91,0.0,9.98,0.0
4/12/1994,151.37,227.118,,0.86,0.0,9.83,0.0
4/13/1994,151.37,227.118,,0.91,0.0,4.03,0.0
4/14/1994,151.37,227.118,,0.89,0.0,1.76,0.3
4/15/1994,151.36,226.712,,0.76,0.0,3.1,3.0
4/16/1994,151.36,226.712,,0.9,0.0,6.29,0.0
4/17/1994,151.36,226.712,,0.96,0.0,8.14,0.0
4/18/1994,151.36,226.712,,0.92,0.0,5.2,0.0
4/19/1994,151.34,225.898,,0.95,0.0,7.92,0.0
4/20/1994,151.34,225.898,,0.93,0.0,8.22,0.0
4/21/1994,151.34,225.898,,0.95,0.0,6.03,0.0
4/22/1994,151.34,225.898,,0.93,0.0,5.24,0.0
4/23/1994,151.34,225.898,,0.8,0.0,6.1,0.0
4/24/1994,151.34,225.898,,0.94,0.0,9.2,0.0
4/25/1994,151.34,225.898,,0.91,0.0,8.7,0.0
4/26/1994,151.34,225.898,,0.94,0.0,9.81,0.0
4/27/1994,151.3,224.272,,0.89,0.0,10.93,0.0
4/28/1994,151.29,223.866,,0.9,0.0,10.74,0.0
4/29/1994,151.29,223.866,,0.97,0.0,9.16,0.0
4/30/1994,151.26,223.459,,0.9,0.0,9.0,4.0
5/1/1994,151.26,222.646,,0.9,0.0,4.4,3.2
5/2/1994,151.25,222.24,,0.93,0.0,0.57,0.0
5/3/1994,151.25,222.24,,0.94,0.0,0.21,0.0
5/4/1994,151.26,222.646,,0.92,0.0,0.09,0.0
5/5/1994,151.25,222.24,,0.0,0.0,3.3,0.0
5/6/1994,151.24,221.833,,1.73,0.0,5.21,0.0
5/7/1994,151.22,221.02,,,,,0.0
5/8/1994,151.21,220.614,,1.6,0.0,8.5,0.0
5/9/1994,151.24,220.207,,0.0,0.0,,0.0
5/10/1994,151.2,220.207,,0.95,0.0,7.58,0.0
5/11/1994,151.21,220.614,,1.47,0.0,8.99,0.0
5/12/1994,151.21,220.614,,1.19,0.0,9.55,14.5
5/13/1994,151.2,220.207,,1.42,0.0,10.49,0.0
5/14/1994,151.2,220.207,,1.47,0.0,9.81,8.7
5/15/1994,151.21,220.614,,1.46,0.0,9.66,0.0
5/16/1994,151.21,220.614,,14.91,0.0,6.82,0.0
5/17/1994,151.22,221.02,,1.49,0.0,9.12,0.0
5/18/1994,151.22,221.02,,1.42,0.0,11.78,0.0
5/19/1994,151.21,220.614,,1.5,0.0,5.08,0.0
5/20/1994,151.2,220.207,,1.24,0.0,8.52,0.0
5/21/1994,151.19,219.801,,0.32,0.0,6.63,0.0
5/22/1994,151.19,219.801,,1.22,0.0,9.2,0.0
5/23/1994,151.18,219.394,,1.57,0.0,6.8,0.0
5/24/1994,151.18,219.394,,1.42,0.0,4.85,0.0
5/25/1994,151.16,218.581,,1.49,0.0,,0.0
5/26/1994,151.15,218.175,,1.54,0.0,6.35,0.0
5/27/1994,151.15,218.175,,1.43,0.0,8.35,39.5
5/28/1994,151.15,218.175,,1.21,0.0,4.4,0.0
5/29/1994,151.16,218.581,,1.47,0.0,7.59,0.0
5/30/1994,151.16,218.581,,1.46,0.0,10.52,0.0
5/31/1994,151.15,218.175,,1.42,0.0,10.46,0.0
6/1/1994,151.13,217.362,,1.47,0.0,10.96,0.0
6/2/1994,151.12,216.955,,1.45,0.0,10.08,0.0
6/3/1994,151.11,216.549,,1.54,0.0,8.82,1.0
6/4/1994,151.11,216.549,,0.0,0.0,,0.0
6/5/1994,151.11,216.549,,0.0,0.0,,6.0
6/6/1994,151.11,216.549,,2.05,0.0,,0.0
6/7/1994,151.11,216.549,,1.94,0.0,10.61,0.0
6/8/1994,151.1,216.142,,1.94,0.0,10.35,0.0
6/9/1994,151.09,215.736,,1.67,0.0,7.67,2.3
6/10/1994,151.11,216.549,,1.94,0.0,10.92,0.0
6/11/1994,151.1,216.142,,1.94,0.0,7.06,0.0
6/12/1994,151.1,216.142,,1.93,0.0,7.86,1.4
6/13/1994,151.09,215.736,,1.86,0.0,7.09,2.8
6/14/1994,151.09,215.736,,1.93,0.0,3.67,0.0
6/15/1994,151.08,215.329,,1.89,0.0,6.47,20.0
6/16/1994,151.12,216.955,,1.93,0.0,3.33,0.0
6/17/1994,151.12,216.955,,1.94,0.0,6.53,0.0
6/18/1994,151.11,216.549,,,,,0.0
6/19/1994,151.1,216.142,,,,,0.0
6/20/1994,151.12,216.142,,1.93,0.0,3.33,0.0
6/21/1994,151.12,215.736,,1.94,0.0,6.53,59.5
6/22/1994,151.1,216.142,,1.94,0.0,5.19,0.0
6/23/1994,151.09,215.736,,1.94,0.0,7.45,0.0
6/24/1994,151.09,215.736,,1.94,0.0,9.3,6.8
6/25/1994,151.09,215.736,,1.94,0.0,8.83,8.3
6/26/1994,151.09,215.736,,1.94,0.0,8.95,0.0
6/27/1994,151.09,215.736,,1.71,0.0,10.59,0.0
6/28/1994,151.07,214.923,,1.94,0.0,10.77,0.0
6/29/1994,151.05,214.109,,1.94,0.0,13.25,0.0
6/30/1994,151.03,213.296,,1.92,0.0,11.09,0.0
7/1/1994,151.01,212.483,,1.94,0.0,11.62,0.0
7/2/1994,151.0,212.077,,1.94,0.0,13.03,0.0
7/3/1994,150.98,211.264,,1.91,0.0,11.51,0.0
7/4/1994,150.96,210.451,,1.93,0.0,12.64,0.0
7/5/1994,152.96,210.451,,1.94,0.0,12.94,0.0
7/6/1994,150.95,210.044,,1.9,0.0,12.49,0.0
7/7/1994,150.94,209.64,,1.83,0.0,11.32,0.0
7/8/1994,150.93,209.23,,1.33,0.0,12.17,0.0
7/9/1994,150.9,208.012,,,,,0.0
7/10/1994,150.88,207.199,,,,,0.0
7/11/1994,150.87,206.792,,1.93,0.0,11.73,0.0
7/12/1994,150.86,206.386,,1.94,0.0,11.83,0.0
7/13/1994,150.85,205.98,,1.93,0.0,10.84,0.0
7/14/1994,150.84,205.573,,1.93,0.0,9.89,0.0
7/15/1994,150.83,205.166,,1.93,0.0,11.91,0.0
7/16/1994,150.8,203.947,,1.92,0.0,1.36,0.0
7/17/1994,150.79,203.54,,1.91,0.0,14.38,0.0
7/18/1994,150.78,203.133,,1.94,0.0,14.78,0.0
7/19/1994,150.76,202.32,,1.93,0.0,,0.0
7/20/1994,150.75,201.91,,1.74,0.0,12.36,0.0
7/21/1994,150.74,201.51,,1.3,0.0,12.6,0.0
7/22/1994,150.72,200.694,,1.42,0.0,13.8,0.0
7/23/1994,150.69,199.475,,1.91,0.0,15.13,0.0
7/24/1994,150.67,198.662,,189.0,0.0,14.17,0.0
7/25/1994,150.65,197.849,,2.4,0.0,14.93,0.0
7/26/1994,150.64,197.44,,1.92,0.0,12.95,0.0
7/27/1994,150.62,196.63,,1.93,0.0,11.37,0.0
7/28/1994,150.61,196.223,,1.94,0.0,11.88,40.0
7/29/1994,150.67,198.672,,1.9,0.0,12.94,3.0
7/30/1994,150.7,199.881,,1.84,0.0,6.9,34.8
7/31/1994,150.7,199.881,,1.94,0.0,14.18,0.0
8/1/1994,150.7,199.881,,1.88,0.0,6.4,0.0
8/2/1994,150.7,199.88,,1.93,0.0,6.79,0.0
8/3/1994,150.67,198.66,,1.93,0.0,7.48,0.0
8/4/1994,150.67,198.66,,1.94,0.0,8.34,0.0
8/5/1994,150.66,198.255,,1.71,0.0,6.9,12.0
8/6/1994,150.65,197.849,,1.84,0.0,1.67,0.0
8/7/1994,150.65,197.849,,1.94,0.0,9.45,0.0
8/8/1994,150.64,197.442,,1.98,0.0,9.65,0.0
8/9/1994,150.66,198.255,,1.64,0.0,8.3,0.0
8/10/1994,150.64,197.44,,2.01,0.0,11.73,0.0
8/11/1994,150.63,197.036,,2.85,0.0,4.41,0.5
8/12/1994,150.62,196.23,,2.87,0.0,6.7,0.0
8/13/1994,150.61,196.223,,2.55,0.0,6.93,0.0
8/14/1994,150.61,196.223,,2.77,0.0,5.29,0.0
8/15/1994,150.6,195.816,,2.77,0.0,5.29,0.0
8/16/1994,150.58,195.0,,2.72,0.0,7.56,0.0
8/17/1994,150.56,194.19,,2.86,0.0,9.46,0.0
8/18/1994,150.56,194.19,,2.86,0.0,10.56,0.0
8/19/1994,150.56,194.19,,2.86,0.0,10.59,0.0
8/20/1994,150.53,192.97,,2.86,0.0,11.07,0.0
8/21/1994,150.53,192.97,,2.86,0.0,11.84,0.0
8/22/1994,150.51,192.16,,0.0,0.0,11.3,0.0
8/23/1994,150.49,191.34,,2.9,0.0,7.05,0.0
8/24/1994,150.47,190.531,,2.85,0.0,10.75,0.0
8/25/1994,150.45,189.72,,2.86,0.0,8.58,8.7
8/26/1994,150.5,191.75,,2.85,0.0,6.85,0.0
8/27/1994,150.44,189.312,,2.85,0.0,8.53,0.0
8/28/1994,150.39,187.278,,2.86,0.0,8.68,0.0
8/29/1994,150.4,187.686,,2.85,0.0,9.17,0.0
8/30/1994,150.38,186.873,,2.9,0.0,9.17,0.0
8/31/1994,150.37,186.466,,2.86,0.0,8.89,5.5
9/1/1994,150.36,186.06,,0.0,0.0,2.82,1.5
9/2/1994,150.36,186.06,,2.86,0.0,3.32,0.0
9/3/1994,150.34,185.247,,2.85,0.0,6.42,0.0
9/4/1994,150.4,187.686,,2.78,0.0,10.3,0.0
9/5/1994,150.43,188.915,,2.86,0.0,11.2,0.0
9/6/1994,150.44,189.312,,2.87,0.0,10.17,0.0
9/7/1994,150.45,189.72,,2.85,0.0,9.51,0.0
9/8/1994,150.45,189.72,,2.55,0.0,7.53,0.0
9/9/1994,150.46,190.125,,2.86,0.0,2.6,4.8
9/10/1994,150.48,190.935,,2.05,0.0,4.84,0.0
9/11/1994,150.47,190.531,,2.66,0.0,5.98,0.0
9/12/1994,150.49,191.34,,2.33,0.0,7.93,0.0
9/13/1994,150.48,190.94,,2.38,0.0,6.08,0.0
9/14/1994,150.49,191.35,,2.64,0.0,5.81,0.0
9/15/1994,150.31,192.16,,2.84,0.0,8.0,23.0
9/16/1994,150.54,193.377,,2.0,0.0,3.5,37.8
9/17/1994,150.63,197.036,,0.0,0.0,3.5,2.7
9/18/1994,150.92,208.825,,0.0,0.0,,0.0
9/19/1994,151.08,215.329,,2.62,0.0,7.82,0.0
9/20/1994,151.23,221.43,,2.86,0.0,7.26,0.0
9/21/1994,151.34,225.898,,2.82,0.0,6.7,0.0
9/22/1994,151.39,227.93,,2.81,0.0,5.72,0.0
9/23/1994,151.43,229.56,,2.85,0.0,9.26,0.0
9/24/1994,151.46,230.777,,2.79,0.0,9.26,0.0
9/25/1994,151.48,231.59,,2.75,0.0,6.71,0.0
9/26/1994,151.5,232.403,,2.79,0.0,6.93,0.0
9/27/1994,151.52,233.22,,2.53,0.0,7.06,0.0
9/28/1994,151.53,233.62,,2.56,0.0,8.25,0.0
9/29/1994,151.53,233.62,,2.75,0.0,2.58,0.0
9/30/1994,151.54,234.029,,2.83,0.0,6.29,0.0
10/1/1994,151.55,234.436,,2.84,0.0,3.16,0.0
10/2/1994,151.55,234.842,,2.84,0.0,3.16,0.0
10/3/1994,151.56,234.842,,2.83,0.0,8.16,0.0
10/4/1994,151.56,234.842,,2.82,0.0,8.18,0.0
10/5/1994,151.56,234.842,,2.85,0.0,7.44,0.0
10/6/1994,151.56,234.842,,2.81,0.0,8.01,0.0
10/7/1994,151.56,234.842,,2.82,0.0,6.76,0.0
10/8/1994,151.56,234.84,,0.0,0.0,6.73,0.8
10/9/1994,151.56,234.842,,0.0,0.0,,0.7
10/10/1994,151.56,234.842,,2.8,0.0,4.29,0.0
10/11/1994,151.56,234.842,,2.86,0.0,6.9,0.0
10/12/1994,151.55,234.436,,2.82,0.0,6.2,0.0
10/13/1994,151.55,234.436,,2.8,0.0,6.36,0.0
10/14/1994,151.53,233.625,,2.83,0.0,6.16,0.0
10/15/1994,151.53,233.625,,2.84,0.0,3.69,0.0
10/16/1994,151.53,233.625,,2.82,0.0,5.85,0.0
10/17/1994,151.53,233.623,,2.84,0.0,5.84,0.0
10/18/1994,151.52,233.623,,2.76,0.0,7.9,0.0
10/19/1994,151.52,233.22,,2.76,0.0,7.9,0.0
10/20/1994,151.52,233.22,,2.83,0.0,6.99,0.0
10/21/1994,151.51,232.81,,2.83,0.0,7.48,0.0
10/22/1994,151.5,232.4,,0.0,0.0,5.7,0.0
10/23/1994,151.5,232.4,,0.0,0.0,0.1,0.0
10/24/1994,151.5,232.4,,2.82,0.0,,0.0
10/25/1994,151.49,231.99,,2.83,0.0,6.41,10.2
10/26/1994,151.47,231.18,,2.89,0.0,5.62,4.3
10/27/1994,151.47,231.18,,2.83,0.0,0.59,1.2
10/28/1994,151.47,230.77,,2.83,0.0,0.59,0.0
10/29/1994,151.46,230.77,,2.85,0.0,0.64,0.0
10/30/1994,151.46,230.77,,2.85,0.0,7.48,0.0
10/31/1994,151.46,230.77,,2.85,0.0,2.98,0.0
11/1/1994,151.44,229.964,,0.0,0.0,4.57,0.0
11/2/1994,151.45,230.37,,0.0,0.0,7.28,0.0
11/3/1994,151.45,230.37,,0.0,0.0,,0.0
11/4/1994,151.44,229.964,,2.83,0.0,5.95,0.0
11/5/1994,151.44,229.964,,2.85,0.0,7.1,0.0
11/6/1994,151.42,229.151,,2.83,0.0,8.0,0.0
11/7/1994,151.41,228.74,,2.83,0.0,4.61,0.0
11/8/1994,151.41,228.74,,2.85,0.0,3.02,0.0
11/9/1994,151.4,228.34,,2.84,0.0,,0.0
11/10/1994,151.4,228.34,,2.81,0.0,5.15,0.0
11/11/1994,151.37,227.118,,,,,0.0
11/12/1994,151.36,226.712,,0.0,0.0,0.81,0.0
11/13/1994,151.36,226.712,,0.0,0.0,2.66,0.0
11/14/1994,151.36,226.712,,2.83,0.0,4.28,0.0
11/15/1994,151.36,226.315,,2.83,0.0,4.28,0.0
11/16/1994,151.33,225.492,,2.82,0.0,6.99,0.0
11/17/1994,151.33,225.49,,2.85,0.0,4.2,0.0
11/18/1994,151.31,224.697,,2.84,0.0,3.44,0.0
11/19/1994,151.31,224.697,,0.0,0.0,4.21,0.0
11/20/1994,150.3,224.272,,0.0,0.0,,0.0
11/21/1994,151.3,224.272,,0.0,0.0,6.65,0.0
11/22/1994,151.28,223.46,,2.8,0.0,4.29,0.0
11/23/1994,151.28,223.46,,2.62,0.0,4.2,0.0
11/24/1994,151.27,223.05,,2.82,0.0,2.27,0.0
11/25/1994,151.23,222.24,,2.82,0.0,1.88,0.0
11/26/1994,151.24,221.833,,2.86,0.0,2.13,0.0
11/27/1994,151.25,222.24,,2.55,0.0,3.37,0.0
11/28/1994,151.25,222.24,,2.85,0.0,7.75,0.0
11/29/1994,151.25,222.24,,1.48,0.0,,0.0
11/30/1994,151.24,221.83,,2.24,0.0,5.67,0.0
12/1/1994,151.24,221.853,,0.0,0.0,4.06,1.8
12/2/1994,151.24,221.853,,2.86,0.0,1.76,0.5
12/3/1994,151.23,221.427,,0.0,0.0,1.76,0.0
12/4/1994,151.23,221.42,,0.0,0.0,2.42,0.0
12/5/1994,151.22,221.02,,2.85,0.0,3.55,0.0
12/6/1994,151.61,220.61,,2.86,0.0,,0.0
12/7/1994,151.21,220.61,,2.83,0.0,5.93,0.0
12/8/1994,151.21,220.61,,2.83,0.0,,0.0
12/9/1994,151.21,220.61,,2.85,0.0,,0.0
12/10/1994,151.21,220.61,,0.0,0.0,6.53,0.0
12/11/1994,151.19,219.8,,0.0,0.0,3.93,0.0
12/12/1994,151.17,218.99,,2.85,0.0,3.33,0.0
12/13/1994,151.16,218.58,,2.9,0.0,3.46,0.0
12/14/1994,151.16,218.58,,2.9,0.0,1.74,0.0
12/15/1994,151.16,218.58,,2.86,0.0,3.81,0.0
12/16/1994,151.15,218.175,,2.17,0.0,2.58,0.0
