Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Nov 01,0:00,102,102,19.3,24.6,27.4,48,996.2,0,1
2001 Nov 01,0:10,104,105,18.3,24.1,27.2,50,996.2,0,-1
2001 Nov 01,0:20,103,99,18.1,23.5,27.1,50,996.2,0,-3
2001 Nov 01,0:30,103,114,18.1,24.6,27,49,996.3,0,-3
2001 Nov 01,0:40,99,96,16.8,23.5,26.9,51,996.5,0,-3
2001 Nov 01,0:50,103,114,14.4,20,26.7,51,996.7,0,-3
2001 Nov 01,1:00,101,99,12.4,18.9,26.6,52,996.8,0,-4
2001 Nov 01,1:10,103,109,10.4,14.9,26.4,53,996.9,0,-4
2001 Nov 01,1:20,139,150,13.6,24.6,26.2,53,997.1,0,-3
2001 Nov 01,1:30,147,147,19.3,26.9,26.1,57,997.4,0,-3
2001 Nov 01,1:40,148,147,18.7,24.1,25.8,61,997.5,0,-3
2001 Nov 01,1:50,149,155,18,22.3,25.6,60,997.6,0,-3
2001 Nov 01,2:00,139,145,13.5,22.3,25.4,64,997.8,0,-3
2001 Nov 01,2:10,122,101,14.1,24.1,25.2,67,998,0,-3
2001 Nov 01,2:20,122,150,13.1,27.5,25,68,998.1,0,-3
2001 Nov 01,2:30,121,106,14.7,22.9,24.8,68,998.2,0,-3
2001 Nov 01,2:40,111,95,16.1,24.6,24.7,69,998.3,0,-3
2001 Nov 01,2:50,116,146,14.9,23.5,24.5,70,998.4,0,-3
2001 Nov 01,3:00,121,118,12.3,20,24.3,71,998.5,0,-3
2001 Nov 01,3:10,105,117,14.3,20,24.1,71,998.5,0,-3
2001 Nov 01,3:20,106,104,15.3,21.8,24,71,998.5,0,-3
2001 Nov 01,3:30,109,116,17.5,24.1,23.9,72,998.5,0,-3
2001 Nov 01,3:40,105,95,19.7,26.9,23.7,73,998.4,0,-3
2001 Nov 01,3:50,102,102,22.2,29.2,23.6,74,998.4,0,-3
2001 Nov 01,4:00,102,116,24,31,23.5,75,998.4,0,-3
2001 Nov 01,4:10,106,100,25.3,31.6,23.3,76,998.4,0,-3
2001 Nov 01,4:20,106,102,25,32.7,23.2,77,998.4,0,-3
2001 Nov 01,4:30,106,106,24.6,30.4,23,78,998.4,0,-3
2001 Nov 01,4:40,104,98,23.8,31,22.9,79,998.3,0,-3
2001 Nov 01,4:50,102,111,24.3,29.8,22.8,79,998.3,0,-3
2001 Nov 01,5:00,104,103,25.4,33.9,22.7,79,998.3,0,-3
2001 Nov 01,5:10,105,103,25.8,32.1,22.6,79,998.2,0,-3
2001 Nov 01,5:20,106,110,26.7,34.4,22.5,80,998,0,-3
2001 Nov 01,5:30,105,110,27.3,36.7,22.4,81,998,0,-3
2001 Nov 01,5:40,105,108,28.1,35.6,22.3,82,997.9,0,-3
2001 Nov 01,5:50,105,98,25.9,32.7,22.3,83,997.9,0,-3
2001 Nov 01,6:00,101,103,25,32.1,22.2,84,997.9,0,-3
2001 Nov 01,6:10,104,100,23.1,30.4,22.1,85,997.8,0,-3
2001 Nov 01,6:20,103,111,20.6,32.1,21.9,86,997.8,0,-3
2001 Nov 01,6:30,109,104,17.1,24.1,21.9,87,997.7,0,-3
2001 Nov 01,6:40,104,105,17.4,26.9,21.8,87,997.6,0,-3
2001 Nov 01,6:50,101,122,18,24.1,21.8,88,997.6,0,-3
2001 Nov 01,7:00,102,117,18.6,24.6,21.7,88,997.5,0,-3
2001 Nov 01,7:10,104,94,18,25.2,21.7,88,997.4,0,-3
2001 Nov 01,7:20,104,95,16,22.3,21.6,89,997.3,0,-3
2001 Nov 01,7:30,102,94,18.5,24.6,21.5,90,997.3,0,-3
2001 Nov 01,7:40,104,108,19.2,23.5,21.5,90,997.2,0,-3
2001 Nov 01,7:50,106,105,18,24.6,21.4,90,997.2,0,-3
2001 Nov 01,8:00,106,107,17.2,22.3,21.3,91,997.1,0,-3
2001 Nov 01,8:10,102,104,16.1,21.8,21.2,91,997,0,-3
2001 Nov 01,8:20,105,115,15.6,19.5,21.2,92,996.9,0,-3
2001 Nov 01,8:30,105,110,14.9,18.9,21,92,996.7,0,-3
2001 Nov 01,8:40,115,103,11.5,17.2,20.9,92,996.7,0,-4
2001 Nov 01,8:50,116,131,9.7,16.6,20.9,93,996.6,0,-4
2001 Nov 01,9:00,111,125,12.4,20,20.8,93,996.5,0,-3
2001 Nov 01,9:10,137,145,13.4,19.5,20.8,93,996.5,0,-3
2001 Nov 01,9:20,140,158,13,19.5,20.7,93,996.3,0,-3
2001 Nov 01,9:30,140,144,12.7,18.9,20.7,93,996.3,0,-3
2001 Nov 01,9:40,134,125,12.4,18.3,20.7,93,996.2,0,-3
2001 Nov 01,9:50,130,161,11,19.5,20.6,93,996.2,0,-3
2001 Nov 01,10:00,132,152,9.8,15.4,20.5,93,996.2,0,-3
2001 Nov 01,10:10,108,121,10.1,15.4,20.5,94,996.1,0,-4
2001 Nov 01,10:20,109,117,10.2,14.9,20.4,94,996,0,-4
2001 Nov 01,10:30,108,105,12.4,16.6,20.3,94,996,0,-4
2001 Nov 01,10:40,115,120,9.7,16.6,20.2,95,996.1,0,-3
2001 Nov 01,10:50,108,114,9.5,12.5,20.1,95,996.1,0,-4
2001 Nov 01,11:00,116,133,8.7,13.7,20,95,996.1,0,-4
2001 Nov 01,11:10,117,96,9.4,14.9,20,95,996.1,0,-3
2001 Nov 01,11:20,133,137,9.3,15.4,20,96,996.2,0,-4
2001 Nov 01,11:30,116,124,9.7,15.4,19.9,96,996.2,0,-4
2001 Nov 01,11:40,136,148,9.5,16,19.9,95,996.2,0,-4
2001 Nov 01,11:50,147,171,11.7,14.9,19.9,96,996.3,0,-3
2001 Nov 01,12:00,163,150,10.4,16,20,95,996.2,0,-3
2001 Nov 01,12:10,151,133,9.5,13.1,19.9,95,996.2,0,-4
2001 Nov 01,12:20,150,156,11.6,15.4,19.8,95,996.2,0,-3
2001 Nov 01,12:30,145,153,12.8,18.3,19.9,95,996.3,0,-3
2001 Nov 01,12:40,190,132,8.6,16.6,19.8,96,996.4,0,-2
2001 Nov 01,12:50,213,216,8.1,11.4,19.5,97,996.5,0,3
2001 Nov 01,13:00,188,208,6.8,10.8,19.3,98,996.6,0,16
2001 Nov 01,13:10,194,208,8.7,12.5,19.5,97,996.6,0,34
2001 Nov 01,13:20,200,198,8.9,13.1,19.7,96,996.7,0,56
2001 Nov 01,13:30,196,187,9.1,11.4,19.9,95,996.7,0,80
2001 Nov 01,13:40,200,207,8.8,11.4,20,94,996.8,0,101
2001 Nov 01,13:50,199,196,10.3,14.3,20.1,94,996.9,0,126
2001 Nov 01,14:00,195,190,11.3,16,20.1,94,996.9,0,155
2001 Nov 01,14:10,188,205,9.7,14.3,20.2,93,997.1,0,187
2001 Nov 01,14:20,201,203,9.5,13.1,20.5,89,997.3,0,233
2001 Nov 01,14:30,203,206,8.6,11.4,20.8,86,997.4,0,279
2001 Nov 01,14:40,207,206,8.8,12.5,21.3,83,997.5,0,323
2001 Nov 01,14:50,194,201,12.2,17.2,21.4,80,997.6,0,365
2001 Nov 01,15:00,195,176,12.4,17.2,21.4,81,997.6,0,404
2001 Nov 01,15:10,196,179,13.3,18.9,21.5,80,997.6,0,441
2001 Nov 01,15:20,193,215,12.6,19.5,21.6,80,997.7,0,476
2001 Nov 01,15:30,177,150,10.6,16,21.9,79,997.7,0,512
2001 Nov 01,15:40,169,148,9.7,16,22.2,78,997.7,0,542
2001 Nov 01,15:50,164,150,10,14.3,22.5,77,997.7,0,572
2001 Nov 01,16:00,161,160,9.1,13.7,22.8,76,997.8,0,600
2001 Nov 01,16:10,167,152,9.3,14.3,23.1,74,997.8,0,625
2001 Nov 01,16:20,159,147,8.5,14.9,23.6,72,997.8,0,647
2001 Nov 01,16:30,145,186,8.9,11.4,23.8,71,997.7,0,669
2001 Nov 01,16:40,122,103,9,12,23.9,73,997.6,0,689
2001 Nov 01,16:50,105,88,7.7,10.8,24.1,71,997.6,0,709
2001 Nov 01,17:00,142,151,8.7,14.9,24.4,68,997.5,0,724
2001 Nov 01,17:10,143,144,13.7,20,24.5,66,997.3,0,739
2001 Nov 01,17:20,146,152,12.4,16.6,24.6,66,997.1,0,753
2001 Nov 01,17:30,149,155,10.2,13.1,24.9,65,996.9,0,764
2001 Nov 01,17:40,171,198,8.2,11.4,25.4,63,996.8,0,773
2001 Nov 01,17:50,175,164,9,13.1,26,61,996.6,0,780
2001 Nov 01,18:00,157,177,7.3,10.8,26.2,60,996.5,0,785
