Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Oct 01,0:00,46,38,8.5,11.4,27.7,37,1000.4,0,55
2001 Oct 01,0:10,40,41,6.6,9.1,27.3,38,1000.5,0,21
2001 Oct 01,0:20,47,52,4.8,6.2,26.7,40,1000.6,0,8
2001 Oct 01,0:30,58,58,5.9,7.4,26.2,41,1000.7,0,0
2001 Oct 01,0:40,71,76,7.4,9.1,25.7,42,1000.7,0,-4
2001 Oct 01,0:50,67,68,6.5,7.4,25.3,42,1000.8,0,-5
2001 Oct 01,1:00,50,65,4.1,6.2,24.8,44,1000.9,0,-6
2001 Oct 01,1:10,32,32,2.5,4.5,24.4,47,1000.9,0,-6
2001 Oct 01,1:20,11,26,2.2,3.3,24,48,1001,0,-6
2001 Oct 01,1:30,334,323,2.4,3.9,23.8,47,1001,0,-6
2001 Oct 01,1:40,321,307,3.2,4.5,23.7,48,1001.2,0,-5
2001 Oct 01,1:50,305,295,3.8,5.1,23.4,48,1001.2,0,-5
2001 Oct 01,2:00,297,294,4.3,5.1,23.5,49,1001.3,0,-5
2001 Oct 01,2:10,297,292,4.4,5.1,23.1,51,1001.4,0,-6
2001 Oct 01,2:20,299,291,3.9,4.5,22.6,51,1001.5,0,-5
2001 Oct 01,2:30,298,295,3.6,4.5,22.2,52,1001.7,0,-5
2001 Oct 01,2:40,295,295,2.8,3.9,22,52,1001.8,0,-5
2001 Oct 01,2:50,321,319,1.8,2.8,21.8,52,1001.9,0,-5
2001 Oct 01,3:00,328,319,0,0,21.5,54,1002.1,0,-5
2001 Oct 01,3:10,329,319,0,0,21.1,58,1002.3,0,-5
2001 Oct 01,3:20,325,297,2.2,5.1,20.7,59,1002.4,0,-5
2001 Oct 01,3:30,291,284,5.5,7.4,21.1,54,1002.4,0,-4
2001 Oct 01,3:40,279,287,6.3,7.4,21.4,53,1002.5,0,-4
2001 Oct 01,3:50,285,282,6.1,7.9,21.3,52,1002.5,0,-5
2001 Oct 01,4:00,338,329,4.2,5.6,21.2,55,1002.7,0,-5
2001 Oct 01,4:10,335,350,6.7,10.2,20.7,62,1002.9,0,-5
2001 Oct 01,4:20,357,324,6.9,10.8,20.3,60,1003,0,-5
2001 Oct 01,4:30,19,32,4.6,7.4,20.4,61,1003.1,0,-5
2001 Oct 01,4:40,23,28,3.5,6.2,20,63,1003.2,0,-5
2001 Oct 01,4:50,335,335,3.2,5.1,19.7,65,1003.2,0,-5
2001 Oct 01,5:00,1,16,4.2,9.7,19.5,67,1003.2,0,-4
2001 Oct 01,5:10,2,355,5.7,7.9,19.6,68,1003.2,0,-4
2001 Oct 01,5:20,350,346,6,9.1,19.6,69,1003.1,0,-4
2001 Oct 01,5:30,34,333,1.9,2.2,19.3,71,1003.1,0,-5
2001 Oct 01,5:40,47,67,4.5,9.1,19.2,73,1003.1,0,-4
2001 Oct 01,5:50,64,62,6.6,8.5,19.2,73,1003.1,0,-4
2001 Oct 01,6:00,66,61,7.1,9.1,19.1,74,1003,0,-4
2001 Oct 01,6:10,67,72,7.3,8.5,19,75,1003,0,-4
2001 Oct 01,6:20,55,53,7.1,8.5,18.7,77,1002.9,0,-4
2001 Oct 01,6:30,62,59,8.1,11.4,18.7,78,1002.9,0,-4
2001 Oct 01,6:40,72,76,8.5,13.7,18.9,78,1002.9,0,-4
2001 Oct 01,6:50,75,76,10.1,13.7,19.4,78,1002.9,0,-4
2001 Oct 01,7:00,70,82,9.3,15.4,19.6,76,1002.9,0,-4
2001 Oct 01,7:10,51,25,8.1,12,19.3,76,1002.8,0,-4
2001 Oct 01,7:20,48,78,7.8,11.4,18.9,78,1002.8,0,-4
2001 Oct 01,7:30,352,338,7.9,10.2,18.4,80,1002.8,0,-4
2001 Oct 01,7:40,331,350,6.6,9.1,17.7,83,1002.8,0,-4
2001 Oct 01,7:50,314,299,6.3,10.8,17.6,85,1002.7,0,-4
2001 Oct 01,8:00,298,298,10.5,13.1,17.5,84,1002.7,0,-4
2001 Oct 01,8:10,294,299,9.2,12,17.3,85,1002.7,0,-4
2001 Oct 01,8:20,291,294,7.4,10.2,17.2,85,1002.6,0,-4
2001 Oct 01,8:30,307,297,6.7,9.1,17.1,85,1002.6,0,-4
2001 Oct 01,8:40,296,301,7,8.5,17.1,85,1002.6,0,-4
2001 Oct 01,8:50,285,284,6.4,7.9,16.9,85,1002.6,0,-4
2001 Oct 01,9:00,295,303,6.4,8.5,16.8,85,1002.6,0,-4
2001 Oct 01,9:10,294,290,7.3,8.5,17,84,1002.6,0,-4
2001 Oct 01,9:20,285,279,4.6,6.8,16.9,84,1002.5,0,-5
2001 Oct 01,9:30,298,311,1.7,5.6,16.5,86,1002.4,0,-5
2001 Oct 01,9:40,305,302,5.7,6.8,16.3,87,1002.4,0,-4
2001 Oct 01,9:50,301,298,6.8,8.5,16.3,87,1002.4,0,-4
2001 Oct 01,10:00,293,292,6.7,8.5,16.4,86,1002.4,0,-4
2001 Oct 01,10:10,295,287,7.3,8.5,16.4,86,1002.4,0,-4
2001 Oct 01,10:20,299,298,6.5,7.9,16.3,86,1002.3,0,-4
2001 Oct 01,10:30,301,305,5.9,7.4,16.2,87,1002.3,0,-4
2001 Oct 01,10:40,301,299,6.5,8.5,16.1,87,1002.4,0,-4
2001 Oct 01,10:50,297,300,6.1,7.9,16,87,1002.4,0,-4
2001 Oct 01,11:00,291,294,7.1,9.7,15.9,87,1002.4,0,-4
2001 Oct 01,11:10,307,298,6.1,7.4,15.8,87,1002.4,0,-4
2001 Oct 01,11:20,310,315,5.8,6.8,15.8,88,1002.6,0,-4
2001 Oct 01,11:30,299,288,5.9,7.9,15.6,89,1002.7,0,-4
2001 Oct 01,11:40,303,298,6.2,7.9,15.6,89,1002.8,0,-4
2001 Oct 01,11:50,306,309,7.1,8.5,15.6,89,1002.9,0,-4
