Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2003 Ago 01,0:00,106,109,0,0,35.3,41,994.9,0,234
2003 Ago 01,0:10,106,109,0,0,35.1,41,994.9,0,199
2003 Ago 01,0:20,108,109,0,0,35,42,994.9,0,163
2003 Ago 01,0:30,104,109,0,0,34.9,43,994.9,0,127
2003 Ago 01,0:40,104,109,0,0,34.7,44,995,0,97
2003 Ago 01,0:50,102,109,0,0,34.4,48,995,0,69
2003 Ago 01,1:00,95,109,0,0,34,52,995.1,0,43
2003 Ago 01,1:10,94,109,0,0,33.6,53,995.2,0,21
2003 Ago 01,1:20,92,109,0,0,33.2,54,995.3,0,7
2003 Ago 01,1:30,91,109,0,0,32.9,56,995.4,0,0
2003 Ago 01,1:40,94,109,0,0,32.6,58,995.7,0,-2
2003 Ago 01,1:50,97,109,0,0,32.4,58,995.8,0,-3
2003 Ago 01,2:00,103,109,0,0,32.2,59,996,0,-2
2003 Ago 01,2:10,103,109,0,0,31.9,61,996.2,0,-2
2003 Ago 01,2:20,102,109,0,0,31.5,63,996.3,0,-3
2003 Ago 01,2:30,103,109,0,0,31.2,65,996.6,0,-2
2003 Ago 01,2:40,104,109,0,0,30.8,67,996.9,0,-2
2003 Ago 01,2:50,104,109,0,0,30.5,68,997,0,-2
2003 Ago 01,3:00,104,109,0,0,30.3,69,997,0,-2
2003 Ago 01,3:10,102,109,0,0,30.1,70,997,0,-2
2003 Ago 01,3:20,104,109,0,0,29.9,71,997,0,-2
2003 Ago 01,3:30,103,109,0,0,29.7,72,997.1,0,-2
2003 Ago 01,3:40,104,109,0,0,29.5,73,997.2,0,-2
2003 Ago 01,3:50,105,109,0,0,29.4,74,997.4,0,-2
2003 Ago 01,4:00,106,109,0,0,29.3,75,997.5,0,-3
2003 Ago 01,4:10,103,109,0,0,29.2,75,997.5,0,-2
2003 Ago 01,4:20,102,109,0,0,29,75,997.5,0,-2
2003 Ago 01,4:30,105,109,0,0,29,75,997.5,0,-2
2003 Ago 01,4:40,104,109,0,0,28.9,75,997.6,0,-2
2003 Ago 01,4:50,106,109,0,0,28.8,76,997.8,0,-3
2003 Ago 01,5:00,103,109,0,0,28.7,76,997.8,0,-2
2003 Ago 01,5:10,104,109,0,0,28.5,77,997.8,0,-2
2003 Ago 01,5:20,105,109,0,0,28.4,78,997.9,0,-3
2003 Ago 01,5:30,105,109,0,0,28.3,79,997.9,0,-2
2003 Ago 01,5:40,103,109,0,0,28.2,79,997.9,0,-2
2003 Ago 01,5:50,103,109,0,0,28,80,997.9,0,-2
2003 Ago 01,6:00,102,109,0,0,27.9,80,997.9,0,-2
2003 Ago 01,6:10,106,109,0,0,27.8,80,997.9,0,-3
2003 Ago 01,6:20,103,109,0,0,27.7,81,997.9,0,-3
2003 Ago 01,6:30,105,109,0,0,27.6,81,997.8,0,-2
2003 Ago 01,6:40,104,109,0,0,27.6,82,997.8,0,-2
2003 Ago 01,6:50,103,109,0,0,27.5,82,997.7,0,-3
2003 Ago 01,7:00,105,109,0,0,27.4,82,997.6,0,-2
2003 Ago 01,7:10,106,109,0,0,27.3,82,997.6,0,-2
