Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2007 Sep 01,0:00,150,178,15.1,22.9,28.2,76,995.9,0,119
2007 Sep 01,0:10,149,163,17.5,24.1,27.9,74,995.9,0,117
2007 Sep 01,0:20,162,182,11.9,25.8,27.8,75,995.9,0,99
2007 Sep 01,0:30,169,170,15.9,25.2,27.7,75,996.1,0,72
2007 Sep 01,0:40,164,172,9.6,24.1,27.8,75,996.1,0,35
2007 Sep 01,0:50,150,157,3.9,14.9,27.8,76,996.2,0,17
2007 Sep 01,1:00,150,136,8.2,14.9,27.6,77,996.2,0,4
2007 Sep 01,1:10,153,179,7.2,16,27.5,77,996.2,0,-1
2007 Sep 01,1:20,138,139,5,14.3,27.4,77,996.4,0,-2
2007 Sep 01,1:30,138,139,0,0,27.2,79,996.4,0,-2
2007 Sep 01,1:40,141,131,4.1,16,27,81,996.5,0,-2
2007 Sep 01,1:50,138,132,8.2,17.2,26.9,82,996.7,0,-2
2007 Sep 01,2:00,136,138,2.4,17.2,26.7,84,996.8,0,-2
2007 Sep 01,2:10,137,136,5.4,15.4,26.4,84,996.9,0,-3
2007 Sep 01,2:20,138,153,1.8,16.6,26.2,86,997,0,-3
2007 Sep 01,2:30,143,152,8.8,17.7,26,89,997.1,0,-3
2007 Sep 01,2:40,156,135,11,16.6,25.9,90,997.2,0,-3
2007 Sep 01,2:50,166,165,11.3,16.6,25.9,90,997.3,0,-3
2007 Sep 01,3:00,168,165,1.9,0,25.9,89,997.4,0,-3
2007 Sep 01,3:10,167,165,0,0,26,88,997.4,0,-3
2007 Sep 01,3:20,170,165,0,0,26.1,87,997.6,0,-3
2007 Sep 01,3:30,168,165,0,0,26.1,87,997.8,0,-3
2007 Sep 01,3:40,34,1,1.6,2.2,25.6,89,997.9,0,-4
2007 Sep 01,3:50,22,1,0,0,25,92,998,0,-4
2007 Sep 01,4:00,10,1,0,0,24.7,95,998.2,0,-3
2007 Sep 01,4:10,25,29,5.1,16,24.5,96,998.5,0,-2
2007 Sep 01,4:20,39,44,4.7,12,24.6,95,998.5,0,-1
2007 Sep 01,4:30,59,63,6.3,12.5,24.7,94,998.5,0,-2
2007 Sep 01,4:40,61,63,0,0,24.7,94,998.5,0,-1
2007 Sep 01,4:50,89,63,0,0,24.6,95,998.3,0,-3
2007 Sep 01,5:00,84,63,0,0,24.4,95,998.3,0,-3
2007 Sep 01,5:10,120,63,0,0,24.3,96,998.2,0,-3
2007 Sep 01,5:20,112,63,0,0,24.2,96,998.3,0,-3
2007 Sep 01,5:30,140,150,0,12,24.4,95,998.1,0,-2
2007 Sep 01,5:40,145,129,10,14.3,24.8,92,998.1,0,-2
2007 Sep 01,5:50,169,165,2.6,13.7,25.1,90,997.9,0,-2
2007 Sep 01,6:00,173,172,6.2,19.5,25.4,90,997.7,0,-2
2007 Sep 01,6:10,178,184,8.1,21.8,25.4,91,997.5,0,-2
2007 Sep 01,6:20,178,173,5.7,17.7,25.4,92,997.4,0,-2
2007 Sep 01,6:30,208,242,3.5,18.3,25.3,94,997.2,0,-2
2007 Sep 01,6:40,213,201,9.9,14.9,25.3,95,997.1,0,-2
2007 Sep 01,6:50,220,239,6.2,15.4,25.3,95,997.1,0,-2
2007 Sep 01,7:00,234,245,8.9,14.3,25.3,94,997.1,0,-3
2007 Sep 01,7:10,285,255,3.1,9.1,25.2,95,997.2,0,-3
2007 Sep 01,7:20,282,276,1.6,2.2,24.9,96,997.1,0,-3
2007 Sep 01,7:30,276,276,0,0,24.7,97,997,0,-3
2007 Sep 01,7:40,317,337,1.8,5.1,24.5,97,997,0,-3
2007 Sep 01,7:50,329,319,1.6,2.2,24.2,98,996.9,0,-3
2007 Sep 01,8:00,343,319,0,0,23.9,99,996.7,0,-3
2007 Sep 01,8:10,15,319,0,0,23.7,100,996.6,0,-3
2007 Sep 01,8:20,86,319,0,0,23.5,100,996.6,0,-3
2007 Sep 01,8:30,70,319,0,0,23.4,100,996.5,0,-2
2007 Sep 01,8:40,86,319,0,0,23.4,100,996.4,0,-3
2007 Sep 01,8:50,72,319,0,0,23.2,100,996.4,0,-2
2007 Sep 01,9:00,51,59,4,8.5,23.1,100,996.4,0,-2
2007 Sep 01,9:10,33,29,1.6,3.9,23,100,996.5,0,-2
2007 Sep 01,9:20,25,29,1.6,0,23,100,996.7,0,-2
2007 Sep 01,9:30,57,74,4,8.5,23,100,996.7,0,-2
2007 Sep 01,9:40,60,68,7.1,13.1,22.9,100,996.8,0,-2
2007 Sep 01,9:50,57,49,4.1,10.8,22.8,100,996.8,0,-2
2007 Sep 01,10:00,59,64,3.9,12,22.8,100,996.9,0,-1
2007 Sep 01,10:10,58,65,3.7,10.8,22.8,100,997,0,-1
