Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2008 sep 01,0:00,16,204,0,0,31.2,65,992.2,0,152
2008 sep 01,0:10,16,204,0,0,31.1,65,992.1,0,120
2008 sep 01,0:20,16,204,0,0,30.9,66,992.2,0,92
2008 sep 01,0:30,16,204,0,0,30.6,68,992.3,0,65
2008 sep 01,0:40,16,204,0,0,30.2,70,992.3,0,40
2008 sep 01,0:50,16,204,0,0,29.1,74,992.5,0,15
2008 sep 01,1:00,16,204,0,0,27.9,79,992.6,0,2
2008 sep 01,1:10,16,204,0,0,27.8,76,992.6,0,-2
2008 sep 01,1:20,16,204,0,0,27.2,76,992.8,0,-2
2008 sep 01,1:30,16,204,0,0,26.7,81,992.9,0,-2
2008 sep 01,1:40,16,204,0,0,26.4,83,992.9,0,-2
2008 sep 01,1:50,16,204,0,0,26.3,83,993,0,-2
2008 sep 01,2:00,16,204,0,0,26.2,84,993,0,-2
2008 sep 01,2:10,16,204,0,0,26.1,85,993.1,0,-2
2008 sep 01,2:20,16,204,0,0,26,86,993.2,0,-2
2008 sep 01,2:30,16,204,0,0,25.8,87,993.3,0,-2
2008 sep 01,2:40,16,204,0,0,25.8,89,993.3,0,-3
2008 sep 01,2:50,16,204,0,0,25.8,90,993.4,0,-3
2008 sep 01,3:00,16,204,0,0,25.9,90,993.5,0,-3
2008 sep 01,3:10,16,204,0,0,26.1,91,993.6,0,-3
2008 sep 01,3:20,16,204,0,0,26.4,89,993.7,0,-3
2008 sep 01,3:30,16,204,0,0,26.5,89,993.7,0,-3
2008 sep 01,3:40,16,204,0,0,26.7,89,993.7,0,-3
2008 sep 01,3:50,16,204,0,0,26.7,89,993.7,0,-3
2008 sep 01,4:00,16,204,0,0,26.7,90,993.7,0,-3
2008 sep 01,4:10,16,204,0,0,26.7,89,993.7,0,-3
2008 sep 01,4:20,16,204,0,0,26.7,88,993.7,0,-3
2008 sep 01,4:30,16,204,0,0,26.7,88,993.7,0,-3
2008 sep 01,4:40,16,204,0,0,26.6,89,993.6,0,-3
2008 sep 01,4:50,16,204,0,0,26.3,93,993.6,0,-3
2008 sep 01,5:00,16,204,0,0,25.9,95,993.7,0,-3
2008 sep 01,5:10,16,204,0,0,25.7,96,993.6,0,-3
2008 sep 01,5:20,16,204,0,0,25.4,97,993.7,0,-3
2008 sep 01,5:30,16,204,0,0,25,98,993.8,0,-3
2008 sep 01,5:40,16,204,0,0,24.7,99,993.8,0,-3
2008 sep 01,5:50,16,204,0,0,24.6,100,993.7,0,-3
2008 sep 01,6:00,16,204,0,0,24.5,100,993.6,0,-3
2008 sep 01,6:10,16,204,0,0,24.5,100,993.6,0,-3
2008 sep 01,6:20,16,204,0,0,24.3,100,993.5,0,-3
2008 sep 01,6:30,16,204,0,0,24.1,100,993.5,0,-3
2008 sep 01,6:40,16,204,0,0,24,100,993.4,0,-3
2008 sep 01,6:50,16,204,0,0,24.1,100,993.2,0,-2
