fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
9/1/2020 0:00,244,247,0,0,37.7,36,987.2,0,169,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 0:10,243,217,0,0,38.2,35,987.1,0,132,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 0:20,191,220,0,0,38.2,36,987.2,0,97,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 0:30,96,233,0,0,38.1,36,987.3,0,67,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 0:40,126,85,0,0,37,48,987.4,0,29,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 0:50,124,119,0,0,35.8,50,987.6,0,11,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 1:00,127,134,0,0,35.1,51,987.7,0,3,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 1:10,128,88,0,0,34.6,53,987.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 1:20,131,114,0,0,34.2,54,987.9,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 1:30,125,136,0,0,33.8,55,988.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 1:40,115,121,0,0,33.6,56,988.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 1:50,118,112,0,0,33.3,57,988.3,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 2:00,124,142,0,0,33,57,988.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 2:10,120,122,0,0,32.8,58,988.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 2:20,125,125,0,0,32.6,58,988.8,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 2:30,122,124,0,0,32.3,59,989.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 2:40,128,137,0,0,32.1,60,989.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 2:50,127,127,0,0,31.9,61,989.3,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 3:00,127,104,0,0,31.7,61,989.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 3:10,130,139,0,0,31.5,62,989.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 3:20,129,133,0,0,31.2,62,989.8,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 3:30,130,144,0,1.6,31.1,61,989.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 3:40,133,114,0,1.6,30.9,61,989.8,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 3:50,130,106,0,0,30.8,62,990,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 4:00,130,111,0,1.6,30.6,62,990.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2020 4:10,135,127,0,2.7,30.5,64,990.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
