fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
3/1/2013 0:00,356,350,18.2,33.5,23.4,7,1000.7,0,116,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 0:10,0,349,16.3,29.8,23.3,7,1000.8,0,71,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 0:20,6,4,15.8,28,22.8,7,1000.8,0,29,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 0:30,2,351,14.2,29.2,22.5,8,1001,0,18,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 0:40,18,44,7.8,12.4,18.3,16,1004.9,0,3,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 0:50,24,334,6.5,10.9,18,17,1004.9,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 1:00,31,7,5.8,9.9,17.8,17,1005.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 1:10,23,44,5.9,12.7,17.5,17,1005.3,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 1:20,12,33,7.6,11.1,17.3,17,1005.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 1:30,10,353,7.8,14.6,17,17,1005.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 1:40,11,351,8.3,14.1,16.7,17,1005.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 1:50,12,28,8.4,14.5,16.5,17,1005.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 2:00,11,343,8.4,14.5,16.4,17,1005.9,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 2:10,12,355,7.8,11.6,16.3,17,1006.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 2:20,27,41,7.1,11.8,16.2,17,1006.3,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 2:30,26,47,8,13.2,16.1,17,1006.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 2:40,18,32,7.5,12.3,16.1,16,1006.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 2:50,24,349,7,10.7,16.1,16,1006.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 3:00,14,42,7.3,10.5,16,16,1006.8,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 3:10,6,346,7.7,11.8,15.8,16,1007,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 3:20,358,347,5.7,9.6,15.6,17,1007.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 3:30,356,351,4.6,6.8,15.4,17,1007.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 3:40,347,347,4.1,5.6,15.1,17,1007.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 3:50,344,355,4.9,6.7,14.8,17,1007.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 4:00,358,23,4.1,6.3,14.5,18,1007.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 4:10,2,26,5.1,7.4,14.3,19,1007.8,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 4:20,1,2,5.4,7.3,14.1,20,1008,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 4:30,357,348,4.5,6.7,13.9,19,1008,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 4:40,357,348,4.8,6.7,13.8,19,1008.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 4:50,357,350,4.7,7,13.8,19,1008.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 5:00,3,19,4.6,6.7,13.8,20,1008.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 5:10,34,65,5.5,10.1,13.8,21,1008.3,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 5:20,56,47,9,13.1,13.4,22,1008.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 5:30,47,45,7.4,10.7,13.1,23,1008.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 5:40,67,55,6.5,7.5,12.6,25,1008.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 5:50,69,68,6.8,8.9,12.1,26,1008.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 6:00,72,75,5.5,6.7,11.7,27,1008.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
3/1/2013 6:10,73,71,4.1,5.8,11.4,29,1008.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
