nombre_estacion,fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,Precipitacion,PresBarometric,RadSolar
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 0:00,16,204,0,0,30.7,43,0,996.1,63
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 0:10,16,204,0,0,30.3,44,0,996.1,35
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 0:20,16,204,0,0,29.8,46,0,996.2,11
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 0:30,16,204,0,0,29.2,47,0,996.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 0:40,16,204,0,0,28.6,49,0,996.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 0:50,16,204,0,0,28.1,51,0,996.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 1:00,16,204,0,0,27.6,53,0,996.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 1:10,16,204,0,0,27.3,53,0,996.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 1:20,16,204,0,0,26.8,55,0,996.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 1:30,16,204,0,0,26.7,56,0,996.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 1:40,16,204,0,0,26.5,57,0,997.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 1:50,16,204,0,0,26.1,60,0,997.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 2:00,16,204,0,0,25.7,64,0,997.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 2:10,16,204,0,0,25.2,65,0,997.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 2:20,16,204,0,0,24.7,66,0,997.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 2:30,16,204,0,0,24.5,66,0,997.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 2:40,16,204,0,0,24.8,66,0,997.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 2:50,16,204,0,0,24.9,68,0,998,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 3:00,16,204,0,0,24.6,68,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 3:10,16,204,0,0,24.5,69,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 3:20,16,204,0,0,24.3,70,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 3:30,16,204,0,0,24.3,72,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 3:40,16,204,0,0,24.1,73,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 3:50,16,204,0,0,23.9,74,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 4:00,16,204,0,0,23.8,75,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 4:10,16,204,0,0,23.7,79,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 4:20,16,204,0,0,23.6,80,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 4:30,16,204,0,0,23.4,80,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 4:40,16,204,0,0,23.1,82,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 4:50,16,204,0,0,22.6,84,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 5:00,16,204,0,0,22.1,86,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 5:10,16,204,0,0,21.8,88,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 5:20,16,204,0,0,21.6,89,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 5:30,16,204,0,0,21.7,89,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 5:40,16,204,0,0,21.9,88,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 5:50,16,204,0,0,21.8,88,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 6:00,16,204,0,0,21.6,89,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 6:10,16,204,0,0,21.5,89,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 6:20,16,204,0,0,21.6,90,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 6:30,16,204,0,0,22.5,89,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 6:40,16,204,0,0,23.9,82,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 6:50,16,204,0,0,24.4,79,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 7:00,16,204,0,0,24.4,80,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 7:10,16,204,0,0,24.3,80,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 7:20,16,204,0,0,24.2,81,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 7:30,16,204,0,0,24.2,82,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 7:40,16,204,0,0,24.1,83,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 7:50,16,204,0,0,23.9,83,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 8:00,16,204,0,0,22.8,83,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 8:10,16,204,0,0,21.9,87,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 8:20,16,204,0,0,21.1,90,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 8:30,16,204,0,0,20.5,92,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 8:40,16,204,0,0,20.2,93,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 8:50,16,204,0,0,20,94,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 9:00,16,204,0,0,19.8,95,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 9:10,16,204,0,0,19.6,96,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 9:20,16,204,0,0,19.5,96,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 9:30,16,204,0,0,19.4,97,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 9:40,16,204,0,0,19.3,98,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 9:50,16,204,0,0,19.3,98,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 10:00,16,204,0,0,19.2,98,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 10:10,16,204,0,0,19,98,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 10:20,16,204,0,0,18.9,98,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 10:30,16,204,0,0,18.7,98,0,998.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 10:40,16,204,0,0,18.7,98,0,998.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 10:50,16,204,0,0,18.6,98,0,998.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 11:00,16,204,0,0,18.6,98,0,999,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 11:10,16,204,0,0,18.4,98,0,999.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 11:20,16,204,0,0,18.2,99,0,999.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 11:30,16,204,0,0,18.3,99,0,999.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 11:40,16,204,0,0,18.3,100,0,999.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 11:50,16,204,0,0,18.3,100,0,999.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 12:00,16,204,0,0,18.5,100,0,999.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 12:10,16,204,0,0,18.8,99,0,999.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 12:20,16,204,0,0,18.8,97,0,999.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 12:30,16,204,0,0,18.6,99,0,1000,0
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 12:40,16,204,0,0,18.4,99,0,1000.1,9
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 12:50,16,204,0,0,18.3,100,0,1000.2,27
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 13:00,16,204,0,0,18.6,100,0,1000.3,54
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 13:10,16,204,0,0,19,100,0,1000.3,85
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 13:20,16,204,0,0,19.5,98,0,1000.5,119
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 13:30,16,204,0,0,20,97,0,1000.6,154
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 13:40,16,204,0,0,20.6,95,0,1000.6,191
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 13:50,16,204,0,0,21.2,92,0,1000.7,228
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 14:00,16,204,0,0,21.8,89,0,1000.8,265
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 14:10,16,204,0,0,22.2,88,0,1001,303
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 14:20,16,204,0,0,22.7,86,0,1001.1,341
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 14:30,16,204,0,0,23.2,84,0,1001.1,379
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 14:40,16,204,0,0,23.7,82,0,1001.1,416
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 14:50,16,204,0,0,24.4,78,0,1001.2,452
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 15:00,16,204,0,0,25,76,0,1001.2,487
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 15:10,16,204,0,0,25.7,73,0,1001.2,520
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 15:20,16,204,0,0,26.2,71,0,1001.2,554
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 15:30,16,204,0,0,26.6,69,0,1001.3,585
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 15:40,16,204,0,0,27.1,67,0,1001.3,615
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 15:50,16,204,0,0,27.5,66,0,1001.4,643
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 16:00,16,204,0,0,27.8,64,0,1001.3,671
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 16:10,16,204,0,0,28.2,63,0,1001.3,698
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 16:20,16,204,0,0,28.4,60,0,1001.3,723
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 16:30,16,204,0,0,28.9,56,0,1001.2,746
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 16:40,16,204,0,0,29.2,55,0,1001.2,770
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 16:50,16,204,0,0,29.4,52,0,1001.1,792
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 17:00,16,204,0,0,29.6,51,0,1001.1,811
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 17:10,16,204,0,0,29.8,50,0,1001,828
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 17:20,16,204,0,0,29.9,50,0,1000.9,845
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 17:30,16,204,0,0,29.9,49,0,1000.8,861
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 17:40,16,204,0,0,29.9,49,0,1000.7,873
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 17:50,16,204,0,0,30.1,48,0,1000.7,882
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 18:00,16,204,0,0,30.3,49,0,1000.5,886
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 18:10,16,204,0,0,30.6,48,0,1000.4,893
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 18:20,16,204,0,0,30.5,47,0,1000.3,898
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 18:30,16,204,0,0,30.5,47,0,1000.1,895
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 18:40,16,204,0,0,30.6,47,0,1000,896
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 18:50,16,204,0,0,30.8,46,0,999.8,892
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 19:00,16,204,0,0,30.8,46,0,999.6,882
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 19:10,16,204,0,0,31,45,0,999.4,878
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 19:20,16,204,0,0,31.1,45,0,999.3,872
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 19:30,16,204,0,0,31.1,44,0,999.1,862
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 19:40,16,204,0,0,31.2,44,0,999,848
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 19:50,16,204,0,0,31,43,0,998.9,836
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 20:00,16,204,0,0,31.3,43,0,998.7,820
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 20:10,16,204,0,0,31.1,43,0,998.6,804
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 20:20,16,204,0,0,31.3,42,0,998.5,781
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 20:30,16,204,0,0,31.4,43,0,998.5,752
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 20:40,16,204,0,0,31.4,42,0,998.4,727
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 20:50,16,204,0,0,31.4,42,0,998.3,705
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 21:00,16,204,0,0,31.4,43,0,998.3,673
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 21:10,16,204,0,0,31.4,43,0,998.1,648
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 21:20,16,204,0,0,31.5,42,0,998,614
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 21:30,16,204,0,0,31.4,43,0,998,582
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 21:40,16,204,0,0,31.4,43,0,998,548
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 21:50,16,204,0,0,31.6,43,0,997.9,515
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 22:00,16,204,0,0,31.6,43,0,997.9,480
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 22:10,16,204,0,0,31.5,42,0,997.8,448
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 22:20,16,204,0,0,31.4,42,0,997.8,410
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 22:30,16,204,0,0,31.4,42,0,997.8,375
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 22:40,16,204,0,0,31.4,42,0,997.8,338
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 22:50,16,204,0,0,31.3,42,0,997.9,303
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 23:00,16,204,0,0,31.3,41,0,997.9,266
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 23:10,16,204,0,0,31.3,42,0,997.9,228
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 23:20,16,204,0,0,31.2,43,0,997.9,191
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 23:30,16,204,0,0,31.1,43,0,998,154
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 23:40,16,204,0,0,30.9,44,0,998,118
"PRESA EL CUCHILLO, NL (ECHA)",10/1/2010 23:50,16,204,0,0,30.5,45,0,998.1,85
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 0:00,16,204,0,0,30.2,46,0,998.2,53
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 0:10,16,204,0,0,29.8,47,0,998.3,26
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 0:20,16,204,0,0,29.2,50,0,998.3,7
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 0:30,16,204,0,0,28.4,53,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 0:40,16,204,0,0,27.5,55,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 0:50,16,204,0,0,26.8,57,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 1:00,16,204,0,0,26.4,59,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 1:10,16,204,0,0,26.2,59,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 1:20,16,204,0,0,26.1,60,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 1:30,16,204,0,0,26,60,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 1:40,16,204,0,0,25.8,62,0,998.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 1:50,16,204,0,0,25.6,63,0,998.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 2:00,16,204,0,0,25.2,63,0,998.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 2:10,16,204,0,0,24.8,65,0,998.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 2:20,16,204,0,0,24.5,68,0,999,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 2:30,16,204,0,0,24.4,67,0,999,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 2:40,16,204,0,0,24.8,67,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 2:50,16,204,0,0,24.9,68,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 3:00,16,204,0,0,25.1,66,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 3:10,16,204,0,0,25.1,67,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 3:20,16,204,0,0,25,73,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 3:30,16,204,0,0,24.9,74,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 3:40,16,204,0,0,24.5,74,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 3:50,16,204,0,0,23.9,75,0,999.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 4:00,16,204,0,0,23.3,77,0,999.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 4:10,16,204,0,0,22.8,78,0,999.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 4:20,16,204,0,0,22.6,79,0,999.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 4:30,16,204,0,0,22.3,79,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 4:40,16,204,0,0,22.3,78,0,999,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 4:50,16,204,0,0,22.4,77,0,998.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 5:00,16,204,0,0,22.4,78,0,998.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 5:10,16,204,0,0,22.3,78,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 5:20,16,204,0,0,22.1,79,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 5:30,16,204,0,0,21.9,80,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 5:40,16,204,0,0,21.7,81,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 5:50,16,204,0,0,21.4,82,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 6:00,16,204,0,0,21.3,84,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 6:10,16,204,0,0,21.3,85,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 6:20,16,204,0,0,21.5,85,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 6:30,16,204,0,0,21.9,84,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 6:40,16,204,0,0,22.3,83,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 6:50,16,204,0,0,22.3,83,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 7:00,16,204,0,0,22.4,83,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 7:10,16,204,0,0,22.4,82,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 7:20,16,204,0,0,22.3,82,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 7:30,16,204,0,0,22,83,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 7:40,16,204,0,0,21.6,85,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 7:50,16,204,0,0,21.2,85,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 8:00,16,204,0,0,21.2,87,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 8:10,16,204,0,0,21.6,86,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 8:20,16,204,0,0,21.8,85,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 8:30,16,204,0,0,21.7,85,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 8:40,16,204,0,0,21.5,86,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 8:50,16,204,0,0,21.2,86,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 9:00,16,204,0,0,21.2,88,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 9:10,16,204,0,0,21.3,89,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 9:20,16,204,0,0,21.4,88,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 9:30,16,204,0,0,21.7,85,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 9:40,16,204,0,0,22,85,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 9:50,16,204,0,0,22.1,84,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 10:00,16,204,0,0,22,84,0,998.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 10:10,16,204,0,0,21.1,84,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 10:20,16,204,0,0,20,87,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 10:30,16,204,0,0,19.5,90,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 10:40,16,204,0,0,19.7,88,0,998.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 10:50,16,204,0,0,20.3,85,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 11:00,16,204,0,0,20.4,85,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 11:10,16,204,0,0,20,86,0,998.8,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 11:20,16,204,0,0,19.5,88,0,998.9,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 11:30,16,204,0,0,19.3,90,0,999,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 11:40,16,204,0,0,19.1,90,0,999.1,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 11:50,16,204,0,0,18.9,91,0,999.2,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 12:00,16,204,0,0,18.8,92,0,999.3,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 12:10,16,204,0,0,18.8,92,0,999.4,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 12:20,16,204,0,0,18.8,92,0,999.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 12:30,16,204,0,0,18.7,92,0,999.5,0
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 12:40,16,204,0,0,18.6,93,0,999.5,7
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 12:50,16,204,0,0,18.4,95,0,999.7,23
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 13:00,16,204,0,0,18.6,96,0,999.7,48
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 13:10,16,204,0,0,18.8,95,0,999.9,78
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 13:20,16,204,0,0,19.2,94,0,1000,110
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 13:30,16,204,0,0,20,92,0,1000.2,144
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 13:40,16,204,0,0,20.5,90,0,1000.3,180
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 13:50,16,204,0,0,21,89,0,1000.4,216
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 14:00,16,204,0,0,21.6,86,0,1000.5,251
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 14:10,16,204,0,0,22.2,84,0,1000.5,288
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 14:20,16,204,0,0,22.6,82,0,1000.6,324
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 14:30,16,204,0,0,23.1,81,0,1000.7,359
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 14:40,16,204,0,0,23.6,79,0,1000.7,394
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 14:50,16,204,0,0,24.1,77,0,1000.8,430
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 15:00,16,204,0,0,24.6,74,0,1000.9,464
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 15:10,16,204,0,0,25.1,71,0,1000.9,497
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 15:20,16,204,0,0,25.5,67,0,1000.9,529
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 15:30,16,204,0,0,25.7,66,0,1000.9,561
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 15:40,16,204,0,0,26.2,65,0,1000.9,591
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 15:50,16,204,0,0,26.8,62,0,1000.9,619
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 16:00,16,204,0,0,27.1,61,0,1001,646
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 16:10,16,204,0,0,27.6,60,0,1001,672
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 16:20,16,204,0,0,28,59,0,1001,696
"PRESA EL CUCHILLO, NL (ECHA)",10/2/2010 16:30,16,204,0,0,28.2,58,0,1001,722
