Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2006 Jul 01,0:00,141,133,15.2,21.2,33.6,49,994.8,0,311
2006 Jul 01,0:10,144,138,15.5,22.3,33.7,49,994.9,0,269
2006 Jul 01,0:20,156,179,14.4,27.5,33.6,52,995,0,284
2006 Jul 01,0:30,137,133,23.6,34.4,33.4,50,995.1,0,220
2006 Jul 01,0:40,136,136,25,32.7,33,52,995.2,0,125
2006 Jul 01,0:50,134,135,22.2,27.5,32.6,53,995.3,0,37
2006 Jul 01,1:00,134,132,20.5,26.4,32.3,54,995.4,0,18
2006 Jul 01,1:10,135,142,21.1,26.4,32.2,53,995.5,0,10
2006 Jul 01,1:20,134,137,21.4,33.9,32.2,53,995.6,0,5
2006 Jul 01,1:30,122,125,27.8,37.9,32,48,995.7,0,1
2006 Jul 01,1:40,125,118,27.8,36.2,31.7,49,995.8,0,-1
2006 Jul 01,1:50,126,125,26.6,38.5,31.4,50,995.9,0,-2
2006 Jul 01,2:00,125,127,26.9,33.9,31.1,50,996.2,0,-3
2006 Jul 01,2:10,124,126,27.6,39.6,30.8,50,996.4,0,-3
2006 Jul 01,2:20,119,118,26.3,37.3,30.5,51,996.8,0,-3
2006 Jul 01,2:30,120,130,24.1,36.2,30.1,53,997,0,-3
2006 Jul 01,2:40,122,134,25.9,37.9,29.8,55,997.2,0,-3
2006 Jul 01,2:50,125,127,26.3,38.5,29.6,58,997.3,0,-2
2006 Jul 01,3:00,123,133,27,39,29.4,59,997.5,0,-2
2006 Jul 01,3:10,120,123,23.8,33.9,29.2,60,997.8,0,-2
2006 Jul 01,3:20,123,136,23.5,33.9,28.9,61,998,0,-2
2006 Jul 01,3:30,121,108,25.3,32.7,28.7,62,998.1,0,-2
2006 Jul 01,3:40,120,127,25,37.3,28.5,62,998.3,0,-2
2006 Jul 01,3:50,123,125,25.8,36.2,28.3,63,998.6,0,-2
2006 Jul 01,4:00,123,131,23.8,33.3,28.2,64,998.7,0,-2
2006 Jul 01,4:10,128,123,24.5,34.4,28,65,998.7,0,-3
2006 Jul 01,4:20,129,140,24.7,34.4,27.9,67,998.8,0,-2
2006 Jul 01,4:30,132,127,26.1,34.4,27.7,69,998.9,0,-2
2006 Jul 01,4:40,133,134,27.9,37.9,27.5,71,998.9,0,-2
2006 Jul 01,4:50,136,137,27.8,35,27.4,71,999,0,-2
2006 Jul 01,5:00,134,136,25.2,32.1,27.3,72,999,0,-2
2006 Jul 01,5:10,136,142,25.9,32.7,27.2,73,999,0,-2
2006 Jul 01,5:20,136,147,26.3,32.7,27.1,74,999,0,-2
2006 Jul 01,5:30,140,146,24.4,32.1,27.1,76,999.1,0,-2
2006 Jul 01,5:40,141,146,22.7,30.4,27,76,999.1,0,-2
2006 Jul 01,5:50,137,137,23.8,31.6,26.9,77,999.1,0,-2
2006 Jul 01,6:00,134,136,25.1,32.1,26.8,78,999.1,0,-2
2006 Jul 01,6:10,136,130,23.6,29.2,26.8,79,999,0,-2
2006 Jul 01,6:20,136,129,23.2,31,26.6,79,998.9,0,-2
2006 Jul 01,6:30,137,129,23.4,29.8,26.5,80,998.8,0,-2
2006 Jul 01,6:40,135,133,22.8,28.7,26.5,81,998.8,0,-2
2006 Jul 01,6:50,139,139,23.1,28.7,26.4,81,998.8,0,-2
2006 Jul 01,7:00,142,139,20.1,27.5,26.3,82,998.7,0,-2
2006 Jul 01,7:10,145,166,18,26.4,26.2,81,998.6,0,-2
2006 Jul 01,7:20,143,146,18.8,24.6,26.2,82,998.5,0,-3
2006 Jul 01,7:30,147,133,15.4,26.9,26.1,82,998.4,0,-3
2006 Jul 01,7:40,142,143,15.8,23.5,26.1,82,998.3,0,-3
2006 Jul 01,7:50,141,148,17.9,22.9,26,82,998.3,0,-2
2006 Jul 01,8:00,139,130,17.8,23.5,25.9,82,998.2,0,-2
2006 Jul 01,8:10,137,131,18.4,25.8,25.8,82,998.2,0,-2
2006 Jul 01,8:20,138,134,19.2,26.4,25.7,83,998,0,-2
2006 Jul 01,8:30,138,146,18.9,25.8,25.6,83,997.9,0,-3
2006 Jul 01,8:40,140,151,17.3,24.1,25.5,84,997.8,0,-3
2006 Jul 01,8:50,139,139,18.2,24.1,25.5,84,997.7,0,-2
2006 Jul 01,9:00,141,141,17.7,23.5,25.4,85,997.6,0,-2
2006 Jul 01,9:10,146,151,16.6,24.6,25.4,85,997.6,0,-2
2006 Jul 01,9:20,145,147,17.8,24.6,25.2,86,997.6,0,-2
2006 Jul 01,9:30,143,148,18.8,26.4,25.1,86,997.5,0,-3
2006 Jul 01,9:40,143,124,19.4,27.5,25,87,997.4,0,-2
2006 Jul 01,9:50,140,144,20.3,27.5,25,87,997.4,0,-3
2006 Jul 01,10:00,144,142,19.2,25.8,25,87,997.4,0,-3
2006 Jul 01,10:10,142,148,17.9,25.8,25,87,997.4,0,-3
2006 Jul 01,10:20,147,170,14.8,22.3,24.9,87,997.5,0,-3
2006 Jul 01,10:30,145,151,16.2,21.8,24.9,87,997.5,0,-3
2006 Jul 01,10:40,141,135,16.1,22.9,24.9,87,997.5,0,-3
2006 Jul 01,10:50,140,137,14.1,18.3,24.8,88,997.5,0,-3
2006 Jul 01,11:00,135,113,14.2,17.7,24.7,88,997.7,0,-3
2006 Jul 01,11:10,128,130,11.4,15.4,24.6,89,997.8,0,-3
2006 Jul 01,11:20,136,143,12.6,16.6,24.3,89,997.9,0,-3
2006 Jul 01,11:30,135,128,14.3,19.5,24.4,89,997.9,0,-3
2006 Jul 01,11:40,132,141,11.5,16.6,24.4,89,997.9,0,-3
2006 Jul 01,11:50,129,136,11.4,14.9,24.4,89,998,0,-1
2006 Jul 01,12:00,69,83,7.5,11.4,24,89,998.2,0,5
2006 Jul 01,12:10,62,59,4.4,7.4,23.5,92,998.3,0,23
2006 Jul 01,12:20,28,24,6.2,9.1,23.4,93,998.4,0,50
2006 Jul 01,12:30,50,67,6.1,9.7,23.6,92,998.5,0,82
2006 Jul 01,12:40,75,68,6.1,7.4,23.9,92,998.5,0,125
2006 Jul 01,12:50,71,74,6.4,9.7,24.3,90,998.7,0,160
2006 Jul 01,13:00,93,112,8.3,13.7,24.6,89,999,0,133
2006 Jul 01,13:10,103,100,9.4,14.3,24.7,88,999.2,0,226
2006 Jul 01,13:20,106,122,11.8,18.9,25.2,86,999.4,0,255
2006 Jul 01,13:30,109,120,12.3,16.6,25.4,85,999.4,0,249
2006 Jul 01,13:40,109,113,11.8,14.9,25.6,83,999.6,0,226
2006 Jul 01,13:50,112,102,10.8,16,25.6,82,999.8,0,241
2006 Jul 01,14:00,116,120,9.5,13.1,25.9,82,1000.1,0,211
2006 Jul 01,14:10,103,96,9.9,13.1,25.9,81,1000.2,0,184
2006 Jul 01,14:20,97,81,9.2,13.1,26,81,1000.3,0,250
2006 Jul 01,14:30,110,133,8.8,14.9,26.4,79,1000.2,0,313
2006 Jul 01,14:40,117,89,12.3,17.7,26.8,76,1000.3,0,481
2006 Jul 01,14:50,118,105,15.1,19.5,27.5,72,1000.3,0,502
