Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2006 Ago 01,0:00,142,106,15.8,24.1,36,42,990.2,0,242
2006 Ago 01,0:10,136,135,19.6,26.9,35.7,45,990.2,0,178
2006 Ago 01,0:20,147,137,14.6,20.6,35.1,49,990.3,0,69
2006 Ago 01,0:30,140,140,18.8,34.4,34.7,50,990.4,0,53
2006 Ago 01,0:40,129,129,29.9,39,34.5,53,990.5,0,45
2006 Ago 01,0:50,127,126,30.9,38.5,34.1,55,990.6,0,34
2006 Ago 01,1:00,124,124,30.3,39,33.8,55,990.7,0,24
2006 Ago 01,1:10,128,128,32.8,43.6,33.6,57,990.7,0,15
2006 Ago 01,1:20,135,140,33.5,44.2,33.2,59,990.8,0,8
2006 Ago 01,1:30,132,131,32.5,44.2,32.8,60,991,0,0
2006 Ago 01,1:40,135,143,34.1,45.4,32.3,62,991.1,0,-2
2006 Ago 01,1:50,132,135,30.4,42.5,31.9,64,991.4,0,-2
2006 Ago 01,2:00,128,125,33.7,47.1,31.5,64,991.6,0,-2
2006 Ago 01,2:10,131,126,31.8,42.5,31.3,65,991.6,0,-2
2006 Ago 01,2:20,133,121,34.8,46.5,31,67,991.7,0,-2
2006 Ago 01,2:30,129,129,35.2,47.1,30.7,68,992,0,-2
2006 Ago 01,2:40,137,132,35.2,48.3,30.3,70,992.1,0,-2
2006 Ago 01,2:50,135,123,34,43.1,30,71,992.3,0,-2
2006 Ago 01,3:00,136,129,32.4,44.8,29.8,71,992.5,0,-2
2006 Ago 01,3:10,136,130,32.6,43.1,29.6,73,992.7,0,-2
2006 Ago 01,3:20,135,126,32.4,41.3,29.4,74,992.8,0,-2
2006 Ago 01,3:30,137,138,31.8,43.6,29.3,75,992.9,0,-2
2006 Ago 01,3:40,136,147,31.2,40.8,29.2,75,993,0,-2
2006 Ago 01,3:50,135,139,33.5,43.6,29.1,76,993.1,0,-2
2006 Ago 01,4:00,136,131,34.4,47.1,29,75,993.3,0,-2
2006 Ago 01,4:10,136,140,33.8,40.2,28.9,76,993.4,0,-2
2006 Ago 01,4:20,136,130,34.4,43.6,28.7,76,993.5,0,-2
2006 Ago 01,4:30,137,135,32.3,39,28.6,77,993.7,0,-2
2006 Ago 01,4:40,138,137,31,39.6,28.5,77,993.7,0,-2
2006 Ago 01,4:50,136,126,31.9,43.1,28.4,77,993.9,0,-2
2006 Ago 01,5:00,137,137,29.7,39,28.4,78,994,0,-2
2006 Ago 01,5:10,137,132,30.3,39,28.3,77,994,0,-2
2006 Ago 01,5:20,138,128,30.2,39.6,28.2,78,994.2,0,-2
2006 Ago 01,5:30,138,139,29.3,43.1,28.2,78,994.2,0,-2
2006 Ago 01,5:40,139,135,30.6,41.3,28.1,79,994.2,0,-2
2006 Ago 01,5:50,138,137,31.2,38.5,28.1,80,994.3,0,-2
2006 Ago 01,6:00,140,141,30,40.2,28,80,994.4,0,-2
2006 Ago 01,6:10,137,141,29.5,37.9,27.9,81,994.4,0,-2
2006 Ago 01,6:20,138,133,28.7,37.9,27.9,81,994.4,0,-2
2006 Ago 01,6:30,138,131,26.6,33.9,27.8,82,994.4,0,-2
2006 Ago 01,6:40,142,145,27.2,36.2,27.7,82,994.4,0,-2
2006 Ago 01,6:50,140,152,28.5,40.2,27.7,82,994.2,0,-2
2006 Ago 01,7:00,139,155,30.3,43.6,27.6,83,994.2,0,-2
2006 Ago 01,7:10,140,138,30.3,40.8,27.5,83,994.2,0,-2
2006 Ago 01,7:20,137,126,27.5,38.5,27.5,83,994.2,0,-2
2006 Ago 01,7:30,139,131,29,36.2,27.4,84,994.1,0,-2
2006 Ago 01,7:40,138,132,27,35,27.4,84,994.1,0,-2
2006 Ago 01,7:50,139,139,27,35.6,27.4,84,994,0,-2
2006 Ago 01,8:00,139,153,27,39,27.4,84,994,0,-2
2006 Ago 01,8:10,138,151,27.5,34.4,27.4,84,994,0,-2
2006 Ago 01,8:20,137,155,24.8,32.7,27.4,84,994,0,-2
2006 Ago 01,8:30,142,149,25.1,35,27.4,84,994,0,-2
2006 Ago 01,8:40,138,149,24.9,33.3,27.4,84,993.9,0,-2
2006 Ago 01,8:50,141,152,24.3,32.7,27.4,84,993.8,0,-2
2006 Ago 01,9:00,140,147,24.5,32.7,27.3,84,993.7,0,-2
2006 Ago 01,9:10,140,139,23.5,32.1,27.3,85,993.8,0,-2
2006 Ago 01,9:20,138,121,21.7,29.2,27.3,85,993.8,0,-2
2006 Ago 01,9:30,141,158,22.1,27.5,27.3,85,993.7,0,-2
2006 Ago 01,9:40,139,137,22.3,30.4,27.3,84,993.8,0,-2
2006 Ago 01,9:50,138,144,24.6,32.7,27.3,84,993.7,0,-2
2006 Ago 01,10:00,138,144,24.1,30.4,27.3,84,993.8,0,-2
2006 Ago 01,10:10,135,157,24,31.6,27.2,84,993.8,0,-2
2006 Ago 01,10:20,137,143,23.5,28.7,27.2,84,993.7,0,-2
2006 Ago 01,10:30,138,139,24.2,31.6,27.2,84,993.7,0,-2
2006 Ago 01,10:40,136,134,25,32.1,27.2,84,993.7,0,-2
2006 Ago 01,10:50,138,137,25.5,33.3,27.2,83,993.7,0,-2
2006 Ago 01,11:00,138,127,24.8,31,27.1,83,993.7,0,-2
2006 Ago 01,11:10,133,132,23.5,31.6,27.1,83,993.8,0,-2
