Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2000 Sep 01,0:00,115,117,24.6,35,37.4,34,990.8,0,164
2000 Sep 01,0:10,120,120,23.3,30.4,36.9,36,990.9,0,127
2000 Sep 01,0:20,114,127,24.2,34.4,36.8,35,990.8,0,94
2000 Sep 01,0:30,118,121,26,34.4,36.6,36,990.9,0,62
2000 Sep 01,0:40,115,126,28.3,37.9,36.4,36,990.9,0,33
2000 Sep 01,0:50,116,121,27.3,37.3,36.1,37,991,0,13
2000 Sep 01,1:00,114,126,26,36.7,35.8,37,991.1,0,2
2000 Sep 01,1:10,114,113,32.1,41.3,35.4,37,991.3,0,-2
2000 Sep 01,1:20,120,123,33.9,41.3,34.9,37,991.4,0,-3
2000 Sep 01,1:30,120,119,29.4,39.6,34.6,37,991.5,0,-3
2000 Sep 01,1:40,120,121,31.1,40.2,34.1,40,991.7,0,-3
2000 Sep 01,1:50,118,115,32,41.3,33.7,46,991.8,0,-3
2000 Sep 01,2:00,116,115,28.9,37.3,33.1,50,992,0,-3
2000 Sep 01,2:10,117,112,28.2,40.8,32.6,52,992.1,0,-3
2000 Sep 01,2:20,117,112,29.6,38.5,32.3,53,992.3,0,-3
2000 Sep 01,2:30,117,112,30.3,41.9,31.8,55,992.4,0,-2
2000 Sep 01,2:40,115,114,30.4,37.3,31.5,56,992.6,0,-2
2000 Sep 01,2:50,120,134,27.8,39.6,31.2,57,992.7,0,-2
2000 Sep 01,3:00,120,113,31.2,40.8,30.9,57,992.9,0,-2
2000 Sep 01,3:10,117,119,31.8,40.2,30.6,58,993.1,0,-2
2000 Sep 01,3:20,119,116,31.5,40.2,30.4,59,993.3,0,-3
2000 Sep 01,3:30,118,124,31.5,39.6,30.2,60,993.5,0,-2
2000 Sep 01,3:40,123,116,31.9,39.6,30,61,993.6,0,-3
2000 Sep 01,3:50,122,116,30.2,37.9,29.8,62,993.7,0,-2
2000 Sep 01,4:00,121,114,26.7,36.7,29.6,61,993.7,0,-3
2000 Sep 01,4:10,123,123,29.2,37.3,29.5,62,993.8,0,-3
