Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2003 May 01,0:00,83,79,23.3,34.4,34.7,50,985.8,0,137
2003 May 01,0:10,80,79,23.9,33.3,34.1,52,985.9,0,121
2003 May 01,0:20,84,82,23.6,33.9,33.6,55,986,0,110
2003 May 01,0:30,86,95,26,37.3,33,57,986.2,0,74
2003 May 01,0:40,86,85,26.8,34.4,32.5,59,986.4,0,47
2003 May 01,0:50,86,88,26.2,33.9,32,61,986.6,0,28
2003 May 01,1:00,89,86,26.6,34.4,31.5,63,986.7,0,13
2003 May 01,1:10,91,84,25.4,39,31,65,986.8,0,3
2003 May 01,1:20,92,90,27.3,36.7,30.4,67,986.9,0,-1
2003 May 01,1:30,93,95,25.8,33.3,30,68,987.3,0,-2
2003 May 01,1:40,94,76,23.8,35,29.5,69,987.4,0,-2
2003 May 01,1:50,95,96,26.7,35.6,29.2,71,987.6,0,-2
2003 May 01,2:00,89,98,22,31.6,28.8,71,987.8,0,-2
2003 May 01,2:10,89,96,24.1,35,28.7,71,988.2,0,-2
2003 May 01,2:20,93,91,25.2,33.9,28.4,72,988.4,0,-2
2003 May 01,2:30,94,100,27.8,39.6,28.1,74,988.6,0,-2
2003 May 01,2:40,97,106,26.8,33.9,27.8,76,988.8,0,-2
2003 May 01,2:50,97,109,25.6,35,27.5,78,989,0,-2
2003 May 01,3:00,98,88,21.7,30.4,27.2,80,989.2,0,-2
2003 May 01,3:10,98,109,25.7,39,26.9,80,989.3,0,-2
2003 May 01,3:20,98,98,22.7,36.2,26.8,81,989.3,0,-2
2003 May 01,3:30,99,119,23.7,34.4,26.6,82,989.4,0,-2
2003 May 01,3:40,98,91,20.5,31,26.4,83,989.6,0,-2
2003 May 01,3:50,103,119,20.3,26.9,26.1,84,989.7,0,-3
2003 May 01,4:00,101,100,21.4,29.8,25.9,85,989.9,0,-3
2003 May 01,4:10,105,105,19.4,28.1,25.8,86,990,0,-3
2003 May 01,4:20,106,106,5.7,22.9,25.7,87,990.1,0,-3
2003 May 01,4:30,102,99,18.1,32.7,25.6,87,990,0,-3
2003 May 01,4:40,99,101,18.5,26.9,25.5,87,990,0,-3
2003 May 01,4:50,98,92,19.2,28.7,25.4,87,989.9,0,-2
2003 May 01,5:00,96,95,16.3,21.8,25.2,88,990,0,-3
2003 May 01,5:10,91,104,12.8,20,25.1,88,990,0,-3
2003 May 01,5:20,93,92,14.2,21.2,25,88,990,0,-3
2003 May 01,5:30,94,95,12.6,21.2,24.9,88,990,0,-3
2003 May 01,5:40,97,99,15.2,23.5,24.9,89,989.9,0,-3
2003 May 01,5:50,96,103,17.8,24.1,24.8,89,989.8,0,-3
2003 May 01,6:00,96,97,19.8,27.5,24.8,89,989.8,0,-2
2003 May 01,6:10,94,102,21.7,29.2,24.6,90,989.6,0,-2
2003 May 01,6:20,96,102,22.5,29.2,24.5,90,989.5,0,-2
2003 May 01,6:30,98,84,21.6,29.8,24.5,90,989.3,0,-2
2003 May 01,6:40,99,102,21,29.2,24.4,91,989.1,0,-2
2003 May 01,6:50,104,104,21.6,27.5,24.3,91,989.1,0,-2
2003 May 01,7:00,101,104,22.1,31,24.3,91,989,0,-2
2003 May 01,7:10,103,103,25.2,33.3,24.4,90,989,0,-2
2003 May 01,7:20,103,106,25.4,33.3,24.4,90,989,0,-2
2003 May 01,7:30,104,102,24.8,31.6,24.4,91,988.9,0,-2
2003 May 01,7:40,104,106,23.5,31,24.4,90,988.9,0,-2
2003 May 01,7:50,103,104,22.3,30.4,24.4,91,988.8,0,-2
2003 May 01,8:00,105,100,22.5,28.1,24.4,91,988.8,0,-2
2003 May 01,8:10,106,101,21.2,26.9,24.4,91,988.8,0,-2
2003 May 01,8:20,106,98,20.8,25.8,24.4,91,988.7,0,-2
2003 May 01,8:30,105,104,20,26.4,24.4,92,988.6,0,-2
2003 May 01,8:40,104,110,18.9,26.9,24.3,92,988.6,0,-2
2003 May 01,8:50,105,104,19.1,25.2,24.3,92,988.6,0,-2
2003 May 01,9:00,102,107,17.1,22.3,24.3,92,988.6,0,-2
2003 May 01,9:10,103,100,15.9,22.9,24.3,92,988.4,0,-2
2003 May 01,9:20,101,91,13.6,20.6,24.3,93,988.4,0,-2
2003 May 01,9:30,103,107,10.6,19.5,24.3,93,988.4,0,-2
2003 May 01,9:40,103,121,5.3,17.7,24.3,93,988.3,0,-2
2003 May 01,9:50,106,109,6.8,19.5,24.3,93,988.4,0,-2
2003 May 01,10:00,104,98,8.4,19.5,24.3,93,988.4,0,-2
2003 May 01,10:10,104,113,5.9,20,24.2,93,988.4,0,-2
2003 May 01,10:20,102,97,13,20,24.2,93,988.3,0,-2
2003 May 01,10:30,104,106,14.5,22.9,24.2,94,988.3,0,-2
2003 May 01,10:40,103,114,13.1,19.5,24.1,94,988.4,0,-2
2003 May 01,10:50,102,103,14.8,22.3,24.1,94,988.4,0,-2
2003 May 01,11:00,103,107,16.3,22.3,24,94,988.3,0,-2
2003 May 01,11:10,104,100,16.3,22.9,24,95,988.3,0,-2
2003 May 01,11:20,104,104,11.9,18.9,24,95,988.3,0,-2
2003 May 01,11:30,107,113,7.4,19.5,24,95,988.4,0,-2
2003 May 01,11:40,109,102,2.2,6.2,23.9,96,988.7,0,-3
2003 May 01,11:50,119,142,1.6,2.2,23.9,96,988.9,0,-2
2003 May 01,12:00,118,142,0,0,23.8,96,989,0,-1
2003 May 01,12:10,116,142,0,0,23.8,96,989,0,4
2003 May 01,12:20,111,142,0,0,23.8,96,989.1,0,16
2003 May 01,12:30,119,142,0,0,23.8,96,989.2,0,37
2003 May 01,12:40,141,149,1.6,2.2,23.9,96,989.4,0,52
2003 May 01,12:50,146,149,0,0,24,95,989.6,0,67
2003 May 01,13:00,150,149,0,0,24,95,989.7,0,79
2003 May 01,13:10,167,149,0,0,24.1,95,989.8,0,87
2003 May 01,13:20,164,173,1.6,2.2,24.2,94,989.9,0,117
2003 May 01,13:30,162,135,1.6,3.9,24.4,94,990,0,120
