Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Jul 01,0:00,155,158,23.6,39,33.2,49,990.9,0,93
2001 Jul 01,0:10,155,143,26.2,39,32.3,54,991.1,0,77
2001 Jul 01,0:20,149,151,24.5,42.5,31.7,57,991.2,0,72
2001 Jul 01,0:30,149,157,22.3,30.4,31.5,57,991.4,0,66
2001 Jul 01,0:40,152,144,18.7,26.4,31.3,58,991.3,0,52
2001 Jul 01,0:50,145,141,19.6,26.9,31.1,59,991.3,0,51
2001 Jul 01,1:00,139,121,19.7,28.7,30.7,61,991.4,0,47
2001 Jul 01,1:10,124,148,10.8,17.2,30.4,61,991.7,0,31
2001 Jul 01,1:20,131,142,13,21.2,30.2,59,991.6,0,17
2001 Jul 01,1:30,124,140,10.2,16,30.1,58,991.5,0,7
2001 Jul 01,1:40,103,116,12.3,20.6,30.1,57,991.6,0,0
2001 Jul 01,1:50,107,105,16,21.2,30.5,58,991.6,0,-2
2001 Jul 01,2:00,103,102,17.1,30.4,30.6,58,991.7,0,-3
2001 Jul 01,2:10,103,91,21.9,31,30.6,57,991.9,0,-3
2001 Jul 01,2:20,103,116,21.7,26.9,30.4,60,992.1,0,-3
2001 Jul 01,2:30,102,104,21.8,32.1,30.4,59,992.2,0,-2
2001 Jul 01,2:40,101,106,23.9,33.3,30.4,58,992.4,0,-3
2001 Jul 01,2:50,103,101,25.3,33.3,30.4,57,992.7,0,-2
2001 Jul 01,3:00,103,97,26,32.1,30.3,55,992.8,0,-2
2001 Jul 01,3:10,101,95,28.5,40.8,30.2,54,993,0,-2
2001 Jul 01,3:20,97,114,26.7,36.2,29.9,54,993.3,0,-2
2001 Jul 01,3:30,101,103,26.2,36.7,29.6,55,993.5,0,-2
2001 Jul 01,3:40,98,97,23.9,35,29.5,55,993.6,0,-2
2001 Jul 01,3:50,96,105,24.9,36.7,29.3,57,993.8,0,-2
2001 Jul 01,4:00,95,91,23.2,31.6,29.1,58,993.9,0,-2
2001 Jul 01,4:10,93,109,22.2,29.2,28.9,60,994,0,-3
2001 Jul 01,4:20,98,91,24.5,39,28.7,62,994.1,0,-2
2001 Jul 01,4:30,94,104,24.8,35.6,28.5,64,994.3,0,-2
2001 Jul 01,4:40,98,93,25.8,35,28.4,65,994.4,0,-2
2001 Jul 01,4:50,99,108,22.3,28.7,28.3,66,994.4,0,-2
2001 Jul 01,5:00,96,108,24,36.7,28.1,67,994.4,0,-2
2001 Jul 01,5:10,97,101,24.2,32.1,27.8,68,994.4,0,-2
2001 Jul 01,5:20,103,112,24.9,33.9,27.7,69,994.5,0,-2
2001 Jul 01,5:30,103,110,26.1,35.6,27.6,69,994.6,0,-2
2001 Jul 01,5:40,105,106,26.1,34.4,27.5,70,994.6,0,-2
2001 Jul 01,5:50,107,104,26.3,35.6,27.4,71,994.6,0,-2
2001 Jul 01,6:00,105,91,25.5,33.3,27.3,72,994.6,0,-2
2001 Jul 01,6:10,107,97,23.7,35,27.2,74,994.7,0,-2
2001 Jul 01,6:20,106,111,24.6,32.1,27.1,74,994.7,0,-2
2001 Jul 01,6:30,103,106,23.9,33.3,27,75,994.6,0,-2
2001 Jul 01,6:40,103,93,26,35,26.9,76,994.6,0,-2
2001 Jul 01,6:50,105,111,28.2,36.2,26.7,78,994.6,0,-2
2001 Jul 01,7:00,106,101,28,40.8,26.7,79,994.6,0,-2
2001 Jul 01,7:10,105,93,26.4,35.6,26.6,80,994.5,0,-2
2001 Jul 01,7:20,104,108,28.1,36.2,26.6,81,994.5,0,-2
2001 Jul 01,7:30,106,121,27.7,36.2,26.5,81,994.5,0,-2
2001 Jul 01,7:40,105,112,25.8,34.4,26.5,82,994.4,0,-2
2001 Jul 01,7:50,105,91,26.2,35,26.4,82,994.4,0,-2
2001 Jul 01,8:00,108,105,23.9,33.3,26.4,82,994.3,0,-2
2001 Jul 01,8:10,105,107,23.3,32.7,26.4,82,994.3,0,-2
2001 Jul 01,8:20,109,120,21.7,27.5,26.3,81,994.2,0,-2
2001 Jul 01,8:30,110,116,19.2,30.4,26.3,81,994.1,0,-2
2001 Jul 01,8:40,113,118,18.1,24.1,26.3,81,994.1,0,-2
2001 Jul 01,8:50,115,94,19.8,26.4,26.3,80,994.1,0,-2
2001 Jul 01,9:00,110,112,19.7,28.1,26.3,80,994.2,0,-2
2001 Jul 01,9:10,109,108,21.8,32.1,26.3,80,994.3,0,-2
2001 Jul 01,9:20,103,106,21.4,31,26.3,81,994.2,0,-2
2001 Jul 01,9:30,106,115,20.6,28.1,26.2,81,994.3,0,-2
2001 Jul 01,9:40,107,116,18.9,24.6,26.2,81,994.5,0,-2
2001 Jul 01,9:50,109,115,19.8,27.5,26.2,81,994.6,0,-2
2001 Jul 01,10:00,106,108,18.2,25.2,26.2,81,994.6,0,-2
2001 Jul 01,10:10,104,115,17.3,25.2,26.1,82,994.7,0,-2
2001 Jul 01,10:20,106,112,20.5,27.5,26.1,82,994.8,0,-2
2001 Jul 01,10:30,108,102,18.6,25.2,26.1,82,994.6,0,-2
2001 Jul 01,10:40,103,103,17.9,26.9,26.1,82,994.8,0,-2
2001 Jul 01,10:50,105,119,16.9,23.5,26,82,994.9,0,-2
2001 Jul 01,11:00,105,130,14.9,21.2,26,82,995,0,-2
2001 Jul 01,11:10,105,108,16.1,24.6,26,82,995.1,0,-2
2001 Jul 01,11:20,107,118,14.4,19.5,26,83,995.2,0,-2
2001 Jul 01,11:30,106,113,13.4,20.6,25.9,83,995.3,0,-2
2001 Jul 01,11:40,104,88,12.1,16,25.9,83,995.4,0,-2
2001 Jul 01,11:50,106,112,11.8,18.3,25.9,83,995.5,0,-1
2001 Jul 01,12:00,108,83,9.3,14.9,25.9,83,995.5,0,1
2001 Jul 01,12:10,109,116,9.9,16.6,25.9,83,995.5,0,15
2001 Jul 01,12:20,114,146,9.7,13.7,26,83,995.4,0,41
2001 Jul 01,12:30,105,115,11.2,14.9,26.1,83,995.4,0,61
2001 Jul 01,12:40,111,123,11.4,16.6,26.1,83,995.3,0,82
2001 Jul 01,12:50,123,149,8.4,13.7,26.2,83,995.3,0,98
2001 Jul 01,13:00,108,117,6.3,8.5,26.3,83,995.6,0,91
2001 Jul 01,13:10,142,151,7,12,26.4,82,995.8,0,94
2001 Jul 01,13:20,127,146,9.1,12,26.5,81,995.6,0,167
2001 Jul 01,13:30,135,148,9.6,14.3,26.9,79,995.6,0,230
2001 Jul 01,13:40,142,149,9.6,13.7,27.2,78,995.6,0,182
2001 Jul 01,13:50,123,115,8.2,11.4,27.1,78,995.8,0,143
2001 Jul 01,14:00,115,124,8.8,12,27.2,78,995.7,0,293
2001 Jul 01,14:10,123,150,9.2,13.7,27.5,76,995.8,0,194
2001 Jul 01,14:20,141,143,9.7,16,27.4,76,995.8,0,246
2001 Jul 01,14:30,143,151,11.3,15.4,27.5,75,995.8,0,235
2001 Jul 01,14:40,146,138,11.5,16,27.6,74,995.8,0,394
2001 Jul 01,14:50,143,144,11.6,16.6,27.9,71,995.8,0,356
2001 Jul 01,15:00,139,153,10,16.6,28.3,70,995.8,0,519
2001 Jul 01,15:10,138,152,10.9,15.4,28.6,68,995.9,0,430
2001 Jul 01,15:20,140,147,9.1,13.7,28.9,66,995.9,0,423
2001 Jul 01,15:30,115,121,9.3,13.7,29,66,996,0,608
2001 Jul 01,15:40,126,99,8.5,10.8,29.7,63,996,0,736
2001 Jul 01,15:50,152,145,9.2,12.5,30.2,61,996,0,754
2001 Jul 01,16:00,127,97,8.9,12.5,30.3,60,996,0,777
2001 Jul 01,16:10,147,139,7.7,11.4,30.6,59,996,0,804
2001 Jul 01,16:20,142,104,8,13.7,31,58,995.9,0,827
2001 Jul 01,16:30,117,124,9.8,13.7,31,57,995.8,0,848
2001 Jul 01,16:40,100,109,10.8,16.6,31.1,57,995.9,0,863
2001 Jul 01,16:50,132,90,9.4,12.5,31.1,56,996,0,879
2001 Jul 01,17:00,152,143,8.3,11.4,31.4,56,995.9,0,897
2001 Jul 01,17:10,171,160,8.1,11.4,31.6,54,995.8,0,913
2001 Jul 01,17:20,169,151,8.4,12,31.8,53,995.7,0,927
2001 Jul 01,17:30,152,146,9.7,12.5,32,52,995.6,0,943
2001 Jul 01,17:40,148,131,8.4,13.7,32.5,50,995.5,0,956
2001 Jul 01,17:50,162,164,10.1,13.7,32.5,50,995.3,0,964
2001 Jul 01,18:00,152,132,9.6,12,32.8,50,995.2,0,973
2001 Jul 01,18:10,180,171,9,15.4,33,49,994.9,0,980
2001 Jul 01,18:20,196,202,9.7,14.3,33.4,47,994.8,0,989
2001 Jul 01,18:30,167,172,9.7,14.9,33.6,46,994.8,0,989
2001 Jul 01,18:40,160,143,9.4,13.7,33.7,46,994.6,0,995
2001 Jul 01,18:50,157,140,10.3,13.7,33.8,46,994.5,0,993
2001 Jul 01,19:00,155,142,8.5,11.4,34,45,994.4,0,991
2001 Jul 01,19:10,165,157,8.1,10.8,34.5,43,994.3,0,990
2001 Jul 01,19:20,164,149,8.4,13.1,34.8,42,994.2,0,986
2001 Jul 01,19:30,158,161,9.3,14.3,34.9,41,994,0,979
2001 Jul 01,19:40,173,189,7.7,10.2,35.2,40,993.8,0,981
2001 Jul 01,19:50,164,159,9.2,14.3,35.6,39,993.6,0,951
2001 Jul 01,20:00,163,141,6.8,10.8,35.8,39,993.4,0,961
2001 Jul 01,20:10,156,134,7.3,10.2,36.4,38,993.2,0,956
2001 Jul 01,20:20,169,157,6.4,12,36.5,37,992.9,0,918
2001 Jul 01,20:30,144,148,6.7,10.2,37.1,36,992.7,0,984
2001 Jul 01,20:40,147,131,12.7,33.9,36.7,37,992.6,0,858
2001 Jul 01,20:50,82,95,25.9,35,34.8,40,992.5,0,1031
2001 Jul 01,21:00,95,97,27.4,37.3,34.2,40,992.6,0,950
2001 Jul 01,21:10,105,102,23.7,35.6,33.8,35,992.5,0,707
2001 Jul 01,21:20,101,85,14.7,18.9,34.2,40,992.4,0,839
2001 Jul 01,21:30,157,160,16.6,26.9,34.1,44,992.4,0,870
2001 Jul 01,21:40,152,181,11.4,16.6,34.3,44,992.3,0,650
2001 Jul 01,21:50,80,62,24.9,43.6,33.2,48,992.7,0,287
2001 Jul 01,22:00,53,57,34.4,45.4,31.1,54,992.9,0,265
2001 Jul 01,22:10,62,65,36.1,51.7,29.4,61,993.1,0,285
2001 Jul 01,22:20,69,58,34,43.6,27.9,67,993.1,0,196
2001 Jul 01,22:30,77,69,30,39,27.8,64,993,0,119
2001 Jul 01,22:40,78,79,28.4,42.5,27.8,65,993.1,0,100
2001 Jul 01,22:50,79,82,28.2,41.9,27.4,69,993,0,103
2001 Jul 01,23:00,73,65,24.9,32.7,27.5,69,992.6,0,140
