fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
12/1/2002 0:00,344,340,14.3,21.8,17.5,57,1005.1,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 0:10,340,330,13.1,18.9,17.2,59,1005.1,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 0:20,343,355,7.5,15.4,16.9,60,1005,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 0:30,336,355,0,0,16.7,61,1005,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 0:40,337,355,0,0,16.3,63,1004.8,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 0:50,310,355,0,0,16,64,1005.2,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 1:00,327,355,0,0,15.9,64,1005.1,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 1:10,328,355,0,0,15.7,65,1004.9,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 1:20,328,355,0,0,15.4,66,1004.9,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 1:30,321,355,0,0,15.1,68,1005,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 1:40,331,355,0,0,15.1,69,1004.9,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 1:50,330,355,0,0,15,69,1005,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 2:00,321,355,0,0,15,70,1005.1,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 2:10,339,355,0,0,15,70,1004.8,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 2:20,325,355,0,0,14.9,71,1005,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 2:30,321,355,0,0,14.9,71,1005.2,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 2:40,329,355,0,0,14.9,71,1005.4,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 2:50,334,335,4.7,13.1,15,71,1005.1,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 3:00,320,315,3.3,10.2,15.1,71,1005.3,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 3:10,328,329,3.4,12,15.1,71,1005.2,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 3:20,333,342,8.4,12.5,15.2,71,1005.3,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 3:30,334,322,10,17.2,15.2,70,1005.3,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 3:40,332,329,8.7,13.1,15.4,70,1005.4,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 3:50,343,337,8.8,13.1,15.4,70,1005.2,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 4:00,357,71,0,0,12.3,89,999.4,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 4:10,279,71,0,0,12.2,89,999.4,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 4:20,339,334,7,13.1,15.1,70,1005.1,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 4:30,325,326,7.6,15.4,15,70,1005.3,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 4:40,307,304,2.3,7.9,14.9,71,1005.6,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 4:50,294,303,1.6,2.2,14.8,71,1005.8,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 5:00,307,304,2.4,10.8,14.8,71,1005.8,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 5:10,311,304,0,0,14.7,72,1005.8,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 5:20,302,303,2.5,10.2,14.6,73,1005.9,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 5:30,308,303,9.5,13.7,14.5,72,1006.1,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 5:40,306,312,4.4,9.7,14.5,72,1006.1,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 5:50,322,337,1.8,6.2,14.4,72,1006,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 6:00,332,346,1.8,7.9,14.4,72,1006,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 6:10,317,346,0,0,14.3,72,1006.1,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 6:20,335,316,1.9,7.9,14.2,72,1006,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 6:30,329,316,0,0,14.2,72,1006,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 6:40,293,291,2,7.4,14.1,73,1006.5,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 6:50,337,347,1.6,3.3,14,72,1006.4,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 7:00,322,347,0,2.2,14,73,1006.6,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 7:10,328,318,1.6,0,13.8,74,1006.8,0,1,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 7:20,341,318,0,0,13.8,74,1006.8,0,8,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 7:30,331,318,0,0,13.7,75,1006.9,0,14,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 7:40,338,318,0,0,13.7,74,1007.1,0,23,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 7:50,337,318,0,0,13.8,74,1007.1,0,26,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 8:00,335,318,0,0,13.9,73,1007.3,0,36,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 8:10,327,318,0,0,14,73,1007.5,0,57,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 8:20,330,318,0,0,14.1,71,1007.7,0,75,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 8:30,324,318,0,0,14.3,70,1007.9,0,76,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 8:40,333,318,0,13.1,14.4,69,1007.8,0,99,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 8:50,335,322,8.2,16,14.6,67,1007.9,0,113,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 9:00,343,343,9.9,13.1,14.8,62,1007.8,0,178,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 9:10,0,353,7.5,16,15.1,59,1007.7,0,286,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 9:20,350,348,8.1,12,15.4,58,1007.7,0,338,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 9:30,358,346,9.4,16.6,15.7,56,1007.5,0,243,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 9:40,348,352,9.3,15.4,15.6,58,1007.5,0,165,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 9:50,355,348,6.2,14.3,15.4,57,1007.6,0,128,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 10:00,334,334,4.7,13.1,15.4,58,1007.9,0,134,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 10:10,331,311,2.8,10.8,15.4,60,1008,0,132,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 10:20,344,329,6.4,13.7,15.3,61,1007.9,0,146,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 10:30,334,336,5.1,13.1,15.3,60,1007.9,0,172,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 10:40,340,355,8.8,14.9,15.4,55,1007.9,0,241,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 10:50,2,335,4.6,12,15.7,55,1007.7,0,311,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 11:00,21,20,1.7,6.2,15.8,56,1007.5,0,294,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 11:10,349,339,6.2,13.7,16,56,1007.3,0,364,"PRESA EL CUCHILLO, NL (ECHA)"
12/1/2002 11:20,0,349,8.1,13.7,16.1,54,1007.1,0,294,"PRESA EL CUCHILLO, NL (ECHA)"
