nombre_estacion,fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,Precipitacion,PresBarometric,RadSolar
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 7:30,16,204,0,0,26.3,95,0,994.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 7:40,16,204,0,0,26.1,95,0,994.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 7:50,16,204,0,0,26,95,0,994.8,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 8:00,16,204,0,0,25.9,95,0,994.6,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 8:10,16,204,0,0,25.8,96,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 8:20,16,204,0,0,25.7,96,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 8:30,16,204,0,0,25.6,97,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 8:40,16,204,0,0,25.6,97,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 8:50,16,204,0,0,25.5,97,0,994.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 9:00,16,204,0,0,25.5,97,0,994.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 9:10,16,204,0,0,25.5,97,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 9:20,16,204,0,0,25.4,98,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 9:30,16,204,0,0,25.3,98,0,994.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 9:40,16,204,0,0,25.1,98,0,994.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 9:50,16,204,0,0,25,98,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 10:00,16,204,0,0,24.9,99,0,994.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 10:10,16,204,0,0,24.8,99,0,994.6,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 10:20,16,204,0,0,24.8,99,0,994.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 10:30,16,204,0,0,24.7,99,0,994.8,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 10:40,16,204,0,0,24.7,99,0,994.8,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 10:50,16,204,0,0,24.6,100,0,994.8,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 11:00,16,204,0,0,24.6,100,0,994.9,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 11:10,16,204,0,0,24.6,99,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 11:20,16,204,0,0,24.5,100,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 11:30,16,204,0,0,24.4,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 11:40,16,204,0,0,24.3,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 11:50,16,204,0,0,24.2,100,0,995.3,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 12:00,16,204,0,0,24.2,100,0,995.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 12:10,16,204,0,0,24.2,100,0,995.4,3
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 12:20,16,204,0,0,24.2,100,0,995.5,9
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 12:30,16,204,0,0,24.3,100,0,995.6,24
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 12:40,16,204,0,0,24.3,100,0,995.8,45
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 12:50,16,204,0,0,24.4,100,0,995.9,76
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 13:00,16,204,0,0,24.5,100,0,996,88
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 13:10,16,204,0,0,24.6,99,0,996.1,112
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 13:20,16,204,0,0,24.9,99,0,996.2,136
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 13:30,16,204,0,0,25,98,0,996.3,149
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 13:40,16,204,0,0,25.2,98,0,996.4,184
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 13:50,16,204,0,0,25.4,97,0,996.5,187
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 14:00,16,204,0,0,25.6,96,0,996.6,271
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 14:10,16,204,0,0,25.8,95,0,996.6,335
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 14:20,16,204,0,0,26.2,94,0,996.6,445
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 14:30,16,204,0,0,26.6,92,0,996.6,364
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 14:40,16,204,0,0,26.7,92,0,996.6,493
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 14:50,16,204,0,0,27,90,0,996.7,510
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 15:00,16,204,0,0,27.1,89,0,996.7,511
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 15:10,16,204,0,0,27.2,89,0,996.7,594
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 15:20,16,204,0,0,27.5,89,0,996.7,621
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 15:30,16,204,0,0,27.7,88,0,996.8,650
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 15:40,16,204,0,0,27.8,87,0,996.8,682
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 15:50,16,204,0,0,27.6,87,0,996.8,712
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 16:00,16,204,0,0,27.7,88,0,996.9,742
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 16:10,16,204,0,0,28,87,0,996.8,770
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 16:20,16,204,0,0,28.1,86,0,996.9,798
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 16:30,16,204,0,0,28,86,0,996.8,824
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 16:40,16,204,0,0,28.3,85,0,996.8,847
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 16:50,16,204,0,0,28.8,83,0,996.8,872
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 17:00,16,204,0,0,29.2,82,0,996.7,890
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 17:10,16,204,0,0,29.6,79,0,996.6,908
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 17:20,16,204,0,0,29.9,78,0,996.5,924
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 17:30,16,204,0,0,30.2,76,0,996.4,939
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 17:40,16,204,0,0,30.3,75,0,996.3,952
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 17:50,16,204,0,0,30.5,74,0,996.3,962
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 18:00,16,204,0,0,31,73,0,996.2,972
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 18:10,16,204,0,0,31.1,72,0,996.1,980
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 18:20,16,204,0,0,31.3,71,0,996,984
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 18:30,16,204,0,0,31.3,71,0,995.8,990
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 18:40,16,204,0,0,31.5,70,0,995.8,991
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 18:50,16,204,0,0,31.7,69,0,995.7,992
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 19:00,16,204,0,0,31.9,69,0,995.6,991
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 19:10,16,204,0,0,32,68,0,995.5,988
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 19:20,16,204,0,0,32.3,68,0,995.5,984
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 19:30,16,204,0,0,32.6,66,0,995.4,972
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 19:40,16,204,0,0,32.8,65,0,995.3,960
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 19:50,16,204,0,0,33,63,0,995.2,950
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 20:00,16,204,0,0,33.5,61,0,995.1,934
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 20:10,16,204,0,0,33.7,59,0,995,920
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 20:20,16,204,0,0,34,57,0,994.9,899
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 20:30,16,204,0,0,34.1,56,0,994.8,881
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 20:40,16,204,0,0,34.3,54,0,994.6,863
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 20:50,16,204,0,0,34.5,52,0,994.6,836
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 21:00,16,204,0,0,34.8,52,0,994.4,812
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 21:10,16,204,0,0,34.9,52,0,994.3,780
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 21:20,16,204,0,0,35.1,50,0,994.2,759
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 21:30,16,204,0,0,35.3,49,0,994.1,731
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 21:40,16,204,0,0,35.5,48,0,994,705
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 21:50,16,204,0,0,35.6,48,0,993.9,681
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 22:00,16,204,0,0,35.7,47,0,993.9,652
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 22:10,16,204,0,0,35.6,47,0,993.9,624
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 22:20,16,204,0,0,35.4,47,0,993.9,593
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 22:30,16,204,0,0,35.3,47,0,993.8,560
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 22:40,16,204,0,0,35.1,47,0,993.7,527
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 22:50,16,204,0,0,35.1,47,0,993.7,492
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 23:00,16,204,0,0,35,46,0,993.6,457
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 23:10,16,204,0,0,34.8,45,0,993.6,420
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 23:20,16,204,0,0,34.6,44,0,993.5,385
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 23:30,16,204,0,0,34.6,44,0,993.4,349
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 23:40,16,204,0,0,34.4,44,0,993.3,312
"PRESA EL CUCHILLO, NL (ECHA)",8/1/2010 23:50,16,204,0,0,34.2,44,0,993.3,276
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 0:00,16,204,0,0,34.1,45,0,993.3,241
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 0:10,16,204,0,0,33.8,48,0,993.4,206
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 0:20,16,204,0,0,33.6,50,0,993.5,169
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 0:30,16,204,0,0,33.2,54,0,993.6,134
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 0:40,16,204,0,0,32.9,53,0,993.7,101
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 0:50,16,204,0,0,32.6,54,0,993.8,71
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 1:00,16,204,0,0,32.4,55,0,993.9,44
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 1:10,16,204,0,0,32.2,56,0,994,22
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 1:20,16,204,0,0,31.9,57,0,994.1,7
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 1:30,16,204,0,0,31.6,59,0,994.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 1:40,16,204,0,0,31.4,60,0,994.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 1:50,16,204,0,0,31.2,61,0,994.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 2:00,16,204,0,0,31,62,0,994.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 2:10,16,204,0,0,30.8,63,0,994.3,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 2:20,16,204,0,0,30.6,63,0,994.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 2:30,16,204,0,0,30.4,64,0,994.6,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 2:40,16,204,0,0,30.2,65,0,994.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 2:50,16,204,0,0,30,67,0,994.8,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 3:00,16,204,0,0,29.7,68,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 3:10,16,204,0,0,29.5,69,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 3:20,16,204,0,0,29.3,71,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 3:30,16,204,0,0,29.1,71,0,995.3,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 3:40,16,204,0,0,29,71,0,995.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 3:50,16,204,0,0,28.8,72,0,995.6,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 4:00,16,204,0,0,28.6,72,0,995.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 4:10,16,204,0,0,28.5,73,0,995.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 4:20,16,204,0,0,28.3,74,0,995.9,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 4:30,16,204,0,0,28.1,74,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 4:40,16,204,0,0,27.9,76,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 4:50,16,204,0,0,27.6,78,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 5:00,16,204,0,0,27.4,79,0,995.9,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 5:10,16,204,0,0,27.2,80,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 5:20,16,204,0,0,27,81,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 5:30,16,204,0,0,26.9,83,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 5:40,16,204,0,0,26.7,83,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 5:50,16,204,0,0,26.5,84,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 6:00,16,204,0,0,26.4,86,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 6:10,16,204,0,0,26.3,86,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 6:20,16,204,0,0,26.2,87,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 6:30,16,204,0,0,26.1,87,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 6:40,16,204,0,0,26,88,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 6:50,16,204,0,0,25.8,88,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 7:00,16,204,0,0,25.7,89,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 7:10,16,204,0,0,25.6,90,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 7:20,16,204,0,0,25.6,91,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 7:30,16,204,0,0,25.6,92,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 7:40,16,204,0,0,25.5,92,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 7:50,16,204,0,0,25.4,93,0,995.9,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 8:00,16,204,0,0,25.2,93,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 8:10,16,204,0,0,25.2,94,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 8:20,16,204,0,0,25.1,94,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 8:30,16,204,0,0,25,95,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 8:40,16,204,0,0,25,95,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 8:50,16,204,0,0,24.8,96,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 9:00,16,204,0,0,24.8,96,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 9:10,16,204,0,0,24.8,96,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 9:20,16,204,0,0,24.7,96,0,996.3,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 9:30,16,204,0,0,24.5,97,0,996.3,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 9:40,16,204,0,0,24.4,97,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 9:50,16,204,0,0,24.4,97,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 10:00,16,204,0,0,24.4,97,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 10:10,16,204,0,0,24.4,98,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 10:20,16,204,0,0,24.5,98,0,996.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 10:30,16,204,0,0,24.5,97,0,996.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 10:40,16,204,0,0,24.5,98,0,996.4,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 10:50,16,204,0,0,24.5,97,0,996.5,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 11:00,16,204,0,0,24.4,97,0,996.6,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 11:10,16,204,0,0,24.3,98,0,996.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 11:20,16,204,0,0,24.2,98,0,996.7,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 11:30,16,204,0,0,24,98,0,996.8,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 11:40,16,204,0,0,23.5,98,0,996.9,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 11:50,16,204,0,0,23.3,98,0,996.9,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 12:00,16,204,0,0,23.2,99,0,997,0
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 12:10,16,204,0,0,23.1,99,0,997,3
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 12:20,16,204,0,0,23,99,0,997.2,13
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 12:30,16,204,0,0,23.1,100,0,997.2,24
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 12:40,16,204,0,0,23.1,100,0,997.3,34
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 12:50,16,204,0,0,23.3,100,0,997.4,62
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 13:00,16,204,0,0,23.9,100,0,997.4,97
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 13:10,16,204,0,0,24.6,100,0,997.4,135
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 13:20,16,204,0,0,25.1,98,0,997.5,177
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 13:30,16,204,0,0,25.5,97,0,997.6,217
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 13:40,16,204,0,0,25.9,96,0,997.7,257
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 13:50,16,204,0,0,26.2,94,0,997.8,298
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 14:00,16,204,0,0,26.6,93,0,997.8,310
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 14:10,16,204,0,0,27,92,0,997.9,355
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 14:20,16,204,0,0,27.3,90,0,997.8,389
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 14:30,16,204,0,0,27.4,89,0,997.8,442
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 14:40,16,204,0,0,27.5,89,0,997.8,477
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 14:50,16,204,0,0,27.6,88,0,997.8,510
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 15:00,16,204,0,0,27.8,88,0,997.8,546
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 15:10,16,204,0,0,28.1,86,0,997.8,579
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 15:20,16,204,0,0,28.4,85,0,997.8,607
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 15:30,16,204,0,0,28.7,84,0,997.8,629
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 15:40,16,204,0,0,28.8,84,0,997.9,663
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 15:50,16,204,0,0,28.9,83,0,998,703
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 16:00,16,204,0,0,29,83,0,997.9,737
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 16:10,16,204,0,0,28.8,85,0,997.9,765
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 16:20,16,204,0,0,28.6,85,0,998,794
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 16:30,16,204,0,0,28.6,85,0,998,812
"PRESA EL CUCHILLO, NL (ECHA)",8/2/2010 16:40,16,204,0,0,28.8,84,0,998,829
