fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
10/1/2002 0:00,101,98,21.5,29.2,25.6,88,994.7,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 0:10,100,97,19.6,25.8,25.5,88,994.7,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 0:20,105,128,15.7,21.2,25.4,89,994.8,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 0:30,123,128,12.3,22.3,25.4,89,994.8,0,-2,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 0:40,122,136,11.7,21.8,25.3,90,994.8,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 0:50,116,114,11.8,19.5,25.2,90,994.7,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 1:00,113,104,12.1,17.2,25.1,91,994.6,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 1:10,104,124,12.2,21.8,25.1,91,994.6,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 1:20,108,93,11.9,17.7,25,91,994.5,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 1:30,108,130,12.1,18.3,24.9,92,994.4,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 1:40,115,100,10.4,16,24.8,93,994.3,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 1:50,112,114,10.5,18.3,24.7,93,994.1,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 2:00,106,95,12.5,17.7,24.6,93,994.1,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 2:10,105,108,11.5,17.2,24.5,94,994,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 2:20,110,111,11.7,17.2,24.5,94,994,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 2:30,108,91,12,18.3,24.4,94,993.9,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 2:40,105,105,12.2,18.3,24.4,94,993.8,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 2:50,102,103,13.8,18.9,24.3,94,993.8,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 3:00,122,127,11.1,16,24.2,95,993.8,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 3:10,106,84,11.2,18.3,24.2,95,993.7,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 3:20,101,87,14.1,20,24.1,95,993.6,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2002 3:30,103,96,13.1,18.9,24.1,96,993.6,0,-3,"PRESA EL CUCHILLO, NL (ECHA)"
