nombre_estacion,fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 2:50,16,204,0,0,29.8,72,979.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 3:00,16,204,0,0,29.4,75,979.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 3:10,16,204,0,0,29,76,979.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 3:20,16,204,0,0,28.8,76,979.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 3:30,16,204,0,0,28.5,77,979.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 3:40,16,204,0,0,28.1,79,980,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 3:50,16,204,0,0,27.8,80,980.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 4:00,16,204,0,0,27.6,79,980.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 4:10,16,204,0,0,27.5,79,980.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 4:20,16,204,0,0,27.3,79,980.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 4:30,16,204,0,0,27,80,980.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 4:40,16,204,0,0,26.7,82,980.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 4:50,16,204,0,0,26.5,82,980.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 5:00,16,204,0,0,26.3,82,980.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 5:10,16,204,0,0,26.2,82,980,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 5:20,16,204,0,0,26,82,979.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 5:30,16,204,0,0,25.9,83,979.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 5:40,16,204,0,0,25.6,82,979.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 5:50,16,204,0,0,25.4,83,979.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 6:00,16,204,0,0,25.2,84,979.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 6:10,16,204,0,0,25.1,83,979.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 6:20,16,204,0,0,24.6,85,979.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 6:30,16,204,0,0,24,88,979.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 6:40,16,204,0,0,23.8,90,979.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 6:50,16,204,0,0,24,90,979.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 7:00,16,204,0,0,23.8,89,979.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 7:10,16,204,0,0,23.3,90,979.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 7:20,16,204,0,0,22.9,92,979.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 7:30,16,204,0,0,22.6,93,979.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 7:40,16,204,0,0,22.3,93,979.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 7:50,16,204,0,0,22,95,979,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 8:00,16,204,0,0,21.8,95,979,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 8:10,16,204,0,0,21.5,96,979,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 8:20,16,204,0,0,21.5,97,978.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 8:30,16,204,0,0,21.6,96,978.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 8:40,16,204,0,0,21.5,96,978.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 8:50,16,204,0,0,21.3,97,978.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 9:00,16,204,0,0,21.1,98,978.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 9:10,16,204,0,0,21.1,99,978.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 9:20,16,204,0,0,21.1,100,978.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 9:30,16,204,0,0,21.2,100,978.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 9:40,16,204,0,0,21.3,98,978.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 9:50,16,204,0,0,21.2,99,978.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 10:00,16,204,0,0,21.2,99,978.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 10:10,16,204,0,0,21.4,99,978.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 10:20,16,204,0,0,21.8,100,978.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 10:30,16,204,0,0,22.2,99,978.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 10:40,16,204,0,0,22.5,98,978.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 10:50,16,204,0,0,22.4,96,978.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 11:00,16,204,0,0,22.1,99,978.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 11:10,16,204,0,0,22.1,98,978.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 11:20,16,204,0,0,22.3,100,979.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 11:30,16,204,0,0,22.6,100,979.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 11:40,16,204,0,0,23.1,100,979.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 11:50,16,204,0,0,23,94,980.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 12:00,16,204,0,0,21.6,95,980.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 12:10,16,204,0,0,21.4,97,981,0,5
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 12:20,16,204,0,0,21.2,97,981.3,0,18
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 12:30,16,204,0,0,21.3,98,981.4,0,39
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 12:40,16,204,0,0,21.8,98,981.6,0,36
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 12:50,16,204,0,0,22.2,96,981.8,0,50
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 13:00,16,204,0,0,22.3,77,982,0,68
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 13:10,16,204,0,0,22.1,61,982.2,0,122
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 13:20,16,204,0,0,21.9,59,982.6,0,200
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 13:30,16,204,0,0,22.1,55,982.8,0,242
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 13:40,16,204,0,0,22.4,54,982.9,0,292
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 13:50,16,204,0,0,22.9,52,983.1,0,331
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 14:00,16,204,0,0,23.1,51,983,0,371
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 14:10,16,204,0,0,22.9,52,983.2,0,416
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 14:20,16,204,0,0,23.1,53,983.4,0,457
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 14:30,16,204,0,0,23.2,51,983.4,0,494
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 14:40,16,204,0,0,23.5,50,983.5,0,528
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 14:50,16,204,0,0,23.8,48,983.7,0,563
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 15:00,16,204,0,0,24,47,983.8,0,597
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 15:10,16,204,0,0,24.4,46,984,0,632
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 15:20,16,204,0,0,24.5,45,984,0,664
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 15:30,16,204,0,0,24.6,46,984,0,701
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 15:40,16,204,0,0,24.8,46,984,0,737
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 15:50,16,204,0,0,25.1,47,984.1,0,768
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 16:00,16,204,0,0,25.3,47,984,0,801
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 16:10,16,204,0,0,25.5,46,984.1,0,832
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 16:20,16,204,0,0,25.8,45,984.1,0,860
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 16:30,16,204,0,0,26.2,45,984,0,885
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 16:40,16,204,0,0,26.3,46,984,0,910
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 16:50,16,204,0,0,26.7,45,984,0,933
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 17:00,16,204,0,0,26.9,45,984,0,952
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 17:10,16,204,0,0,27.2,47,983.9,0,967
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 17:20,16,204,0,0,27.5,46,983.9,0,978
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 17:30,16,204,0,0,27.7,46,983.9,0,992
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 17:40,16,204,0,0,27.7,46,983.8,0,1003
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 17:50,16,204,0,0,27.9,46,983.7,0,1013
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 18:00,16,204,0,0,28.3,45,983.6,0,1019
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 18:10,16,204,0,0,28.3,44,983.4,0,1026
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 18:20,16,204,0,0,28.6,44,983.2,0,1031
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 18:30,16,204,0,0,28.7,45,983,0,1026
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 18:40,16,204,0,0,29,45,982.9,0,1024
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 18:50,16,204,0,0,29,44,982.6,0,1015
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 19:00,16,204,0,0,29.3,45,982.3,0,1028
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 19:10,16,204,0,0,29.3,45,982.1,0,1023
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 19:20,16,204,0,0,29.5,45,982,0,1015
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 19:30,16,204,0,0,29.8,45,981.8,0,1003
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 19:40,16,204,0,0,30.1,45,981.6,0,992
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 19:50,16,204,0,0,30,46,981.5,0,972
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 20:00,16,204,0,0,30.4,45,981.4,0,957
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 20:10,16,204,0,0,30.4,44,981.2,0,939
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 20:20,16,204,0,0,30.6,42,981,0,920
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 20:30,16,204,0,0,30.7,41,980.7,0,898
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 20:40,16,204,0,0,31.1,41,980.6,0,872
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 20:50,16,204,0,0,31.1,41,980.7,0,843
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 21:00,16,204,0,0,31.4,40,980.5,0,819
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 21:10,16,204,0,0,31.3,39,980.3,0,791
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 21:20,16,204,0,0,31.6,39,980.1,0,761
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 21:30,16,204,0,0,31.6,39,979.9,0,733
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 21:40,16,204,0,0,31.6,39,979.8,0,703
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 21:50,16,204,0,0,31.8,40,979.7,0,670
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 22:00,16,204,0,0,31.9,39,979.7,0,635
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 22:10,16,204,0,0,31.7,39,979.8,0,597
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 22:20,16,204,0,0,31.6,40,979.9,0,560
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 22:30,16,204,0,0,31.7,39,979.8,0,522
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 22:40,16,204,0,0,31.8,39,979.7,0,486
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 22:50,16,204,0,0,31.9,39,979.8,0,446
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 23:00,16,204,0,0,31.9,39,979.8,0,409
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 23:10,16,204,0,0,32,39,979.8,0,372
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 23:20,16,204,0,0,31.9,39,980,0,334
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 23:30,16,204,0,0,31.7,40,980,0,298
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 23:40,16,204,0,0,31.7,40,980.1,0,262
"PRESA EL CUCHILLO, NL (ECHA)",5/1/2010 23:50,16,204,0,0,31.6,40,980.2,0,225
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 0:00,16,204,0,0,31.4,40,980.3,0,187
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 0:10,16,204,0,0,31.2,41,980.4,0,150
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 0:20,16,204,0,0,30.9,42,980.6,0,116
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 0:30,16,204,0,0,30.6,44,980.8,0,84
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 0:40,16,204,0,0,30.3,45,980.8,0,55
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 0:50,16,204,0,0,30,46,981,0,31
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 1:00,16,204,0,0,29.6,48,981.1,0,13
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 1:10,16,204,0,0,29.1,49,981.3,0,1
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 1:20,16,204,0,0,28.8,50,981.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 1:30,16,204,0,0,28.3,52,981.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 1:40,16,204,0,0,27.9,52,981.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 1:50,16,204,0,0,27.5,53,982,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 2:00,16,204,0,0,27.3,54,982.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 2:10,16,204,0,0,27,55,982.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 2:20,16,204,0,0,26.6,56,982.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 2:30,16,204,0,0,26.4,57,983,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 2:40,16,204,0,0,26.3,57,983.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 2:50,16,204,0,0,26.1,58,983.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 3:00,16,204,0,0,25.8,59,983.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 3:10,16,204,0,0,25.6,61,984.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 3:20,16,204,0,0,25.5,61,984.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 3:30,16,204,0,0,25.3,61,984.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 3:40,16,204,0,0,25.2,61,984.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 3:50,16,204,0,0,25.2,61,984.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 4:00,16,204,0,0,25.3,61,985.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 4:10,16,204,0,0,25.4,60,985.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 4:20,16,204,0,0,25.6,58,985.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 4:30,16,204,0,0,25.9,57,985.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 4:40,16,204,0,0,26.2,55,985.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 4:50,16,204,0,0,26.4,54,985.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 5:00,16,204,0,0,26.4,53,986.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 5:10,16,204,0,0,26.6,51,986.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 5:20,16,204,0,0,26.9,49,986.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 5:30,16,204,0,0,27,48,986.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 5:40,16,204,0,0,26.7,48,986.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 5:50,16,204,0,0,26.3,44,986.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 6:00,16,204,0,0,25.7,42,987,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 6:10,16,204,0,0,25.3,39,987.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 6:20,16,204,0,0,24.8,37,987.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 6:30,16,204,0,0,24.5,36,987.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 6:40,16,204,0,0,24.2,36,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 6:50,16,204,0,0,24,37,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 7:00,16,204,0,0,23.9,36,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 7:10,16,204,0,0,23.8,36,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 7:20,16,204,0,0,23.8,36,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 7:30,16,204,0,0,23.7,36,987.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 7:40,16,204,0,0,23.7,36,987.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 7:50,16,204,0,0,23.7,36,987.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 8:00,16,204,0,0,23.7,36,987.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 8:10,16,204,0,0,23.7,36,988,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 8:20,16,204,0,0,23.8,36,988.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 8:30,16,204,0,0,23.8,37,988.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 8:40,16,204,0,0,23.8,37,988.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 8:50,16,204,0,0,23.8,37,988.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 9:00,16,204,0,0,23.7,37,988.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 9:10,16,204,0,0,23.7,37,988.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 9:20,16,204,0,0,23.7,36,988.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 9:30,16,204,0,0,23.6,36,988.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 9:40,16,204,0,0,23.5,37,988.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 9:50,16,204,0,0,23.4,37,988.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 10:00,16,204,0,0,23.2,37,988.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 10:10,16,204,0,0,23,37,989,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 10:20,16,204,0,0,22.9,38,989.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 10:30,16,204,0,0,22.7,39,989.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 10:40,16,204,0,0,22.5,39,989.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 10:50,16,204,0,0,22.4,39,989.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 11:00,16,204,0,0,22.4,39,989.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 11:10,16,204,0,0,22.3,39,989.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 11:20,16,204,0,0,22.2,39,989.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 11:30,16,204,0,0,22.1,39,990.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 11:40,16,204,0,0,22,40,990.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 11:50,16,204,0,0,21.9,40,990.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 12:00,16,204,0,0,21.8,40,990.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 12:10,16,204,0,0,21.7,41,990.8,0,4
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 12:20,16,204,0,0,21.7,41,990.9,0,14
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 12:30,16,204,0,0,21.5,42,991.1,0,27
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 12:40,16,204,0,0,21.5,43,991.4,0,39
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 12:50,16,204,0,0,21.5,44,991.7,0,49
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 13:00,16,204,0,0,21.4,44,992,0,59
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 13:10,16,204,0,0,21.5,45,992.1,0,84
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 13:20,16,204,0,0,21.6,44,992.3,0,101
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 13:30,16,204,0,0,21.7,44,992.5,0,97
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 13:40,16,204,0,0,21.6,45,992.8,0,112
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 13:50,16,204,0,0,21.6,45,992.9,0,192
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 14:00,16,204,0,0,22,45,993,0,257
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 14:10,16,204,0,0,22.6,42,993.1,0,375
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 14:20,16,204,0,0,23.1,41,993.3,0,265
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 14:30,16,204,0,0,23,41,993.3,0,281
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 14:40,16,204,0,0,23.4,40,993.4,0,550
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 14:50,16,204,0,0,23.9,40,993.5,0,462
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 15:00,16,204,0,0,23.9,39,993.5,0,346
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 15:10,16,204,0,0,24.1,40,993.6,0,453
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 15:20,16,204,0,0,24.2,39,993.6,0,436
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 15:30,16,204,0,0,24.4,37,993.7,0,579
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 15:40,16,204,0,0,24.7,37,993.8,0,660
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 15:50,16,204,0,0,25.3,37,993.8,0,764
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 16:00,16,204,0,0,25.7,36,993.8,0,811
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 16:10,16,204,0,0,25.7,36,993.8,0,838
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 16:20,16,204,0,0,26.1,34,993.8,0,864
"PRESA EL CUCHILLO, NL (ECHA)",5/2/2010 16:30,16,204,0,0,26.4,34,993.9,0,888
