Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2000 May 01,0:00,109,93,27,33.9,32.8,46,988.8,0,50
2000 May 01,0:10,111,110,28.3,37.9,32.4,48,988.9,0,36
2000 May 01,0:20,113,118,27.9,36.2,32,49,989.1,0,26
2000 May 01,0:30,114,113,25.9,33.9,31.7,51,989.1,0,23
2000 May 01,0:40,112,102,26.6,37.9,31.2,52,989,0,18
2000 May 01,0:50,115,121,29.6,41.3,30.8,53,989.2,0,13
2000 May 01,1:00,117,134,25.4,33.9,30.4,54,989.4,0,6
2000 May 01,1:10,121,112,26.7,34.4,30.2,54,989.6,0,0
2000 May 01,1:20,121,125,25.2,33.9,30.1,54,989.7,0,-2
2000 May 01,1:30,119,116,26.6,37.3,29.9,52,989.9,0,-2
2000 May 01,1:40,120,112,22.7,31.6,29.9,51,990.3,0,-3
2000 May 01,1:50,121,120,24.9,32.1,29.8,50,990.4,0,-2
2000 May 01,2:00,121,128,25.9,35,29.6,49,990.4,0,-2
2000 May 01,2:10,121,123,28,39,29.5,49,990.4,0,-2
2000 May 01,2:20,118,114,30.1,37.3,29.3,49,990.2,0,-2
2000 May 01,2:30,118,110,31.6,43.1,29.1,50,990.3,0,-2
2000 May 01,2:40,121,123,33.2,42.5,28.9,52,990.2,0,-2
2000 May 01,2:50,121,123,34.6,44.2,28.7,53,989.8,0,-2
2000 May 01,3:00,122,133,33.9,44.2,28.4,56,989.8,0,-2
2000 May 01,3:10,120,115,28.4,40.2,28.1,58,990.3,0,-2
2000 May 01,3:20,122,121,27,36.7,27.9,59,990.9,0,-2
2000 May 01,3:30,119,112,23.5,31.6,27.7,61,991.3,0,-3
2000 May 01,3:40,116,103,20.2,27.5,27.5,61,991.9,0,-3
2000 May 01,3:50,118,119,19.7,29.2,27.3,63,992.2,0,-3
2000 May 01,4:00,115,107,20.8,28.7,27.1,65,992.2,0,-3
2000 May 01,4:10,114,127,19.7,27.5,26.9,67,992.3,0,-3
2000 May 01,4:20,121,124,19.9,25.2,26.7,68,992.2,0,-3
2000 May 01,4:30,120,121,22.2,26.9,26.5,71,992,0,-3
2000 May 01,4:40,116,120,20.5,27.5,26.3,72,991.9,0,-3
2000 May 01,4:50,120,118,21.1,28.1,26.1,74,992,0,-3
2000 May 01,5:00,118,121,22.8,29.8,26,75,991.9,0,-3
2000 May 01,5:10,120,127,23,31.6,25.8,77,991.6,0,-3
2000 May 01,5:20,120,126,27.1,33.9,25.7,78,991.3,0,-3
2000 May 01,5:30,117,111,26.9,35.6,25.6,79,991,0,-3
2000 May 01,5:40,116,118,29.7,39.6,25.4,80,990.8,0,-2
2000 May 01,5:50,119,119,31.9,41.3,25.3,81,990.4,0,-2
2000 May 01,6:00,118,107,30.8,41.9,25.2,82,990.1,0,-3
2000 May 01,6:10,118,118,31.6,40.2,25.1,83,990.2,0,-2
2000 May 01,6:20,117,117,28.8,36.7,25.1,84,990.2,0,-3
2000 May 01,6:30,117,111,28.4,36.7,25,84,990.1,0,-3
2000 May 01,6:40,119,118,29.7,39.6,24.9,85,989.9,0,-3
2000 May 01,6:50,121,112,28.8,37.3,24.9,85,989.9,0,-3
2000 May 01,7:00,118,109,31.4,40.8,24.8,85,989.8,0,-3
2000 May 01,7:10,121,133,30.4,39,24.8,85,989.5,0,-3
2000 May 01,7:20,121,130,26.1,34.4,24.8,85,989.4,0,-3
2000 May 01,7:30,123,128,24.4,37.3,24.8,85,989.5,0,-3
2000 May 01,7:40,123,133,22.4,33.3,24.8,85,989.4,0,-3
2000 May 01,7:50,121,131,22.3,31,24.8,84,989.4,0,-3
2000 May 01,8:00,123,128,22.9,32.7,24.8,84,989.4,0,-3
2000 May 01,8:10,121,122,23,33.3,24.8,84,989.4,0,-3
2000 May 01,8:20,120,110,22.6,32.7,24.8,84,989.2,0,-3
2000 May 01,8:30,122,126,21.2,31,24.7,83,989.2,0,-3
2000 May 01,8:40,125,124,19.8,28.1,24.7,83,989.1,0,-3
2000 May 01,8:50,124,107,21.7,27.5,24.7,82,988.9,0,-3
2000 May 01,9:00,124,126,19.5,29.8,24.7,82,988.9,0,-3
2000 May 01,9:10,121,145,19.9,29.2,24.7,82,989,0,-3
2000 May 01,9:20,130,130,16.7,23.5,24.6,82,989.1,0,-3
2000 May 01,9:30,147,160,16.9,27.5,24.5,82,988.9,0,-3
2000 May 01,9:40,136,157,14.5,22.9,24.4,83,989,0,-3
2000 May 01,9:50,126,135,16,24.1,24.4,83,989,0,-3
2000 May 01,10:00,121,118,18.5,25.8,24.4,83,989.2,0,-3
2000 May 01,10:10,122,129,20.5,27.5,24.4,83,989.4,0,-3
