Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
7/1/2023 0:00,7/1/2023 6:00,112,108,0,0,28.9,74,995.2,0,0
7/1/2023 0:10,7/1/2023 6:10,110,70,0,0,28.8,74,995.2,0,0
7/1/2023 0:20,7/1/2023 6:20,114,81,0,0,28.8,74,995.2,0,0
7/1/2023 0:30,7/1/2023 6:30,113,130,0,0,28.7,75,995.3,0,0
7/1/2023 0:40,7/1/2023 6:40,116,112,0,0,28.7,75,995.4,0,0
7/1/2023 0:50,7/1/2023 6:50,113,108,0,0,28.7,75,995.4,0,0
7/1/2023 1:00,7/1/2023 7:00,117,89,0,0,28.6,75,995.4,0,0
7/1/2023 1:10,7/1/2023 7:10,114,112,0,0,28.6,75,995.4,0,0
7/1/2023 1:20,7/1/2023 7:20,117,139,0,0,28.6,76,995.5,0,0
7/1/2023 1:30,7/1/2023 7:30,114,92,0,0,28.5,75,995.4,0,0
7/1/2023 1:40,7/1/2023 7:40,116,139,0,0,28.5,75,995.4,0,0
7/1/2023 1:50,7/1/2023 7:50,120,94,0,0,28.5,76,995.5,0,0
7/1/2023 2:00,7/1/2023 8:00,120,136,0,0,28.4,76,995.5,0,0
7/1/2023 2:10,7/1/2023 8:10,117,130,0,0,28.3,76,995.5,0,0
7/1/2023 2:20,7/1/2023 8:20,120,87,0,0,28.3,77,995.6,0,0
7/1/2023 2:30,7/1/2023 8:30,117,102,0,0,28.3,77,995.6,0,0
7/1/2023 2:40,7/1/2023 8:40,117,95,0,0,28.3,78,995.6,0,0
7/1/2023 2:50,7/1/2023 8:50,120,118,0,0,28.2,78,995.5,0,0
7/1/2023 3:00,7/1/2023 9:00,113,135,0,0,28.2,79,995.5,0,0
7/1/2023 3:10,7/1/2023 9:10,119,128,0,0,28.1,78,995.7,0,0
7/1/2023 3:20,7/1/2023 9:20,117,95,0,0,28.1,79,995.5,0,0
7/1/2023 3:30,7/1/2023 9:30,113,112,0,0,28.1,79,995.4,0,0
7/1/2023 3:40,7/1/2023 9:40,117,138,0,0,28.1,79,995.5,0,0
7/1/2023 3:50,7/1/2023 9:50,111,105,0,0,28.1,79,995.5,0,0
7/1/2023 4:00,7/1/2023 10:00,119,111,0,0,28,79,995.6,0,0
7/1/2023 4:10,7/1/2023 10:10,112,120,0,0,28,79,995.5,0,0
7/1/2023 4:20,7/1/2023 10:20,113,122,0,0,27.9,80,995.5,0,0
7/1/2023 4:30,7/1/2023 10:30,108,120,0,0,27.9,80,995.5,0,0
7/1/2023 4:40,7/1/2023 10:40,105,113,0,0,27.8,80,995.5,0,0
7/1/2023 4:50,7/1/2023 10:50,108,117,0,0,27.7,80,995.6,0,0
7/1/2023 5:00,7/1/2023 11:00,105,122,0,0,27.7,80,995.7,0,0
7/1/2023 5:10,7/1/2023 11:10,108,92,0,0,27.7,81,995.8,0,0
7/1/2023 5:20,7/1/2023 11:20,109,82,0,0,27.6,81,996,0,0
7/1/2023 5:30,7/1/2023 11:30,104,91,0,0,27.6,81,996.2,0,0
7/1/2023 5:40,7/1/2023 11:40,109,101,0,0,27.6,81,996.3,0,0
7/1/2023 5:50,7/1/2023 11:50,106,118,0,0,27.5,82,996.3,0,2
7/1/2023 6:00,7/1/2023 12:00,111,125,0,0,27.5,82,996.3,0,7
7/1/2023 6:10,7/1/2023 12:10,109,120,0,0,27.5,82,996.4,0,25
7/1/2023 6:20,7/1/2023 12:20,111,146,0,0,27.5,82,996.4,0,52
7/1/2023 6:30,7/1/2023 12:30,109,108,0,0,27.6,81,996.4,0,54
7/1/2023 6:40,7/1/2023 12:40,109,124,0,0,27.7,81,996.6,0,68
7/1/2023 6:50,7/1/2023 12:50,116,140,0,0,27.7,81,996.7,0,141
7/1/2023 7:00,7/1/2023 13:00,115,119,0,0,28,80,996.8,0,178
7/1/2023 7:10,7/1/2023 13:10,119,68,0,0,28.2,79,996.9,0,218
7/1/2023 7:20,7/1/2023 13:20,124,107,0,0,28.5,78,997,0,201
7/1/2023 7:30,7/1/2023 13:30,129,120,0,0,28.5,77,997.1,0,162
7/1/2023 7:40,7/1/2023 13:40,117,127,0,0,28.4,78,997.2,0,162
7/1/2023 7:50,7/1/2023 13:50,118,106,0,0,28.5,77,997.3,0,171
7/1/2023 8:00,7/1/2023 14:00,125,93,0,0,28.6,76,997.4,0,249
7/1/2023 8:10,7/1/2023 14:10,119,128,0,0,28.8,75,997.4,0,350
7/1/2023 8:20,7/1/2023 14:20,124,118,0,0,29.3,73,997.4,0,463
7/1/2023 8:30,7/1/2023 14:30,126,97,0,0,29.8,71,997.3,0,440
7/1/2023 8:40,7/1/2023 14:40,132,126,0,0,30,71,997.2,0,291
7/1/2023 8:50,7/1/2023 14:50,151,194,0,0,29.8,71,997.3,0,259
7/1/2023 9:00,7/1/2023 15:00,150,155,0,0,29.6,70,997.4,0,263
