Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
12/1/2023 0:00,12/1/2023 6:00,18,3,0,0,15.2,100,991.9,0,0
12/1/2023 0:10,12/1/2023 6:10,37,16,0,0,15.3,100,991.9,0,0
12/1/2023 0:20,12/1/2023 6:20,14,39,0,0,15.3,100,991.8,0,0
12/1/2023 0:30,12/1/2023 6:30,38,15,0,0,15.2,100,991.7,0,0
12/1/2023 0:40,12/1/2023 6:40,16,31,0,0,15.1,100,991.8,0,0
12/1/2023 0:50,12/1/2023 6:50,354,354,0,0,14.9,100,991.8,0,0
12/1/2023 1:00,12/1/2023 7:00,1,354,0,0,14.9,100,991.9,0,0
12/1/2023 1:10,12/1/2023 7:10,7,11,0,0,14.9,100,992,0,0
12/1/2023 1:20,12/1/2023 7:20,2,19,0,0,15.1,100,991.9,0,0
12/1/2023 1:30,12/1/2023 7:30,356,11,0,0,15.3,100,991.9,0,0
12/1/2023 1:40,12/1/2023 7:40,347,355,0,0,15.3,100,991.8,0,0
12/1/2023 1:50,12/1/2023 7:50,346,338,0,0,15.4,100,991.8,0,0
12/1/2023 2:00,12/1/2023 8:00,338,321,0,0,15.4,100,991.9,0,0
12/1/2023 2:10,12/1/2023 8:10,340,348,0,0,15.4,100,991.8,0,0
12/1/2023 2:20,12/1/2023 8:20,337,315,0,0,15.5,100,991.7,0,0
12/1/2023 2:30,12/1/2023 8:30,341,342,0,0,15.6,100,991.6,0,0
12/1/2023 2:40,12/1/2023 8:40,336,342,0,0,15.8,100,991.6,0,0
12/1/2023 2:50,12/1/2023 8:50,350,346,0,0,15.9,100,991.6,0,0
12/1/2023 3:00,12/1/2023 9:00,342,340,0,0,16,100,991.5,0,0
12/1/2023 3:10,12/1/2023 9:10,349,13,0,0,16.1,100,991.5,0,0
12/1/2023 3:20,12/1/2023 9:20,346,1,0,0,16.1,100,991.5,0,0
12/1/2023 3:30,12/1/2023 9:30,339,345,0,0,16.2,100,991.6,0,0
12/1/2023 3:40,12/1/2023 9:40,348,341,0,0,16.2,100,991.7,0,0
12/1/2023 3:50,12/1/2023 9:50,349,345,0,0,16.2,100,991.7,0,0
12/1/2023 4:00,12/1/2023 10:00,348,313,0,0,16.2,100,991.7,0,0
12/1/2023 4:10,12/1/2023 10:10,351,337,0,0,16.2,100,991.8,0,0
12/1/2023 4:20,12/1/2023 10:20,355,353,0,0,16.2,100,991.6,0,0
12/1/2023 4:30,12/1/2023 10:30,2,355,0,0,16.2,100,991.6,0,0
12/1/2023 4:40,12/1/2023 10:40,352,6,0,0,16.2,100,991.6,0,0
12/1/2023 4:50,12/1/2023 10:50,334,347,0,0,16.1,100,991.8,0,0
12/1/2023 5:00,12/1/2023 11:00,345,5,0,0,16.1,100,992,0,0
12/1/2023 5:10,12/1/2023 11:10,350,346,0,0,16.1,100,992.1,0,0
12/1/2023 5:20,12/1/2023 11:20,347,341,0,0,16.1,100,992.1,0,0
12/1/2023 5:30,12/1/2023 11:30,343,1,0,0,16.1,100,992.2,0,0
