fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
10/1/2019 0:00,155,154,0,0,26.4,84,994.2,0,22,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 0:10,144,160,0,0,26.5,84,994.3,0,32,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 0:20,127,133,0,0,26.6,83,994.4,0,16,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 0:30,120,122,0,0,26.6,83,994.3,0,5,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 0:40,114,145,0,0,29.3,72,993.6,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 0:50,116,76,0,0,29.2,73,993.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 1:00,115,106,0,0,29.1,73,993.7,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 1:10,117,99,0,0,29.1,73,993.9,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 1:20,113,126,0,0,29,74,994,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 1:30,117,97,0,0,28.9,75,994.1,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 1:40,112,109,0,0,28.8,76,994.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 1:50,109,108,0,0,28.7,77,994.2,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 2:00,110,115,0,0,28.6,77,994.3,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 2:10,115,104,0,0,28.5,77,994.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 2:20,113,136,0,0,28.4,78,994.4,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
10/1/2019 2:30,118,108,0,1.5,28.3,79,994.5,0,0,"PRESA EL CUCHILLO, NL (ECHA)"
