Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 May 01,0:00,170,154,9.6,14.9,30.1,49,996.1,0,115
2001 May 01,0:10,188,175,10.7,17.7,29.6,50,996.1,0,107
2001 May 01,0:20,168,165,8.4,13.7,29.3,52,996.1,0,60
2001 May 01,0:30,162,150,9.6,15.4,29,56,996.1,0,55
2001 May 01,0:40,178,171,8.5,14.9,28.8,56,996.1,0,69
2001 May 01,0:50,155,140,8.7,14.3,28.7,58,996.3,0,42
2001 May 01,1:00,155,149,8.2,15.4,28.4,60,996.4,0,14
2001 May 01,1:10,167,167,7.4,12.5,28.2,60,996.4,0,1
2001 May 01,1:20,149,148,6.8,10.8,28.1,60,996.4,0,-2
2001 May 01,1:30,149,147,5.9,10.8,27.9,63,996.5,0,-3
2001 May 01,1:40,149,138,9.2,17.2,27.7,65,996.8,0,-3
2001 May 01,1:50,151,128,9.8,18.3,27.6,64,996.9,0,-2
2001 May 01,2:00,196,215,13,19.5,27.5,63,997.1,0,-3
2001 May 01,2:10,201,202,13.3,18.9,27.2,63,997.3,0,-3
2001 May 01,2:20,205,204,12,16,26.9,64,997.2,0,-3
2001 May 01,2:30,204,196,9.6,13.1,26.7,64,997.3,0,-3
2001 May 01,2:40,176,205,6.4,9.7,26.6,65,997.4,0,-3
2001 May 01,2:50,125,110,9.4,14.3,26.4,68,997.5,0,-2
2001 May 01,3:00,138,145,7.4,10.8,26.2,70,997.4,0,-3
2001 May 01,3:10,169,162,9.7,14.3,26.2,70,997.6,0,-3
2001 May 01,3:20,141,127,11.8,19.5,26.2,70,997.8,0,-2
2001 May 01,3:30,112,103,19.6,30.4,26.1,65,997.9,0,-1
2001 May 01,3:40,108,109,19.7,31.6,26,65,997.9,0,-2
2001 May 01,3:50,106,109,25.9,33.9,25.6,65,997.9,0,-2
2001 May 01,4:00,104,106,26.7,33.9,25.3,65,998,0,-2
2001 May 01,4:10,102,99,23.9,33.9,24.9,65,998,0,-2
2001 May 01,4:20,103,110,23.8,31.6,24.6,67,998,0,-3
2001 May 01,4:30,102,103,23.3,30.4,24.3,68,998,0,-2
2001 May 01,4:40,96,104,19.8,28.1,24.1,68,997.9,0,-2
2001 May 01,4:50,94,88,20.6,29.2,23.9,69,998,0,-3
2001 May 01,5:00,98,104,17.8,24.6,23.7,70,998,0,-3
2001 May 01,5:10,103,99,17.4,25.2,23.5,71,998,0,-3
2001 May 01,5:20,105,114,17.9,24.6,23.4,72,998,0,-3
2001 May 01,5:30,105,106,16.9,22.3,23.3,73,998.1,0,-3
2001 May 01,5:40,102,105,16,24.1,23.1,73,998.2,0,-3
2001 May 01,5:50,103,111,14.6,19.5,23,74,998.1,0,-2
2001 May 01,6:00,101,99,15.1,18.9,22.9,74,998,0,-2
2001 May 01,6:10,101,106,15.7,21.2,22.8,75,998,0,-3
2001 May 01,6:20,96,95,14.9,22.3,22.7,75,998,0,-3
2001 May 01,6:30,89,91,13.1,19.5,22.6,75,997.9,0,-2
2001 May 01,6:40,82,86,12.9,19.5,22.6,75,997.8,0,-2
2001 May 01,6:50,69,69,10.5,14.3,22.4,76,997.8,0,-2
2001 May 01,7:00,70,76,12,17.2,22.2,78,997.8,0,-2
2001 May 01,7:10,76,71,10.7,14.3,22.1,79,997.7,0,-2
