Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2008 oct 01,0:00,16,204,0,0,29.3,48,1000.1,0,55
2008 oct 01,0:10,16,204,0,0,28.5,52,1000.1,0,28
2008 oct 01,0:20,16,204,0,0,27.6,54,1000.2,0,8
2008 oct 01,0:30,16,204,0,0,26.8,57,1000.3,0,-2
2008 oct 01,0:40,16,204,0,0,26.3,58,1000.3,0,-5
2008 oct 01,0:50,16,204,0,0,25.5,62,1000.4,0,-7
2008 oct 01,1:00,16,204,0,0,24.7,64,1000.5,0,-7
2008 oct 01,1:10,16,204,0,0,24.3,65,1000.5,0,-6
2008 oct 01,1:30,16,204,0,0,24.1,65,1000.7,0,-5
2008 oct 01,1:40,16,204,0,0,24,65,1000.8,0,-4
2008 oct 01,1:50,16,204,0,0,23.9,65,1000.9,0,-4
2008 oct 01,2:00,16,204,0,0,23.7,67,1001,0,-4
2008 oct 01,2:10,16,204,0,0,23.9,67,1001.1,0,-4
2008 oct 01,2:20,16,204,0,0,23.6,67,1001.1,0,-5
2008 oct 01,2:30,16,204,0,0,23.4,67,1001.2,0,-4
2008 oct 01,2:40,16,204,0,0,23.3,66,1001.2,0,-4
2008 oct 01,2:50,16,204,0,0,23.4,65,1001.3,0,-3
2008 oct 01,3:00,16,204,0,0,23.5,67,1001.4,0,-4
2008 oct 01,3:10,16,204,0,0,23.5,70,1001.4,0,-4
2008 oct 01,3:20,16,204,0,0,23.3,72,1001.4,0,-4
2008 oct 01,3:30,16,204,0,0,23,73,1001.4,0,-4
2008 oct 01,3:40,16,204,0,0,22.6,72,1001.4,0,-5
2008 oct 01,3:50,16,204,0,0,22,72,1001.4,0,-5
2008 oct 01,4:00,16,204,0,0,21.4,73,1001.5,0,-5
2008 oct 01,4:10,16,204,0,0,21.1,73,1001.6,0,-5
2008 oct 01,4:20,16,204,0,0,20.8,74,1001.6,0,-5
2008 oct 01,4:30,16,204,0,0,20.7,75,1001.6,0,-4
2008 oct 01,4:40,16,204,0,0,20.3,77,1001.6,0,-5
2008 oct 01,4:50,16,204,0,0,20,77,1001.6,0,-4
2008 oct 01,5:00,16,204,0,0,19.9,75,1001.6,0,-4
2008 oct 01,5:10,16,204,0,0,19.8,74,1001.6,0,-4
2008 oct 01,5:20,16,204,0,0,19.8,73,1001.6,0,-4
2008 oct 01,5:30,16,204,0,0,19.8,74,1001.6,0,-4
2008 oct 01,5:40,16,204,0,0,20.4,79,1001.6,0,-3
2008 oct 01,5:50,16,204,0,0,21.1,77,1001.5,0,-3
2008 oct 01,6:00,16,204,0,0,21.4,76,1001.5,0,-3
2008 oct 01,6:10,16,204,0,0,21.6,73,1001.4,0,-4
2008 oct 01,6:20,16,204,0,0,21.6,72,1001.4,0,-4
2008 oct 01,6:30,16,204,0,0,21.4,74,1001.4,0,-4
2008 oct 01,6:40,16,204,0,0,21.1,76,1001.4,0,-4
2008 oct 01,6:50,16,204,0,0,21.3,75,1001.4,0,-4
2008 oct 01,7:00,16,204,0,0,21.5,74,1001.3,0,-4
2008 oct 01,7:10,16,204,0,0,21.5,76,1001.2,0,-4
2008 oct 01,7:20,16,204,0,0,21.4,79,1001.1,0,-4
2008 oct 01,7:30,16,204,0,0,21.2,82,1001,0,-4
2008 oct 01,7:40,16,204,0,0,21.1,83,1001,0,-4
2008 oct 01,7:50,16,204,0,0,21.3,83,1001,0,-4
2008 oct 01,8:00,16,204,0,0,21.2,84,1000.9,0,-4
2008 oct 01,8:10,16,204,0,0,21.2,84,1000.9,0,-4
2008 oct 01,8:20,16,204,0,0,21.3,82,1000.8,0,-4
2008 oct 01,8:30,16,204,0,0,21.5,78,1000.7,0,-4
2008 oct 01,8:40,16,204,0,0,21.6,78,1000.7,0,-4
2008 oct 01,8:50,16,204,0,0,21.8,81,1000.6,0,-4
2008 oct 01,9:00,16,204,0,0,21.6,86,1000.5,0,-4
2008 oct 01,9:10,16,204,0,0,21.3,89,1000.3,0,-4
2008 oct 01,9:20,16,204,0,0,20.9,91,1000.1,0,-4
2008 oct 01,9:30,16,204,0,0,20.9,91,1000.1,0,-4
2008 oct 01,9:40,16,204,0,0,20.7,88,1000.1,0,-4
2008 oct 01,9:50,16,204,0,0,20.5,86,1000.2,0,-4
2008 oct 01,10:00,16,204,0,0,20.2,85,1000.2,0,-4
2008 oct 01,10:10,16,204,0,0,19.9,88,1000.3,0,-4
2008 oct 01,10:20,16,204,0,0,19.8,87,1000.3,0,-4
2008 oct 01,10:30,16,204,0,0,19.7,86,1000.5,0,-4
2008 oct 01,10:40,16,204,0,0,19.6,85,1000.6,0,-4
2008 oct 01,10:50,16,204,0,0,19.5,85,1000.6,0,-4
2008 oct 01,11:00,16,204,0,0,19.4,85,1000.7,0,-4
2008 oct 01,11:10,16,204,0,0,19.5,85,1000.7,0,-4
2008 oct 01,11:20,16,204,0,0,19.4,86,1000.8,0,-4
2008 oct 01,11:30,16,204,0,0,19.4,86,1000.9,0,-4
2008 oct 01,11:40,16,204,0,0,19.3,85,1000.8,0,-4
2008 oct 01,11:50,16,204,0,0,19.3,84,1000.8,0,-3
2008 oct 01,12:00,16,204,0,0,19.3,84,1000.8,0,-3
2008 oct 01,12:10,16,204,0,0,19.2,83,1000.9,0,-3
2008 oct 01,12:20,16,204,0,0,19,84,1001,0,-3
2008 oct 01,12:30,16,204,0,0,18.7,85,1001.1,0,0
2008 oct 01,12:40,16,204,0,0,18.5,87,1001.2,0,7
2008 oct 01,12:50,16,204,0,0,18.5,87,1001.2,0,26
2008 oct 01,13:00,16,204,0,0,18.7,87,1001.3,0,52
2008 oct 01,13:10,16,204,0,0,19,87,1001.4,0,83
2008 oct 01,13:20,16,204,0,0,19.5,85,1001.4,0,117
2008 oct 01,13:30,16,204,0,0,20,84,1001.5,0,152
2008 oct 01,13:40,16,204,0,0,20.3,82,1001.5,0,188
2008 oct 01,13:50,16,204,0,0,20.5,81,1001.5,0,224
2008 oct 01,14:00,16,204,0,0,20.9,79,1001.6,0,259
2008 oct 01,14:10,16,204,0,0,21.4,79,1001.7,0,296
2008 oct 01,14:20,16,204,0,0,22,77,1001.8,0,334
2008 oct 01,14:30,16,204,0,0,22.4,75,1001.8,0,373
2008 oct 01,14:40,16,204,0,0,22.9,73,1001.8,0,413
2008 oct 01,14:50,16,204,0,0,23.4,72,1001.9,0,451
2008 oct 01,15:00,16,204,0,0,23.7,71,1001.9,0,487
2008 oct 01,15:10,16,204,0,0,23.9,70,1001.8,0,520
2008 oct 01,15:20,16,204,0,0,24.2,69,1001.8,0,551
2008 oct 01,15:30,16,204,0,0,24.6,67,1001.9,0,582
2008 oct 01,15:40,16,204,0,0,25,68,1001.8,0,611
2008 oct 01,15:50,16,204,0,0,25.5,68,1001.8,0,637
2008 oct 01,16:00,16,204,0,0,26,66,1001.8,0,663
2008 oct 01,16:10,16,204,0,0,26.4,66,1001.8,0,688
2008 oct 01,16:20,16,204,0,0,26.7,65,1001.7,0,714
2008 oct 01,16:30,16,204,0,0,27.3,63,1001.7,0,740
2008 oct 01,16:40,16,204,0,0,27.7,62,1001.6,0,764
2008 oct 01,16:50,16,204,0,0,27.7,63,1001.5,0,786
2008 oct 01,17:00,16,204,0,0,28.1,61,1001.5,0,806
2008 oct 01,17:10,16,204,0,0,28.3,62,1001.4,0,824
2008 oct 01,17:20,16,204,0,0,28.2,64,1001.3,0,841
2008 oct 01,17:30,16,204,0,0,28.2,63,1001.2,0,857
2008 oct 01,17:40,16,204,0,0,28.5,62,1001,0,870
2008 oct 01,17:50,16,204,0,0,28.7,62,1001,0,879
2008 oct 01,18:00,16,204,0,0,29,60,1000.9,0,886
2008 oct 01,18:10,16,204,0,0,29.2,60,1000.8,0,890
2008 oct 01,18:20,16,204,0,0,29.6,57,1000.7,0,888
2008 oct 01,18:30,16,204,0,0,29.8,57,1000.5,0,885
2008 oct 01,18:40,16,204,0,0,30,54,1000.4,0,881
2008 oct 01,18:50,16,204,0,0,30.2,53,1000.2,0,876
2008 oct 01,19:00,16,204,0,0,30.5,48,1000,0,868
2008 oct 01,19:10,16,204,0,0,30.9,48,999.9,0,856
2008 oct 01,19:20,16,204,0,0,31.4,44,999.8,0,845
2008 oct 01,19:30,16,204,0,0,31.7,43,999.6,0,825
2008 oct 01,19:40,16,204,0,0,31.7,45,999.4,0,830
