Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
5/31/2022 19:00,6/1/2022 0:00,103,100,20.7,34,34,50,989.7,0,231
5/31/2022 19:10,6/1/2022 0:10,110,112,22.4,35.9,33.5,52,989.8,0,150
5/31/2022 19:20,6/1/2022 0:20,104,109,21.1,33.9,32.9,53,990,0,128
5/31/2022 19:30,6/1/2022 0:30,108,104,21.2,36.4,32.6,54,990.2,0,99
5/31/2022 19:40,6/1/2022 0:40,113,120,20.4,35.9,32.3,55,990.3,0,60
5/31/2022 19:50,6/1/2022 0:50,109,106,20.8,31.2,31.9,56,990.5,0,30
5/31/2022 20:00,6/1/2022 1:00,111,120,21.1,34.4,31.6,57,990.6,0,20
5/31/2022 20:10,6/1/2022 1:10,108,112,19,28.7,31.3,57,990.8,0,13
5/31/2022 20:20,6/1/2022 1:20,105,94,16.6,26.1,31.1,58,990.9,0,7
5/31/2022 20:30,6/1/2022 1:30,110,107,19,29.3,30.9,59,991.1,0,2
5/31/2022 20:40,6/1/2022 1:40,109,113,18,31.8,30.6,60,991.2,0,0
5/31/2022 20:50,6/1/2022 1:50,114,113,22.3,34.7,30.4,61,991.5,0,0
5/31/2022 21:00,6/1/2022 2:00,112,129,22.7,35.2,30.1,61,991.6,0,0
5/31/2022 21:10,6/1/2022 2:10,115,126,20.6,34.4,30,63,991.7,0,0
5/31/2022 21:20,6/1/2022 2:20,117,130,19.1,32.3,29.8,64,991.9,0,0
5/31/2022 21:30,6/1/2022 2:30,120,123,22.4,37.5,29.5,65,992.1,0,0
5/31/2022 21:40,6/1/2022 2:40,122,119,21,36.9,29.3,67,992.2,0,0
5/31/2022 21:50,6/1/2022 2:50,121,147,20.6,34.9,29.1,68,992.4,0,0
5/31/2022 22:00,6/1/2022 3:00,118,112,18.7,27.9,29,68,992.5,0,0
5/31/2022 22:10,6/1/2022 3:10,116,115,18.2,28.8,28.8,68,992.7,0,0
5/31/2022 22:20,6/1/2022 3:20,120,135,16,30.2,28.7,70,993,0,0
5/31/2022 22:30,6/1/2022 3:30,120,115,19.4,30.8,28.7,70,993.1,0,0
5/31/2022 22:40,6/1/2022 3:40,122,147,18.6,29.7,28.6,70,993.2,0,0
5/31/2022 22:50,6/1/2022 3:50,120,133,18.7,28.6,28.4,71,993.5,0,0
5/31/2022 23:00,6/1/2022 4:00,121,136,15.7,28.4,28.3,72,993.6,0,0
5/31/2022 23:10,6/1/2022 4:10,120,140,15,27,28.1,72,993.8,0,0
5/31/2022 23:20,6/1/2022 4:20,119,113,14.4,25.2,28.1,73,993.8,0,0
5/31/2022 23:30,6/1/2022 4:30,126,127,15.9,30.2,28,73,994,0,0
5/31/2022 23:40,6/1/2022 4:40,125,134,15.8,28.3,28,73,994,0,0
5/31/2022 23:50,6/1/2022 4:50,122,130,17.4,30.6,27.9,73,994.1,0,0
6/1/2022 0:00,6/1/2022 5:00,125,129,16.8,29.6,27.9,73,994.2,0,0
6/1/2022 0:10,6/1/2022 5:10,127,128,14.9,24.9,27.9,73,994.3,0,0
6/1/2022 0:20,6/1/2022 5:20,129,127,14.1,26.5,27.8,73,994.3,0,0
6/1/2022 0:30,6/1/2022 5:30,125,128,16.1,25.2,27.8,73,994.2,0,0
6/1/2022 0:40,6/1/2022 5:40,124,137,14.9,26.6,27.7,73,994.3,0,0
6/1/2022 0:50,6/1/2022 5:50,123,141,15.5,26.1,27.7,73,994.3,0,0
6/1/2022 1:00,6/1/2022 6:00,119,123,13.8,24.3,27.7,73,994.3,0,0
6/1/2022 1:10,6/1/2022 6:10,118,116,15,26.9,27.6,73,994.3,0,0
6/1/2022 1:20,6/1/2022 6:20,116,125,16.8,26.7,27.5,74,994.2,0,0
6/1/2022 1:30,6/1/2022 6:30,124,122,14.3,28.3,27.5,75,994.1,0,0
