Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
10/1/2023 0:00,10/1/2023 6:00,122,123,0,0,28.1,70,998.2,0,0
10/1/2023 0:10,10/1/2023 6:10,127,125,0,0,28.1,70,998.3,0,0
10/1/2023 0:20,10/1/2023 6:20,131,138,0,0,28,71,998.4,0,0
10/1/2023 0:30,10/1/2023 6:30,137,125,0,0,28,71,998.3,0,0
10/1/2023 0:40,10/1/2023 6:40,128,150,0,0,27.9,72,998.3,0,0
10/1/2023 0:50,10/1/2023 6:50,141,157,0,0,27.9,72,998,0,0
10/1/2023 1:00,10/1/2023 7:00,121,126,0,0,27.8,73,997.9,0,0
10/1/2023 1:10,10/1/2023 7:10,117,128,0,0,27.7,73,997.8,0,0
10/1/2023 1:20,10/1/2023 7:20,121,128,0,0,27.7,74,997.8,0,0
10/1/2023 1:30,10/1/2023 7:30,123,122,0,0,27.6,74,997.8,0,0
10/1/2023 1:40,10/1/2023 7:40,126,108,0,0,27.5,74,997.7,0,0
10/1/2023 1:50,10/1/2023 7:50,120,120,0,0,27.5,74,997.7,0,0
10/1/2023 2:00,10/1/2023 8:00,117,144,0,0,27.4,74,997.6,0,0
10/1/2023 2:10,10/1/2023 8:10,115,115,0,0,27.3,75,997.6,0,0
10/1/2023 2:20,10/1/2023 8:20,110,104,0,0,27.2,75,997.5,0,0
10/1/2023 2:30,10/1/2023 8:30,99,92,0,0,27.1,75,997.3,0,0
10/1/2023 2:40,10/1/2023 8:40,89,101,0,0,26.9,75,997.1,0,0
10/1/2023 2:50,10/1/2023 8:50,89,88,0,0,26.6,76,997,0,0
10/1/2023 3:00,10/1/2023 9:00,89,96,0,0,26.4,77,997,0,0
10/1/2023 3:10,10/1/2023 9:10,85,97,0,0,26.2,77,997,0,0
10/1/2023 3:20,10/1/2023 9:20,89,85,0,0,26.1,78,996.9,0,0
10/1/2023 3:30,10/1/2023 9:30,91,97,0,0,26,78,996.8,0,0
10/1/2023 3:40,10/1/2023 9:40,93,93,0,0,25.9,79,996.7,0,0
10/1/2023 3:50,10/1/2023 9:50,88,94,0,0,25.8,80,996.7,0,0
10/1/2023 4:00,10/1/2023 10:00,79,74,0,0,25.8,80,996.7,0,0
10/1/2023 4:10,10/1/2023 10:10,79,77,0,0,25.8,81,996.6,0,0
10/1/2023 4:20,10/1/2023 10:20,80,77,0,0,25.6,81,996.7,0,0
10/1/2023 4:30,10/1/2023 10:30,84,74,0,0,25.6,82,996.7,0,0
10/1/2023 4:40,10/1/2023 10:40,94,86,0,0,25.5,83,996.7,0,0
10/1/2023 4:50,10/1/2023 10:50,89,94,0,0,25.5,84,996.7,0,0
10/1/2023 5:00,10/1/2023 11:00,97,81,0,0,25.4,84,996.8,0,0
10/1/2023 5:10,10/1/2023 11:10,89,93,0,0,25.4,84,996.9,0,0
10/1/2023 5:20,10/1/2023 11:20,82,93,0,0,25.4,85,997,0,0
10/1/2023 5:30,10/1/2023 11:30,75,73,0,0,25.4,85,997.1,0,0
10/1/2023 5:40,10/1/2023 11:40,53,50,0,0,25.4,84,997.2,0,0
10/1/2023 5:50,10/1/2023 11:50,74,44,0,0,25.4,85,997.2,0,0
10/1/2023 6:00,10/1/2023 12:00,29,39,0,0,25.3,85,997.4,0,0
10/1/2023 6:10,10/1/2023 12:10,19,22,0,0,25.2,85,997.4,0,0
10/1/2023 6:20,10/1/2023 12:20,19,17,0,0,25.1,85,997.6,0,0
10/1/2023 6:30,10/1/2023 12:30,62,50,0,0,25,85,997.7,0,1
10/1/2023 6:40,10/1/2023 12:40,58,81,0,0,25,85,997.9,0,8
10/1/2023 6:50,10/1/2023 12:50,9,2,0,0,24.9,86,997.9,0,24
10/1/2023 7:00,10/1/2023 13:00,348,354,0,0,24.9,86,998,0,31
10/1/2023 7:10,10/1/2023 13:10,17,23,0,0,25,86,998.1,0,48
10/1/2023 7:20,10/1/2023 13:20,40,27,0,0,25.2,86,998.2,0,49
10/1/2023 7:30,10/1/2023 13:30,64,59,0,0,25.4,86,998.4,0,59
10/1/2023 7:40,10/1/2023 13:40,72,66,0,0,25.7,85,998.4,0,48
10/1/2023 7:50,10/1/2023 13:50,77,66,0,0,26,84,998.4,0,134
10/1/2023 8:00,10/1/2023 14:00,73,67,0,0,26.3,83,998.5,0,216
10/1/2023 8:10,10/1/2023 14:10,65,90,0,0,26.8,82,998.6,0,253
10/1/2023 8:20,10/1/2023 14:20,130,103,0,0,27.3,80,998.7,0,292
10/1/2023 8:30,10/1/2023 14:30,131,79,0,0,27.8,78,998.8,0,333
10/1/2023 8:40,10/1/2023 14:40,112,123,0,0,28,77,998.9,0,379
10/1/2023 8:50,10/1/2023 14:50,120,109,0,0,28.4,75,999,0,423
10/1/2023 9:00,10/1/2023 15:00,144,91,0,0,28.6,74,999,0,466
10/1/2023 9:10,10/1/2023 15:10,140,165,0,0,28.9,72,999.1,0,510
10/1/2023 9:20,10/1/2023 15:20,170,186,0,0,29.2,70,999.1,0,552
10/1/2023 9:30,10/1/2023 15:30,153,152,0,0,29.4,70,999.1,0,595
10/1/2023 9:40,10/1/2023 15:40,160,163,0,0,29.7,68,999.2,0,625
10/1/2023 9:50,10/1/2023 15:50,147,132,0,0,30.1,66,999.2,0,663
10/1/2023 10:00,10/1/2023 16:00,139,111,0,0,30.5,63,999.2,0,697
10/1/2023 10:10,10/1/2023 16:10,149,159,0,0,30.6,63,999.2,0,732
10/1/2023 10:20,10/1/2023 16:20,158,158,0,0,30.8,61,999.2,0,752
10/1/2023 10:30,10/1/2023 16:30,182,151,0,0,30.9,60,999.2,0,780
10/1/2023 10:40,10/1/2023 16:40,162,181,0,0,31.3,60,999.2,0,766
10/1/2023 10:50,10/1/2023 16:50,178,166,0,0,31.6,58,999.1,0,867
10/1/2023 11:00,10/1/2023 17:00,168,170,0,0,31.5,57,999,0,872
10/1/2023 11:10,10/1/2023 17:10,190,194,0,0,31.8,56,998.9,0,908
10/1/2023 11:20,10/1/2023 17:20,171,193,0,0,32,55,998.9,0,923
10/1/2023 11:30,10/1/2023 17:30,202,183,0,0,32.1,54,998.8,0,919
10/1/2023 11:40,10/1/2023 17:40,174,203,0,0,32.4,53,998.6,0,811
10/1/2023 11:50,10/1/2023 17:50,202,200,0,0,32.6,51,998.5,0,913
10/1/2023 12:00,10/1/2023 18:00,199,172,0,0,32.8,51,998.3,0,958
10/1/2023 12:10,10/1/2023 18:10,156,148,0,0,33,50,998.2,0,960
10/1/2023 12:20,10/1/2023 18:20,169,172,0,0,33.1,48,998,0,951
10/1/2023 12:30,10/1/2023 18:30,196,221,0,0,33.4,47,997.8,0,959
10/1/2023 12:40,10/1/2023 18:40,204,216,0,0,33.7,46,997.6,0,932
10/1/2023 12:50,10/1/2023 18:50,201,227,0,0,33.8,45,997.4,0,850
10/1/2023 13:00,10/1/2023 19:00,200,158,0,0,34,45,997.3,0,839
10/1/2023 13:10,10/1/2023 19:10,205,227,0,0,34,44,997.1,0,667
10/1/2023 13:20,10/1/2023 19:20,175,187,0,0,34.2,43,996.9,0,858
10/1/2023 13:30,10/1/2023 19:30,187,200,0,0,34.6,42,996.7,0,631
10/1/2023 13:40,10/1/2023 19:40,166,216,0,0,34.6,43,996.5,0,773
10/1/2023 13:50,10/1/2023 19:50,165,224,0,0,34.9,42,996.3,0,684
10/1/2023 14:00,10/1/2023 20:00,195,185,0,0,35,41,996.1,0,779
10/1/2023 14:10,10/1/2023 20:10,200,182,0,0,34.9,40,995.9,0,663
10/1/2023 14:20,10/1/2023 20:20,197,134,0,0,35,40,995.7,0,648
10/1/2023 14:30,10/1/2023 20:30,190,189,0,0,35.1,40,995.5,0,629
10/1/2023 14:40,10/1/2023 20:40,182,179,0,0,35.2,39,995.4,0,503
10/1/2023 14:50,10/1/2023 20:50,208,198,0,0,35.4,39,995.2,0,591
10/1/2023 15:00,10/1/2023 21:00,188,232,0,0,35.6,38,995.1,0,621
10/1/2023 15:10,10/1/2023 21:10,182,220,0,0,35.9,37,995,0,534
10/1/2023 15:20,10/1/2023 21:20,162,209,0,0,36.1,37,994.9,0,504
10/1/2023 15:30,10/1/2023 21:30,166,189,0,0,36.2,37,994.7,0,484
10/1/2023 15:40,10/1/2023 21:40,152,161,0,0,36.6,36,994.7,0,499
10/1/2023 15:50,10/1/2023 21:50,162,174,0,0,36.5,37,994.6,0,359
10/1/2023 16:00,10/1/2023 22:00,173,168,0,0,36.2,37,994.5,0,363
10/1/2023 16:10,10/1/2023 22:10,205,203,0,0,36.3,36,994.4,0,499
10/1/2023 16:20,10/1/2023 22:20,177,205,0,0,36.5,36,994.3,0,471
10/1/2023 16:30,10/1/2023 22:30,76,164,0,0,37,36,994.3,0,427
10/1/2023 16:40,10/1/2023 22:40,272,111,0,0,37.4,36,994.3,0,378
10/1/2023 16:50,10/1/2023 22:50,106,302,0,0,37.5,35,994.2,0,340
10/1/2023 17:00,10/1/2023 23:00,96,125,0,0,37.2,36,994.2,0,302
10/1/2023 17:10,10/1/2023 23:10,73,97,0,0,36.9,36,994.2,0,263
10/1/2023 17:20,10/1/2023 23:20,40,3,0,0,37,36,994.2,0,215
10/1/2023 17:30,10/1/2023 23:30,63,62,0,0,36.8,37,994.4,0,207
10/1/2023 17:40,10/1/2023 23:40,97,83,0,0,36,43,994.8,0,172
10/1/2023 17:50,10/1/2023 23:50,95,91,0,0,34.1,46,994.9,0,104
10/1/2023 18:00,10/2/2023 0:00,88,86,0,0,33.1,48,994.9,0,53
10/1/2023 18:10,10/2/2023 0:10,80,80,0,0,32.5,50,995,0,15
10/1/2023 18:20,10/2/2023 0:20,80,80,0,0,31.9,53,995,0,5
10/1/2023 18:30,10/2/2023 0:30,83,82,0,0,31.4,54,995.1,0,1
10/1/2023 18:40,10/2/2023 0:40,71,90,0,0,31.1,55,995.1,0,0
10/1/2023 18:50,10/2/2023 0:50,81,74,0,0,30.8,56,995.1,0,0
10/1/2023 19:00,10/2/2023 1:00,78,68,0,0,30.8,57,995.3,0,0
10/1/2023 19:10,10/2/2023 1:10,77,75,0,0,30.8,57,995.6,0,0
10/1/2023 19:20,10/2/2023 1:20,75,72,0,0,30.9,58,995.9,0,0
10/1/2023 19:30,10/2/2023 1:30,73,91,0,0,30.9,58,996.2,0,0
10/1/2023 19:40,10/2/2023 1:40,77,91,0,0,30.9,59,996.3,0,0
10/1/2023 19:50,10/2/2023 1:50,79,64,0,0,30.9,59,996.4,0,0
10/1/2023 20:00,10/2/2023 2:00,91,81,0,0,30.8,59,996.5,0,0
10/1/2023 20:10,10/2/2023 2:10,86,80,0,0,30.7,58,996.7,0,0
10/1/2023 20:20,10/2/2023 2:20,80,96,0,0,30.6,57,996.9,0,0
10/1/2023 20:30,10/2/2023 2:30,81,87,0,0,30.5,58,997.1,0,0
10/1/2023 20:40,10/2/2023 2:40,81,78,0,0,30.3,60,997.3,0,0
10/1/2023 20:50,10/2/2023 2:50,90,69,0,0,30.2,61,997.5,0,0
10/1/2023 21:00,10/2/2023 3:00,94,98,0,0,30.1,62,997.7,0,0
10/1/2023 21:10,10/2/2023 3:10,102,112,0,0,30,63,997.8,0,0
10/1/2023 21:20,10/2/2023 3:20,107,106,0,0,29.9,63,997.8,0,0
10/1/2023 21:30,10/2/2023 3:30,98,109,0,0,29.9,64,998,0,0
10/1/2023 21:40,10/2/2023 3:40,94,100,0,0,29.8,64,998.1,0,0
10/1/2023 21:50,10/2/2023 3:50,96,90,0,0,29.7,65,998.1,0,0
