fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
9/1/2002 0:00,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 0:10,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 0:20,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 0:30,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 0:40,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 0:50,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 1:00,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 1:10,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 1:20,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 1:30,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 1:40,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 1:50,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 2:00,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 2:10,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 2:20,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 2:30,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 2:40,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 2:50,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 3:00,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 3:10,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 3:20,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 3:30,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 3:40,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 3:50,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 4:00,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 4:10,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 4:20,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 4:30,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 4:40,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 4:50,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
9/1/2002 5:00,,,,,,,,,,"PRESA EL CUCHILLO, NL (ECHA)"
