Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2000 Jun 01,0:00,117,122,33.1,47.1,33.2,47,990.9,0,216
2000 Jun 01,0:10,113,111,35.1,45.9,33,47,991.1,0,191
2000 Jun 01,0:20,115,118,35.5,45.4,32.7,48,991.2,0,98
2000 Jun 01,0:30,109,113,32.1,43.1,32.4,49,991.2,0,96
2000 Jun 01,0:40,109,115,30.6,39,32.1,50,991.4,0,83
2000 Jun 01,0:50,108,107,32.4,45.4,31.9,50,991.5,0,58
2000 Jun 01,1:00,115,118,34.5,43.6,31.6,51,991.7,0,28
2000 Jun 01,1:10,112,118,33.3,44.2,31.2,52,991.9,0,14
2000 Jun 01,1:20,113,117,33.2,43.6,30.9,53,992,0,5
2000 Jun 01,1:30,108,120,32.6,44.2,30.7,54,992,0,0
2000 Jun 01,1:40,112,108,30.5,47.7,30.4,55,992.1,0,-2
2000 Jun 01,1:50,114,118,28.2,42.5,30.2,56,992.3,0,-2
2000 Jun 01,2:00,112,123,32.4,43.6,30,56,992.3,0,-2
2000 Jun 01,2:10,114,112,31.4,41.3,29.8,57,992.4,0,-2
2000 Jun 01,2:20,112,104,29.1,36.2,29.6,58,992.4,0,-2
2000 Jun 01,2:30,115,126,27.8,35.6,29.4,60,992.6,0,-2
2000 Jun 01,2:40,117,114,29.3,44.8,29.2,60,992.7,0,-2
2000 Jun 01,2:50,117,117,33.4,42.5,29,61,992.8,0,-2
2000 Jun 01,3:00,119,122,33.6,43.6,28.8,62,993.1,0,-2
2000 Jun 01,3:10,117,116,33.7,44.8,28.6,63,993.3,0,-2
2000 Jun 01,3:20,117,113,33,43.6,28.4,66,993.5,0,-2
2000 Jun 01,3:30,118,118,33.7,44.8,28.2,66,993.8,0,-2
2000 Jun 01,3:40,118,111,29.8,40.8,28,68,994,0,-2
2000 Jun 01,3:50,117,113,32.4,43.1,27.9,68,994.1,0,-2
2000 Jun 01,4:00,116,118,32.1,40.8,27.7,69,994.3,0,-2
2000 Jun 01,4:10,117,111,30.8,38.5,27.6,70,994.3,0,-2
2000 Jun 01,4:20,119,114,29.7,40.8,27.4,71,994.5,0,-2
2000 Jun 01,4:30,119,121,29.9,39,27.2,73,994.6,0,-2
2000 Jun 01,4:40,118,123,32.2,41.9,27,74,994.7,0,-2
2000 Jun 01,4:50,118,121,32.4,45.4,26.8,75,994.8,0,-2
2000 Jun 01,5:00,120,124,33.4,42.5,26.7,76,994.9,0,-2
2000 Jun 01,5:10,117,116,33.4,45.4,26.6,77,994.9,0,-2
2000 Jun 01,5:20,120,108,30.7,41.3,26.5,77,995,0,-2
2000 Jun 01,5:30,118,128,31.6,43.6,26.4,78,995,0,-2
2000 Jun 01,5:40,117,109,30.7,39.6,26.3,79,995.1,0,-2
2000 Jun 01,5:50,117,119,31.5,40.2,26.2,79,995,0,-2
2000 Jun 01,6:00,119,118,29.8,39.6,26.2,79,995,0,-2
2000 Jun 01,6:10,120,111,32.4,41.9,26.1,79,995,0,-2
2000 Jun 01,6:20,119,123,29.8,41.3,26.1,80,995,0,-2
2000 Jun 01,6:30,120,126,31.2,37.9,26,80,994.8,0,-2
2000 Jun 01,6:40,121,120,27.9,37.3,26,81,994.7,0,-2
2000 Jun 01,6:50,121,127,30.2,41.9,25.9,81,994.6,0,-2
2000 Jun 01,7:00,122,123,28.4,34.4,25.9,82,994.6,0,-2
2000 Jun 01,7:10,119,114,26.3,34.4,25.8,82,994.7,0,-2
