Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Ago 01,0:00,102,103,29.8,40.2,35.6,43,993.9,0,233
2001 Ago 01,0:10,97,84,30.3,40.2,35.5,44,993.9,0,207
2001 Ago 01,0:20,100,104,33.7,41.9,35.1,45,994.1,0,155
2001 Ago 01,0:30,94,91,33.5,45.9,34.6,45,994.3,0,122
2001 Ago 01,0:40,94,91,32.5,43.6,34.2,46,994.4,0,99
2001 Ago 01,0:50,96,89,34.1,44.8,33.8,46,994.6,0,69
2001 Ago 01,1:00,99,103,33.7,45.9,33.4,48,994.7,0,38
2001 Ago 01,1:10,95,89,34.1,44.2,32.9,49,994.9,0,15
2001 Ago 01,1:20,98,126,34.1,47.7,32.6,50,995.1,0,6
2001 Ago 01,1:30,100,103,34,45.4,32.2,51,995.3,0,1
2001 Ago 01,1:40,100,93,34.4,45.4,31.9,52,995.5,0,-2
2001 Ago 01,1:50,98,99,34.3,43.1,31.6,53,995.6,0,-2
2001 Ago 01,2:00,99,106,31.8,44.2,31.3,53,995.8,0,-2
2001 Ago 01,2:10,100,105,34.9,45.4,31,54,995.9,0,-2
2001 Ago 01,2:20,101,109,32.4,42.5,30.7,57,996.1,0,-2
2001 Ago 01,2:30,96,104,34,48.8,30.5,58,996.3,0,-2
2001 Ago 01,2:40,105,104,27.9,42.5,30.3,61,996.5,0,-2
2001 Ago 01,2:50,99,100,32.8,47.1,30.1,62,996.7,0,-2
2001 Ago 01,3:00,99,91,32.2,44.2,29.8,64,996.9,0,-2
2001 Ago 01,3:10,101,91,29.9,40.2,29.6,66,997.1,0,-2
2001 Ago 01,3:20,101,109,29.3,39.6,29.5,66,997.4,0,-2
2001 Ago 01,3:30,103,102,30.3,42.5,29.3,67,997.6,0,-2
2001 Ago 01,3:40,104,115,30.8,43.1,29.2,67,997.9,0,-2
2001 Ago 01,3:50,104,101,32.6,44.2,29.1,68,998.2,0,-2
2001 Ago 01,4:00,101,109,30.5,39,28.9,69,998.4,0,-1
2001 Ago 01,4:10,103,99,31.6,40.8,28.8,71,998.7,0,-1
2001 Ago 01,4:20,101,93,29.2,41.9,28.7,71,998.9,0,-1
2001 Ago 01,4:30,105,107,33.4,41.3,28.6,73,999,0,-1
2001 Ago 01,4:40,105,115,31.4,42.5,28.5,73,999,0,-2
2001 Ago 01,4:50,106,102,30,40.8,28.3,74,999,0,-2
2001 Ago 01,5:00,105,96,28.8,42.5,28.3,74,999.1,0,-2
2001 Ago 01,5:10,104,102,28.8,40.2,28.2,74,999.2,0,-2
2001 Ago 01,5:20,109,114,25.4,35,28.1,75,999.3,0,-2
2001 Ago 01,5:30,107,99,22,33.9,28,76,999.3,0,-2
2001 Ago 01,5:40,107,90,26.7,39,28,76,999.3,0,-2
2001 Ago 01,5:50,108,109,23.1,34.4,27.9,77,999.2,0,-2
2001 Ago 01,6:00,111,90,21.5,31.6,27.8,78,999.1,0,-2
2001 Ago 01,6:10,113,121,22.3,31.6,27.8,78,999.1,0,-2
2001 Ago 01,6:20,107,118,20.1,31.6,27.7,79,999.2,0,-2
2001 Ago 01,6:30,109,100,21.8,32.1,27.7,79,999.2,0,-2
2001 Ago 01,6:40,111,126,19.3,26.9,27.6,79,999.2,0,-2
2001 Ago 01,6:50,119,124,16.8,28.1,27.6,79,999.1,0,-2
2001 Ago 01,7:00,114,119,16.5,28.7,27.6,79,999.2,0,-2
2001 Ago 01,7:10,108,124,18.9,31,27.6,79,999.1,0,-2
2001 Ago 01,7:30,111,107,18.7,31.6,27.5,79,999,0,-2
2001 Ago 01,7:40,109,121,19.3,30.4,27.4,79,998.9,0,-2
2001 Ago 01,7:50,111,122,17,25.2,27.4,79,998.8,0,-2
2001 Ago 01,8:00,109,121,16.8,24.1,27.3,79,998.7,0,-3
2001 Ago 01,8:10,108,112,17.2,26.9,27.3,79,998.7,0,-2
2001 Ago 01,8:20,106,117,18.1,26.4,27.2,79,998.6,0,-2
2001 Ago 01,8:30,108,106,19.2,27.5,27.2,79,998.4,0,-2
2001 Ago 01,8:40,107,122,16.6,24.1,27.1,79,998.2,0,-3
2001 Ago 01,8:50,108,115,14,22.3,27.1,80,998.1,0,-3
2001 Ago 01,9:00,131,142,12.9,20.6,27,80,997.9,0,-3
2001 Ago 01,9:10,126,145,11.4,17.2,26.9,80,997.9,0,-3
2001 Ago 01,9:20,118,105,12.1,21.2,26.8,80,998,0,-3
2001 Ago 01,9:30,111,116,12.3,18.9,26.8,80,998,0,-3
2001 Ago 01,9:40,103,108,13.7,17.7,26.8,81,997.9,0,-3
2001 Ago 01,9:50,107,131,12.6,18.3,26.7,81,997.9,0,-3
2001 Ago 01,10:00,110,106,13.3,20,26.6,81,997.9,0,-3
2001 Ago 01,10:10,105,118,14.9,19.5,26.6,82,997.8,0,-3
2001 Ago 01,10:20,108,100,16,22.3,26.5,83,997.9,0,-3
2001 Ago 01,10:30,109,103,11,16.6,26.5,84,997.8,0,-3
2001 Ago 01,10:40,110,98,11,17.7,26.4,84,997.7,0,-3
2001 Ago 01,10:50,118,125,9.6,15.4,26.4,84,997.6,0,-3
2001 Ago 01,11:00,119,96,9.8,14.9,26.4,84,997.6,0,-3
2001 Ago 01,11:10,119,64,8.8,14.9,26.3,84,997.5,0,-3
2001 Ago 01,11:20,130,124,10.5,18.3,26.3,84,997.5,0,-3
2001 Ago 01,11:30,134,161,11.1,16.6,26.2,85,997.5,0,-3
2001 Ago 01,11:40,127,140,7.6,12,26.1,86,997.6,0,-3
2001 Ago 01,11:50,118,157,8,14.3,26,86,997.7,0,-3
2001 Ago 01,12:00,112,113,9,15.4,26,85,997.7,0,-1
2001 Ago 01,12:10,108,99,13.8,17.7,26,85,997.7,0,3
2001 Ago 01,12:20,109,109,11.1,16,26,86,997.7,0,12
2001 Ago 01,12:30,109,137,10.5,14.9,26.2,85,997.6,0,33
2001 Ago 01,12:40,109,115,11,16.6,26.5,83,997.6,0,60
2001 Ago 01,12:50,117,122,9.6,15.4,26.8,81,997.7,0,90
2001 Ago 01,13:00,116,108,10,15.4,27.2,80,997.9,0,112
2001 Ago 01,13:10,109,100,11.3,16,27.4,79,998,0,147
2001 Ago 01,13:20,109,116,13.6,18.3,27.4,78,998.2,0,183
2001 Ago 01,13:30,109,106,12.9,17.7,27.5,78,998.3,0,219
2001 Ago 01,13:40,105,104,12.4,17.7,27.7,77,998.5,0,258
2001 Ago 01,13:50,105,117,12.8,16.6,28,75,998.7,0,297
2001 Ago 01,14:00,111,121,11.6,15.4,28.3,74,998.8,0,336
2001 Ago 01,14:10,105,93,12.2,16,28.6,72,999,0,373
2001 Ago 01,14:20,115,104,11.7,16,28.9,71,999,0,413
2001 Ago 01,14:30,109,108,11.1,14.9,29.2,69,999.2,0,453
2001 Ago 01,14:40,109,109,10.9,16,29.5,68,999.3,0,491
2001 Ago 01,14:50,110,93,9.8,14.9,29.7,67,999.4,0,524
2001 Ago 01,15:00,111,108,9.1,12.5,30,66,999.4,0,546
2001 Ago 01,15:10,107,107,9.1,14.3,30.4,64,999.4,0,604
2001 Ago 01,15:20,129,130,8.6,13.1,30.8,63,999.5,0,646
2001 Ago 01,15:30,121,113,7.7,13.1,31.2,61,999.6,0,635
2001 Ago 01,15:40,130,150,9.9,14.9,31.5,59,999.5,0,687
2001 Ago 01,15:50,134,146,11.4,15.4,31.6,57,999.5,0,732
2001 Ago 01,16:00,132,138,10.8,16,31.8,57,999.4,0,759
2001 Ago 01,16:10,131,123,10.4,13.7,32.2,56,999.4,0,783
2001 Ago 01,16:20,102,81,11.5,17.2,32.6,52,999.4,0,797
2001 Ago 01,16:30,118,80,12.2,17.2,33,52,999.4,0,817
2001 Ago 01,16:40,118,104,11,16,33.3,50,999.5,0,846
2001 Ago 01,16:50,115,102,13.2,21.2,33.6,48,999.5,0,874
2001 Ago 01,17:00,105,76,12.4,18.3,34,47,999.6,0,893
2001 Ago 01,17:10,109,129,11.5,17.2,34.4,46,999.5,0,911
2001 Ago 01,17:20,150,115,10.2,15.4,34.7,45,999.5,0,912
2001 Ago 01,17:30,141,113,8.4,13.7,34.9,45,999.5,0,937
2001 Ago 01,17:40,164,156,9.7,14.3,35.2,43,999.4,0,952
2001 Ago 01,17:50,151,163,9.7,15.4,35.6,41,999.2,0,962
2001 Ago 01,18:00,125,102,14.4,21.8,35.5,40,999.1,0,977
