fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar
3/1/2008 0:00,118,204,0,0,26.7,62,998.9,0,117
3/1/2008 0:10,123,204,0,0,26.3,63,999.2,0,82
3/1/2008 0:20,119,204,0,0,25.9,64,999.4,0,47
3/1/2008 0:30,119,204,0,0,25.6,65,999.5,0,22
3/1/2008 0:40,122,204,0,0,25.3,66,999.6,0,6
3/1/2008 0:50,126,204,0,0,24.9,68,999.8,0,0
3/1/2008 1:00,123,204,0,0,24.5,69,1000,0,0
3/1/2008 1:10,122,204,0,0,24.3,69,1000.2,0,0
3/1/2008 1:20,125,204,0,0,24,70,1000.4,0,0
3/1/2008 1:30,126,204,0,0,23.7,71,1000.5,0,0
3/1/2008 1:40,123,204,0,0,23.6,71,1000.7,0,0
3/1/2008 1:50,124,204,0,0,23.4,72,1001,0,0
3/1/2008 2:00,119,204,0,0,23.1,72,1001.2,0,0
3/1/2008 2:10,116,204,0,0,22.9,73,1001.3,0,0
3/1/2008 2:20,118,204,0,0,22.8,73,1001.5,0,0
3/1/2008 2:30,117,204,0,0,22.6,73,1001.7,0,0
3/1/2008 2:40,119,204,0,0,22.5,74,1001.9,0,0
3/1/2008 2:50,119,204,0,0,22.3,75,1002.1,0,0
3/1/2008 3:00,125,204,0,0,22.1,76,1002.3,0,0
3/1/2008 3:10,123,204,0,0,22,77,1002.4,0,0
3/1/2008 3:20,118,204,0,0,21.9,77,1002.6,0,0
3/1/2008 3:30,118,204,0,0,21.7,78,1002.7,0,0
3/1/2008 3:40,117,204,0,0,21.7,78,1002.8,0,0
3/1/2008 3:50,110,204,0,0,21.7,78,1003,0,0
3/1/2008 4:00,109,204,0,0,21.6,79,1003.2,0,0
3/1/2008 4:10,106,204,0,0,21.5,79,1003.3,0,0
3/1/2008 4:20,110,204,0,0,21.5,80,1003.6,0,0
3/1/2008 4:30,111,204,0,0,21.4,81,1003.7,0,0
3/1/2008 4:40,110,204,0,0,21.3,82,1003.7,0,0
3/1/2008 4:50,106,204,0,0,21.3,82,1003.8,0,0
3/1/2008 5:00,102,204,0,0,21.2,83,1004,0,0
3/1/2008 5:10,104,204,0,0,21.2,83,1004.1,0,0
3/1/2008 5:20,94,204,0,0,21.2,83,1004.3,0,0
3/1/2008 5:30,110,204,0,0,21.2,84,1004.4,0,0
3/1/2008 5:40,111,204,0,0,21.2,84,1004.6,0,0
3/1/2008 5:50,103,204,0,0,21.1,84,1004.6,0,0
3/1/2008 6:00,99,204,0,0,21.1,84,1004.6,0,0
3/1/2008 6:10,111,204,0,0,21,84,1004.4,0,0
3/1/2008 6:20,113,204,0,0,20.9,85,1004.3,0,0
3/1/2008 6:30,109,204,0,0,20.8,86,1004.3,0,0
3/1/2008 6:40,115,204,0,0,20.7,87,1004.3,0,0
3/1/2008 6:50,108,204,0,0,20.7,87,1004.3,0,0
3/1/2008 7:00,92,204,0,0,20.6,86,1004.2,0,0
3/1/2008 7:10,89,204,0,0,20.5,87,1004.2,0,0
3/1/2008 7:20,104,204,0,0,20.4,87,1004.1,0,0
3/1/2008 7:30,114,204,0,0,20.3,88,1004,0,0
3/1/2008 7:40,110,204,0,0,20.2,89,1004,0,0
3/1/2008 7:50,108,204,0,0,20.1,90,1004,0,0
3/1/2008 8:00,100,204,0,0,20,90,1004.1,0,0
3/1/2008 8:10,102,204,0,0,20.1,90,1003.9,0,0
3/1/2008 8:20,112,204,0,0,20,90,1003.8,0,0
3/1/2008 8:30,126,204,0,0,20.1,90,1003.7,0,0
3/1/2008 8:40,139,204,0,0,20,91,1003.7,0,0
3/1/2008 8:50,141,204,0,0,19.9,92,1003.7,0,0
3/1/2008 9:00,128,204,0,0,19.8,92,1003.7,0,0
3/1/2008 9:10,137,204,0,0,19.7,93,1003.6,0,0
3/1/2008 9:20,147,204,0,0,19.6,93,1003.5,0,0
3/1/2008 9:30,137,204,0,0,19.5,94,1003.4,0,0
3/1/2008 9:40,142,204,0,0,19.3,95,1003.3,0,0
3/1/2008 9:50,145,204,0,0,19.3,95,1003.3,0,0
3/1/2008 10:00,144,204,0,0,19.2,95,1003.3,0,0
3/1/2008 10:10,117,204,0,0,19.1,96,1003.3,0,0
3/1/2008 10:20,,,,,,,,,
3/1/2008 10:30,,,,,,,,,
3/1/2008 10:40,,,,,,,,,
3/1/2008 10:50,,,,,,,,,
3/1/2008 11:00,,,,,,,,,
3/1/2008 11:10,,,,,,,,,
3/1/2008 11:20,,,,,,,,,
3/1/2008 11:30,,,,,,,,,
3/1/2008 11:40,,,,,,,,,
3/1/2008 11:50,,,,,,,,,
3/1/2008 12:00,,,,,,,,,
3/1/2008 12:10,,,,,,,,,
3/1/2008 12:20,,,,,,,,,
3/1/2008 12:30,,,,,,,,,
3/1/2008 12:40,,,,,,,,,
3/1/2008 12:50,,,,,,,,,
3/1/2008 13:00,,,,,,,,,
3/1/2008 13:10,,,,,,,,,
3/1/2008 13:20,77,204,0,0,18.9,96,1004.8,0,7
3/1/2008 13:30,63,204,0,0,19,95,1004.9,0,15
3/1/2008 13:40,65,204,0,0,19,96,1005,0,24
3/1/2008 13:50,68,204,0,0,19.1,96,1005.2,0,36
3/1/2008 14:00,74,204,0,0,19.3,95,1005.3,0,51
3/1/2008 14:10,97,204,0,0,19.4,95,1005.4,0,83
3/1/2008 14:20,104,204,0,0,19.6,95,1005.5,0,63
3/1/2008 14:30,106,204,0,0,19.7,96,1005.6,0,56
3/1/2008 14:40,115,204,0,0,19.8,95,1005.7,0,86
3/1/2008 14:50,115,204,0,0,19.9,96,1005.8,0,81
3/1/2008 15:00,107,204,0,0,20,97,1005.8,0,108
3/1/2008 15:10,110,204,0,0,20.1,97,1005.9,0,130
3/1/2008 15:20,131,204,0,0,20.3,97,1006,0,213
3/1/2008 15:30,125,204,0,0,20.6,95,1006.1,0,217
3/1/2008 15:40,128,204,0,0,20.9,94,1006.1,0,225
3/1/2008 15:50,152,204,0,0,21.2,92,1006.1,0,350
3/1/2008 16:00,150,204,0,0,21.8,91,1006.1,0,467
3/1/2008 16:10,146,204,0,0,22.2,88,1006.1,0,503
3/1/2008 16:20,169,204,0,0,22.4,86,1006.2,0,364
3/1/2008 16:30,171,204,0,0,22.4,86,1006.1,0,473
3/1/2008 16:40,196,204,0,0,22.6,86,1006,0,450
3/1/2008 16:50,192,204,0,0,23,84,1006,0,671
3/1/2008 17:00,169,204,0,0,23.2,82,1005.9,0,553
3/1/2008 17:10,158,204,0,0,23.2,81,1005.8,0,516
3/1/2008 17:20,141,204,0,0,23.2,80,1005.7,0,449
3/1/2008 17:30,135,204,0,0,23.1,81,1005.7,0,370
3/1/2008 17:40,131,204,0,0,23.2,81,1005.6,0,559
3/1/2008 17:50,122,204,0,0,23.1,83,1005.6,0,276
3/1/2008 18:00,119,204,0,0,22.6,85,1005.4,0,327
3/1/2008 18:10,122,204,0,0,22.4,85,1005.3,0,240
3/1/2008 18:20,127,204,0,0,22.3,85,1005.1,0,350
3/1/2008 18:30,124,204,0,0,22.6,84,1004.8,0,516
3/1/2008 18:40,123,204,0,0,22.8,82,1004.6,0,415
3/1/2008 18:50,122,204,0,0,23,81,1004.4,0,529
3/1/2008 19:00,118,204,0,0,23.3,78,1004.2,0,624
3/1/2008 19:10,123,204,0,0,23.6,76,1003.9,0,808
3/1/2008 19:20,126,204,0,0,23.7,76,1003.7,0,922
3/1/2008 19:30,123,204,0,0,23.6,76,1003.6,0,612
3/1/2008 19:40,123,204,0,0,23.6,75,1003.4,0,789
3/1/2008 19:50,122,204,0,0,23.9,72,1003.2,0,769
3/1/2008 20:00,127,204,0,0,24.4,69,1002.9,0,747
3/1/2008 20:10,118,204,0,0,25.1,67,1002.7,0,829
3/1/2008 20:20,116,204,0,0,25.3,69,1002.5,0,856
3/1/2008 20:30,122,204,0,0,25.4,70,1002.3,0,733
3/1/2008 20:40,125,204,0,0,24.5,72,1002.2,0,487
3/1/2008 20:50,116,204,0,0,23.7,74,1002,0,410
3/1/2008 21:00,119,204,0,0,24.1,71,1001.8,0,754
3/1/2008 21:10,108,204,0,0,24.6,70,1001.6,0,563
3/1/2008 21:20,113,204,0,0,24.7,71,1001.5,0,698
3/1/2008 21:30,118,204,0,0,24.4,74,1001.4,0,586
3/1/2008 21:40,112,204,0,0,24.4,74,1001.3,0,529
3/1/2008 21:50,112,204,0,0,24.4,75,1001.1,0,466
3/1/2008 22:00,116,204,0,0,24.6,75,1001,0,405
3/1/2008 22:10,113,204,0,0,24.2,75,1000.9,0,286
3/1/2008 22:20,122,204,0,0,24.2,75,1000.7,0,253
3/1/2008 22:30,114,204,0,0,24.2,76,1000.6,0,339
3/1/2008 22:40,122,204,0,0,24.2,75,1000.6,0,337
3/1/2008 22:50,125,204,0,0,24,74,1000.5,0,219
3/1/2008 23:00,126,204,0,0,23.6,76,1000.5,0,204
3/1/2008 23:10,126,204,0,0,23.3,77,1000.4,0,97
3/1/2008 23:20,130,204,0,0,22.9,79,1000.5,0,98
3/1/2008 23:30,126,204,0,0,22.7,80,1000.5,0,71
3/1/2008 23:40,126,204,0,0,22.6,80,1000.5,0,43
3/1/2008 23:50,133,204,0,0,22.5,80,1000.4,0,23
3/2/2008 0:00,128,204,0,0,22.3,81,1000.3,0,27
3/2/2008 0:10,128,204,0,0,22.4,81,1000.3,0,23
3/2/2008 0:20,131,204,0,0,22.4,81,1000.2,0,19
3/2/2008 0:30,129,204,0,0,22.3,81,1000.1,0,15
3/2/2008 0:40,125,204,0,0,22.2,82,1000.1,0,5
3/2/2008 0:50,126,204,0,0,22,83,1000,0,0
3/2/2008 1:00,128,204,0,0,21.8,84,1000.1,0,0
3/2/2008 1:10,132,204,0,0,21.7,84,1000.1,0,0
3/2/2008 1:20,134,204,0,0,21.6,85,1000.3,0,0
3/2/2008 1:30,136,204,0,0,21.5,85,1000.4,0,0
3/2/2008 1:40,136,204,0,0,21.4,85,1000.3,0,0
3/2/2008 1:50,136,204,0,0,21.4,85,1000.2,0,0
3/2/2008 2:00,132,204,0,0,21.4,85,1000.2,0,0
3/2/2008 2:10,129,204,0,0,21.3,86,1000.1,0,0
3/2/2008 2:20,133,204,0,0,21.3,87,1000,0,0
3/2/2008 2:30,132,204,0,0,21.3,89,1000.1,0,0
3/2/2008 2:40,132,204,0,0,21.2,90,1000.2,0,0
3/2/2008 2:50,134,204,0,0,21.1,90,1000.2,0,0
3/2/2008 3:00,135,204,0,0,21,91,1000.1,0,0
3/2/2008 3:10,135,204,0,0,21,91,1000.1,0,0
3/2/2008 3:20,135,204,0,0,21,91,1000.1,0,0
3/2/2008 3:30,138,204,0,0,21,91,1000,0,0
3/2/2008 3:40,136,204,0,0,20.9,92,1000,0,0
3/2/2008 3:50,138,204,0,0,21,91,1000,0,0
3/2/2008 4:00,138,204,0,0,20.9,90,1000,0,0
3/2/2008 4:10,143,204,0,0,20.9,89,1000,0,0
3/2/2008 4:20,142,204,0,0,21,89,1000,0,0
3/2/2008 4:30,146,204,0,0,20.9,89,1000,0,0
3/2/2008 4:40,145,204,0,0,20.8,89,999.9,0,0
3/2/2008 4:50,145,204,0,0,20.8,89,999.7,0,0
3/2/2008 5:00,144,204,0,0,20.8,89,999.6,0,0
3/2/2008 5:10,143,204,0,0,20.8,89,999.5,0,0
3/2/2008 5:20,137,204,0,0,20.8,89,999.3,0,0
3/2/2008 5:30,135,204,0,0,20.6,90,999.2,0,0
3/2/2008 5:40,135,204,0,0,20.5,92,999.3,0,0
3/2/2008 5:50,135,204,0,0,20.4,92,999.2,0,0
3/2/2008 6:00,132,204,0,0,20.3,93,999,0,0
3/2/2008 6:10,130,204,0,0,20.3,93,998.9,0,0
3/2/2008 6:20,135,204,0,0,20.3,93,998.7,0,0
3/2/2008 6:30,136,204,0,0,20.2,94,998.6,0,0
3/2/2008 6:40,138,204,0,0,20.2,93,998.3,0,0
3/2/2008 6:50,139,204,0,0,20.2,93,998.2,0,0
3/2/2008 7:00,137,204,0,0,20.2,93,998,0,0
3/2/2008 7:10,136,204,0,0,20.2,93,997.8,0,0
3/2/2008 7:20,,,,,,,,,
3/2/2008 7:30,136,204,0,0,20.1,93,997.6,0,0
3/2/2008 7:40,136,204,0,0,20.1,94,997.2,0,0
3/2/2008 7:50,136,204,0,0,20,94,997,0,0
3/2/2008 8:00,135,204,0,0,19.9,94,996.8,0,0
3/2/2008 8:10,136,204,0,0,19.8,95,996.6,0,0
3/2/2008 8:20,135,204,0,0,19.7,96,996.3,0,0
3/2/2008 8:30,136,204,0,0,19.6,96,996.1,0,0
3/2/2008 8:40,134,204,0,0,19.6,96,995.9,0,0
3/2/2008 8:50,134,204,0,0,19.5,96,995.7,0,0
3/2/2008 9:00,133,204,0,0,19.5,97,995.7,0,0
3/2/2008 9:10,138,204,0,0,19.4,97,995.5,0,0
3/2/2008 9:20,135,204,0,0,19.3,97,995.4,0,0
3/2/2008 9:30,135,204,0,0,19.3,98,995.2,0,0
3/2/2008 9:40,137,204,0,0,19.2,98,995.1,0,0
3/2/2008 9:50,133,204,0,0,19.1,98,995,0,0
3/2/2008 10:00,133,204,0,0,19,98,994.9,0,0
3/2/2008 10:10,131,204,0,0,19,99,994.7,0,0
3/2/2008 10:20,128,204,0,0,18.9,99,994.6,0,0
3/2/2008 10:30,129,204,0,0,18.9,99,994.4,0,0
3/2/2008 10:40,134,204,0,0,18.8,100,994.3,0,0
3/2/2008 10:50,133,204,0,0,18.9,100,994.2,0,0
3/2/2008 11:00,136,204,0,0,18.9,100,994.2,0,0
3/2/2008 11:10,142,204,0,0,18.9,100,994.2,0,0
3/2/2008 11:20,144,204,0,0,18.9,100,994.2,0,0
3/2/2008 11:30,144,204,0,0,18.9,100,994.2,0,0
3/2/2008 11:40,142,204,0,0,18.8,100,994.1,0,0
3/2/2008 11:50,141,204,0,0,18.8,100,994,0,0
3/2/2008 12:00,145,204,0,0,18.7,100,994,0,0
3/2/2008 12:10,165,204,0,0,18.7,100,994,0,0
3/2/2008 12:20,157,204,0,0,18.7,100,993.9,0,0
3/2/2008 12:30,150,204,0,0,18.8,100,993.9,0,0
3/2/2008 12:40,160,204,0,0,18.8,100,993.9,0,0
3/2/2008 12:50,157,204,0,0,18.8,100,993.9,0,0
3/2/2008 13:00,148,204,0,0,18.8,100,993.8,0,0
3/2/2008 13:10,173,204,0,0,18.8,100,994,0,4
3/2/2008 13:20,184,204,0,0,18.9,100,994,0,17
3/2/2008 13:30,214,204,0,0,18.9,100,994,0,32
3/2/2008 13:40,267,204,0,0,18.9,100,994.1,0,40
3/2/2008 13:50,286,204,0,0,18.9,100,994.1,0,72
3/2/2008 14:00,195,204,0,0,19.2,100,994.1,0,127
3/2/2008 14:10,182,204,0,0,19.7,97,994,0,139
3/2/2008 14:20,221,204,0,0,20.2,94,993.9,0,197
3/2/2008 14:30,218,204,0,0,20.9,90,994,0,251
3/2/2008 14:40,226,204,0,0,21,88,994,0,159
3/2/2008 14:50,240,204,0,0,20.5,91,994,0,194
3/2/2008 15:00,224,204,0,0,20.8,90,994.1,0,298
3/2/2008 15:10,212,204,0,0,21.3,86,994.1,0,295
3/2/2008 15:20,195,204,0,0,21.3,86,994,0,268
3/2/2008 15:30,210,204,0,0,21.2,87,994,0,260
3/2/2008 15:40,226,204,0,0,21.3,87,994,0,258
3/2/2008 15:50,200,204,0,0,21.2,86,993.9,0,321
3/2/2008 16:00,176,204,0,0,21.4,85,993.7,0,434
3/2/2008 16:10,181,204,0,0,21.9,83,993.6,0,541
3/2/2008 16:20,184,204,0,0,22.3,80,993.4,0,433
3/2/2008 16:30,177,204,0,0,22.8,78,993.2,0,537
3/2/2008 16:40,215,204,0,0,23.5,75,993,0,543
3/2/2008 16:50,225,204,0,0,24,73,992.9,0,657
3/2/2008 17:00,248,204,0,0,24.3,72,992.8,0,691
3/2/2008 17:10,222,204,0,0,24.8,69,992.5,0,697
3/2/2008 17:20,202,204,0,0,25.1,67,992.2,0,588
3/2/2008 17:30,205,204,0,0,25.7,66,991.9,0,755
3/2/2008 17:40,193,204,0,0,26.2,64,991.6,0,616
3/2/2008 17:50,201,204,0,0,26.1,64,991.4,0,608
3/2/2008 18:00,171,204,0,0,26,64,991,0,772
3/2/2008 18:10,171,204,0,0,26.4,61,990.6,0,859
3/2/2008 18:20,196,204,0,0,27,59,990.2,0,813
3/2/2008 18:30,177,204,0,0,27.1,58,990,0,636
3/2/2008 18:40,166,204,0,0,26.7,59,989.7,0,638
3/2/2008 18:50,161,204,0,0,26.8,59,989.3,0,668
3/2/2008 19:00,162,204,0,0,26.7,59,989.1,0,802
3/2/2008 19:10,169,204,0,0,27.5,56,988.8,0,881
3/2/2008 19:20,170,204,0,0,27.8,55,988.5,0,794
3/2/2008 19:30,184,204,0,0,28.4,51,988.2,0,807
3/2/2008 19:40,196,204,0,0,29.4,48,987.8,0,852
3/2/2008 19:50,200,204,0,0,30.2,46,987.5,0,845
3/2/2008 20:00,199,204,0,0,30.9,44,987.3,0,833
3/2/2008 20:10,177,204,0,0,31.4,43,987,0,825
3/2/2008 20:20,172,204,0,0,31.1,44,986.7,0,793
3/2/2008 20:30,179,204,0,0,30.8,45,986.4,0,760
3/2/2008 20:40,178,204,0,0,30.9,43,986.2,0,769
3/2/2008 20:50,174,204,0,0,31.3,41,985.9,0,737
3/2/2008 21:00,180,204,0,0,31.9,39,985.9,0,708
3/2/2008 21:10,171,204,0,0,32.2,39,985.8,0,683
3/2/2008 21:20,165,204,0,0,32.5,39,985.7,0,655
3/2/2008 21:30,166,204,0,0,32.9,38,985.6,0,627
3/2/2008 21:40,165,204,0,0,33.3,38,985.4,0,599
3/2/2008 21:50,153,204,0,0,33.2,38,985.2,0,572
3/2/2008 22:00,157,204,0,0,33.1,38,985.1,0,543
3/2/2008 22:10,164,204,0,0,32.2,43,984.9,0,407
3/2/2008 22:20,156,204,0,0,30.4,49,984.8,0,371
3/2/2008 22:30,165,204,0,0,29.5,50,984.7,0,383
3/2/2008 22:40,165,204,0,0,29.3,51,984.7,0,286
3/2/2008 22:50,159,204,0,0,29.5,50,984.6,0,405
3/2/2008 23:00,164,204,0,0,29.3,52,984.6,0,344
3/2/2008 23:10,151,204,0,0,29.1,51,984.5,0,292
3/2/2008 23:20,150,204,0,0,29.4,49,984.6,0,241
3/2/2008 23:30,137,204,0,0,29.4,48,984.6,0,196
3/2/2008 23:40,146,204,0,0,29.3,47,984.6,0,156
3/2/2008 23:50,141,204,0,0,29.1,49,984.6,0,122
3/3/2008 0:00,139,204,0,0,28.8,51,984.7,0,90
3/3/2008 0:10,141,204,0,0,28.2,53,984.7,0,61
3/3/2008 0:20,137,204,0,0,28.2,52,984.8,0,37
3/3/2008 0:30,145,204,0,0,28,54,984.9,0,16
3/3/2008 0:40,150,204,0,0,27.5,56,985,0,4
3/3/2008 0:50,160,204,0,0,27.4,56,985.1,0,0
3/3/2008 1:00,130,204,0,0,27,59,985.3,0,0
3/3/2008 1:10,129,204,0,0,27,62,985.3,0,0
3/3/2008 1:20,,,,,,,,,
3/3/2008 1:30,136,204,0,0,26.9,62,985.3,0,0
3/3/2008 1:40,137,204,0,0,26.5,64,985.4,0,0
3/3/2008 1:50,134,204,0,0,26,68,985.5,0,0
3/3/2008 2:00,136,204,0,0,25.5,70,985.6,0,0
3/3/2008 2:10,136,204,0,0,25.2,71,985.7,0,0
3/3/2008 2:20,142,204,0,0,24.8,73,986,0,0
3/3/2008 2:30,145,204,0,0,24.4,75,986.1,0,0
3/3/2008 2:40,141,204,0,0,24.1,76,986.2,0,0
3/3/2008 2:50,145,204,0,0,23.8,77,986.2,0,0
3/3/2008 3:00,136,204,0,0,23.7,78,986.3,0,0
3/3/2008 3:10,135,204,0,0,23.6,78,986.4,0,0
3/3/2008 3:20,135,204,0,0,23.5,80,986.4,0,0
3/3/2008 3:30,135,204,0,0,23.2,81,986.4,0,0
3/3/2008 3:40,128,204,0,0,23.1,82,986.6,0,0
3/3/2008 3:50,127,204,0,0,22.9,83,986.7,0,0
3/3/2008 4:00,127,204,0,0,22.7,84,986.8,0,0
3/3/2008 4:10,128,204,0,0,22.5,86,986.8,0,0
3/3/2008 4:20,131,204,0,0,22.4,86,986.9,0,0
3/3/2008 4:30,133,204,0,0,22.3,86,986.8,0,0
3/3/2008 4:40,135,204,0,0,22.3,87,986.7,0,0
3/3/2008 4:50,133,204,0,0,22.2,87,986.7,0,0
3/3/2008 5:00,137,204,0,0,22.2,87,986.8,0,0
3/3/2008 5:10,137,204,0,0,22.1,87,986.6,0,0
3/3/2008 5:20,133,204,0,0,22,88,986.5,0,0
3/3/2008 5:30,131,204,0,0,21.9,88,986.4,0,0
3/3/2008 5:40,135,204,0,0,21.9,88,986.2,0,0
3/3/2008 5:50,131,204,0,0,21.8,88,986,0,0
3/3/2008 6:00,134,204,0,0,21.8,88,986.1,0,0
3/3/2008 6:10,135,204,0,0,21.8,88,986.1,0,0
3/3/2008 6:20,137,204,0,0,21.7,89,986.1,0,0
3/3/2008 6:30,139,204,0,0,21.6,89,986.2,0,0
3/3/2008 6:40,137,204,0,0,21.4,90,986.1,0,0
3/3/2008 6:50,138,204,0,0,21.3,91,985.9,0,0
3/3/2008 7:00,141,204,0,0,21.2,91,985.6,0,0
3/3/2008 7:10,143,204,0,0,21.1,91,985.6,0,0
3/3/2008 7:20,,,,,,,,,
3/3/2008 7:30,180,204,0,0,20.9,93,985.5,0,0
3/3/2008 7:40,160,204,0,0,20.8,93,985.4,0,0
3/3/2008 7:50,143,204,0,0,20.7,93,985.3,0,0
3/3/2008 8:00,159,204,0,0,20.5,94,985.2,0,0
3/3/2008 8:10,147,204,0,0,20.5,94,985.2,0,0
3/3/2008 8:20,201,204,0,0,20.3,95,985.3,0,0
3/3/2008 8:30,171,204,0,0,20.1,97,985,0,0
3/3/2008 8:40,174,204,0,0,19.9,97,985.1,0,0
3/3/2008 8:50,266,204,0,0,19.8,97,985.1,0,0
3/3/2008 9:00,251,204,0,0,19.7,98,985.1,0,0
3/3/2008 9:10,288,204,0,0,19.5,97,985.2,0,0
3/3/2008 9:20,295,204,0,0,19,97,985,0,0
3/3/2008 9:30,142,204,0,0,18.8,100,984.8,0,0
3/3/2008 9:40,167,204,0,0,19.3,100,984.7,0,0
3/3/2008 9:50,165,204,0,0,19.7,98,984.5,0,0
3/3/2008 10:00,168,204,0,0,19.8,98,984.5,0,0
3/3/2008 10:10,167,204,0,0,19.9,97,984.6,0,0
3/3/2008 10:20,163,204,0,0,20,96,984.6,0,0
3/3/2008 10:30,155,204,0,0,20.1,96,984.6,0,0
3/3/2008 10:40,148,204,0,0,20.1,96,984.8,0,0
3/3/2008 10:50,131,204,0,0,19.9,96,984.8,0,0
3/3/2008 11:00,140,204,0,0,19.8,97,984.8,0,0
3/3/2008 11:10,151,204,0,0,19.9,96,985,0,0
3/3/2008 11:20,148,204,0,0,20,96,985.2,0,0
3/3/2008 11:30,159,204,0,0,19.8,95,985.1,0,0
3/3/2008 11:40,171,204,0,0,19.7,96,985.1,0,0
3/3/2008 11:50,173,204,0,0,19.9,96,985.2,0,0
3/3/2008 12:00,191,204,0,0,19.9,95,985.4,0,0
3/3/2008 12:10,198,204,0,0,19.9,95,985.6,0,0
3/3/2008 12:20,222,204,0,0,19.8,95,985.7,0,0
3/3/2008 12:30,222,204,0,0,19.7,94,985.7,0,0
3/3/2008 12:40,202,204,0,0,19.7,93,985.8,0,0
3/3/2008 12:50,211,204,0,0,19.2,94,986.1,0,0
3/3/2008 13:00,215,204,0,0,18.8,95,986.3,0,0
3/3/2008 13:10,216,204,0,0,18.3,96,986.5,0,10
3/3/2008 13:20,213,204,0,0,18,97,986.8,0,27
3/3/2008 13:30,211,204,0,0,18,98,986.8,0,56
3/3/2008 13:40,229,204,0,0,18.1,97,986.9,0,84
3/3/2008 13:50,235,204,0,0,18.4,97,987.2,0,114
3/3/2008 14:00,227,204,0,0,18.6,96,987.4,0,148
3/3/2008 14:10,226,204,0,0,18.7,94,987.4,0,188
3/3/2008 14:20,226,204,0,0,18.8,94,987.6,0,231
3/3/2008 14:30,220,204,0,0,19,93,987.8,0,275
3/3/2008 14:40,213,204,0,0,19.3,92,987.9,0,321
3/3/2008 14:50,217,204,0,0,19.6,92,988.1,0,364
3/3/2008 15:00,233,204,0,0,20.1,89,988.8,0,402
3/3/2008 15:10,334,204,0,0,22,79,990.1,0,433
3/3/2008 15:20,9,204,0,0,22.1,76,990.5,0,367
3/3/2008 15:30,357,204,0,0,20.4,64,990.8,0,443
3/3/2008 15:40,356,204,0,0,19.4,57,991.1,0,522
3/3/2008 15:50,7,204,0,0,19,52,991.4,0,559
3/3/2008 16:00,8,204,0,0,18.9,50,991.6,0,593
3/3/2008 16:10,9,204,0,0,19.3,50,991.8,0,629
3/3/2008 16:20,8,204,0,0,19.9,48,991.9,0,658
3/3/2008 16:30,7,204,0,0,19.9,46,992.1,0,689
3/3/2008 16:40,9,204,0,0,19.9,44,992.3,0,717
3/3/2008 16:50,15,204,0,0,20,43,992,0,746
3/3/2008 17:00,14,204,0,0,19.9,42,992.3,0,766
3/3/2008 17:10,12,204,0,0,20.1,40,992.3,0,790
3/3/2008 17:20,8,204,0,0,20.3,38,992.7,0,810
3/3/2008 17:30,12,204,0,0,20.5,36,993,0,828
3/3/2008 17:40,12,204,0,0,20.7,35,993.6,0,840
3/3/2008 17:50,4,204,0,0,20.5,35,993.5,0,858
3/3/2008 18:00,18,204,0,0,20.5,35,993.3,0,871
3/3/2008 18:10,17,204,0,0,20.7,34,993.2,0,882
3/3/2008 18:20,11,204,0,0,20.6,34,993.1,0,890
3/3/2008 18:30,13,204,0,0,20.6,34,993.3,0,896
3/3/2008 18:40,17,204,0,0,20.5,34,993.5,0.51,895
3/3/2008 18:50,16,204,0,0,20.7,33,993.6,0,895
3/3/2008 19:00,20,204,0,0,20.9,33,993.1,0,896
3/3/2008 19:10,13,204,0,0,20.9,33,993,0,890
3/3/2008 19:20,17,204,0,0,21.1,32,993.3,0,884
3/3/2008 19:30,14,204,0,0,21.1,31,993.5,0,873
3/3/2008 19:40,16,204,0,0,21.1,31,993.5,0,861
3/3/2008 19:50,13,204,0,0,21.3,31,993.7,0,850
3/3/2008 20:00,15,204,0,0,21.4,31,993.7,0,836
3/3/2008 20:10,15,204,0,0,21.5,31,993.7,0,820
3/3/2008 20:20,13,204,0,0,21.6,30,993.8,0,798
3/3/2008 20:30,16,204,0,0,21.7,31,993.7,0,780
3/3/2008 20:40,15,204,0,0,21.7,30,993.7,0,754
3/3/2008 20:50,18,204,0,0,21.9,30,993.9,0,727
3/3/2008 21:00,21,204,0,0,21.8,30,993.9,0,700
3/3/2008 21:10,12,204,0,0,21.8,29,994.1,0,676
3/3/2008 21:20,11,204,0,0,21.8,29,994.1,0,642
3/3/2008 21:30,11,204,0,0,21.9,29,994.1,0,614
3/3/2008 21:40,12,204,0,0,21.9,28,994.2,0,583
3/3/2008 21:50,13,204,0,0,21.9,29,994.6,0,549
3/3/2008 22:00,13,204,0,0,21.9,28,994.7,0,512
3/3/2008 22:10,5,204,0,0,21.9,28,994.9,0,480
3/3/2008 22:20,,,,,,,,,
3/3/2008 22:30,,,,,,,,,
3/3/2008 22:40,,,,,,,,,
3/3/2008 22:50,,,,,,,,,
3/3/2008 23:00,,,,,,,,,
3/3/2008 23:10,,,,,,,,,
3/3/2008 23:20,,,,,,,,,
3/3/2008 23:30,,,,,,,,,
3/3/2008 23:40,,,,,,,,,
3/3/2008 23:50,,,,,,,,,
3/4/2008 0:00,,,,,,,,,
3/4/2008 0:10,,,,,,,,,
3/4/2008 0:20,,,,,,,,,
3/4/2008 0:30,,,,,,,,,
3/4/2008 0:40,,,,,,,,,
3/4/2008 0:50,,,,,,,,,
