Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Abr 01,0:00,81,100,10.4,14.9,30.9,45,991.9,0,140
2001 Abr 01,0:10,93,99,8,10.8,30.8,46,991.9,0,105
2001 Abr 01,0:20,94,92,9.1,11.4,30.6,45,992,0,75
2001 Abr 01,0:30,88,99,7.9,10.8,30.4,46,992,0,47
2001 Abr 01,0:40,112,107,5.3,7.9,30.1,48,992.1,0,23
2001 Abr 01,0:50,106,114,2.7,5.1,29.8,49,992.2,0,7
2001 Abr 01,1:00,101,87,3.8,12.5,29.5,51,992.3,0,-2
2001 Abr 01,1:10,98,99,19,29.2,28.9,56,992.6,0,-3
2001 Abr 01,1:20,100,114,20.2,26.9,28.1,59,992.7,0,-3
2001 Abr 01,1:30,101,104,19.6,26.4,27.6,61,992.8,0,-2
2001 Abr 01,1:40,99,105,20.5,31,27.3,62,993,0,-2
2001 Abr 01,1:50,104,99,25.8,36.2,26.7,64,993.2,0,-2
2001 Abr 01,2:00,103,108,23.4,34.4,26.1,66,993.4,0,-3
2001 Abr 01,2:10,103,97,26,37.3,25.6,66,993.7,0,-3
2001 Abr 01,2:20,104,113,25.4,33.9,25.3,67,993.8,0,-3
2001 Abr 01,2:30,102,108,23.9,31.6,25,68,994,0,-3
2001 Abr 01,2:40,95,96,25,38.5,24.7,67,994.2,0,-3
2001 Abr 01,2:50,98,98,22,32.7,24.4,66,994.4,0,-3
2001 Abr 01,3:00,95,95,24.2,35,24.1,65,994.5,0,-3
2001 Abr 01,3:10,94,90,20.5,28.7,23.8,67,994.7,0,-3
2001 Abr 01,3:20,94,97,20.3,31.6,23.6,67,994.9,0,-3
2001 Abr 01,3:30,96,93,21.1,31,23.3,68,995,0,-3
2001 Abr 01,3:40,92,97,20.7,29.8,23.1,69,995.1,0,-3
2001 Abr 01,3:50,93,94,22.3,31,22.8,71,995.2,0,-3
2001 Abr 01,4:00,91,93,19.8,29.8,22.5,72,995.2,0,-3
2001 Abr 01,4:10,94,103,21,30.4,22.2,73,995.4,0,-3
2001 Abr 01,4:20,92,95,19.9,31,22,75,995.5,0,-3
2001 Abr 01,4:30,90,92,21.4,25.8,21.7,78,995.8,0,-3
2001 Abr 01,4:40,96,96,18.3,26.9,21.6,80,995.9,0,-3
2001 Abr 01,4:50,96,120,16.5,25.2,21.4,82,996.1,0,-3
2001 Abr 01,5:00,102,99,19.5,28.1,21.3,84,996.2,0,-2
2001 Abr 01,5:10,104,118,17.4,22.3,21.3,85,996.3,0,-1
2001 Abr 01,5:20,102,109,16.4,21.8,21.3,85,996.3,0,-1
2001 Abr 01,5:30,106,100,16.5,21.2,21.3,86,996.2,0,-1
2001 Abr 01,5:40,98,107,14.8,19.5,21.2,86,996.2,0,-2
2001 Abr 01,5:50,91,92,14.1,19.5,21.2,86,996.2,0,-1
2001 Abr 01,6:00,90,94,15.1,20.6,21.2,86,996.2,0,-2
2001 Abr 01,6:10,89,89,14.8,21.8,21.2,86,996.1,0,-2
2001 Abr 01,6:20,83,78,15.2,20,21.1,87,996,0,-3
2001 Abr 01,6:30,84,83,14,18.3,21,87,996,0,-3
2001 Abr 01,6:40,82,87,13.8,19.5,20.9,88,996,0,-3
2001 Abr 01,6:50,83,93,12.8,18.3,20.8,89,996,0,-3
2001 Abr 01,7:00,94,89,14,18.3,20.8,89,995.9,0,-3
2001 Abr 01,7:10,93,91,11.4,16,20.7,90,996,0,-3
2001 Abr 01,7:20,93,90,10.6,16,20.6,91,996,0,-3
2001 Abr 01,7:30,93,89,10.4,16,20.5,91,996,0,-3
2001 Abr 01,7:40,94,98,10.1,13.1,20.5,92,995.9,0,-2
2001 Abr 01,7:50,92,94,10.4,14.9,20.6,92,995.8,0,-1
2001 Abr 01,8:00,94,72,9.6,12,20.6,91,995.7,0,-1
2001 Abr 01,8:10,96,101,8.6,12.5,20.7,91,995.6,0,-1
2001 Abr 01,8:20,89,99,8.2,11.4,20.7,91,995.6,0,-1
2001 Abr 01,8:30,83,79,7.5,10.8,20.6,91,995.5,0,-1
2001 Abr 01,8:40,83,95,8.2,10.2,20.6,91,995.4,0,-1
2001 Abr 01,8:50,78,75,8.6,12.5,20.6,91,995.4,0,-1
2001 Abr 01,9:00,80,77,8.2,12,20.6,91,995.3,0,-1
2001 Abr 01,9:10,61,78,8.5,13.1,20.6,91,995.3,0,-2
2001 Abr 01,9:20,66,62,9.6,12.5,20.5,91,995.2,0,-2
2001 Abr 01,9:30,57,61,9.3,13.1,20.4,92,995.2,0,-2
2001 Abr 01,9:40,64,81,10.9,14.3,20.3,93,995.3,0,-1
2001 Abr 01,9:50,73,81,10.7,13.7,20.3,93,995.3,0,-2
2001 Abr 01,10:00,73,84,11.1,15.4,20.2,94,995.3,0,-1
2001 Abr 01,10:10,73,79,8.3,13.1,20.2,94,995.3,0,-2
2001 Abr 01,10:20,69,63,9.8,14.3,20.2,94,995.4,0,-1
2001 Abr 01,10:30,67,81,10,14.9,20.2,94,995.4,0,-1
2001 Abr 01,10:40,76,68,11.2,14.3,20.2,95,995.5,0,-1
2001 Abr 01,10:50,75,66,10.6,14.9,20.2,95,995.5,0,-1
2001 Abr 01,11:00,74,80,10.5,16,20.2,95,995.6,0,-1
2001 Abr 01,11:10,70,62,12.7,16,20.3,95,995.7,0,-1
2001 Abr 01,11:20,71,60,11.6,16,20.3,94,995.8,0,-1
2001 Abr 01,11:30,65,65,11.3,16.6,20.3,94,995.9,0,-1
2001 Abr 01,11:40,66,66,11.4,16.6,20.4,94,995.9,0,-1
2001 Abr 01,11:50,75,77,10.6,16.6,20.4,94,996,0,-1
2001 Abr 01,12:00,84,81,9.6,14.3,20.5,94,996.1,0,-1
2001 Abr 01,12:10,80,76,12.2,16,20.5,94,996.1,0,-1
2001 Abr 01,12:20,84,86,12,16.6,20.6,94,996.2,0,-1
2001 Abr 01,12:30,83,89,10.9,14.9,20.6,94,996.2,0,0
2001 Abr 01,12:40,80,93,10.3,14.9,20.7,94,996.3,0,1
2001 Abr 01,12:50,85,84,12.2,17.2,20.7,94,996.4,0,2
2001 Abr 01,13:00,91,88,11.8,17.2,20.8,95,996.4,0,4
2001 Abr 01,13:10,88,89,12.7,16.6,20.8,95,996.4,0,9
2001 Abr 01,13:20,93,99,12.2,14.9,20.8,95,996.4,0,10
2001 Abr 01,13:30,93,106,10.5,14.3,20.7,97,996.5,0,14
2001 Abr 01,13:40,99,106,10,12.5,20.6,98,996.6,0,13
2001 Abr 01,13:50,103,108,9,12,20.4,100,996.7,0,21
2001 Abr 01,14:00,96,73,9.5,13.1,20.3,100,996.8,0,25
2001 Abr 01,14:10,102,97,10.1,12.5,20.3,100,996.8,0,25
2001 Abr 01,14:20,107,121,9.3,12,20.3,100,996.9,0,29
2001 Abr 01,14:30,107,112,8.6,12,20.3,100,997.1,0,34
2001 Abr 01,14:40,108,98,7.4,10.2,20.3,100,997.1,0,32
2001 Abr 01,14:50,111,90,4.9,9.7,20.3,100,997.2,0,37
2001 Abr 01,15:00,102,112,7.4,10.2,20.4,100,997.2,0,58
2001 Abr 01,15:10,109,97,8.1,14.3,20.4,100,997.2,0,65
2001 Abr 01,15:20,105,113,9.3,11.4,20.5,100,997.2,0,78
2001 Abr 01,15:30,106,110,8.2,10.2,20.6,100,997.2,0,69
