nombre_estacion,fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 6:10,16,204,0,0,10.3,99,1002,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 6:20,16,204,0,0,10.2,98,1001.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 6:30,16,204,0,0,10.1,98,1001.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 6:40,16,204,0,0,10.1,98,1001.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 6:50,16,204,0,0,10.2,98,1001.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 7:00,16,204,0,0,10.3,98,1001.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 7:10,16,204,0,0,10.3,98,1001.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 7:20,16,204,0,0,10.3,98,1001.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 7:30,16,204,0,0,10.3,98,1002,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 7:40,16,204,0,0,10.2,98,1002.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 7:50,16,204,0,0,9.9,99,1002.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 8:00,16,204,0,0,9.8,100,1001.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 8:10,16,204,0,0,9.8,100,1001.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 8:20,16,204,0,0,9.7,100,1001.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 8:30,16,204,0,0,9.6,100,1001.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 8:40,16,204,0,0,9.4,100,1000.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 8:50,16,204,0,0,9.4,100,1000.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 9:00,16,204,0,0,9.3,100,1000.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 9:10,16,204,0,0,9.2,100,999.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 9:20,16,204,0,0,9.1,100,999.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 9:30,16,204,0,0,8.9,100,999.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 9:40,16,204,0,0,9.1,100,999,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 9:50,16,204,0,0,9.5,100,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 10:00,16,204,0,0,9.5,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 10:10,16,204,0,0,8.9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 10:20,16,204,0,0,8.8,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 10:30,16,204,0,0,8.8,100,999.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 10:40,16,204,0,0,8.9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 10:50,16,204,0,0,9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 11:00,16,204,0,0,9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 11:10,16,204,0,0,9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 11:20,16,204,0,0,9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 11:30,16,204,0,0,9,100,999.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 11:40,16,204,0,0,9.1,100,1000,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 11:50,16,204,0,0,9.1,100,1000.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 12:00,16,204,0,0,9.1,100,1000.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 12:10,16,204,0,0,9.1,100,1000.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 12:20,16,204,0,0,9.1,100,1000.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 12:30,16,204,0,0,9.1,100,1000.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 12:40,16,204,0,0,9.2,100,1000.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 12:50,16,204,0,0,9.2,100,1000.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 13:00,16,204,0,0,9.3,100,1000.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 13:10,16,204,0,0,9.3,100,1000.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 13:20,16,204,0,0,9.2,100,1000.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 13:30,16,204,0,0,9.2,100,1000.9,0,2
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 13:40,16,204,0,0,9.2,100,1001,0,9
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 13:50,16,204,0,0,9.2,100,1001.1,0,15
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 14:00,16,204,0,0,9.2,100,1001.2,0,30
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 14:10,16,204,0,0,9.3,100,1001.2,0,52
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 14:20,16,204,0,0,9.3,100,1001.4,0,70
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 14:30,16,204,0,0,9.5,100,1001.6,0,66
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 14:40,16,204,0,0,9.6,100,1001.7,0,75
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 14:50,16,204,0,0,9.7,100,1001.8,0,91
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 15:00,16,204,0,0,9.8,100,1001.7,0,103
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 15:10,16,204,0,0,9.8,100,1001.7,0,51
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 15:20,16,204,0,0,9.7,100,1001.7,0,106
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 15:30,16,204,0,0,9.8,100,1001.7,0,142
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 15:40,16,204,0,0,10.1,100,1001.8,0,204
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 15:50,16,204,0,0,10.4,98,1001.8,0,159
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 16:00,16,204,0,0,10.6,95,1001.8,0,247
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 16:10,16,204,0,0,11,93,1001.9,0,299
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 16:20,16,204,0,0,11.4,91,1001.9,0,410
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 16:30,16,204,0,0,11.8,90,1001.9,0,211
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 16:40,16,204,0,0,11.9,86,1001.8,0,185
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 16:50,16,204,0,0,12.1,85,1001.8,0,313
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 17:00,16,204,0,0,12.6,82,1001.8,0,371
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 17:10,16,204,0,0,13,80,1001.7,0,328
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 17:20,16,204,0,0,13,79,1001.5,0,350
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 17:30,16,204,0,0,13,79,1001.3,0,582
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 17:40,16,204,0,0,13.7,76,1001.1,0,758
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 17:50,16,204,0,0,13.9,74,1000.9,0,420
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 18:00,16,204,0,0,14.2,73,1000.6,0,679
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 18:10,16,204,0,0,14.6,71,1000.3,0,468
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 18:20,16,204,0,0,14.8,70,1000,0,502
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 18:30,16,204,0,0,14.9,71,999.8,0,506
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 18:40,16,204,0,0,14.3,74,999.6,0,612
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 18:50,16,204,0,0,14.3,74,999.4,0,641
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 19:00,16,204,0,0,14.4,74,999.2,0,616
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 19:10,16,204,0,0,14.3,74,999.1,0,540
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 19:20,16,204,0,0,14.5,74,998.8,0,511
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 19:30,16,204,0,0,14.4,74,998.6,0,511
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 19:40,16,204,0,0,14.5,75,998.5,0,536
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 19:50,16,204,0,0,14.7,75,998.5,0,487
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 20:00,16,204,0,0,14.7,75,998.4,0,637
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 20:10,16,204,0,0,14.9,74,998.3,0,743
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 20:20,16,204,0,0,15.2,73,998.2,0,785
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 20:30,16,204,0,0,15.4,72,998,0,678
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 20:40,16,204,0,0,15.5,71,997.9,0,662
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 20:50,16,204,0,0,15.7,71,997.7,0,678
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 21:00,16,204,0,0,15.8,70,997.7,0,554
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 21:10,16,204,0,0,15.6,71,997.7,0,393
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 21:20,16,204,0,0,15.5,71,997.5,0,400
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 21:30,16,204,0,0,15.4,73,997.4,0,561
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 21:40,16,204,0,0,15.7,73,997.4,0,508
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 21:50,16,204,0,0,16,71,997.3,0,447
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 22:00,16,204,0,0,16,71,997.2,0,477
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 22:10,16,204,0,0,16.1,71,997.2,0,433
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 22:20,16,204,0,0,16.1,73,997.1,0,401
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 22:30,16,204,0,0,16,72,997.1,0,367
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 22:40,16,204,0,0,15.9,73,997,0,332
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 22:50,16,204,0,0,15.7,75,997,0,295
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 23:00,16,204,0,0,15.7,75,997,0,255
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 23:10,16,204,0,0,15.7,75,997.1,0,222
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 23:20,16,204,0,0,15.7,76,997.1,0,182
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 23:30,16,204,0,0,15.5,76,997,0,146
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 23:40,16,204,0,0,15.4,77,997,0,112
"PRESA EL CUCHILLO, NL (ECHA)",2/1/2010 23:50,16,204,0,0,15.3,77,997.1,0,76
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 0:00,16,204,0,0,15.2,78,997.1,0,50
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 0:10,16,204,0,0,15,78,997.2,0,24
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 0:20,16,204,0,0,14.8,79,997.3,0,5
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 0:30,16,204,0,0,14.6,81,997.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 0:40,16,204,0,0,14.5,81,997.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 0:50,16,204,0,0,14.4,81,997.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 1:00,16,204,0,0,14.4,82,997.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 1:10,16,204,0,0,14.3,83,997.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 1:20,16,204,0,0,14.2,83,997.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 1:30,16,204,0,0,14.2,84,997.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 1:40,16,204,0,0,14.2,84,997.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 1:50,16,204,0,0,14.2,84,997.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 2:00,16,204,0,0,14.2,85,998,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 2:10,16,204,0,0,14,86,998.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 2:20,16,204,0,0,13.9,86,998,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 2:30,16,204,0,0,13.8,86,998.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 2:40,16,204,0,0,13.7,87,998.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 2:50,16,204,0,0,13.6,88,998.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 3:00,16,204,0,0,13.5,89,998.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 3:10,16,204,0,0,13.4,90,998.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 3:20,16,204,0,0,13.4,90,998.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 3:30,16,204,0,0,13.3,91,998.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 3:40,16,204,0,0,13,92,998.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 3:50,16,204,0,0,12.8,93,998.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 4:00,16,204,0,0,12.8,93,998.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 4:10,16,204,0,0,12.5,93,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 4:20,16,204,0,0,12.5,94,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 4:30,16,204,0,0,12.5,94,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 4:40,16,204,0,0,12.6,93,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 4:50,16,204,0,0,12.4,92,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 5:00,16,204,0,0,12,93,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 5:10,16,204,0,0,11.8,94,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 5:20,16,204,0,0,11.7,95,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 5:30,16,204,0,0,11.8,94,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 5:40,16,204,0,0,11.7,95,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 5:50,16,204,0,0,11.7,95,999.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 6:00,16,204,0,0,12,95,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 6:10,16,204,0,0,11.8,93,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 6:20,16,204,0,0,11.4,94,999.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 6:30,16,204,0,0,11.2,95,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 6:40,16,204,0,0,11.2,95,999.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 6:50,16,204,0,0,11.2,94,999.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 7:00,16,204,0,0,11.2,94,999,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 7:10,16,204,0,0,11.3,94,999,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 7:20,16,204,0,0,11.5,93,999,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 7:30,16,204,0,0,11.6,93,999,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 7:40,16,204,0,0,11.7,92,998.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 7:50,16,204,0,0,11.8,92,998.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 8:00,16,204,0,0,11.9,92,998.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 8:10,16,204,0,0,11.9,91,998.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 8:20,16,204,0,0,11.9,91,998.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 8:30,16,204,0,0,11.9,91,998.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 8:40,16,204,0,0,11.9,92,998.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 8:50,16,204,0,0,11.9,92,997.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 9:00,16,204,0,0,11.9,91,997.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 9:10,16,204,0,0,12,91,998.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 9:20,16,204,0,0,12,91,998.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 9:30,16,204,0,0,12.1,91,998.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 9:40,16,204,0,0,12.2,91,998.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 9:50,16,204,0,0,12.3,90,998.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 10:00,16,204,0,0,12.3,90,998.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 10:10,16,204,0,0,12.3,89,998.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 10:20,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 10:30,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 10:40,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 10:50,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 11:00,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 11:10,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 11:20,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 11:30,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 11:40,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 11:50,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 12:00,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 12:10,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 12:20,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 12:30,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 12:40,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 12:50,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 13:00,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 13:10,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 13:20,16,204,0,0,12.6,90,1000.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 13:30,16,204,0,0,12.6,91,1000.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 13:40,16,204,0,0,12.6,92,1000.1,0,1
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 13:50,16,204,0,0,12.6,94,1000.2,0,3
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 14:00,16,204,0,0,12.5,95,1000.4,0,5
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 14:10,16,204,0,0,12.5,96,1000.5,0,7
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 14:20,16,204,0,0,12.4,97,1000.5,0,11
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 14:30,16,204,0,0,12.2,97,1000.4,0,14
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 14:40,16,204,0,0,12.1,98,1000.7,0,20
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 14:50,16,204,0,0,12,98,1001.1,0,20
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 15:00,16,204,0,0,11.9,99,1001.2,0,21
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 15:10,16,204,0,0,11.9,100,1001.3,0,38
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 15:20,16,204,0,0,11.8,100,1001.4,0,35
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 15:30,16,204,0,0,11.8,100,1001.5,0,41
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 15:40,16,204,0,0,11.9,100,1001.5,0,39
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 15:50,16,204,0,0,11.8,100,1001.8,0,35
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 16:00,16,204,0,0,11.8,100,1002.1,0,38
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 16:10,16,204,0,0,11.8,100,1002.1,0,72
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 16:20,16,204,0,0,11.8,100,1001.9,0,96
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 16:30,16,204,0,0,11.9,100,1001.9,0,96
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 16:40,16,204,0,0,11.9,100,1002,0,87
"PRESA EL CUCHILLO, NL (ECHA)",2/2/2010 16:50,16,204,0,0,11.9,100,1002,0,90
