Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2006 Feb 01,0:00,131,133,13.4,16.6,25,52,993,0,41
2006 Feb 01,0:10,123,127,13.7,18.3,24.8,52,993.1,0,13
2006 Feb 01,0:20,129,127,15.7,20.6,24.7,52,993.2,0,1
2006 Feb 01,0:30,123,131,16,21.2,24.3,53,993.2,0,-2
2006 Feb 01,0:40,125,120,17.1,21.8,24.2,52,993.2,0,-3
2006 Feb 01,0:50,128,126,19.5,28.1,24.1,52,993.3,0,-4
2006 Feb 01,1:00,126,125,22,27.5,23.9,56,993.5,0,-3
2006 Feb 01,1:10,123,125,20.6,26.4,23.5,58,993.6,0,-4
2006 Feb 01,1:20,126,130,22.4,28.7,23.2,59,993.7,0,-3
2006 Feb 01,1:30,131,127,22.2,29.2,22.8,61,993.7,0,-3
2006 Feb 01,1:40,133,136,21.7,29.2,22.4,62,993.9,0,-4
2006 Feb 01,1:50,134,136,22.1,31,22.2,63,993.9,0,-3
2006 Feb 01,2:00,131,147,19.7,26.9,21.9,64,993.9,0,-3
2006 Feb 01,2:10,131,125,22.5,28.7,21.8,63,993.9,0,-3
2006 Feb 01,2:20,131,126,20.5,28.1,21.5,65,993.8,0,-3
2006 Feb 01,2:30,128,128,22.8,28.7,21.2,66,993.8,0,-3
2006 Feb 01,2:40,127,125,20.4,27.5,21.1,67,993.8,0,-3
2006 Feb 01,2:50,128,125,18.6,24.1,20.9,69,993.9,0,-3
2006 Feb 01,3:00,128,130,21.9,36.2,20.6,71,993.9,0,-3
2006 Feb 01,3:10,127,125,19.7,26.9,20.4,72,993.9,0,-3
2006 Feb 01,3:20,130,131,21.7,32.7,20.2,74,993.7,0,-3
2006 Feb 01,3:30,135,132,25.4,32.1,20,76,993.6,0,-3
2006 Feb 01,3:40,136,124,23.3,29.2,19.8,77,993.6,0,-3
2006 Feb 01,3:50,136,138,22.5,29.2,19.6,79,993.6,0,-3
2006 Feb 01,4:00,137,126,22.2,32.1,19.5,80,993.6,0,-3
2006 Feb 01,4:10,144,152,21,29.2,19.3,81,993.4,0,-3
2006 Feb 01,4:20,143,132,20.4,26.4,19.2,82,993.3,0,-3
2006 Feb 01,4:30,145,153,21.6,29.2,19.1,83,993.3,0,-3
2006 Feb 01,4:40,139,133,21.3,27.5,19,84,993.2,0,-3
2006 Feb 01,4:50,142,136,23.1,31,18.9,86,993.2,0,-3
2006 Feb 01,5:00,144,134,21.4,29.2,18.8,88,993.1,0,-3
2006 Feb 01,5:10,146,142,20.6,27.5,18.7,90,993,0,-3
2006 Feb 01,5:20,141,141,22.7,31.6,18.7,90,992.8,0,-3
2006 Feb 01,5:30,141,144,22.5,27.5,18.6,91,992.7,0,-3
2006 Feb 01,5:40,139,146,21.5,26.9,18.5,92,992.6,0,-3
2006 Feb 01,5:50,138,136,21.1,25.8,18.5,92,992.4,0,-3
2006 Feb 01,6:00,141,148,20.5,26.4,18.4,92,992.1,0,-3
2006 Feb 01,6:10,146,147,20,25.2,18.3,93,992,0,-3
2006 Feb 01,6:20,144,135,19,25.2,18.2,93,991.9,0,-3
2006 Feb 01,6:30,144,123,16.7,22.9,18.1,94,991.8,0,-3
2006 Feb 01,6:40,146,147,15.2,20,18,94,991.7,0,-3
2006 Feb 01,6:50,152,148,13.3,18.9,18,94,991.6,0,-3
2006 Feb 01,7:00,151,154,13.2,20,17.9,95,991.3,0,-3
2006 Feb 01,7:10,148,147,14,20.6,17.9,95,991.2,0,-3
2006 Feb 01,7:20,147,146,15.1,20,17.9,95,991,0,-3
2006 Feb 01,7:30,143,133,13.7,20,17.9,95,990.9,0,-3
2006 Feb 01,7:40,150,137,11.6,15.4,17.9,95,990.8,0,-3
