Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2007 Dic 01,0:00,63,343,0,0,21.3,93,999.7,0,-1
2007 Dic 01,0:10,69,343,0,0,21.3,94,999.8,0,-2
2007 Dic 01,0:20,60,343,0,0,21.3,94,999.9,0,-2
2007 Dic 01,0:30,21,343,0,0,21.3,94,1000,0,-1
2007 Dic 01,0:40,307,343,0,0,21.3,94,1000.2,0,-1
2007 Dic 01,0:50,300,343,0,0,21.3,94,1000.4,0,-1
2007 Dic 01,1:00,316,343,0,0,21.3,94,1000.6,0,-1
2007 Dic 01,1:10,306,343,0,0,21.3,95,1000.7,0,-1
2007 Dic 01,1:20,319,343,0,0,21.3,95,1000.8,0,-1
2007 Dic 01,1:30,132,174,3,10.8,21.4,95,1000.8,0,-1
2007 Dic 01,1:40,140,156,13.5,24.6,22,94,1000.8,0,0
2007 Dic 01,1:50,133,158,17.6,26.9,22.6,91,1000.8,0,-1
2007 Dic 01,2:00,136,124,18.7,27.5,22.7,90,1000.9,0,-1
2007 Dic 01,2:10,135,139,18.8,28.7,22.7,89,1001,0,-1
2007 Dic 01,2:20,133,128,21.6,31,22.7,89,1001.1,0,-1
2007 Dic 01,2:30,135,130,21.1,28.7,22.6,89,1001.1,0,-1
2007 Dic 01,2:40,136,131,22.1,29.2,22.5,89,1001.2,0,-1
2007 Dic 01,2:50,136,146,22.7,30.4,22.5,89,1001.2,0,-1
2007 Dic 01,3:00,133,138,22.4,33.3,22.4,90,1001.2,0,-1
2007 Dic 01,3:10,135,131,21.7,28.1,22.4,90,1001.1,0,-1
2007 Dic 01,3:20,132,150,21.1,28.7,22.3,90,1001.1,0,-1
2007 Dic 01,3:30,132,146,21.7,31.6,22.3,90,1001.1,0,-1
2007 Dic 01,3:40,131,133,22.1,29.8,22.3,91,1001.1,0,-1
2007 Dic 01,3:50,130,122,21.2,28.7,22.2,91,1001.1,0,-1
2007 Dic 01,4:00,131,135,21.1,29.2,22.2,91,1001,0,-1
2007 Dic 01,4:10,132,147,20.8,27.5,22.2,90,1001,0,-1
2007 Dic 01,4:20,133,118,21.7,29.2,22.2,90,1000.9,0,-1
2007 Dic 01,4:30,132,130,20.8,28.7,22.2,90,1000.9,0,-1
2007 Dic 01,4:40,135,147,22.1,29.8,22.2,90,1000.9,0,-1
2007 Dic 01,4:50,133,134,22.8,31,22.1,90,1001,0,-1
2007 Dic 01,5:00,135,150,22.2,30.4,22.1,90,1000.9,0,-1
2007 Dic 01,5:10,135,147,22.9,31,22.1,91,1000.9,0,-1
2007 Dic 01,5:20,135,125,22.7,30.4,22.1,91,1000.9,0,-1
2007 Dic 01,5:30,135,146,21.9,30.4,22,91,1000.9,0,-1
2007 Dic 01,5:40,133,137,23.8,34.4,22.1,91,1000.8,0,-1
2007 Dic 01,5:50,136,139,22.7,29.2,22,92,1000.7,0,-1
2007 Dic 01,6:00,135,138,23.2,32.1,22,92,1000.6,0,-1
2007 Dic 01,6:10,135,141,23,31.6,22,92,1000.6,0,-1
2007 Dic 01,6:20,136,141,22.4,28.7,22,92,1000.5,0,-1
2007 Dic 01,6:30,134,134,23.3,33.3,21.9,93,1000.3,0,-1
2007 Dic 01,6:40,134,135,25.3,33.3,21.9,93,1000.1,0,-1
2007 Dic 01,6:50,132,129,25.2,33.9,21.9,93,1000,0,-1
2007 Dic 01,7:00,134,140,23.8,33.9,21.8,93,1000,0,-1
2007 Dic 01,7:10,134,135,24.4,32.1,21.8,94,999.8,0,-1
2007 Dic 01,7:20,134,140,23.9,33.9,21.8,94,999.6,0,-2
2007 Dic 01,7:30,136,131,25.1,35,21.7,94,999.5,0,-2
2007 Dic 01,7:40,133,143,22.8,31.6,21.7,94,999.6,0,-2
2007 Dic 01,7:50,135,133,23.5,29.8,21.7,94,999.3,0,-1
2007 Dic 01,8:00,136,142,23.3,32.1,21.6,94,999.2,0,-2
2007 Dic 01,8:10,135,145,24.1,33.3,21.6,94,999.1,0,-2
2007 Dic 01,8:20,135,139,22.3,29.8,21.7,94,999.1,0,-1
2007 Dic 01,8:30,137,130,21.2,32.7,21.7,94,999.1,0,-1
2007 Dic 01,8:40,135,130,21.8,28.7,21.7,94,999.1,0,-1
2007 Dic 01,8:50,133,138,22.5,29.2,21.7,93,999,0,-1
2007 Dic 01,9:00,134,125,21.2,30.4,21.6,93,998.9,0,-1
2007 Dic 01,9:10,135,140,23.3,30.4,21.6,94,998.9,0,-2
2007 Dic 01,9:20,138,142,21.8,29.8,21.6,94,998.7,0,-1
2007 Dic 01,9:30,137,129,22.8,32.7,21.6,94,998.7,0,-1
2007 Dic 01,9:40,136,136,20.7,27.5,21.6,94,998.8,0,-1
2007 Dic 01,9:50,138,130,18.8,25.2,21.6,94,998.9,0,-1
2007 Dic 01,10:00,137,138,19,25.8,21.5,94,998.8,0,-1
2007 Dic 01,10:10,144,141,15.9,25.2,21.5,95,998.8,0,-1
2007 Dic 01,10:20,143,146,13.9,18.9,21.4,95,998.9,0,-1
2007 Dic 01,10:30,141,150,14.2,20,21.3,95,998.7,0,-1
2007 Dic 01,10:40,145,146,14.8,21.8,21.3,96,998.6,0,-1
2007 Dic 01,10:50,137,138,10.9,16.6,21.2,96,998.7,0,-1
2007 Dic 01,11:00,142,160,8.4,13.1,21.2,96,998.7,0,-1
2007 Dic 01,11:10,138,147,9.5,13.1,21.2,96,998.7,0,-1
2007 Dic 01,11:20,134,131,8.2,12.5,21.2,96,998.7,0,-1
2007 Dic 01,11:30,139,121,8,12,21.2,96,998.7,0,-1
2007 Dic 01,11:40,135,146,2.7,8.5,21.1,96,998.7,0,-1
2007 Dic 01,11:50,142,146,0,0,21.1,96,998.7,0,-1
2007 Dic 01,12:00,145,146,0,0,21.1,96,998.7,0,-1
2007 Dic 01,12:10,138,126,2,6.2,21.1,96,998.7,0,-1
2007 Dic 01,12:20,132,131,7.1,14.9,21.1,96,998.7,0,-1
2007 Dic 01,12:30,142,147,8,13.7,21.1,96,998.9,0,-1
2007 Dic 01,12:40,144,131,8.4,12,21.1,96,999,0,-1
2007 Dic 01,12:50,137,134,7.1,13.1,21.1,96,999,0,-1
