Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
11/1/2023 0:00,11/1/2023 6:00,299,285,0,0,12.8,43,1013.1,0,0
11/1/2023 0:10,11/1/2023 6:10,307,304,0,0,12.8,43,1013,0,0
11/1/2023 0:20,11/1/2023 6:20,309,306,0,0,12.9,43,1013,0,0
11/1/2023 0:30,11/1/2023 6:30,303,298,0,0,12.9,43,1012.9,0,0
11/1/2023 0:40,11/1/2023 6:40,301,300,0,0,12.9,43,1013,0,0
11/1/2023 0:50,11/1/2023 6:50,307,316,0,0,12.9,43,1012.9,0,0
11/1/2023 1:00,11/1/2023 7:00,311,319,0,0,12.9,43,1012.8,0,0
11/1/2023 1:10,11/1/2023 7:10,322,331,0,0,12.9,43,1012.7,0,0
11/1/2023 1:20,11/1/2023 7:20,316,310,0,0,13,43,1012.8,0,0
11/1/2023 1:30,11/1/2023 7:30,286,305,0,0,12.9,44,1013,0,0
11/1/2023 1:40,11/1/2023 7:40,294,292,0,0,12.8,44,1013,0,0
11/1/2023 1:50,11/1/2023 7:50,300,303,0,0,12.8,45,1013,0,0
11/1/2023 2:00,11/1/2023 8:00,306,308,0,0,12.8,45,1012.9,0,0
11/1/2023 2:10,11/1/2023 8:10,318,321,0,0,12.8,44,1012.8,0,0
11/1/2023 2:20,11/1/2023 8:20,318,330,0,0,12.9,44,1012.8,0,0
11/1/2023 2:30,11/1/2023 8:30,313,324,0,0,12.9,44,1012.8,0,0
11/1/2023 2:40,11/1/2023 8:40,305,312,0,0,12.9,44,1012.8,0,0
11/1/2023 2:50,11/1/2023 8:50,302,296,0,0,12.9,44,1012.8,0,0
11/1/2023 3:00,11/1/2023 9:00,312,298,0,0,12.9,44,1012.8,0,0
11/1/2023 3:10,11/1/2023 9:10,307,305,0,0,12.9,44,1012.8,0,0
11/1/2023 3:20,11/1/2023 9:20,309,316,0,0,13,43,1012.8,0,0
11/1/2023 3:30,11/1/2023 9:30,309,281,0,0,13,44,1012.8,0,0
11/1/2023 3:40,11/1/2023 9:40,340,319,0,0,13.1,44,1012.8,0,0
11/1/2023 3:50,11/1/2023 9:50,323,310,0,0,13.1,45,1012.8,0,0
11/1/2023 4:00,11/1/2023 10:00,335,326,0,0,13.1,45,1012.9,0,0
