Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
9/5/2023 11:40,9/5/2023 17:40,167,153,0,0,34.7,44,993.9,0,938
9/5/2023 11:50,9/5/2023 17:50,160,171,0,0,35,43,993.7,0,946
9/5/2023 12:00,9/5/2023 18:00,193,141,0,0,35.3,41,993.6,0,955
9/5/2023 12:10,9/5/2023 18:10,198,207,0,0,35.5,41,993.5,0,963
9/5/2023 12:20,9/5/2023 18:20,194,185,0,0,35.7,40,993.4,0,965
9/5/2023 12:30,9/5/2023 18:30,182,213,0,0,36,39,993.3,0,965
9/5/2023 12:40,9/5/2023 18:40,143,76,0,0,36.7,37,993.1,0,964
9/5/2023 12:50,9/5/2023 18:50,211,188,0,0,37.1,36,993,0,671
9/5/2023 13:00,9/5/2023 19:00,169,180,0,0,37.4,36,992.9,0,958
9/5/2023 13:10,9/5/2023 19:10,199,159,0,0,37.7,35,992.8,0,952
9/5/2023 13:20,9/5/2023 19:20,203,347,0,0,37.9,34,992.6,0,945
9/5/2023 13:30,9/5/2023 19:30,188,183,0,0,38,34,992.4,0,936
9/5/2023 13:40,9/5/2023 19:40,176,172,0,0,38.4,33,992.3,0,926
9/5/2023 13:50,9/5/2023 19:50,153,172,0,0,38.8,32,992.2,0,915
9/5/2023 14:00,9/5/2023 20:00,183,170,0,0,39,31,992.1,0,900
9/5/2023 14:10,9/5/2023 20:10,185,215,0,0,39.2,30,991.9,0,887
9/5/2023 14:20,9/5/2023 20:20,175,213,0,0,39.5,29,991.7,0,867
9/5/2023 14:30,9/5/2023 20:30,194,198,0,0,39.6,28,991.6,0,850
9/5/2023 14:40,9/5/2023 20:40,202,198,0,0,39.6,28,991.5,0,832
9/5/2023 14:50,9/5/2023 20:50,160,221,0,0,39.9,28,991.4,0,812
9/5/2023 15:00,9/5/2023 21:00,151,172,0,0,40.3,27,991.2,0,790
9/5/2023 15:10,9/5/2023 21:10,130,178,0,0,40.5,28,991.2,0,761
9/5/2023 15:20,9/5/2023 21:20,166,156,0,0,40,28,991.1,0,735
9/5/2023 15:30,9/5/2023 21:30,153,154,0,0,40.2,26,991,0,710
9/5/2023 15:40,9/5/2023 21:40,163,123,0,0,40.6,26,990.9,0,678
9/5/2023 15:50,9/5/2023 21:50,154,155,0,0,40.6,26,990.8,0,647
9/5/2023 16:00,9/5/2023 22:00,137,146,0,0,40.7,27,990.8,0,617
9/5/2023 16:10,9/5/2023 22:10,114,104,0,0,41,24,990.7,0,585
9/5/2023 16:20,9/5/2023 22:20,120,150,0,0,41,26,990.7,0,539
9/5/2023 16:30,9/5/2023 22:30,125,143,0,0,40.7,25,990.8,0,514
9/5/2023 16:40,9/5/2023 22:40,106,127,0,0,40.6,24,990.6,0,478
9/5/2023 16:50,9/5/2023 22:50,118,105,0,0,40.7,26,990.6,0,440
9/5/2023 17:00,9/5/2023 23:00,121,147,0,0,40.5,26,990.6,0,400
9/5/2023 17:10,9/5/2023 23:10,117,111,0,0,40.4,25,990.6,0,363
9/5/2023 17:20,9/5/2023 23:20,118,121,0,0,40.4,25,990.7,0,324
9/5/2023 17:30,9/5/2023 23:30,112,128,0,0,40.1,31,990.8,0,283
9/5/2023 17:40,9/5/2023 23:40,109,110,0,0,39,40,991,0,237
9/5/2023 17:50,9/5/2023 23:50,110,120,0,0,37.9,43,991.2,0,191
9/5/2023 18:00,9/6/2023 0:00,112,106,0,0,37.2,45,991.3,0,149
