Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2008 jul 01,0:00,235,204,0,0,26,86,997.6,0,8
2008 jul 01,0:10,233,204,0,0,24.8,88,997.8,0.76,7
2008 jul 01,0:20,217,204,0,0,22.8,93,998.7,19.05,5
2008 jul 01,0:30,354,204,0,0,21.4,97,999.1,11.68,4
2008 jul 01,0:40,214,204,0,0,21.7,100,998.5,9.14,4
2008 jul 01,0:50,37,204,0,0,22.7,100,998,1.27,5
2008 jul 01,1:00,348,204,0,0,22.9,100,997.8,0.25,4
2008 jul 01,1:10,318,204,0,0,23.3,100,997.9,0.25,4
2008 jul 01,1:30,252,204,0,0,24.1,98,997.9,0,4
2008 jul 01,1:40,242,204,0,0,25.3,93,997.9,0,4
2008 jul 01,1:50,218,204,0,0,25.9,91,998,0,2
2008 jul 01,2:00,211,204,0,0,26.5,87,998,0,2
2008 jul 01,2:10,176,204,0,0,26.9,84,998.1,0,2
2008 jul 01,2:20,160,204,0,0,27.1,84,998.6,0,1
2008 jul 01,2:30,69,204,0,0,26.1,88,999,0,-1
2008 jul 01,2:40,64,204,0,0,25.1,92,999.1,0,-1
2008 jul 01,2:50,22,204,0,0,24.6,96,999.3,0,-2
2008 jul 01,3:00,293,204,0,0,24.6,96,999.7,0,-1
2008 jul 01,3:10,334,204,0,0,24.9,92,999.8,0,-1
2008 jul 01,3:20,49,204,0,0,25.3,91,999.9,0,-1
2008 jul 01,3:30,79,204,0,0,25.3,92,1000,0,-2
2008 jul 01,3:40,56,204,0,0,25.3,92,1000.1,0,-2
2008 jul 01,3:50,116,204,0,0,25.4,91,1000,0,-2
2008 jul 01,4:00,172,204,0,0,25.9,85,999.9,0,-1
2008 jul 01,4:10,180,204,0,0,26.5,81,1000.1,0,-1
2008 jul 01,4:20,178,204,0,0,26.9,78,1000.1,0,-2
2008 jul 01,4:30,177,204,0,0,26.9,80,1000.1,0,-2
2008 jul 01,4:40,130,204,0,0,26.9,81,1000.1,0,-3
2008 jul 01,4:50,135,204,0,0,26.8,80,1000,0,-2
2008 jul 01,5:00,150,204,0,0,26.9,78,1000,0,-2
2008 jul 01,5:10,167,204,0,0,27,75,999.9,0,-2
2008 jul 01,5:20,169,204,0,0,27.1,75,999.9,0,-2
2008 jul 01,5:30,170,204,0,0,27.1,76,999.7,0,-3
2008 jul 01,5:40,183,204,0,0,27,76,999.7,0,-3
2008 jul 01,5:50,199,204,0,0,26.9,77,999.6,0,-3
2008 jul 01,6:00,196,204,0,0,27,77,999.5,0,-2
2008 jul 01,6:10,201,204,0,0,26.9,78,999.4,0,-3
2008 jul 01,6:20,153,204,0,0,26.8,77,999.3,0,-3
2008 jul 01,6:30,164,204,0,0,26.8,77,999.2,0,-3
2008 jul 01,6:40,175,204,0,0,26.9,77,999.2,0,-3
2008 jul 01,6:50,163,204,0,0,26.8,77,999.1,0,-3
2008 jul 01,7:00,159,204,0,0,26.7,78,999,0,-3
2008 jul 01,7:10,168,204,0,0,26.6,78,998.9,0,-3
2008 jul 01,7:20,170,204,0,0,26.5,79,998.8,0,-3
2008 jul 01,7:30,169,204,0,0,26.4,79,998.7,0,-2
2008 jul 01,7:40,172,204,0,0,26.3,81,998.6,0,-2
2008 jul 01,7:50,169,204,0,0,26.2,82,998.5,0,-2
2008 jul 01,8:00,169,204,0,0,26.2,80,998.5,0,-2
2008 jul 01,8:10,168,204,0,0,26.1,81,998.4,0,-2
2008 jul 01,8:20,153,204,0,0,26,82,998.3,0,-3
2008 jul 01,8:30,156,204,0,0,25.8,82,998.3,0,-3
2008 jul 01,8:40,140,204,0,0,25.7,82,998.3,0,-3
2008 jul 01,8:50,114,204,0,0,25.6,83,998.2,0,-3
2008 jul 01,9:00,108,204,0,0,25.1,85,998.2,0,-3
2008 jul 01,9:10,94,204,0,0,24.6,87,998.1,0,-3
2008 jul 01,9:20,101,204,0,0,24.2,89,998,0,-3
2008 jul 01,9:30,107,204,0,0,24,90,998,0,-3
2008 jul 01,9:40,91,204,0,0,23.9,92,997.9,0,-3
2008 jul 01,9:50,90,204,0,0,23.7,93,997.9,0,-2
2008 jul 01,10:00,115,204,0,0,23.8,92,998,0,-2
2008 jul 01,10:10,128,204,0,0,24.4,88,997.9,0,-2
2008 jul 01,10:20,120,204,0,0,24.6,87,997.8,0,-3
2008 jul 01,10:30,102,204,0,0,24.5,87,997.9,0,-3
2008 jul 01,10:40,84,204,0,0,24,89,998,0,-3
2008 jul 01,10:50,84,204,0,0,23.6,91,998,0,-3
2008 jul 01,11:00,91,204,0,0,23.4,92,998.1,0,-3
2008 jul 01,11:10,102,204,0,0,23.3,92,998.1,0,-3
2008 jul 01,11:20,121,204,0,0,23.6,90,998.2,0,-3
2008 jul 01,11:30,131,204,0,0,24,87,998.2,0,-2
2008 jul 01,11:40,127,204,0,0,24.2,86,998.3,0,-2
2008 jul 01,11:50,125,204,0,0,24.2,86,998.3,0,0
2008 jul 01,12:00,127,204,0,0,24.2,86,998.4,0,7
2008 jul 01,12:10,127,204,0,0,24.2,86,998.5,0,22
2008 jul 01,12:20,130,204,0,0,24.4,85,998.5,0,39
2008 jul 01,12:30,129,204,0,0,24.6,84,998.6,0,62
2008 jul 01,12:40,127,204,0,0,24.7,83,998.7,0,93
2008 jul 01,12:50,125,204,0,0,25,82,998.7,0,124
2008 jul 01,13:00,119,204,0,0,25.2,81,998.8,0,147
2008 jul 01,13:10,120,204,0,0,25.4,80,998.9,0,149
2008 jul 01,13:20,128,204,0,0,25.7,79,999.1,0,140
2008 jul 01,13:30,128,204,0,0,26,78,999.2,0,180
2008 jul 01,13:40,132,204,0,0,26.2,77,999.3,0,229
2008 jul 01,13:50,137,204,0,0,26.5,76,999.4,0,283
2008 jul 01,14:00,138,204,0,0,26.7,76,999.5,0,290
2008 jul 01,14:10,136,204,0,0,27.1,75,999.5,0,364
2008 jul 01,14:20,144,204,0,0,27.4,73,999.5,0,306
2008 jul 01,14:30,154,204,0,0,27.4,73,999.5,0,286
2008 jul 01,14:40,167,204,0,0,27.6,72,999.4,0,417
2008 jul 01,14:50,167,204,0,0,27.9,71,999.3,0,442
2008 jul 01,15:00,170,204,0,0,28.1,71,999.3,0,445
2008 jul 01,15:10,159,204,0,0,28.4,69,999.3,0,431
2008 jul 01,15:20,155,204,0,0,28.6,68,999.2,0,482
2008 jul 01,15:30,161,204,0,0,28.9,67,999.3,0,556
2008 jul 01,15:40,145,204,0,0,29.2,66,999.2,0,564
2008 jul 01,15:50,151,204,0,0,29.4,66,999.2,0,523
2008 jul 01,16:00,167,204,0,0,29.5,65,999.2,0,546
2008 jul 01,16:10,157,204,0,0,29.9,64,999.2,0,644
2008 jul 01,16:20,231,204,0,0,30.2,64,999.2,0,772
2008 jul 01,16:30,225,204,0,0,30.7,61,999.2,0,882
2008 jul 01,16:40,205,204,0,0,31.3,59,999.2,0,887
2008 jul 01,16:50,181,204,0,0,31.2,59,999.1,0,729
2008 jul 01,17:00,175,204,0,0,31.1,60,999,0,764
2008 jul 01,17:10,169,204,0,0,31.3,58,998.9,0,919
2008 jul 01,17:20,178,204,0,0,31.5,58,998.8,0,976
2008 jul 01,17:30,188,204,0,0,31.8,59,998.8,0,1000
2008 jul 01,17:40,195,204,0,0,32.2,57,998.7,0,1022
2008 jul 01,17:50,186,204,0,0,32.3,57,998.6,0,748
2008 jul 01,18:00,191,204,0,0,32.2,57,998.5,0,617
2008 jul 01,18:10,200,204,0,0,32.3,55,998.2,0,895
2008 jul 01,18:20,196,204,0,0,32.8,57,998.2,0,970
2008 jul 01,18:30,188,204,0,0,33.1,54,998,0,725
2008 jul 01,18:40,185,204,0,0,33.1,54,997.8,0,712
2008 jul 01,18:50,174,204,0,0,32.8,57,997.7,0,710
2008 jul 01,19:00,198,204,0,0,33.1,56,997.5,0,916
2008 jul 01,19:10,221,204,0,0,33.4,53,997.3,0,1013
2008 jul 01,19:20,213,204,0,0,33.6,54,997.1,0,852
2008 jul 01,19:30,216,204,0,0,34,48,996.9,0,531
2008 jul 01,19:40,211,204,0,0,33.7,49,996.8,0,343
2008 jul 01,19:50,204,204,0,0,33.6,50,996.6,0,1041
2008 jul 01,20:00,220,204,0,0,34.1,49,996.3,0,1095
2008 jul 01,20:10,224,204,0,0,34.2,47,996.3,0,510
2008 jul 01,20:20,230,204,0,0,33.8,47,996.1,0,250
2008 jul 01,20:30,242,204,0,0,33.1,51,996,0,266
2008 jul 01,20:40,213,204,0,0,32.8,52,996.1,1.27,138
