Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
2001 Mar 01,0:00,345,341,31.7,47.1,18.9,78,992,0,49
2001 Mar 01,0:10,342,353,30.6,47.1,18.3,80,992.1,0,47
2001 Mar 01,0:20,342,335,27.1,37.3,18.1,81,992.3,0,37
2001 Mar 01,0:30,347,337,29.5,42.5,17.8,80,992.3,0,16
2001 Mar 01,0:40,351,349,26.4,41.3,17.4,81,992.5,0,3
2001 Mar 01,0:50,347,350,30.7,47.7,17,83,992.7,0,-1
2001 Mar 01,1:00,341,347,28.5,43.6,16.6,85,992.8,0,-1
2001 Mar 01,1:10,345,349,29,44.2,16.4,86,993,0,-2
2001 Mar 01,1:20,348,357,23.5,34.4,16.4,86,993.4,0,-1
2001 Mar 01,1:30,347,336,24.8,38.5,16.3,85,993.2,0,-1
2001 Mar 01,1:40,354,346,25.1,39,16.1,85,993.4,0,-1
2001 Mar 01,1:50,348,349,26.5,37.3,15.7,86,993.8,0,-1
2001 Mar 01,2:00,350,344,27.1,40.8,15.4,87,994.2,0,-1
2001 Mar 01,2:10,346,349,23.7,33.9,15.2,87,994,0,-2
2001 Mar 01,2:20,351,346,24.6,36.2,15,88,994.3,0,-1
2001 Mar 01,2:30,349,358,27.5,38.5,14.8,89,994.4,0,-1
2001 Mar 01,2:40,349,349,24.9,37.9,14.8,89,994.7,0,-1
2001 Mar 01,2:50,349,352,25,40.8,14.7,89,994.9,0,-1
2001 Mar 01,3:00,355,348,24,39,14.4,90,995,0,-1
2001 Mar 01,3:10,349,342,26.2,40.8,14.4,89,995.2,0,-1
2001 Mar 01,3:20,348,345,26,39.6,14.4,87,995.2,0,-1
2001 Mar 01,3:30,341,336,23.2,32.7,14.4,87,995.6,0,-1
2001 Mar 01,3:40,340,346,24.5,40.2,14.3,87,995.7,0,-1
2001 Mar 01,3:50,348,348,25.1,35,14.2,89,995.5,0,-1
2001 Mar 01,4:00,355,346,22.5,33.3,13.9,90,995.3,0,-2
2001 Mar 01,4:10,349,300,25.9,40.8,13.6,91,995.3,0,-1
2001 Mar 01,4:20,347,351,24.1,40.8,13.4,92,995.7,0,-1
2001 Mar 01,4:30,352,357,21.5,43.1,13.4,91,995.8,0,-1
2001 Mar 01,4:40,345,350,23.6,33.3,13.2,90,995.9,0,-1
2001 Mar 01,4:50,335,329,22.6,33.3,13,91,996.3,0,-1
2001 Mar 01,5:00,345,347,20.6,31,12.8,91,996.3,0,-1
2001 Mar 01,5:10,339,349,22.2,31,12.5,93,996.4,0,-2
2001 Mar 01,5:20,341,340,21.2,35,12,96,996.5,0,-2
2001 Mar 01,5:30,345,336,22.2,33.3,11.8,97,996.4,0,-2
2001 Mar 01,5:40,349,4,23.7,41.9,11.6,97,996.1,0,-1
2001 Mar 01,5:50,347,13,19.3,31.6,11.3,97,996,0,-2
2001 Mar 01,6:00,333,348,21.6,34.4,11.1,98,996.5,0,-2
2001 Mar 01,6:10,329,325,22.7,35,10.8,99,996.4,0,-1
2001 Mar 01,6:20,330,328,23.7,36.7,10.4,99,996.3,0,-1
2001 Mar 01,6:30,337,346,20.1,31,10.2,100,996.4,0,-1
