Date,Time,Dir,WSMDir,WSK,WSMK,AvgTemp,AvgRh,AvgBP,Rain,AvgSR
 , ,deg,deg,kph,kph,C,%,mbar,mm,W/m^2
2003 Sep 01,0:00,311,306,0,0,27.2,82,992.2,0,34
2003 Sep 01,0:10,293,306,0,0,27.1,79,992.5,0,22
2003 Sep 01,0:20,327,306,0,0,26.6,82,992.8,0,19
2003 Sep 01,0:30,335,306,0,0,26.1,85,993.1,0,22
2003 Sep 01,0:40,12,306,0,0,26.1,86,993.9,0,13
2003 Sep 01,0:50,358,306,0,0,26.4,84,994.1,0,5
2003 Sep 01,1:00,4,306,0,0,26.5,83,994.5,0,1
2003 Sep 01,1:10,353,306,0,0,26.7,82,994.6,0,-2
2003 Sep 01,1:20,12,306,0,0,27,79,994.4,0,-2
2003 Sep 01,1:30,18,306,0,0,27,79,994.6,0,-2
2003 Sep 01,1:40,356,306,0,0,27,79,994.4,0,-2
2003 Sep 01,1:50,16,306,0,0,26.9,80,994.3,0,-2
2003 Sep 01,2:00,349,306,0,0,26.9,80,994.5,0,-2
2003 Sep 01,2:10,316,306,0,0,26.6,83,994.6,0,-2
2003 Sep 01,2:20,317,306,0,0,26.3,85,995,0,-2
2003 Sep 01,2:30,289,306,0,0,25.9,88,995.4,0,-2
2003 Sep 01,2:40,293,306,0,0,25.5,90,995.6,0,-1
2003 Sep 01,2:50,314,306,0,0,25.4,90,995.8,0,-1
2003 Sep 01,3:00,317,306,0,0,25.3,90,995.9,0,-1
2003 Sep 01,3:10,329,306,0,0,25.5,87,996,0,-1
2003 Sep 01,3:20,321,306,0,0,25.5,86,996.1,0,-2
2003 Sep 01,3:30,316,306,0,0,25.5,87,996.1,0,-2
2003 Sep 01,3:40,321,306,0,0,25.5,87,996.2,0,-1
2003 Sep 01,3:50,308,306,0,0,25.5,87,996.2,0,-1
2003 Sep 01,4:00,316,306,0,0,25.3,87,996.1,0,-2
2003 Sep 01,4:10,315,306,0,0,25.2,87,996.1,0,-2
2003 Sep 01,4:20,317,306,0,0,25.2,86,996.1,0,-2
2003 Sep 01,4:30,314,306,0,0,25.1,85,996.2,0,-2
2003 Sep 01,4:40,293,306,0,0,25.1,85,996.2,0,-2
2003 Sep 01,4:50,287,306,0,0,25.1,85,996.3,0,-2
2003 Sep 01,5:00,296,306,0,0,25.1,86,996.3,0,-1
2003 Sep 01,5:10,309,306,0,0,25.1,86,996.2,0,-2
2003 Sep 01,5:20,300,306,0,0,25.1,87,996.2,0,-2
2003 Sep 01,5:30,312,306,0,0,25.1,87,996.2,0,-2
2003 Sep 01,5:40,304,306,0,0,25.1,87,996.1,0,-2
2003 Sep 01,5:50,308,306,0,0,25.1,87,995.9,0,-2
2003 Sep 01,6:00,289,306,0,0,25.2,86,995.9,0,-2
2003 Sep 01,6:10,295,306,0,0,25.2,87,995.8,0,-2
2003 Sep 01,6:20,306,306,0,0,25.3,87,995.7,0,-2
2003 Sep 01,6:30,304,306,0,0,25.3,88,995.6,0,-2
2003 Sep 01,6:40,310,306,0,0,25.3,88,995.5,0,-2
2003 Sep 01,6:50,345,306,0,0,25.3,89,995.4,0,-2
2003 Sep 01,7:00,357,306,0,0,25.2,88,995.4,0,-2
2003 Sep 01,7:10,339,306,0,0,25.2,88,995.4,0,-2
2003 Sep 01,7:20,338,306,0,0,25.3,88,995.4,0,-2
2003 Sep 01,7:30,329,306,0,0,25.4,86,995.4,0,-2
2003 Sep 01,7:40,338,306,0,0,25.4,86,995.4,0,-2
2003 Sep 01,7:50,340,306,0,0,25.4,86,995.4,0,-2
2003 Sep 01,8:00,348,306,0,0,25.4,87,995.4,0,-1
2003 Sep 01,8:10,10,306,0,0,25.4,88,995.4,0,-1
2003 Sep 01,8:20,19,306,0,0,25.4,88,995.4,0,-1
2003 Sep 01,8:30,27,306,0,0,25.3,88,995.2,0,-1
2003 Sep 01,8:40,27,306,0,0,25.3,88,995.3,0,-1
2003 Sep 01,8:50,29,306,0,0,25.4,87,995.3,0,-1
2003 Sep 01,9:00,26,306,0,0,25.4,87,995.2,0,-1
2003 Sep 01,9:10,29,306,0,0,25.4,86,995.2,0,-2
2003 Sep 01,9:20,28,306,0,0,25.4,86,995.3,0,-2
2003 Sep 01,9:30,27,306,0,0,25.4,86,995.3,0,-2
2003 Sep 01,9:40,25,306,0,0,25.4,87,995.4,0,-2
2003 Sep 01,9:50,24,306,0,0,25.4,87,995.5,0,-2
2003 Sep 01,10:00,31,306,0,0,25.3,87,995.5,0,-2
2003 Sep 01,10:10,30,306,0,0,25.3,87,995.5,0,-2
2003 Sep 01,10:20,28,306,0,0,25.3,87,995.4,0,-2
2003 Sep 01,10:30,14,306,0,0,25.2,87,995.5,0,-2
2003 Sep 01,10:40,2,306,0,0,25.3,87,995.5,0,-2
2003 Sep 01,10:50,357,306,0,0,25.3,87,995.5,0,-1
2003 Sep 01,11:00,16,306,0,0,25.4,86,995.6,0,-1
2003 Sep 01,11:10,8,306,0,0,25.4,86,995.8,0,-1
2003 Sep 01,11:20,23,306,0,0,25.3,87,995.7,0,-1
2003 Sep 01,11:30,358,306,0,0,25.3,87,995.9,0,-1
2003 Sep 01,11:40,27,306,0,0,25.3,87,996.1,0,-1
2003 Sep 01,11:50,9,306,0,0,25.4,86,996.2,0,-1
2003 Sep 01,12:00,353,306,0,0,25.4,86,996.2,0,-1
2003 Sep 01,12:10,340,306,0,0,25.4,86,996.4,0,-1
2003 Sep 01,12:20,331,306,0,0,25.5,86,996.6,0,-1
2003 Sep 01,12:30,310,306,0,0,25.5,86,996.7,0,1
2003 Sep 01,12:40,307,306,0,0,25.5,86,996.9,0,5
2003 Sep 01,12:50,318,306,0,0,25.5,86,996.9,0,11
2003 Sep 01,13:00,333,306,0,0,25.5,86,997.1,0,19
2003 Sep 01,13:10,323,306,0,0,25.5,87,997.2,0,32
2003 Sep 01,13:20,332,306,0,0,25.5,87,997.3,0,45
2003 Sep 01,13:30,359,306,0,0,25.6,86,997.5,0,80
2003 Sep 01,13:40,346,306,0,0,25.7,86,997.5,0,113
2003 Sep 01,13:50,359,306,0,0,25.9,85,997.7,0,109
2003 Sep 01,14:00,11,306,0,0,25.8,85,997.7,0,123
2003 Sep 01,14:10,353,306,0,0,25.9,85,997.6,0,186
2003 Sep 01,14:20,4,306,0,0,26,84,997.6,0,189
2003 Sep 01,14:30,11,306,0,0,26.1,84,997.6,0,168
2003 Sep 01,14:40,12,306,0,0,26.2,84,997.7,0,164
2003 Sep 01,14:50,19,306,0,0,26.2,84,997.7,0,160
2003 Sep 01,15:00,20,306,0,0,26.2,84,997.8,0,188
