nombre_estacion,fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 7:40,16,204,0,0,19.6,91,995.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 7:50,16,204,0,0,19.5,91,995.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 8:00,16,204,0,0,19.5,92,995.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 8:10,16,204,0,0,19.4,92,995,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 8:20,16,204,0,0,19.4,92,994.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 8:30,16,204,0,0,19.3,92,994.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 8:40,16,204,0,0,19.3,92,994.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 8:50,16,204,0,0,19.2,92,994.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 9:00,16,204,0,0,19.2,92,994.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 9:10,16,204,0,0,19.1,93,994.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 9:20,16,204,0,0,19.1,93,994,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 9:30,16,204,0,0,19,93,993.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 9:40,16,204,0,0,19,93,993.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 9:50,16,204,0,0,19,93,993.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 10:00,16,204,0,0,19,94,993.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 10:10,16,204,0,0,18.9,94,993.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 10:20,16,204,0,0,18.8,94,993.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 10:30,16,204,0,0,18.8,94,993.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 10:40,16,204,0,0,18.7,95,993.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 10:50,16,204,0,0,18.6,95,993.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 11:00,16,204,0,0,18.5,96,993.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 11:10,16,204,0,0,18.4,96,993.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 11:20,16,204,0,0,18.4,96,993.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 11:30,16,204,0,0,18.3,97,993.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 11:40,16,204,0,0,18.3,97,993.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 11:50,16,204,0,0,18.2,97,993.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 12:00,16,204,0,0,18.2,98,993.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 12:10,16,204,0,0,18.1,98,993.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 12:20,16,204,0,0,18,98,993.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 12:30,16,204,0,0,18,99,993.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 12:40,16,204,0,0,17.9,99,994,0,7
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 12:50,16,204,0,0,18,99,994.1,0,16
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 13:00,16,204,0,0,18,99,994.1,0,35
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 13:10,16,204,0,0,18,99,994.1,0,58
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 13:20,16,204,0,0,18.2,99,994.1,0,101
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 13:30,16,204,0,0,18.4,98,994.1,0,134
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 13:40,16,204,0,0,18.5,97,994.2,0,168
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 13:50,16,204,0,0,18.6,97,994.3,0,195
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 14:00,16,204,0,0,18.7,97,994.3,0,249
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 14:10,16,204,0,0,18.8,97,994.5,0,286
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 14:20,16,204,0,0,19,96,994.4,0,332
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 14:30,16,204,0,0,19.1,95,994.5,0,371
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 14:40,16,204,0,0,19.4,94,994.5,0,410
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 14:50,16,204,0,0,19.8,93,994.5,0,450
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 15:00,16,204,0,0,20.1,91,994.5,0,484
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 15:10,16,204,0,0,20.5,90,994.5,0,463
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 15:20,16,204,0,0,20.8,88,994.5,0,532
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 15:30,16,204,0,0,21.2,87,994.5,0,578
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 15:40,16,204,0,0,21.8,84,994.6,0,612
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 15:50,16,204,0,0,22.2,82,994.6,0,642
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 16:00,16,204,0,0,22.7,79,994.5,0,678
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 16:10,16,204,0,0,22.7,79,994.5,0,714
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 16:20,16,204,0,0,23,77,994.5,0,746
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 16:30,16,204,0,0,23.2,75,994.4,0,780
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 16:40,16,204,0,0,23.7,74,994.4,0,812
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 16:50,16,204,0,0,24.4,71,994.4,0,832
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 17:00,16,204,0,0,24.7,70,994.3,0,857
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 17:10,16,204,0,0,24.7,70,994.1,0,878
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 17:20,16,204,0,0,24.9,69,994,0,895
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 17:30,16,204,0,0,25.3,68,993.8,0,915
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 17:40,16,204,0,0,25.8,67,993.6,0,927
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 17:50,16,204,0,0,26.4,64,993.4,0,937
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 18:00,16,204,0,0,26.8,62,993.2,0,948
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 18:10,16,204,0,0,27.2,61,992.9,0,954
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 18:20,16,204,0,0,27.6,59,992.7,0,958
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 18:30,16,204,0,0,27.7,58,992.6,0,962
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 18:40,16,204,0,0,28.2,57,992.3,0,962
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 18:50,16,204,0,0,28.8,55,992,0,963
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 19:00,16,204,0,0,28.8,55,991.7,0,960
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 19:10,16,204,0,0,28.9,54,991.4,0,956
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 19:20,16,204,0,0,29.1,54,991.1,0,950
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 19:30,16,204,0,0,29.2,53,991,0,943
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 19:40,16,204,0,0,29.5,52,990.7,0,930
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 19:50,16,204,0,0,30.1,50,990.5,0,916
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 20:00,16,204,0,0,30.4,49,990.1,0,904
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 20:10,16,204,0,0,30.9,48,989.9,0,885
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 20:20,16,204,0,0,31.2,47,989.7,0,870
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 20:30,16,204,0,0,31.7,45,989.5,0,849
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 20:40,16,204,0,0,32.1,44,989.2,0,815
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 20:50,16,204,0,0,32.4,43,988.9,0,742
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 21:00,16,204,0,0,32.4,43,988.6,0,746
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 21:10,16,204,0,0,32.6,43,988.3,0,744
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 21:20,16,204,0,0,33,42,988.3,0,711
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 21:30,16,204,0,0,33.4,41,988.1,0,674
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 21:40,16,204,0,0,33.4,41,987.8,0,641
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 21:50,16,204,0,0,33.5,40,987.6,0,607
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 22:00,16,204,0,0,33.3,41,987.5,0,554
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 22:10,16,204,0,0,32.8,42,987.4,0,522
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 22:20,16,204,0,0,32.6,43,987.4,0,482
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 22:30,16,204,0,0,32.7,43,987.2,0,445
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 22:40,16,204,0,0,33,42,987.1,0,403
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 22:50,16,204,0,0,33.3,41,987,0,376
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 23:00,16,204,0,0,33.7,41,987,0,340
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 23:10,16,204,0,0,33.7,40,986.8,0,311
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 23:20,16,204,0,0,33.6,40,986.7,0,277
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 23:30,16,204,0,0,33.2,41,986.6,0,240
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 23:40,16,204,0,0,33.2,42,986.8,0,190
"PRESA EL CUCHILLO, NL (ECHA)",4/1/2010 23:50,16,204,0,0,32.6,46,986.8,0,167
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 0:00,16,204,0,0,30.9,53,986.8,0,121
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 0:10,16,204,0,0,29.6,57,986.7,0,95
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 0:20,16,204,0,0,28.6,61,986.6,0,63
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 0:30,16,204,0,0,28,63,986.6,0,27
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 0:40,16,204,0,0,27.7,64,986.9,0,14
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 0:50,16,204,0,0,27.3,65,987,0,5
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 1:00,16,204,0,0,26.8,67,987.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 1:10,16,204,0,0,26.5,68,987.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 1:20,16,204,0,0,26.2,69,987,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 1:30,16,204,0,0,25.8,70,987.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 1:40,16,204,0,0,25.6,71,987.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 1:50,16,204,0,0,25.3,72,987.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 2:00,16,204,0,0,25,73,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 2:10,16,204,0,0,24.7,74,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 2:20,16,204,0,0,24.6,74,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 2:30,16,204,0,0,24.3,75,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 2:40,16,204,0,0,24.1,75,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 2:50,16,204,0,0,23.9,76,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 3:00,16,204,0,0,23.7,77,987.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 3:10,16,204,0,0,23.5,78,987.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 3:20,16,204,0,0,23.3,78,988,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 3:30,16,204,0,0,23.1,79,988.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 3:40,16,204,0,0,23,80,988.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 3:50,16,204,0,0,22.8,81,988.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 4:00,16,204,0,0,22.7,82,988.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 4:10,16,204,0,0,22.5,83,988.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 4:20,16,204,0,0,22.4,84,988.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 4:30,16,204,0,0,22.2,85,988.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 4:40,16,204,0,0,22.1,85,988.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 4:50,16,204,0,0,21.9,86,988.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 5:00,16,204,0,0,21.7,87,988.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 5:10,16,204,0,0,21.6,88,988.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 5:20,16,204,0,0,21.4,89,988.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 5:30,16,204,0,0,21.3,89,988.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 5:40,16,204,0,0,21.2,90,987.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 5:50,16,204,0,0,21.2,90,987.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 6:00,16,204,0,0,21.2,90,987.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 6:10,16,204,0,0,21.1,90,987.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 6:20,16,204,0,0,21.1,90,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 6:30,16,204,0,0,21.2,90,987.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 6:40,16,204,0,0,21.2,90,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 6:50,16,204,0,0,21.2,90,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 7:00,16,204,0,0,21.2,90,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 7:10,16,204,0,0,21.1,90,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 7:20,16,204,0,0,21,91,987.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 7:30,16,204,0,0,20.9,91,987.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 7:40,16,204,0,0,20.8,92,986.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 7:50,16,204,0,0,20.8,92,986.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 8:00,16,204,0,0,20.8,92,986.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 8:10,16,204,0,0,20.8,92,986.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 8:20,16,204,0,0,20.8,92,986.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 8:30,16,204,0,0,20.7,92,986.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 8:40,16,204,0,0,20.6,92,986.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 8:50,16,204,0,0,20.6,92,986.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 9:00,16,204,0,0,20.5,93,986.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 9:10,16,204,0,0,20.5,93,986.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 9:20,16,204,0,0,20.3,94,986.4,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 9:30,16,204,0,0,20.2,94,986.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 9:40,16,204,0,0,20.2,94,986.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 9:50,16,204,0,0,20.2,95,986.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 10:00,16,204,0,0,20.1,94,986.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 10:10,16,204,0,0,19.9,95,986.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 10:20,16,204,0,0,19.8,95,986.3,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 10:30,16,204,0,0,19.5,94,986.7,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 10:40,16,204,0,0,19.3,96,986.9,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 10:50,16,204,0,0,19.3,96,987.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 11:00,16,204,0,0,19.3,96,987.1,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 11:10,16,204,0,0,19.2,96,987,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 11:20,16,204,0,0,19.2,97,987,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 11:30,16,204,0,0,19.1,97,987.2,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 11:40,16,204,0,0,19,98,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 11:50,16,204,0,0,19.1,100,987.5,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 12:00,16,204,0,0,19.4,99,987.6,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 12:10,16,204,0,0,19.5,99,987.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 12:20,16,204,0,0,19.5,98,987.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 12:30,16,204,0,0,19.6,98,987.8,0,0
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 12:40,16,204,0,0,19.7,98,987.9,0,6
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 12:50,16,204,0,0,19.8,97,988.2,0,19
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 13:00,16,204,0,0,19.8,97,988.2,0,34
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 13:10,16,204,0,0,19.8,97,988.3,0,46
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 13:20,16,204,0,0,19.8,98,988.5,0,73
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 13:30,16,204,0,0,19.9,98,988.7,0,120
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 13:40,16,204,0,0,20,97,988.9,0,146
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 13:50,16,204,0,0,20.1,96,989.1,0,154
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 14:00,16,204,0,0,20.4,95,989.1,0,264
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 14:10,16,204,0,0,20.7,94,989,0,253
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 14:20,16,204,0,0,21,93,989.1,0,309
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 14:30,16,204,0,0,21.3,92,989.5,0,313
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 14:40,16,204,0,0,21.6,90,989.6,0,259
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 14:50,16,204,0,0,21.6,90,989.6,0,268
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 15:00,16,204,0,0,21.8,90,989.7,0,318
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 15:10,16,204,0,0,21.9,90,989.8,0,386
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 15:20,16,204,0,0,22.1,89,989.9,0,350
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 15:30,16,204,0,0,22.3,88,990,0,443
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 15:40,16,204,0,0,22.8,86,990,0,423
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 15:50,16,204,0,0,23.2,83,989.9,0,670
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 16:00,16,204,0,0,23.7,82,990,0,583
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 16:10,16,204,0,0,24,80,990.2,0,584
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 16:20,16,204,0,0,24.3,79,990.1,0,669
"PRESA EL CUCHILLO, NL (ECHA)",4/2/2010 16:30,16,204,0,0,24.4,78,990.3,0,616
