Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
6/1/2023 0:00,6/1/2023 6:00,122,120,0,0,25.8,78,993.2,0,0
6/1/2023 0:10,6/1/2023 6:10,122,129,0,0,25.7,78,993.2,0,0
6/1/2023 0:20,6/1/2023 6:20,126,133,0,0,25.6,79,993.1,0,0
6/1/2023 0:30,6/1/2023 6:30,124,127,0,0,25.6,80,993,0,0
6/1/2023 0:40,6/1/2023 6:40,123,135,0,0,25.5,80,992.9,0,0
6/1/2023 0:50,6/1/2023 6:50,118,95,0,0,25.5,81,992.8,0,0
6/1/2023 1:00,6/1/2023 7:00,121,114,0,0,25.4,81,992.7,0,0
6/1/2023 1:10,6/1/2023 7:10,121,118,0,0,25.3,81,992.6,0,0
6/1/2023 1:20,6/1/2023 7:20,119,102,0,0,25.3,81,992.4,0,0
6/1/2023 1:30,6/1/2023 7:30,118,114,0,0,25.3,81,992.1,0,0
6/1/2023 1:40,6/1/2023 7:40,120,131,0,0,25.2,82,992,0,0
6/1/2023 1:50,6/1/2023 7:50,124,121,0,0,25.2,82,991.9,0,0
6/1/2023 2:00,6/1/2023 8:00,122,67,0,0,25.1,82,991.7,0,0
6/1/2023 2:10,6/1/2023 8:10,119,125,0,0,25.1,83,991.5,0,0
6/1/2023 2:20,6/1/2023 8:20,123,96,0,0,25,83,991.3,0,0
6/1/2023 2:30,6/1/2023 8:30,123,151,0,0,25,84,991.2,0,0
6/1/2023 2:40,6/1/2023 8:40,122,117,0,0,25,84,991.2,0,0
6/1/2023 2:50,6/1/2023 8:50,121,118,0,0,25,84,991.1,0,0
6/1/2023 3:00,6/1/2023 9:00,122,124,0,0,25,84,991.1,0,0
6/1/2023 3:10,6/1/2023 9:10,123,102,0,0,25,84,991,0,0
6/1/2023 3:20,6/1/2023 9:20,122,124,0,0,24.9,84,990.9,0,0
6/1/2023 3:30,6/1/2023 9:30,122,118,0,0,25,84,990.9,0,0
6/1/2023 3:40,6/1/2023 9:40,123,139,0,0,25,84,991,0,0
6/1/2023 3:50,6/1/2023 9:50,121,127,0,0,25,84,991,0,0
