Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
4/1/2023 0:00,4/1/2023 6:00,99,99,0,0,24.3,82,997.4,0,0
4/1/2023 0:10,4/1/2023 6:10,73,80,0,0,24.2,82,997.6,0,0
4/1/2023 0:20,4/1/2023 6:20,82,77,0,0,24.1,82,997.7,0,0
4/1/2023 0:30,4/1/2023 6:30,72,76,0,0,24,82,997.7,0,0
4/1/2023 0:40,4/1/2023 6:40,48,77,0,0,23.9,83,997.8,0,0
4/1/2023 0:50,4/1/2023 6:50,70,3,0,0,23.8,83,997.7,0,0
4/1/2023 1:00,4/1/2023 7:00,81,80,0,0,23.7,84,997.7,0,0
4/1/2023 1:10,4/1/2023 7:10,72,73,0,0,23.6,84,997.7,0,0
4/1/2023 1:20,4/1/2023 7:20,75,64,0,0,23.5,85,997.7,0,0
4/1/2023 1:30,4/1/2023 7:30,38,70,0,0,23.3,86,997.7,0,0
4/1/2023 1:40,4/1/2023 7:40,60,37,0,0,23.3,86,997.7,0,0
4/1/2023 1:50,4/1/2023 7:50,63,61,0,0,23.3,86,997.7,0,0
4/1/2023 2:00,4/1/2023 8:00,64,54,0,0,23.2,87,997.6,0,0
4/1/2023 2:10,4/1/2023 8:10,57,73,0,0,23.1,87,997.6,0,0
4/1/2023 2:20,4/1/2023 8:20,59,66,0,0,23.1,88,997.5,0,0
4/1/2023 2:30,4/1/2023 8:30,57,53,0,0,23.1,88,997.6,0,0
4/1/2023 2:40,4/1/2023 8:40,60,49,0,0,23.1,88,997.4,0,0
4/1/2023 2:50,4/1/2023 8:50,61,61,0,0,23.1,88,997.4,0,0
4/1/2023 3:00,4/1/2023 9:00,83,64,0,0,23.1,89,997.4,0,0
4/1/2023 3:10,4/1/2023 9:10,82,77,0,0,23,89,997.3,0,0
4/1/2023 3:20,4/1/2023 9:20,78,85,0,0,23.1,89,997.2,0,0
4/1/2023 3:30,4/1/2023 9:30,73,63,0,0,23.1,89,997.2,0,0
4/1/2023 3:40,4/1/2023 9:40,83,80,0,0,23.2,89,997.2,0,0
4/1/2023 3:50,4/1/2023 9:50,72,87,0,0,23.2,89,997.2,0,0
4/1/2023 4:00,4/1/2023 10:00,72,80,0,0,23.2,89,997.3,0,0
4/1/2023 4:10,4/1/2023 10:10,67,69,0,0,23.2,89,997.2,0,0
4/1/2023 4:20,4/1/2023 10:20,71,113,0,0,23.2,89,997.4,0,0
4/1/2023 4:30,4/1/2023 10:30,66,64,0,0,23.2,89,997.5,0,0
4/1/2023 4:40,4/1/2023 10:40,71,75,0,0,23.3,89,997.5,0,0
4/1/2023 4:50,4/1/2023 10:50,67,66,0,0,23.2,90,997.6,0,0
4/1/2023 5:00,4/1/2023 11:00,61,90,0,0,23.2,90,997.7,0,0
4/1/2023 5:10,4/1/2023 11:10,63,53,0,0,23.2,90,997.7,0,0
4/1/2023 5:20,4/1/2023 11:20,75,90,0,0,23.2,90,998,0,0
4/1/2023 5:30,4/1/2023 11:30,63,68,0,0,23.2,90,998.1,0,0
4/1/2023 5:40,4/1/2023 11:40,69,88,0,0,23.2,90,998.2,0,0
4/1/2023 5:50,4/1/2023 11:50,88,79,0,0,23.2,90,998.3,0,0
4/1/2023 6:00,4/1/2023 12:00,93,96,0,0,23.2,90,998.4,0,0
