fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
10/1/2020 0:00,293,307,3.2,7.6,19,68,932.3,0,12,"EL DIENTE, N.L."
10/1/2020 0:10,301,313,3.3,8.6,18.7,68,932.3,0,9,"EL DIENTE, N.L."
10/1/2020 0:20,314,323,5.8,9.7,18.5,72,932.4,0,5,"EL DIENTE, N.L."
10/1/2020 0:30,326,344,5.5,9,18.2,73,932.5,0,1,"EL DIENTE, N.L."
10/1/2020 0:40,313,327,5.8,10.1,17.9,73,932.5,0,0,"EL DIENTE, N.L."
10/1/2020 0:50,282,278,3.5,9.7,17.7,72,932.6,0,0,"EL DIENTE, N.L."
10/1/2020 1:00,315,313,3.3,8.3,17.6,76,932.8,0,0,"EL DIENTE, N.L."
10/1/2020 1:10,310,318,5.5,9,17.2,77,933,0,0,"EL DIENTE, N.L."
10/1/2020 1:20,299,307,2.8,6.5,17,74,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 1:30,262,308,3.4,6.8,16.8,75,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 1:40,290,299,3.9,10.1,16.7,74,933.2,0,0,"EL DIENTE, N.L."
10/1/2020 1:50,274,310,3.3,9.4,16.6,75,933.4,0,0,"EL DIENTE, N.L."
10/1/2020 2:00,278,312,4.2,11.2,16.5,76,933.5,0,0,"EL DIENTE, N.L."
10/1/2020 2:10,294,321,3.1,8.6,16.3,76,933.6,0,0,"EL DIENTE, N.L."
10/1/2020 2:20,278,309,4.6,8.6,16.1,78,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 2:30,274,326,2.3,6.1,16,76,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 2:40,277,311,3.8,10.1,15.9,76,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 2:50,295,281,5,10.1,16,74,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 3:00,295,298,4.5,9.4,15.9,77,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 3:10,296,317,3.5,7.2,15.6,80,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 3:20,294,323,3.9,7.9,15.3,82,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 3:30,289,308,4.3,10.4,15.2,81,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 3:40,295,307,4.2,11.2,15.1,82,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 3:50,300,322,4.5,9,15.1,81,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 4:00,266,288,3.4,7.9,15,81,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 4:10,273,195,2.8,6.1,14.8,85,934,0,0,"EL DIENTE, N.L."
10/1/2020 4:20,303,312,2.8,9,14.6,85,934,0,0,"EL DIENTE, N.L."
10/1/2020 4:30,296,309,3.3,8.6,14.5,85,934,0,0,"EL DIENTE, N.L."
10/1/2020 4:40,259,323,2.4,7.9,14.5,84,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 4:50,290,311,3,7.6,14.4,82,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 5:00,296,304,5.1,8.6,14.4,80,933.9,0,0,"EL DIENTE, N.L."
10/1/2020 5:10,300,303,5.4,10.1,14.4,80,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 5:20,300,311,3.9,7.9,14.4,79,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 5:30,266,306,3.2,9,14.3,79,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 5:40,299,315,3.6,7.9,14.2,80,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 5:50,301,320,5,9,14.2,78,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 6:00,290,310,4.1,8.3,14.2,78,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 6:10,299,320,3.8,9.4,14.2,76,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 6:20,301,324,4.1,8.6,14.1,78,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 6:30,297,311,3.7,7.9,13.9,78,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 6:40,294,321,3.9,8.3,13.9,78,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 6:50,302,311,5,8.6,13.7,81,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 7:00,294,301,3.4,6.5,13.5,80,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 7:10,288,303,2.7,7.6,13.5,79,933.6,0,0,"EL DIENTE, N.L."
10/1/2020 7:20,273,300,3.2,9.4,13.5,76,933.5,0,0,"EL DIENTE, N.L."
10/1/2020 7:30,300,300,3.6,7.9,13.7,72,933.3,0,0,"EL DIENTE, N.L."
10/1/2020 7:40,296,287,6,10.1,13.7,72,933.3,0,0,"EL DIENTE, N.L."
10/1/2020 7:50,298,316,4.6,8.6,13.6,75,933.2,0,0,"EL DIENTE, N.L."
10/1/2020 8:00,296,306,4.7,8.6,13.4,75,933.3,0,0,"EL DIENTE, N.L."
10/1/2020 8:10,284,304,2.5,5.8,13.2,75,933.2,0,0,"EL DIENTE, N.L."
10/1/2020 8:20,299,310,4.4,8.6,13.3,72,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 8:30,292,276,3.2,7.2,13.3,74,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 8:40,294,304,1.8,5,13.1,76,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 8:50,303,299,3.1,6.1,13,76,933,0,0,"EL DIENTE, N.L."
10/1/2020 9:00,292,311,3.4,7.2,12.8,77,933,0,0,"EL DIENTE, N.L."
10/1/2020 9:10,295,302,3.3,6.5,12.7,77,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 9:20,296,315,3.6,6.8,12.7,79,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 9:30,295,317,3.6,7.6,12.6,80,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 9:40,280,305,2.2,5,12.5,81,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 9:50,292,298,3,6.1,12.4,81,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 10:00,277,303,2.8,6.5,12.4,81,933.1,0,0,"EL DIENTE, N.L."
10/1/2020 10:10,297,311,3.6,6.8,12.4,81,933.2,0,0,"EL DIENTE, N.L."
10/1/2020 10:20,283,315,3.2,8.6,12.3,81,933.2,0,0,"EL DIENTE, N.L."
10/1/2020 10:30,299,310,3.7,6.5,12.2,80,933.3,0,0,"EL DIENTE, N.L."
10/1/2020 10:40,289,306,3.2,6.5,12.2,81,933.4,0,0,"EL DIENTE, N.L."
10/1/2020 10:50,300,307,5.5,9.7,12.2,79,933.4,0,0,"EL DIENTE, N.L."
10/1/2020 11:00,297,307,2.9,6.5,12.2,80,933.6,0,0,"EL DIENTE, N.L."
10/1/2020 11:10,282,322,2.7,6.5,12.1,80,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 11:20,305,318,3.6,8.3,12.1,83,933.7,0,0,"EL DIENTE, N.L."
10/1/2020 11:30,300,308,4.3,7.9,12.1,78,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 11:40,294,315,3.8,6.8,12.1,81,933.8,0,0,"EL DIENTE, N.L."
10/1/2020 11:50,278,324,2,4.3,12,81,934,0,0,"EL DIENTE, N.L."
10/1/2020 12:00,288,308,3.1,6.1,12,81,934.2,0,0,"EL DIENTE, N.L."
10/1/2020 12:10,290,313,3.1,5.8,11.9,83,934.2,0,0,"EL DIENTE, N.L."
10/1/2020 12:20,284,308,2.7,6.8,11.8,82,934.2,0,0,"EL DIENTE, N.L."
10/1/2020 12:30,294,319,3.3,6.8,11.8,81,934.3,0,0,"EL DIENTE, N.L."
10/1/2020 12:40,296,313,3,7.2,11.9,80,934.4,0,3,"EL DIENTE, N.L."
10/1/2020 12:50,291,306,2.6,6.8,12,81,934.6,0,8,"EL DIENTE, N.L."
10/1/2020 13:00,258,306,1.7,5,12,84,934.8,0,13,"EL DIENTE, N.L."
10/1/2020 13:10,247,249,2.8,5.4,12.1,89,934.8,0,18,"EL DIENTE, N.L."
10/1/2020 13:20,241,208,2,5.4,12.3,90,934.9,0,23,"EL DIENTE, N.L."
10/1/2020 13:30,214,201,1.5,4,13.2,95,935,0,116,"EL DIENTE, N.L."
10/1/2020 13:40,178,180,1.5,4,15.2,77,935.1,0,191,"EL DIENTE, N.L."
10/1/2020 13:50,143,90,0.5,2.2,17,66,935.3,0,236,"EL DIENTE, N.L."
10/1/2020 14:00,196,198,1,4.3,18,60,935.4,0,276,"EL DIENTE, N.L."
10/1/2020 14:10,168,202,1.5,4.3,19.1,57,935.5,0,316,"EL DIENTE, N.L."
10/1/2020 14:20,109,90,1.6,3.6,19.8,54,935.6,0,356,"EL DIENTE, N.L."
10/1/2020 14:30,104,112,2,3.6,20.4,50,935.7,0,395,"EL DIENTE, N.L."
10/1/2020 14:40,111,87,1.7,3.6,21.1,47,935.8,0,434,"EL DIENTE, N.L."
10/1/2020 14:50,133,159,2.3,4.3,21.7,47,935.8,0,472,"EL DIENTE, N.L."
10/1/2020 15:00,94,85,3.1,5.4,22.6,47,935.9,0,509,"EL DIENTE, N.L."
10/1/2020 15:10,88,85,3.6,6.5,23.3,45,935.9,0,545,"EL DIENTE, N.L."
10/1/2020 15:20,91,80,4.2,6.8,23.9,40,935.9,0,580,"EL DIENTE, N.L."
10/1/2020 15:30,84,85,5.1,8.3,24.6,39,936,0,614,"EL DIENTE, N.L."
10/1/2020 15:40,87,91,6.2,10.1,25,39,936.1,0,647,"EL DIENTE, N.L."
10/1/2020 15:50,89,76,6,10.8,25.4,38,936.1,0,679,"EL DIENTE, N.L."
10/1/2020 16:00,78,57,5.5,10.1,25.8,37,936.1,0,709,"EL DIENTE, N.L."
10/1/2020 16:10,88,51,4.9,9.7,26.4,36,936.2,0,735,"EL DIENTE, N.L."
10/1/2020 16:20,74,66,4.1,9.7,26.8,35,936.2,0,760,"EL DIENTE, N.L."
10/1/2020 16:30,55,21,2.7,8.3,27.1,35,936.2,0,783,"EL DIENTE, N.L."
10/1/2020 16:40,88,100,3.7,9,27.3,34,936.1,0,807,"EL DIENTE, N.L."
10/1/2020 16:50,61,50,4.3,14.8,27.4,34,936,0,829,"EL DIENTE, N.L."
10/1/2020 17:00,60,78,5.4,16.9,28,32,936.1,0,850,"EL DIENTE, N.L."
10/1/2020 17:10,78,56,6.4,15.5,28,30,936,0,870,"EL DIENTE, N.L."
10/1/2020 17:20,48,74,4.6,15.5,28.2,30,936,0,837,"EL DIENTE, N.L."
10/1/2020 17:30,64,60,5.7,13.7,28.3,29,936,0,904,"EL DIENTE, N.L."
10/1/2020 17:40,44,94,4.2,12.2,28.3,28,935.9,0,916,"EL DIENTE, N.L."
10/1/2020 17:50,83,44,4.2,15.5,28.5,28,935.9,0,928,"EL DIENTE, N.L."
10/1/2020 18:00,73,80,6.4,17.3,28.6,28,935.8,0,936,"EL DIENTE, N.L."
10/1/2020 18:10,59,92,5.5,14.4,28.7,29,935.7,0,842,"EL DIENTE, N.L."
10/1/2020 18:20,40,41,4.6,12.2,28.5,29,935.6,0,941,"EL DIENTE, N.L."
10/1/2020 18:30,32,67,4.8,14.4,28.7,29,935.5,0,942,"EL DIENTE, N.L."
10/1/2020 18:40,50,55,5.9,17.6,28.7,29,935.4,0,938,"EL DIENTE, N.L."
10/1/2020 18:50,17,20,5.4,14.4,28.8,29,935.2,0,935,"EL DIENTE, N.L."
10/1/2020 19:00,72,62,6.7,14.8,29.1,30,935.1,0,928,"EL DIENTE, N.L."
10/1/2020 19:10,54,32,4.2,15.8,29.4,29,934.9,0,920,"EL DIENTE, N.L."
10/1/2020 19:20,45,33,9.2,23.8,29.3,30,934.8,0,914,"EL DIENTE, N.L."
10/1/2020 19:30,73,80,7.8,15.8,29.1,30,934.6,0,904,"EL DIENTE, N.L."
10/1/2020 19:40,28,35,7.3,20.9,29.3,31,934.4,0,882,"EL DIENTE, N.L."
10/1/2020 19:50,36,63,6.2,19.8,29.1,31,934.3,0,866,"EL DIENTE, N.L."
10/1/2020 20:00,52,45,8.2,22,29.3,30,934.1,0,846,"EL DIENTE, N.L."
10/1/2020 20:10,62,85,7.9,19.4,29.3,30,934.1,0,823,"EL DIENTE, N.L."
10/1/2020 20:20,33,65,5.4,17.3,29.4,29,934,0,803,"EL DIENTE, N.L."
10/1/2020 20:30,35,18,6.2,19.1,29.6,28,933.9,0,781,"EL DIENTE, N.L."
10/1/2020 20:40,16,47,7.5,20.5,29.4,29,933.8,0,756,"EL DIENTE, N.L."
10/1/2020 20:50,1,38,7.5,23.4,29.1,30,933.7,0,727,"EL DIENTE, N.L."
10/1/2020 21:00,27,41,8,21.6,28.9,30,933.7,0,699,"EL DIENTE, N.L."
10/1/2020 21:10,65,61,7.7,27,29,29,933.7,0,671,"EL DIENTE, N.L."
10/1/2020 21:20,38,73,5.7,15.8,29.1,29,933.6,0,640,"EL DIENTE, N.L."
10/1/2020 21:30,36,49,7.3,20.9,28.9,29,933.6,0,610,"EL DIENTE, N.L."
10/1/2020 21:40,19,22,8.6,31,28.5,29,933.6,0,577,"EL DIENTE, N.L."
10/1/2020 21:50,27,51,7.7,18.4,28.2,29,933.5,0,540,"EL DIENTE, N.L."
10/1/2020 22:00,41,15,10,23.4,28.1,30,933.5,0,406,"EL DIENTE, N.L."
10/1/2020 22:10,28,25,7.5,20.9,27.1,31,933.4,0,33,"EL DIENTE, N.L."
10/1/2020 22:20,352,342,5.8,15.8,25.8,34,933.5,0,31,"EL DIENTE, N.L."
10/1/2020 22:30,331,355,6.3,13.7,24.7,43,933.5,0,29,"EL DIENTE, N.L."
10/1/2020 22:40,332,350,5.2,16.6,23.7,43,933.6,0,28,"EL DIENTE, N.L."
10/1/2020 22:50,313,311,6.6,12.6,22.8,50,933.6,0,26,"EL DIENTE, N.L."
10/1/2020 23:00,323,335,4.9,11.2,21.9,51,933.7,0,24,"EL DIENTE, N.L."
10/1/2020 23:10,319,345,5,11.2,21.4,52,933.7,0,23,"EL DIENTE, N.L."
10/1/2020 23:20,267,252,2.2,6.1,21.2,51,933.8,0,20,"EL DIENTE, N.L."
10/1/2020 23:30,276,303,2.2,5.4,20.8,53,933.9,0,18,"EL DIENTE, N.L."
10/1/2020 23:40,280,315,2.8,6.5,20.1,54,934,0,15,"EL DIENTE, N.L."
10/1/2020 23:50,246,284,3.1,7.6,19.5,55,934.1,0,13,"EL DIENTE, N.L."
10/2/2020 0:00,276,285,3.6,8.3,18.9,56,934.1,0,10,"EL DIENTE, N.L."
10/2/2020 0:10,305,313,2.8,7.6,18.6,54,934.2,0,7,"EL DIENTE, N.L."
10/2/2020 0:20,280,189,3.6,9,18.2,58,934.3,0,3,"EL DIENTE, N.L."
10/2/2020 0:30,315,327,2.5,6.8,17.9,59,934.4,0,0,"EL DIENTE, N.L."
10/2/2020 0:40,294,318,4.3,9.4,17.5,58,934.5,0,0,"EL DIENTE, N.L."
10/2/2020 0:50,287,300,2.8,8.3,17.5,59,934.5,0,0,"EL DIENTE, N.L."
10/2/2020 1:00,292,305,4.1,7.9,17.3,58,934.5,0,0,"EL DIENTE, N.L."
10/2/2020 1:10,274,305,3.3,9.4,17.1,63,934.6,0,0,"EL DIENTE, N.L."
10/2/2020 1:20,287,294,3.8,8.6,16.9,62,934.6,0,0,"EL DIENTE, N.L."
10/2/2020 1:30,303,323,3.3,6.5,16.7,64,934.7,0,0,"EL DIENTE, N.L."
10/2/2020 1:40,284,287,2.9,8.6,16.4,63,934.7,0,0,"EL DIENTE, N.L."
10/2/2020 1:50,303,309,4,7.9,16.3,65,934.8,0,0,"EL DIENTE, N.L."
10/2/2020 2:00,277,307,2.5,5.4,16.2,64,934.8,0,0,"EL DIENTE, N.L."
10/2/2020 2:10,283,228,3.3,11.2,16.5,63,934.8,0,0,"EL DIENTE, N.L."
10/2/2020 2:20,315,227,3.7,8.6,16.6,66,935,0,0,"EL DIENTE, N.L."
10/2/2020 2:30,274,223,4.4,12.6,16.4,67,935.1,0,0,"EL DIENTE, N.L."
10/2/2020 2:40,302,321,4.5,11.5,16.6,65,935.1,0,0,"EL DIENTE, N.L."
10/2/2020 2:50,310,317,4.1,12.2,16.6,65,935.3,0,0,"EL DIENTE, N.L."
10/2/2020 3:00,308,334,3.6,7.6,16.4,68,935.4,0,0,"EL DIENTE, N.L."
10/2/2020 3:10,327,313,3.3,7.9,16,70,935.5,0,0,"EL DIENTE, N.L."
10/2/2020 3:20,272,42,2.9,5.8,15.8,70,935.7,0,0,"EL DIENTE, N.L."
10/2/2020 3:30,255,270,2.2,5.8,15.7,68,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 3:40,267,316,4.2,9.4,15.6,69,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 3:50,283,313,2.8,7.6,15.6,69,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 4:00,281,310,2.6,5.4,15.5,67,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 4:10,290,315,3.1,6.1,15.4,71,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 4:20,276,313,2.8,6.8,15.3,71,936.1,0,0,"EL DIENTE, N.L."
10/2/2020 4:30,307,312,2.5,6.1,15.1,74,936.1,0,0,"EL DIENTE, N.L."
10/2/2020 4:40,268,178,3.9,9,15,74,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 4:50,271,315,4.5,7.9,15.2,73,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 5:00,224,213,3.3,7.6,15.4,71,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 5:10,260,325,2.6,6.1,15.4,72,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 5:20,273,311,2.7,6.8,15.3,74,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 5:30,257,319,3.5,9,15.2,77,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 5:40,296,318,2,4.7,15.3,77,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 5:50,262,315,3.3,6.5,15.1,82,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 6:00,302,311,4.1,8.6,14.9,85,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 6:10,254,277,4.1,9,14.8,88,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 6:20,284,338,2.4,5.4,14.8,88,936.1,0,0,"EL DIENTE, N.L."
10/2/2020 6:30,292,312,3.2,8.6,14.7,91,936.1,0,0,"EL DIENTE, N.L."
10/2/2020 6:40,270,310,4.2,9.4,14.7,93,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 6:50,260,307,1.9,5.8,14.9,89,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 7:00,293,321,3.2,8.3,14.9,92,936.2,0,0,"EL DIENTE, N.L."
10/2/2020 7:10,304,313,3.4,7.6,14.7,94,936.1,0,0,"EL DIENTE, N.L."
10/2/2020 7:20,269,310,3.4,9.7,14.6,95,936,0,0,"EL DIENTE, N.L."
10/2/2020 7:30,285,311,3.2,7.6,14.6,95,936,0,0,"EL DIENTE, N.L."
10/2/2020 7:40,263,294,2.5,7.6,14.4,95,936,0,0,"EL DIENTE, N.L."
10/2/2020 7:50,265,329,2,6.5,14.5,94,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 8:00,278,316,3,10.8,14.4,95,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 8:10,293,310,2.4,6.1,14.2,98,935.8,0,0,"EL DIENTE, N.L."
10/2/2020 8:20,291,330,2.6,5.8,14.2,98,935.7,0,0,"EL DIENTE, N.L."
10/2/2020 8:30,283,310,2.1,6.1,14.1,100,935.7,0,0,"EL DIENTE, N.L."
10/2/2020 8:40,289,305,2.1,6.8,14,99,935.6,0,0,"EL DIENTE, N.L."
10/2/2020 8:50,289,306,2.9,9,14.2,98,935.5,0,0,"EL DIENTE, N.L."
10/2/2020 9:00,278,314,2.8,9.4,14.1,100,935.5,0,0,"EL DIENTE, N.L."
10/2/2020 9:10,277,321,3.7,7.6,14.1,100,935.4,0,0,"EL DIENTE, N.L."
10/2/2020 9:20,302,296,2.6,6.5,14.1,100,935.4,0,0,"EL DIENTE, N.L."
10/2/2020 9:30,270,312,1.8,5.4,14,100,935.3,0,0,"EL DIENTE, N.L."
10/2/2020 9:40,289,315,2.5,7.2,13.9,100,935.3,0,0,"EL DIENTE, N.L."
10/2/2020 9:50,287,325,2.2,5.8,13.8,100,935.3,0,0,"EL DIENTE, N.L."
10/2/2020 10:00,311,303,2.6,6.8,13.7,100,935.3,0,0,"EL DIENTE, N.L."
10/2/2020 10:10,281,292,2.2,6.1,13.8,100,935.4,0,0,"EL DIENTE, N.L."
10/2/2020 10:20,294,319,2.5,6.8,13.7,100,935.4,0,0,"EL DIENTE, N.L."
10/2/2020 10:30,274,201,1.4,4,13.6,100,935.4,0,0,"EL DIENTE, N.L."
10/2/2020 10:40,277,325,1.8,5.8,13.6,100,935.5,0,0,"EL DIENTE, N.L."
10/2/2020 10:50,291,317,2.7,6.5,13.5,100,935.6,0,0,"EL DIENTE, N.L."
10/2/2020 11:00,280,315,2.4,7.2,13.5,100,935.6,0,0,"EL DIENTE, N.L."
10/2/2020 11:10,294,318,3,9.4,13.5,100,935.6,0,0,"EL DIENTE, N.L."
10/2/2020 11:20,279,299,2.4,5,13.5,100,935.6,0,0,"EL DIENTE, N.L."
10/2/2020 11:30,291,318,2.2,5,13.5,100,935.7,0,0,"EL DIENTE, N.L."
10/2/2020 11:40,302,327,1.7,4.3,13.5,100,935.8,0,0,"EL DIENTE, N.L."
10/2/2020 11:50,269,284,1.5,3.2,13.4,100,935.9,0,0,"EL DIENTE, N.L."
10/2/2020 12:00,284,325,2,6.5,13.2,100,936.1,0,0,"EL DIENTE, N.L."
10/2/2020 12:10,254,213,2.3,5,13.2,100,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 12:20,275,321,2.3,5.8,13.2,100,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 12:30,230,308,1.7,4.3,13.3,100,936.3,0,0,"EL DIENTE, N.L."
10/2/2020 12:40,275,317,2.5,6.1,13.3,100,936.4,0,2,"EL DIENTE, N.L."
10/2/2020 12:50,278,330,2.1,5.4,13.3,100,936.4,0,7,"EL DIENTE, N.L."
10/2/2020 13:00,283,318,1.3,4.7,13.5,100,936.5,0,13,"EL DIENTE, N.L."
10/2/2020 13:10,257,315,2,3.6,13.6,100,936.6,0,18,"EL DIENTE, N.L."
10/2/2020 13:20,208,178,2.2,4.7,13.8,100,936.7,0,23,"EL DIENTE, N.L."
10/2/2020 13:30,207,201,1.9,5,14.3,100,936.8,0,79,"EL DIENTE, N.L."
10/2/2020 13:40,161,198,1.2,4.3,16.1,98,936.8,0,177,"EL DIENTE, N.L."
10/2/2020 13:50,121,147,1.1,2.9,17.7,88,936.9,0,222,"EL DIENTE, N.L."
10/2/2020 14:00,146,168,1.1,2.5,19.1,77,937,0,261,"EL DIENTE, N.L."
10/2/2020 14:10,130,78,1.6,3.6,20,73,937,0,299,"EL DIENTE, N.L."
10/2/2020 14:20,77,57,2.3,4.3,20.8,68,937,0,339,"EL DIENTE, N.L."
10/2/2020 14:30,106,87,1.9,4,21.5,63,937.1,0,379,"EL DIENTE, N.L."
10/2/2020 14:40,129,127,1.8,4,22.2,60,937.1,0,417,"EL DIENTE, N.L."
10/2/2020 14:50,146,174,2.9,5.4,22.6,61,937.1,0,456,"EL DIENTE, N.L."
10/2/2020 15:00,101,83,2.5,5,23.4,56,937.1,0,490,"EL DIENTE, N.L."
10/2/2020 15:10,65,80,3.6,10.8,24.3,52,937.1,0,525,"EL DIENTE, N.L."
10/2/2020 15:20,51,76,4.7,13.7,25.1,49,937.1,0,562,"EL DIENTE, N.L."
10/2/2020 15:30,32,72,6.1,14.4,25.3,47,937.1,0,598,"EL DIENTE, N.L."
10/2/2020 15:40,36,68,5.6,16.9,25.7,45,937.1,0,631,"EL DIENTE, N.L."
10/2/2020 15:50,42,35,7,17.3,26.1,44,937.1,0,664,"EL DIENTE, N.L."
10/2/2020 16:00,42,14,6.1,19.8,26.4,43,937.1,0,694,"EL DIENTE, N.L."
10/2/2020 16:10,51,56,6.6,14.8,27,42,937,0,722,"EL DIENTE, N.L."
10/2/2020 16:20,31,53,6.3,16.2,27,42,937,0,749,"EL DIENTE, N.L."
