fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
11/1/2016 0:00,301,305,1.9,4.7,20.5,82,933.4,0,0,"EL DIENTE, N.L."
11/1/2016 0:10,252,222,2.2,5,19.9,83,933.4,0,0,"EL DIENTE, N.L."
11/1/2016 0:20,313,325,2.5,4.7,19.7,88,929.5,0,0,"EL DIENTE, N.L."
11/1/2016 0:30,281,299,2.7,7.2,19.4,88,929.5,0,0,"EL DIENTE, N.L."
11/1/2016 0:40,293,241,2.9,5.4,19.2,90,929.7,0,0,"EL DIENTE, N.L."
11/1/2016 0:50,280,334,3.2,7.6,19.1,89,929.8,0,0,"EL DIENTE, N.L."
11/1/2016 1:00,287,319,3.9,7.6,19,90,929.8,0,0,"EL DIENTE, N.L."
11/1/2016 1:10,224,228,1.4,4.7,19,89,929.9,0,0,"EL DIENTE, N.L."
11/1/2016 1:20,283,315,3.9,9.4,19,90,929.9,0,0,"EL DIENTE, N.L."
11/1/2016 1:30,268,246,3.2,7.6,18.9,90,929.9,0,0,"EL DIENTE, N.L."
11/1/2016 1:40,269,310,2.4,6.8,18.9,89,929.8,0,0,"EL DIENTE, N.L."
11/1/2016 1:50,298,308,3.2,8.3,18.7,91,929.9,0,0,"EL DIENTE, N.L."
11/1/2016 2:00,259,321,3.4,7.6,18.5,92,930,0,0,"EL DIENTE, N.L."
11/1/2016 2:10,251,313,2.9,7.2,18.4,92,930,0,0,"EL DIENTE, N.L."
11/1/2016 2:20,262,313,2.3,6.1,18.3,92,930.1,0,0,"EL DIENTE, N.L."
11/1/2016 2:30,296,313,3.9,9,18.2,93,930.2,0,0,"EL DIENTE, N.L."
11/1/2016 2:40,275,261,3.2,6.1,18.1,93,930.4,0,0,"EL DIENTE, N.L."
11/1/2016 2:50,285,315,3.1,6.5,18,93,930.4,0,0,"EL DIENTE, N.L."
11/1/2016 3:00,282,315,3.1,7.6,18.1,92,930.4,0,0,"EL DIENTE, N.L."
11/1/2016 3:10,267,311,3,8.3,18.1,92,930.4,0,0,"EL DIENTE, N.L."
11/1/2016 3:20,297,307,3.6,7.9,18,94,930.5,0,0,"EL DIENTE, N.L."
11/1/2016 3:30,297,313,3.1,7.9,18.1,93,930.5,0,0,"EL DIENTE, N.L."
11/1/2016 3:40,270,315,1.9,5,18.1,94,930.5,0,0,"EL DIENTE, N.L."
11/1/2016 3:50,294,312,2.1,4.7,17.9,95,930.6,0,0,"EL DIENTE, N.L."
11/1/2016 4:00,255,324,2,5,18,94,930.6,0,0,"EL DIENTE, N.L."
11/1/2016 4:10,296,327,2.7,6.5,17.9,94,930.6,0,0,"EL DIENTE, N.L."
11/1/2016 4:20,272,230,2.7,6.1,17.8,95,930.5,0,0,"EL DIENTE, N.L."
11/1/2016 4:30,259,338,1.5,5,17.8,94,930.4,0,0,"EL DIENTE, N.L."
11/1/2016 4:40,291,312,1.8,5.4,17.7,94,930.4,0,0,"EL DIENTE, N.L."
