fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
10/1/2016 0:00,41,41,1.9,6.5,20.7,100,935.4,0,0,"EL DIENTE, N.L."
10/1/2016 0:10,284,15,2.6,5.8,20.7,100,935.5,0,0,"EL DIENTE, N.L."
10/1/2016 0:20,326,194,1.7,5.4,21.8,93,932.4,0,0,"EL DIENTE, N.L."
10/1/2016 0:30,202,194,2.9,6.5,21.6,94,932.6,0,0,"EL DIENTE, N.L."
10/1/2016 0:40,268,206,2.1,4.3,21.4,95,932.7,0,0,"EL DIENTE, N.L."
10/1/2016 0:50,205,229,2.3,4.7,21.3,96,932.8,0,0,"EL DIENTE, N.L."
10/1/2016 1:00,264,228,2,5,21.1,96,932.8,0,0,"EL DIENTE, N.L."
10/1/2016 1:10,208,172,2.3,5.4,21,97,932.8,0,0,"EL DIENTE, N.L."
10/1/2016 1:20,245,156,1.9,4.3,20.9,98,932.8,0,0,"EL DIENTE, N.L."
10/1/2016 1:30,253,312,2.6,5,20.8,98,932.9,0,0,"EL DIENTE, N.L."
10/1/2016 1:40,205,197,2.1,5,20.7,98,932.9,0,0,"EL DIENTE, N.L."
10/1/2016 1:50,248,198,2.7,4.3,20.7,99,933,0,0,"EL DIENTE, N.L."
10/1/2016 2:00,218,325,2.9,6.1,20.6,99,933,0,0,"EL DIENTE, N.L."
10/1/2016 2:10,251,305,3.8,10.1,20.6,98,933,0,0,"EL DIENTE, N.L."
10/1/2016 2:20,311,299,3.4,7.9,20.6,99,933,0,0,"EL DIENTE, N.L."
10/1/2016 2:30,0,306,4.2,10.4,20.6,99,933,0,0,"EL DIENTE, N.L."
10/1/2016 2:40,320,339,2.8,5.8,20.7,98,933,0,0,"EL DIENTE, N.L."
10/1/2016 2:50,214,188,2.2,4.3,20.6,98,933,0,0,"EL DIENTE, N.L."
10/1/2016 3:00,198,177,1.8,4.3,20.7,97,933.1,0,0,"EL DIENTE, N.L."
10/1/2016 3:10,274,310,2.5,6.1,20.6,98,933.2,0,0,"EL DIENTE, N.L."
10/1/2016 3:20,204,211,2.6,7.9,20.6,98,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 3:30,296,344,4,9,20.7,97,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 3:40,341,313,5.2,9.4,20.6,99,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 3:50,350,348,5.1,8.3,20.5,100,933.2,0,0,"EL DIENTE, N.L."
10/1/2016 4:00,332,322,4,7.2,20.5,100,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 4:10,314,332,3.7,7.2,20.4,99,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 4:20,267,317,2.7,7.2,20.5,97,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 4:30,330,342,3.2,7.9,20.5,98,933.2,0,0,"EL DIENTE, N.L."
10/1/2016 4:40,266,297,1.9,5.4,20.5,95,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 4:50,305,274,1.6,5.4,20.5,97,933.4,0,0,"EL DIENTE, N.L."
10/1/2016 5:00,271,180,1.8,5.4,20.5,96,933.4,0,0,"EL DIENTE, N.L."
10/1/2016 5:10,253,202,3.3,5,20.4,97,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 5:20,287,313,3.4,7.6,20.3,99,933.2,0,0,"EL DIENTE, N.L."
10/1/2016 5:30,211,204,2,5,20.2,98,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 5:40,224,209,1.6,5.8,20.2,98,933.3,0,0,"EL DIENTE, N.L."
10/1/2016 5:50,266,195,1.8,4.3,20.1,99,933.2,0,0,"EL DIENTE, N.L."
10/1/2016 6:00,234,289,3,6.5,20,99,933.1,0,0,"EL DIENTE, N.L."
10/1/2016 6:10,251,173,3.2,7.2,20,99,933.2,0,0,"EL DIENTE, N.L."
10/1/2016 6:20,225,216,3.4,10.1,20,98,933.1,0,0,"EL DIENTE, N.L."
10/1/2016 6:30,334,67,1.7,5,20.1,97,933,0,0,"EL DIENTE, N.L."
10/1/2016 6:40,262,287,2.4,4.7,20.1,98,932.9,0,0,"EL DIENTE, N.L."
10/1/2016 6:50,325,326,2.8,7.2,20,98,932.9,0,0,"EL DIENTE, N.L."
10/1/2016 7:00,302,332,2.2,5.4,19.9,99,932.8,0,0,"EL DIENTE, N.L."
10/1/2016 7:10,339,346,3.3,7.2,19.8,99,932.7,0,0,"EL DIENTE, N.L."
10/1/2016 7:20,1,345,3,7.9,19.9,97,932.7,0,0,"EL DIENTE, N.L."
10/1/2016 7:30,251,313,2.9,6.5,19.9,96,932.7,0,0,"EL DIENTE, N.L."
10/1/2016 7:40,201,212,2.2,5,19.9,96,932.6,0,0,"EL DIENTE, N.L."
10/1/2016 7:50,247,180,2.5,5,19.9,96,932.6,0,0,"EL DIENTE, N.L."
10/1/2016 8:00,266,325,3.2,6.1,19.8,98,932.6,0,0,"EL DIENTE, N.L."
10/1/2016 8:10,4,163,1.5,4.7,19.7,98,932.5,0,0,"EL DIENTE, N.L."
10/1/2016 8:20,195,176,2.7,7.2,19.7,97,932.3,0,0,"EL DIENTE, N.L."
10/1/2016 8:30,135,28,1.5,5.4,19.7,94,932.2,0,0,"EL DIENTE, N.L."
10/1/2016 8:40,86,62,2.1,7.6,19.8,90,932.2,0,0,"EL DIENTE, N.L."
10/1/2016 8:50,87,62,4.2,13.3,20,88,932.2,0,0,"EL DIENTE, N.L."
10/1/2016 9:00,83,7,4.3,10.1,20,85,932.1,0,0,"EL DIENTE, N.L."
10/1/2016 9:10,92,93,2.6,7.9,20.2,81,932.1,0,0,"EL DIENTE, N.L."
10/1/2016 9:20,88,89,5.3,12.6,20.1,81,932,0,0,"EL DIENTE, N.L."
10/1/2016 9:30,84,42,5.9,19.4,20.2,77,932.1,0,0,"EL DIENTE, N.L."
10/1/2016 9:40,106,180,3.5,9.4,20.4,73,932,0,0,"EL DIENTE, N.L."
10/1/2016 9:50,73,66,3.8,9.4,20.3,77,931.9,0,0,"EL DIENTE, N.L."
10/1/2016 10:00,141,127,2.5,8.6,20.1,80,931.8,0,0,"EL DIENTE, N.L."
10/1/2016 10:10,162,67,2.4,9.4,19.9,87,931.8,0,0,"EL DIENTE, N.L."
10/1/2016 10:20,340,0,2.1,5,19.6,90,931.8,0,0,"EL DIENTE, N.L."
