Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
1/1/2023 0:00,1/1/2023 6:00,237,272,1.4,4.7,12.7,93,929.4,0,0
1/1/2023 0:10,1/1/2023 6:10,244,205,1.6,5,12.8,97,929.3,0,0
1/1/2023 0:20,1/1/2023 6:20,194,156,1.2,4.7,12.9,99,929.1,0,0
1/1/2023 0:30,1/1/2023 6:30,193,350,1.1,4.3,12.9,100,929,0,0
1/1/2023 0:40,1/1/2023 6:40,241,186,1.5,5,12.9,100,928.9,0,0
1/1/2023 0:50,1/1/2023 6:50,287,305,2.6,6.5,12.8,100,928.8,0,0
1/1/2023 1:00,1/1/2023 7:00,275,327,1.8,5.8,12.9,100,928.7,0,0
1/1/2023 1:10,1/1/2023 7:10,252,208,1.5,4.7,12.9,100,928.8,0,0
1/1/2023 1:20,1/1/2023 7:20,297,244,1.3,3.2,12.8,100,928.7,0,0
1/1/2023 1:30,1/1/2023 7:30,274,318,1.9,4.7,12.8,100,928.6,0,0
1/1/2023 1:40,1/1/2023 7:40,299,334,1.5,5.8,12.8,97,928.5,0,0
1/1/2023 1:50,1/1/2023 7:50,281,304,2.3,5.4,12.8,97,928.4,0,0
1/1/2023 2:00,1/1/2023 8:00,262,322,1.8,6.5,12.6,98,928.3,0,0
1/1/2023 2:10,1/1/2023 8:10,309,293,1.9,5,12.5,95,928.3,0,0
1/1/2023 2:20,1/1/2023 8:20,308,321,2.4,6.5,12.5,94,928.3,0,0
1/1/2023 2:30,1/1/2023 8:30,278,318,2.1,5.8,12.5,96,928.2,0,0
1/1/2023 2:40,1/1/2023 8:40,292,339,1.8,5,12.3,97,928.1,0,0
1/1/2023 2:50,1/1/2023 8:50,262,309,1.3,5.4,12.2,95,928,0,0
1/1/2023 3:00,1/1/2023 9:00,318,304,2.1,5.8,12.2,97,928,0,0
1/1/2023 3:10,1/1/2023 9:10,287,317,2.3,7.2,12.1,95,928,0,0
1/1/2023 3:20,1/1/2023 9:20,270,299,1.5,7.6,12.1,93,927.9,0,0
1/1/2023 3:30,1/1/2023 9:30,293,315,1.2,4,12.1,94,928,0,0
1/1/2023 3:40,1/1/2023 9:40,291,315,2.7,7.2,12,92,928.1,0,0
1/1/2023 3:50,1/1/2023 9:50,283,326,2.2,6.8,12,93,928,0,0
1/1/2023 4:00,1/1/2023 10:00,308,309,1.5,5,11.9,91,928,0,0
1/1/2023 4:10,1/1/2023 10:10,7,356,1.1,4,12,87,928,0,0
1/1/2023 4:20,1/1/2023 10:20,272,220,1.1,2.9,12,90,928,0,0
1/1/2023 4:30,1/1/2023 10:30,282,300,2.3,6.8,11.8,89,928.1,0,0
1/1/2023 4:40,1/1/2023 10:40,266,306,3.4,8.3,11.8,88,928.1,0,0
1/1/2023 4:50,1/1/2023 10:50,316,343,2.3,6.1,11.8,87,928,0,0
1/1/2023 5:00,1/1/2023 11:00,261,346,1.9,4.3,11.8,87,928,0,0
1/1/2023 5:10,1/1/2023 11:10,295,327,3,6.8,11.7,88,928.1,0,0
1/1/2023 5:20,1/1/2023 11:20,269,310,1.7,6.1,11.6,87,928.1,0,0
1/1/2023 5:30,1/1/2023 11:30,277,345,1.9,6.1,11.6,89,928.1,0,0
1/1/2023 5:40,1/1/2023 11:40,281,342,1.8,4.3,11.6,89,928.1,0,0
1/1/2023 5:50,1/1/2023 11:50,331,323,2.1,4,11.6,86,928.1,0,0
1/1/2023 6:00,1/1/2023 12:00,320,331,1.1,4.7,11.7,87,928.2,0,0
1/1/2023 6:10,1/1/2023 12:10,212,292,1.1,3.6,11.7,85,928.2,0,0
1/1/2023 6:20,1/1/2023 12:20,267,12,1,3.6,11.8,84,928.2,0,0
1/1/2023 6:30,1/1/2023 12:30,318,342,1.1,3.2,11.9,85,928.3,0,0
1/1/2023 6:40,1/1/2023 12:40,323,322,1.4,4.7,11.8,84,928.4,0,0
1/1/2023 6:50,1/1/2023 12:50,285,318,1.8,5.4,11.9,83,928.6,0,0
1/1/2023 7:00,1/1/2023 13:00,314,302,1.8,4.3,12,82,928.7,0,0
1/1/2023 7:10,1/1/2023 13:10,285,270,1.2,3.2,12,82,928.7,0,0
1/1/2023 7:20,1/1/2023 13:20,304,317,2.3,6.8,12.1,79,928.7,0,0
1/1/2023 7:30,1/1/2023 13:30,281,323,1.5,4,12.3,76,928.8,0,1
1/1/2023 7:40,1/1/2023 13:40,298,308,0.9,4.7,12.5,75,928.8,0,5
1/1/2023 7:50,1/1/2023 13:50,267,309,1.8,6.8,12.7,78,928.9,0,9
