Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
8/16/2023 15:20,8/16/2023 21:20,25,16,8.8,29.9,37.5,30,929.3,0,0
8/16/2023 15:30,8/16/2023 21:30,31,62,7.8,23,37.2,31,929.2,0,0
8/16/2023 15:40,8/16/2023 21:40,68,49,7.3,20.2,37.1,31,929,0,0
8/16/2023 15:50,8/16/2023 21:50,66,96,6.6,19.4,37.1,31,929,0,0
8/16/2023 16:00,8/16/2023 22:00,16,351,7.4,26.3,36.6,31,929,0,0
8/16/2023 16:10,8/16/2023 22:10,22,68,9.5,28.4,36.1,31,929,0,0
8/16/2023 16:20,8/16/2023 22:20,27,55,8.2,22.7,35.6,31,928.7,0,0
8/16/2023 16:30,8/16/2023 22:30,34,34,5.6,28.1,35.6,31,928.6,0,0
8/16/2023 16:40,8/16/2023 22:40,22,355,10.2,24.1,35.4,32,928.6,0,0
8/16/2023 16:50,8/16/2023 22:50,40,36,7.4,23.8,34.9,33,928.5,0,0
8/16/2023 17:00,8/16/2023 23:00,14,64,7.7,20.9,34.3,33,928.5,0,0
8/16/2023 17:10,8/16/2023 23:10,1,356,10,28.1,34,34,928.4,0,0
8/16/2023 17:20,8/16/2023 23:20,24,46,7.4,23,33.9,34,928.4,0,0
8/16/2023 17:30,8/16/2023 23:30,23,25,7.9,20.9,33.7,34,928.4,0,0
8/16/2023 17:40,8/16/2023 23:40,28,58,6.6,21.2,33.6,34,928.4,0,0
8/16/2023 17:50,8/16/2023 23:50,13,29,8.6,21.6,33.5,35,928.4,0,0
8/16/2023 18:00,8/17/2023 0:00,340,24,9.7,33.8,33.3,35,928.5,0,0
8/16/2023 18:10,8/17/2023 0:10,23,1,8.3,26.3,33.2,36,928.6,0,0
8/16/2023 18:20,8/17/2023 0:20,357,14,10.1,22.7,33,36,928.6,0,0
8/16/2023 18:30,8/17/2023 0:30,9,52,10.1,25.6,32.8,36,928.6,0,0
8/16/2023 18:40,8/17/2023 0:40,11,34,8.1,16.9,32.6,36,928.6,0,0
8/16/2023 18:50,8/17/2023 0:50,360,35,6.4,17.6,32.5,37,928.7,0,0
8/16/2023 19:00,8/17/2023 1:00,342,353,3.1,9,32.2,38,928.7,0,0
8/16/2023 19:10,8/17/2023 1:10,268,287,3.8,10.1,31.6,41,928.9,0,0
8/16/2023 19:20,8/17/2023 1:20,303,318,5.3,9.4,30.9,42,929,0,0
8/16/2023 19:30,8/17/2023 1:30,279,302,2.9,9.4,30.4,43,929.1,0,0
8/16/2023 19:40,8/17/2023 1:40,217,219,3.7,7.6,29.8,45,929.2,0,0
8/16/2023 19:50,8/17/2023 1:50,256,246,4,9,29.3,46,929.3,0,0
8/16/2023 20:00,8/17/2023 2:00,241,318,3.3,5.4,28.9,47,929.5,0,0
8/16/2023 20:10,8/17/2023 2:10,297,308,4.2,9,28.5,47,929.5,0,0
8/16/2023 20:20,8/17/2023 2:20,263,310,3.3,9.7,28.4,47,929.5,0,0
8/16/2023 20:30,8/17/2023 2:30,213,275,2,4.7,28.3,48,929.6,0,0
8/16/2023 20:40,8/17/2023 2:40,216,251,2.4,6.1,28,49,929.6,0,0
8/16/2023 20:50,8/17/2023 2:50,278,304,3,6.1,27.7,50,929.6,0,0
8/16/2023 21:00,8/17/2023 3:00,257,280,4,9.4,27.4,50,929.5,0,0
8/16/2023 21:10,8/17/2023 3:10,273,232,3,10.1,27.2,51,929.4,0,0
8/16/2023 21:20,8/17/2023 3:20,229,70,3.6,11.9,27.1,51,929.4,0,0
8/16/2023 21:30,8/17/2023 3:30,102,76,3.9,11.9,27,52,929.7,0,0
