fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
4/1/2020 0:00,6,37,11.2,24.8,26.1,30,929,0,91,"EL DIENTE, N.L."
4/1/2020 0:10,11,13,9.5,22.7,26.2,29,929,0,65,"EL DIENTE, N.L."
4/1/2020 0:20,9,32,6.2,18.4,26,31,929.1,0,44,"EL DIENTE, N.L."
4/1/2020 0:30,6,347,5.7,13.3,25.4,35,929.2,0,33,"EL DIENTE, N.L."
4/1/2020 0:40,204,196,2.7,7.6,24.7,43,929.3,0,23,"EL DIENTE, N.L."
4/1/2020 0:50,265,213,3.5,9.7,23.6,45,929.4,0,12,"EL DIENTE, N.L."
4/1/2020 1:00,227,313,3.5,8.3,22.8,45,929.5,0,1,"EL DIENTE, N.L."
4/1/2020 1:10,240,223,2.8,7.9,22.1,48,929.5,0,0,"EL DIENTE, N.L."
4/1/2020 1:20,251,290,4.1,9.4,21.4,51,929.4,0,0,"EL DIENTE, N.L."
4/1/2020 1:30,289,311,4.5,11.9,20.8,52,929.5,0,0,"EL DIENTE, N.L."
4/1/2020 1:40,211,215,3.6,8.3,20.6,51,929.6,0,0,"EL DIENTE, N.L."
4/1/2020 1:50,228,195,3.9,7.9,20.3,53,929.9,0,0,"EL DIENTE, N.L."
4/1/2020 2:00,209,202,4.5,10.8,19.9,51,930,0,0,"EL DIENTE, N.L."
4/1/2020 2:10,244,309,4.6,12.2,19.9,55,930,0,0,"EL DIENTE, N.L."
4/1/2020 2:20,220,173,3.2,9.4,19.8,52,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 2:30,240,215,3.5,7.9,19.8,53,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 2:40,212,195,2.8,6.1,19.8,55,930.2,0,0,"EL DIENTE, N.L."
4/1/2020 2:50,234,173,4.3,8.6,19.8,55,930.3,0,0,"EL DIENTE, N.L."
4/1/2020 3:00,276,306,3.7,8.6,19.8,58,930.2,0,0,"EL DIENTE, N.L."
4/1/2020 3:10,225,276,4.4,9,19.7,54,930.2,0,0,"EL DIENTE, N.L."
4/1/2020 3:20,235,195,2.7,7.2,19.3,53,930.3,0,0,"EL DIENTE, N.L."
4/1/2020 3:30,328,288,3.7,12.2,18.8,58,930.3,0,0,"EL DIENTE, N.L."
4/1/2020 3:40,260,288,2.9,7.9,18.4,60,930.2,0,0,"EL DIENTE, N.L."
4/1/2020 3:50,294,317,3.5,7.6,18.1,61,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 4:00,243,204,3.4,9,18,55,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 4:10,267,198,3.4,7.9,18,59,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 4:20,238,198,2.2,5.4,17.9,59,930,0,0,"EL DIENTE, N.L."
4/1/2020 4:30,226,183,3.7,7.6,17.7,59,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 4:40,285,23,2,5,17.6,62,930.1,0,0,"EL DIENTE, N.L."
4/1/2020 4:50,255,175,2.6,6.1,17.3,59,930,0,0,"EL DIENTE, N.L."
4/1/2020 5:00,246,195,2.8,6.5,17.4,60,930,0,0,"EL DIENTE, N.L."
4/1/2020 5:10,283,311,4.2,10.4,17.2,65,929.9,0,0,"EL DIENTE, N.L."
4/1/2020 5:20,220,303,4.8,10.4,17.3,60,929.9,0,0,"EL DIENTE, N.L."
4/1/2020 5:30,242,188,4.1,8.6,17.3,60,929.8,0,0,"EL DIENTE, N.L."
4/1/2020 5:40,256,303,4.2,12.2,17.5,61,929.7,0,0,"EL DIENTE, N.L."
4/1/2020 5:50,261,208,2.3,7.6,17.3,64,929.7,0,0,"EL DIENTE, N.L."
4/1/2020 6:00,256,225,2.5,6.8,17.1,57,929.6,0,0,"EL DIENTE, N.L."
4/1/2020 6:10,306,307,3.7,11.9,17.3,58,929.5,0,0,"EL DIENTE, N.L."
4/1/2020 6:20,256,206,2.8,6.8,17.4,54,929.3,0,0,"EL DIENTE, N.L."
4/1/2020 6:30,240,218,2.5,6.1,17.9,50,929.1,0,0,"EL DIENTE, N.L."
4/1/2020 6:40,211,180,2.8,7.2,17.9,53,929,0,0,"EL DIENTE, N.L."
4/1/2020 6:50,246,309,3.3,7.6,17.9,57,928.9,0,0,"EL DIENTE, N.L."
4/1/2020 7:00,258,178,1.6,4.7,17.4,63,928.8,0,0,"EL DIENTE, N.L."
4/1/2020 7:10,242,186,2.5,5.4,17.2,60,928.8,0,0,"EL DIENTE, N.L."
4/1/2020 7:20,202,207,2.6,6.5,16.9,61,928.8,0,0,"EL DIENTE, N.L."
4/1/2020 7:30,225,180,2.2,5.8,16.7,65,928.6,0,0,"EL DIENTE, N.L."
4/1/2020 7:40,207,198,3,7.9,16.7,60,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 7:50,241,199,1.6,4,16.7,67,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 8:00,284,241,3.1,6.1,16.4,71,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 8:10,216,190,3.2,6.5,16.5,66,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 8:20,207,175,2.8,5.8,16.6,71,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 8:30,253,213,1.7,5,16.6,72,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 8:40,215,188,1.7,5.8,16.8,72,928.5,0,0,"EL DIENTE, N.L."
4/1/2020 8:50,209,200,2.1,4.7,16.7,85,928.4,0,0,"EL DIENTE, N.L."
4/1/2020 9:00,289,335,2.5,5.4,16.4,91,928.2,0,0,"EL DIENTE, N.L."
4/1/2020 9:10,206,194,3.2,5.8,16.5,89,928.2,0,0,"EL DIENTE, N.L."
4/1/2020 9:20,256,205,1.7,3.2,16.5,94,928.3,0,0,"EL DIENTE, N.L."
4/1/2020 9:30,196,185,3.7,6.8,16.2,98,928.3,0,0,"EL DIENTE, N.L."
4/1/2020 9:40,280,307,2.4,6.1,16,100,928.1,0,0,"EL DIENTE, N.L."
4/1/2020 9:50,254,275,3.5,7.6,15.9,100,928.1,0,0,"EL DIENTE, N.L."
4/1/2020 10:00,249,303,1.8,4,15.9,100,928.1,0,0,"EL DIENTE, N.L."
4/1/2020 10:10,240,162,1.1,2.9,15.7,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 10:20,231,340,0.9,3.6,15.5,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 10:30,213,225,2.5,4.7,15.3,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 10:40,222,222,2.7,5.4,15.2,100,927.9,0,0,"EL DIENTE, N.L."
4/1/2020 10:50,253,208,1.6,4.7,15.1,100,927.9,0,0,"EL DIENTE, N.L."
4/1/2020 11:00,254,245,1.8,4.3,14.8,100,927.9,0,0,"EL DIENTE, N.L."
4/1/2020 11:10,246,201,2.6,4.7,14.6,100,927.9,0,0,"EL DIENTE, N.L."
4/1/2020 11:20,298,198,1.5,3.6,14.5,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 11:30,208,198,2.7,5.8,14.4,100,928.1,0,0,"EL DIENTE, N.L."
4/1/2020 11:40,292,7,1.1,3.2,14.4,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 11:50,294,324,2.4,7.6,14.1,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 12:00,237,332,3.9,9.4,14,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 12:10,268,313,3.7,6.8,14,100,928.1,0,0,"EL DIENTE, N.L."
4/1/2020 12:20,246,209,3.6,6.1,13.9,100,928.1,0,0,"EL DIENTE, N.L."
4/1/2020 12:30,267,315,2.2,4.7,13.8,100,928,0,0,"EL DIENTE, N.L."
4/1/2020 12:40,216,180,3,4.7,13.6,100,928,0,3,"EL DIENTE, N.L."
4/1/2020 12:50,294,275,2.1,4.3,13.6,100,928.1,0,14,"EL DIENTE, N.L."
4/1/2020 13:00,211,191,4.3,7.6,13.7,100,928.4,0,24,"EL DIENTE, N.L."
4/1/2020 13:10,310,317,4.7,9,13.9,100,928.4,0,38,"EL DIENTE, N.L."
4/1/2020 13:20,204,221,3.5,8.3,14.1,100,928.6,0,52,"EL DIENTE, N.L."
4/1/2020 13:30,225,172,1.3,2.9,14.6,100,928.8,0,56,"EL DIENTE, N.L."
4/1/2020 13:40,235,319,3,7.6,14.9,100,929,0,74,"EL DIENTE, N.L."
4/1/2020 13:50,225,319,3.6,7.9,15.3,100,929.2,0,105,"EL DIENTE, N.L."
4/1/2020 14:00,156,180,1.4,4.7,15.9,99,929.3,0,148,"EL DIENTE, N.L."
4/1/2020 14:10,135,315,1.1,4.7,16.6,88,929.1,0,164,"EL DIENTE, N.L."
4/1/2020 14:20,345,92,2.8,6.8,17.3,89,929,0,179,"EL DIENTE, N.L."
4/1/2020 14:30,56,73,4.5,10.1,18,88,929,0,220,"EL DIENTE, N.L."
