Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
6/30/2022 19:00,7/1/2022 0:00,168,93,1.5,3.6,29.2,69,929.6,0,144
6/30/2022 19:10,7/1/2022 0:10,194,217,2.8,6.1,29,71,929.5,0,114
6/30/2022 19:20,7/1/2022 0:20,157,76,3.2,6.1,28.7,73,929.4,0,93
6/30/2022 19:30,7/1/2022 0:30,137,46,6.6,31,28.4,70,929.5,0,85
6/30/2022 19:40,7/1/2022 0:40,32,39,6.7,20.9,28.1,64,929.5,0,71
6/30/2022 19:50,7/1/2022 0:50,47,12,4.9,15.8,27.9,64,929.4,0,56
6/30/2022 20:00,7/1/2022 1:00,29,29,7,19.1,27.6,65,929.4,0,37
6/30/2022 20:10,7/1/2022 1:10,14,26,6.4,22.3,27.3,68,929.6,0,25
6/30/2022 20:20,7/1/2022 1:20,349,349,4.7,13.3,26.8,72,929.6,0,14
6/30/2022 20:30,7/1/2022 1:30,302,301,3,6.8,26.1,76,929.6,0,6
6/30/2022 20:40,7/1/2022 1:40,311,296,2.1,7.6,25.4,80,929.5,0,1
6/30/2022 20:50,7/1/2022 1:50,285,296,1.5,6.5,24.8,84,929.6,0,0
6/30/2022 21:00,7/1/2022 2:00,261,252,1.4,3.6,24.1,87,929.5,0,0
6/30/2022 21:10,7/1/2022 2:10,218,214,1.9,4.7,23.5,91,929.5,0,0
6/30/2022 21:20,7/1/2022 2:20,278,223,3.4,5.4,23,95,929.4,0,0
6/30/2022 21:30,7/1/2022 2:30,225,156,3.2,6.8,22.6,100,929.4,0,0
6/30/2022 21:40,7/1/2022 2:40,296,312,2.5,6.1,22.3,100,929.5,0,0
6/30/2022 21:50,7/1/2022 2:50,300,315,3.5,7.6,22,100,929.5,0,0
6/30/2022 22:00,7/1/2022 3:00,269,212,1.6,3.6,21.8,100,929.6,0,0
6/30/2022 22:10,7/1/2022 3:10,264,300,2.4,5.8,21.6,100,929.7,0,0
6/30/2022 22:20,7/1/2022 3:20,259,220,2,6.1,21.5,100,929.8,0,0
6/30/2022 22:30,7/1/2022 3:30,282,342,2.3,5.4,21.4,100,929.9,0,0
6/30/2022 22:40,7/1/2022 3:40,236,307,1.9,8.6,21.3,100,929.9,0,0
6/30/2022 22:50,7/1/2022 3:50,274,312,4.1,9,21.1,100,929.9,0,0
6/30/2022 23:00,7/1/2022 4:00,217,246,1.7,4,21,100,930,0,0
6/30/2022 23:10,7/1/2022 4:10,274,315,3.7,9,21,100,930,0,0
6/30/2022 23:20,7/1/2022 4:20,350,313,3.3,7.6,21,100,929.9,0,0
6/30/2022 23:30,7/1/2022 4:30,10,64,3.6,9,20.9,100,930,0,0
6/30/2022 23:40,7/1/2022 4:40,231,236,1.8,4.3,20.9,100,930,0,0
6/30/2022 23:50,7/1/2022 4:50,294,318,2.7,5,20.8,100,930,0,0
7/1/2022 0:00,7/1/2022 5:00,272,286,1.6,3.6,20.7,100,930,0,0
