fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
5/1/2021 0:00,1,203,2.3,6.1,17.8,100,930.3,0,45,"EL DIENTE, N.L."
5/1/2021 0:10,221,213,1.3,5.4,17.8,100,930.2,0.4,55,"EL DIENTE, N.L."
5/1/2021 0:20,212,218,0.9,4,17.6,100,930.2,0.2,15,"EL DIENTE, N.L."
5/1/2021 0:30,304,74,0.8,3.2,17.5,100,930.4,0,5,"EL DIENTE, N.L."
5/1/2021 0:40,34,49,1.3,4,17.4,100,930.5,0.2,8,"EL DIENTE, N.L."
5/1/2021 0:50,284,201,2.3,4.3,17.2,100,930.4,0.6,11,"EL DIENTE, N.L."
5/1/2021 1:00,217,152,2.5,6.5,17.1,100,930.7,0.2,3,"EL DIENTE, N.L."
5/1/2021 1:10,166,225,2.1,5.8,17,100,930.5,0.2,5,"EL DIENTE, N.L."
5/1/2021 1:20,264,208,2.8,5.4,16.9,100,930.5,0,0,"EL DIENTE, N.L."
5/1/2021 1:30,286,180,2.4,7.2,16.8,100,930.8,0,0,"EL DIENTE, N.L."
5/1/2021 1:40,266,202,2.1,5,16.7,100,930.6,0.2,0,"EL DIENTE, N.L."
5/1/2021 1:50,262,185,2.8,6.1,16.6,100,931,0,0,"EL DIENTE, N.L."
5/1/2021 2:00,279,297,2.2,5.4,16.7,100,931.2,0,0,"EL DIENTE, N.L."
5/1/2021 2:10,264,282,1.7,4,16.7,100,931.5,0.2,0,"EL DIENTE, N.L."
5/1/2021 2:20,251,264,1.5,3.2,16.6,100,931.1,0,0,"EL DIENTE, N.L."
5/1/2021 2:30,311,293,0.8,2.9,16.6,100,931.1,0,0,"EL DIENTE, N.L."
5/1/2021 2:40,250,192,2.5,6.1,16.6,100,931.1,0.2,0,"EL DIENTE, N.L."
5/1/2021 2:50,214,239,2.7,5.4,16.6,100,931,0.4,0,"EL DIENTE, N.L."
5/1/2021 3:00,296,245,1.6,3.2,16.6,100,931,0.2,0,"EL DIENTE, N.L."
5/1/2021 3:10,270,264,2.3,5.4,16.6,100,931.4,0,0,"EL DIENTE, N.L."
5/1/2021 3:20,252,298,0.9,4,16.6,100,931.2,0,0,"EL DIENTE, N.L."
5/1/2021 3:30,285,296,3,7.2,16.6,100,931,0,0,"EL DIENTE, N.L."
5/1/2021 3:40,281,322,3,6.8,16.6,100,931,0,0,"EL DIENTE, N.L."
5/1/2021 3:50,257,208,2.1,4.3,16.6,100,931,0,0,"EL DIENTE, N.L."
5/1/2021 4:00,244,264,1.8,3.2,16.6,100,931.3,0,0,"EL DIENTE, N.L."
5/1/2021 4:10,73,70,1.6,4,16.7,100,931.5,0,0,"EL DIENTE, N.L."
5/1/2021 4:20,16,8,2.4,8.3,16.6,100,931.7,0,0,"EL DIENTE, N.L."
5/1/2021 4:30,181,130,2.5,5,16.7,100,931.7,0.2,0,"EL DIENTE, N.L."
5/1/2021 4:40,184,157,1.9,4,16.7,100,931.5,0.2,0,"EL DIENTE, N.L."
5/1/2021 4:50,279,250,2.1,4.3,16.7,100,931.3,0.2,0,"EL DIENTE, N.L."
5/1/2021 5:00,277,330,2,4.3,16.7,100,931.2,0,0,"EL DIENTE, N.L."
5/1/2021 5:10,213,208,1.6,3.6,16.7,100,931.4,0,0,"EL DIENTE, N.L."
5/1/2021 5:20,105,65,1,3.2,16.7,100,931.3,0,0,"EL DIENTE, N.L."
5/1/2021 5:30,209,209,1.3,4,16.8,100,931.7,0,0,"EL DIENTE, N.L."
5/1/2021 5:40,73,351,3,6.1,16.8,100,931.3,0.6,0,"EL DIENTE, N.L."
5/1/2021 5:50,171,167,3.3,6.5,16.7,100,931.2,0.2,0,"EL DIENTE, N.L."
5/1/2021 6:00,303,321,3.7,10.4,16.7,100,931.1,0,0,"EL DIENTE, N.L."
5/1/2021 6:10,257,254,3.6,6.8,16.7,100,930.9,0,0,"EL DIENTE, N.L."
5/1/2021 6:20,247,306,2.3,6.5,16.7,100,930.5,0,0,"EL DIENTE, N.L."
5/1/2021 6:30,283,209,1.9,5,16.8,100,930.6,0,0,"EL DIENTE, N.L."
5/1/2021 6:40,207,223,2.9,6.8,16.8,100,930.4,0,0,"EL DIENTE, N.L."
5/1/2021 6:50,338,347,2.2,4.3,16.8,100,930.4,0,0,"EL DIENTE, N.L."
5/1/2021 7:00,119,104,1,3.2,16.9,100,930.3,0,0,"EL DIENTE, N.L."
5/1/2021 7:10,185,220,1.1,3.2,16.9,100,930.3,0,0,"EL DIENTE, N.L."
5/1/2021 7:20,176,230,1.4,3.2,16.9,100,930.2,0,0,"EL DIENTE, N.L."
5/1/2021 7:30,307,338,2.1,3.6,16.9,100,930.1,0,0,"EL DIENTE, N.L."
5/1/2021 7:40,306,346,1.4,3.2,16.9,100,929.9,0,0,"EL DIENTE, N.L."
5/1/2021 7:50,299,276,1.1,3.6,16.9,100,929.9,0.2,0,"EL DIENTE, N.L."
5/1/2021 8:00,274,321,2.9,5.8,16.9,100,929.8,0.6,0,"EL DIENTE, N.L."
5/1/2021 8:10,243,281,3.6,6.8,16.9,100,929.7,0.2,0,"EL DIENTE, N.L."
5/1/2021 8:20,327,308,2.6,4.7,16.8,100,929.5,0,0,"EL DIENTE, N.L."
5/1/2021 8:30,244,264,1.4,3.6,16.8,100,929.4,0.2,0,"EL DIENTE, N.L."
5/1/2021 8:40,263,299,1.8,4,16.7,100,929,0,0,"EL DIENTE, N.L."
5/1/2021 8:50,38,39,1.4,4.7,16.7,100,929,0,0,"EL DIENTE, N.L."
5/1/2021 9:00,229,166,1.5,3.2,16.8,100,928.9,0,0,"EL DIENTE, N.L."
5/1/2021 9:10,315,296,2.4,5.8,16.8,100,928.8,0,0,"EL DIENTE, N.L."
5/1/2021 9:20,139,315,1.4,4.3,16.8,100,928.6,0,0,"EL DIENTE, N.L."
5/1/2021 9:30,296,288,3.2,6.5,16.8,100,928.4,0,0,"EL DIENTE, N.L."
5/1/2021 9:40,170,318,1.7,5,16.8,100,928.3,0.2,0,"EL DIENTE, N.L."
5/1/2021 9:50,331,343,3.7,8.3,16.7,100,928.3,0,0,"EL DIENTE, N.L."
5/1/2021 10:00,222,259,3.3,6.8,16.7,100,928.3,0,0,"EL DIENTE, N.L."
5/1/2021 10:10,41,248,3.3,6.8,16.7,100,928.2,0,0,"EL DIENTE, N.L."
5/1/2021 10:20,313,332,2.9,5.8,16.8,100,928.2,0,0,"EL DIENTE, N.L."
5/1/2021 10:30,269,267,1.5,3.2,16.8,100,928.4,0,0,"EL DIENTE, N.L."
5/1/2021 10:40,276,332,2.6,4.7,16.8,100,928.3,0,0,"EL DIENTE, N.L."
5/1/2021 10:50,145,170,2.6,6.5,16.8,100,928.5,0,0,"EL DIENTE, N.L."
5/1/2021 11:00,334,342,2.8,5.4,16.8,100,928.4,0,0,"EL DIENTE, N.L."
5/1/2021 11:10,268,344,2.1,5,16.8,100,928.5,0,0,"EL DIENTE, N.L."
5/1/2021 11:20,254,272,1.7,5.4,16.8,100,928.6,0,0,"EL DIENTE, N.L."
5/1/2021 11:30,120,146,2.9,5,16.7,100,928.5,0,0,"EL DIENTE, N.L."
5/1/2021 11:40,288,276,2.3,5.8,16.8,100,928.6,0,0,"EL DIENTE, N.L."
5/1/2021 11:50,227,247,1.1,2.9,16.7,100,928.5,0,0,"EL DIENTE, N.L."
5/1/2021 12:00,343,262,2.1,4.3,16.7,100,928.6,0,0,"EL DIENTE, N.L."
5/1/2021 12:10,293,319,2.9,4.7,16.7,100,928.7,0,0,"EL DIENTE, N.L."
5/1/2021 12:20,320,317,2.4,6.5,16.7,100,928.8,0,2,"EL DIENTE, N.L."
5/1/2021 12:30,181,135,2.2,5,16.8,100,929,0,4,"EL DIENTE, N.L."
5/1/2021 12:40,317,308,2.9,6.8,16.8,100,929,0,10,"EL DIENTE, N.L."
5/1/2021 12:50,246,315,1.7,3.6,16.9,100,929.2,0,16,"EL DIENTE, N.L."
5/1/2021 13:00,239,307,1.9,4,17,100,929.3,0,25,"EL DIENTE, N.L."
5/1/2021 13:10,323,320,2.5,6.5,17.1,100,929.5,0,27,"EL DIENTE, N.L."
5/1/2021 13:20,241,320,1.5,3.6,17.2,100,929.5,0,34,"EL DIENTE, N.L."
5/1/2021 13:30,265,165,0.7,2.5,17.4,100,929.7,0,42,"EL DIENTE, N.L."
5/1/2021 13:40,277,277,2.2,4.7,17.5,100,929.7,0,56,"EL DIENTE, N.L."
5/1/2021 13:50,218,180,1.2,3.6,17.7,100,929.7,0,55,"EL DIENTE, N.L."
5/1/2021 14:00,188,342,1.3,3.2,17.8,100,929.6,0,84,"EL DIENTE, N.L."
5/1/2021 14:10,257,206,2.2,4.3,17.9,100,929.6,0,116,"EL DIENTE, N.L."
5/1/2021 14:20,170,149,2.5,5.4,18,100,929.4,0,175,"EL DIENTE, N.L."
5/1/2021 14:30,15,0,2.2,5.8,18.1,100,929.5,0,113,"EL DIENTE, N.L."
5/1/2021 14:40,257,251,1.5,4.3,18.5,100,929.3,0,306,"EL DIENTE, N.L."
5/1/2021 14:50,13,139,1.5,4,18.9,100,929.3,0,547,"EL DIENTE, N.L."
5/1/2021 15:00,126,96,2.9,6.8,19.5,100,929.4,0,271,"EL DIENTE, N.L."
5/1/2021 15:10,169,190,2.2,6.5,20.1,100,929.3,0,390,"EL DIENTE, N.L."
5/1/2021 15:20,350,336,4.5,20.9,21,100,929.4,0,721,"EL DIENTE, N.L."
5/1/2021 15:30,339,319,4.4,15.8,21.6,100,929.4,0,320,"EL DIENTE, N.L."
