Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
12/1/2022 16:30,12/1/2022 22:30,85,66,3.3,7.2,13,100,934.5,0,32
12/1/2022 16:40,12/1/2022 22:40,95,67,3,6.8,12.9,100,934.6,0,19
12/1/2022 16:50,12/1/2022 22:50,85,73,3.2,5.4,12.7,100,934.7,0,13
12/1/2022 17:00,12/1/2022 23:00,72,79,3.6,5.4,12.6,100,934.7,0,10
12/1/2022 17:10,12/1/2022 23:10,77,88,2.4,5,12.5,100,934.7,0,5
12/1/2022 17:20,12/1/2022 23:20,91,103,2.8,5.8,12.4,100,934.8,0,2
12/1/2022 17:30,12/1/2022 23:30,51,81,1,3.2,12.3,100,934.9,0,1
12/1/2022 17:40,12/1/2022 23:40,30,334,0.3,1.8,12.3,100,934.9,0,1
12/1/2022 17:50,12/1/2022 23:50,346,8,0.5,1.8,12.3,100,934.8,0,0
12/1/2022 18:00,12/2/2022 0:00,56,67,1.2,4,12.3,100,934.7,0,0
12/1/2022 18:10,12/2/2022 0:10,72,54,2.3,5.4,12.3,100,934.7,0,0
12/1/2022 18:20,12/2/2022 0:20,56,42,1.7,5.4,12.3,100,934.8,0,0
12/1/2022 18:30,12/2/2022 0:30,59,72,1.7,3.6,12.2,100,934.9,0,0
12/1/2022 18:40,12/2/2022 0:40,72,52,1.6,4.7,12.2,100,934.9,0,0
12/1/2022 18:50,12/2/2022 0:50,54,37,1.8,4,12.2,100,935.1,0,0
12/1/2022 19:00,12/2/2022 1:00,72,72,2.6,4.7,12.2,100,935.3,0.2,0
12/1/2022 19:10,12/2/2022 1:10,107,116,1,2.5,12.2,100,935.3,0,0
12/1/2022 19:20,12/2/2022 1:20,61,64,1.6,3.2,12.2,100,935.2,0,0
12/1/2022 19:30,12/2/2022 1:30,57,76,1.9,3.6,12.2,100,935.3,0,0
12/1/2022 19:40,12/2/2022 1:40,81,78,0.9,2.5,12.2,100,935.4,0,0
12/1/2022 19:50,12/2/2022 1:50,92,96,1.4,3.6,12.2,100,935.5,0,0
12/1/2022 20:00,12/2/2022 2:00,68,53,1.8,4,12.2,100,935.5,0,0
12/1/2022 20:10,12/2/2022 2:10,69,77,2.3,4.7,12.2,100,935.7,0.2,0
12/1/2022 20:20,12/2/2022 2:20,57,54,1.9,4.7,12.2,100,935.7,0,0
12/1/2022 20:30,12/2/2022 2:30,60,57,1.4,2.5,12.2,100,935.6,0,0
12/1/2022 20:40,12/2/2022 2:40,73,69,0.6,2.2,12.2,100,935.6,0,0
12/1/2022 20:50,12/2/2022 2:50,80,101,1.3,2.9,12.2,100,935.7,0,0
12/1/2022 21:00,12/2/2022 3:00,53,69,0.4,2.2,12.2,100,935.7,0,0
12/1/2022 21:10,12/2/2022 3:10,53,61,1.3,2.9,12.2,100,935.7,0,0
12/1/2022 21:20,12/2/2022 3:20,63,65,1.2,3.2,12.2,100,935.7,0,0
12/1/2022 21:30,12/2/2022 3:30,73,50,1.2,2.9,12.2,100,935.6,0,0
12/1/2022 21:40,12/2/2022 3:40,66,81,1.5,3.2,12.2,100,935.7,0,0
12/1/2022 21:50,12/2/2022 3:50,102,122,0.6,2.5,12.2,100,935.7,0,0
12/1/2022 22:00,12/2/2022 4:00,210,195,0.7,2.2,12.2,100,935.6,0,0
12/1/2022 22:10,12/2/2022 4:10,42,64,1.3,4,12.3,100,935.5,0,0
12/1/2022 22:20,12/2/2022 4:20,65,62,2.7,4.7,12.2,100,935.6,0,0
12/1/2022 22:30,12/2/2022 4:30,7,90,0.6,2.9,12.2,100,935.6,0,0
12/1/2022 22:40,12/2/2022 4:40,288,281,0.4,1.8,12.2,100,935.4,0,0
12/1/2022 22:50,12/2/2022 4:50,60,57,1.6,4,12.2,100,935.4,0,0
12/1/2022 23:00,12/2/2022 5:00,99,103,0.7,2.9,12.2,100,935.3,0,0
12/1/2022 23:10,12/2/2022 5:10,79,67,2.3,5,12.3,100,935.1,0,0
12/1/2022 23:20,12/2/2022 5:20,73,75,3.5,6.5,12.2,100,935.1,0,0
12/1/2022 23:30,12/2/2022 5:30,63,83,1.4,4.3,12.2,100,935.1,0,0
12/1/2022 23:40,12/2/2022 5:40,59,54,1.4,3.6,12.1,100,935,0,0
12/1/2022 23:50,12/2/2022 5:50,88,70,1.5,3.6,12.2,100,934.9,0,0
12/2/2022 0:00,12/2/2022 6:00,290,13,0.1,1.4,12.2,100,934.8,0,0
12/2/2022 0:10,12/2/2022 6:10,261,180,0.1,1.1,12.2,100,934.7,0,0
12/2/2022 0:20,12/2/2022 6:20,170,135,0.8,2.2,12.2,100,934.6,0,0
12/2/2022 0:30,12/2/2022 6:30,132,153,0.4,1.8,12.2,100,934.6,0,0
12/2/2022 0:40,12/2/2022 6:40,335,45,0.8,1.8,12.2,100,934.4,0,0
12/2/2022 0:50,12/2/2022 6:50,354,237,0.1,1.4,12.2,100,934.2,0,0
12/2/2022 1:00,12/2/2022 7:00,74,74,1.4,4,12.3,100,934.1,0,0
12/2/2022 1:10,12/2/2022 7:10,64,66,2.4,4.7,12.3,100,934.1,0,0
12/2/2022 2:20,12/2/2022 8:20,137,171,0.1,1.4,12.2,100,933.7,0.2,0
12/2/2022 2:30,12/2/2022 8:30,159,259,0,1.1,12.3,100,933.6,0,0
12/2/2022 2:40,12/2/2022 8:40,77,60,0.6,2.2,12.3,100,933.4,0,0
12/2/2022 2:50,12/2/2022 8:50,69,58,1.8,4.7,12.3,100,933.3,0,0
12/2/2022 3:00,12/2/2022 9:00,58,63,1.8,3.6,12.3,100,933.2,0,0
12/2/2022 3:10,12/2/2022 9:10,77,60,1.2,3.2,12.2,100,933.3,0,0
12/2/2022 3:20,12/2/2022 9:20,325,45,0.4,1.8,12.2,100,933.4,0,0
12/2/2022 3:30,12/2/2022 9:30,211,209,1.5,3.6,12.3,100,933.4,0,0
12/2/2022 3:40,12/2/2022 9:40,219,216,2.6,5.4,12.3,100,933.4,0,0
12/2/2022 3:50,12/2/2022 9:50,233,217,2.7,5.4,12.3,100,933.4,0,0
12/2/2022 4:00,12/2/2022 10:00,235,228,2.6,4.7,12.3,100,933.4,0,0
12/2/2022 4:10,12/2/2022 10:10,256,286,0.9,2.9,12.3,100,933.4,0,0
12/2/2022 4:20,12/2/2022 10:20,210,212,2,3.6,12.4,100,933.5,0,0
12/2/2022 4:30,12/2/2022 10:30,219,196,2.1,4,12.4,100,933.5,0,0
12/2/2022 4:40,12/2/2022 10:40,225,212,2.8,5.4,12.3,100,933.6,0,0
12/2/2022 4:50,12/2/2022 10:50,221,216,2.6,5,12.3,100,933.6,0,0
12/2/2022 5:00,12/2/2022 11:00,230,212,2.4,4.3,12.3,100,933.5,0,0
12/2/2022 5:10,12/2/2022 11:10,249,228,2.1,4.7,12.4,100,933.5,0,0
12/2/2022 5:20,12/2/2022 11:20,230,201,1.6,4,12.3,100,933.5,0,0
12/2/2022 5:30,12/2/2022 11:30,210,214,1.6,4,12.3,100,933.4,0,0
12/2/2022 5:40,12/2/2022 11:40,235,219,1.7,4.7,12.3,100,933.4,0,0
12/2/2022 5:50,12/2/2022 11:50,211,215,2.1,4.3,12.3,100,933.5,0,0
12/2/2022 6:00,12/2/2022 12:00,241,229,2.3,4.7,12.3,100,933.5,0,0
12/2/2022 6:10,12/2/2022 12:10,175,215,2,4,12.2,100,933.5,0,0
12/2/2022 6:20,12/2/2022 12:20,156,135,2.5,5.4,12.2,100,933.7,0,0
12/2/2022 6:30,12/2/2022 12:30,161,165,2.2,4.7,12.2,100,933.7,0,0
12/2/2022 6:40,12/2/2022 12:40,177,164,1.5,3.2,12.2,100,933.7,0,0
12/2/2022 6:50,12/2/2022 12:50,171,138,1.7,3.6,12.2,100,933.8,0,0
12/2/2022 7:00,12/2/2022 13:00,165,162,3,6.1,12.2,100,934,0,0
12/2/2022 7:10,12/2/2022 13:10,205,216,2,5,12.2,100,934.1,0,0
12/2/2022 7:20,12/2/2022 13:20,178,169,1.9,4.3,12.1,100,934,0,2
12/2/2022 7:30,12/2/2022 13:30,185,188,3.3,5.4,12.1,100,934,0,5
12/2/2022 7:40,12/2/2022 13:40,198,220,2.1,5.8,12.2,100,934.1,0,12
12/2/2022 7:50,12/2/2022 13:50,212,206,2.4,5,12.2,100,934.2,0,22
12/2/2022 8:00,12/2/2022 14:00,171,176,2.3,5,12.2,100,934.3,0,33
12/2/2022 8:10,12/2/2022 14:10,153,124,2.8,5,12.2,100,934.4,0,43
12/2/2022 8:20,12/2/2022 14:20,174,189,3,5,12.3,100,934.4,0,60
12/2/2022 8:30,12/2/2022 14:30,166,189,2.1,5,12.3,100,934.4,0,85
12/2/2022 8:40,12/2/2022 14:40,122,85,1.2,4,12.4,100,934.5,0,106
12/2/2022 8:50,12/2/2022 14:50,114,94,1.2,2.9,12.6,100,934.6,0,115
12/2/2022 9:00,12/2/2022 15:00,169,205,1.3,3.6,12.8,100,934.7,0,149
12/2/2022 9:10,12/2/2022 15:10,155,67,2,4.3,13,100,934.8,0,135
12/2/2022 9:20,12/2/2022 15:20,95,100,1.9,4,13.2,100,934.9,0,118
12/2/2022 9:30,12/2/2022 15:30,78,35,1.3,3.2,13.4,100,935,0,124
12/2/2022 9:40,12/2/2022 15:40,93,84,1.6,3.6,13.6,100,935.1,0,129
12/2/2022 9:50,12/2/2022 15:50,92,72,1.6,4.3,13.8,100,935.1,0,131
12/2/2022 10:00,12/2/2022 16:00,77,34,1.9,5,14,100,935.2,0,156
12/2/2022 10:10,12/2/2022 16:10,122,115,1.1,2.9,14.2,100,935.1,0,190
12/2/2022 10:20,12/2/2022 16:20,166,149,1.8,4.3,14.5,100,935.1,0,285
12/2/2022 10:30,12/2/2022 16:30,106,72,1.6,5.8,14.9,100,935,0,351
12/2/2022 10:40,12/2/2022 16:40,81,102,3.9,7.2,15.5,100,934.9,0,290
12/2/2022 10:50,12/2/2022 16:50,68,56,2.9,5.8,15.7,100,934.8,0,289
12/2/2022 11:00,12/2/2022 17:00,87,74,2.8,6.5,16.1,100,934.7,0,401
12/2/2022 11:10,12/2/2022 17:10,90,77,4,8.6,16.9,100,934.6,0,615
12/2/2022 11:20,12/2/2022 17:20,58,65,4.7,12.2,17.8,100,934.6,0,361
12/2/2022 11:30,12/2/2022 17:30,65,49,5.4,10.1,17.2,100,934.6,0,316
12/2/2022 11:40,12/2/2022 17:40,105,89,4.1,8.3,17.1,100,934.4,0,361
12/2/2022 11:50,12/2/2022 17:50,105,92,2.4,4.3,17.4,100,934.2,0,482
12/2/2022 12:00,12/2/2022 18:00,99,95,3.4,7.2,18.4,100,933.9,0,681
12/2/2022 12:10,12/2/2022 18:10,92,91,4.4,7.9,19.6,100,933.8,0,674
12/2/2022 12:20,12/2/2022 18:20,92,59,3.5,9,20.4,100,933.7,0,674
12/2/2022 12:30,12/2/2022 18:30,91,87,3.4,6.5,21.2,100,933.6,0,678
12/2/2022 12:40,12/2/2022 18:40,97,82,5,14,22.1,100,933.5,0,677
12/2/2022 12:50,12/2/2022 18:50,97,106,5.3,9.4,22.6,100,933.2,0,674
12/2/2022 13:00,12/2/2022 19:00,105,102,4,9.7,22.8,98,932.9,0,668
12/2/2022 13:10,12/2/2022 19:10,99,102,4,8.3,23.2,95,932.7,0,664
12/2/2022 13:20,12/2/2022 19:20,70,58,5.2,13,23.6,93,932.7,0,650
12/2/2022 13:30,12/2/2022 19:30,63,50,3.4,8.6,23.9,90,932.7,0,637
12/2/2022 13:40,12/2/2022 19:40,92,85,4.1,10.4,24.1,85,932.6,0,629
12/2/2022 13:50,12/2/2022 19:50,102,89,4.8,7.9,24.2,83,932.5,0,613
12/2/2022 14:00,12/2/2022 20:00,147,161,4.5,8.3,23.9,84,932.4,0,597
12/2/2022 14:10,12/2/2022 20:10,142,86,4.3,7.9,23.3,87,932.3,0,578
12/2/2022 14:20,12/2/2022 20:20,114,97,5,10.1,23.4,85,932.3,0,558
12/2/2022 14:30,12/2/2022 20:30,165,173,3.9,9.7,23.7,85,932.2,0,534
12/2/2022 14:40,12/2/2022 20:40,196,179,5.3,7.9,23.3,88,932.2,0,510
12/2/2022 14:50,12/2/2022 20:50,186,188,5.1,7.9,23,90,932.2,0,480
12/2/2022 15:00,12/2/2022 21:00,186,171,5.4,8.3,22.1,96,932.1,0,452
12/2/2022 15:10,12/2/2022 21:10,187,180,5.2,8.6,21.6,99,932.1,0,348
12/2/2022 15:20,12/2/2022 21:20,187,189,4.9,7.2,21.4,100,932.1,0,106
12/2/2022 15:30,12/2/2022 21:30,175,189,3.4,6.8,20.9,100,932.1,0,72
12/2/2022 15:40,12/2/2022 21:40,164,196,2,6.8,20.6,100,932.1,0,66
12/2/2022 15:50,12/2/2022 21:50,161,205,1.5,5.8,20.6,100,932.1,0,102
12/2/2022 16:00,12/2/2022 22:00,183,193,1.2,5,20.5,100,932.1,0,40
12/2/2022 16:10,12/2/2022 22:10,295,326,1.6,4.3,19.7,100,932.1,0,29
12/2/2022 16:20,12/2/2022 22:20,273,321,0.7,2.9,19,100,932.1,0,24
12/2/2022 16:30,12/2/2022 22:30,238,205,2,5.8,18.5,100,932.2,0,23
12/2/2022 16:40,12/2/2022 22:40,222,216,1.5,5,18.1,100,932.4,0,21
12/2/2022 16:50,12/2/2022 22:50,91,297,0.9,3.6,17.7,100,932.5,0,19
12/2/2022 17:00,12/2/2022 23:00,285,215,1.2,2.9,17.5,100,932.5,0,17
12/2/2022 17:10,12/2/2022 23:10,197,180,1.1,3.2,17.2,100,932.6,0,15
12/2/2022 17:20,12/2/2022 23:20,230,218,1.2,4,17,100,932.8,0,12
12/2/2022 17:30,12/2/2022 23:30,209,189,1.8,5,16.8,100,932.8,0,9
12/2/2022 17:40,12/2/2022 23:40,262,252,1.4,2.9,16.5,100,932.9,0,5
12/2/2022 17:50,12/2/2022 23:50,288,352,1.1,2.9,16.3,100,933.1,0,2
12/2/2022 18:00,12/3/2022 0:00,292,319,1.2,4.3,16,100,933.2,0,0
12/2/2022 18:10,12/3/2022 0:10,318,21,0.8,2.5,15.8,100,933.4,0,0
12/2/2022 18:20,12/3/2022 0:20,277,215,2,4.3,15.6,100,933.6,0,0
12/2/2022 18:30,12/3/2022 0:30,209,187,1.2,4.7,15.4,100,933.8,0,0
12/2/2022 18:40,12/3/2022 0:40,288,309,1.8,5,15.3,100,933.9,0,0
12/2/2022 18:50,12/3/2022 0:50,247,169,0.5,2.5,15.1,100,934,0,0
12/2/2022 19:00,12/3/2022 1:00,257,302,0.9,4.7,14.9,100,934.2,0,0
12/2/2022 19:10,12/3/2022 1:10,233,309,2.2,5.4,14.8,100,934.3,0,0
12/2/2022 19:20,12/3/2022 1:20,252,216,2.1,5,14.7,100,934.4,0,0
12/2/2022 19:30,12/3/2022 1:30,204,293,0.7,3.2,14.7,100,934.5,0,0
12/2/2022 19:40,12/3/2022 1:40,206,187,1.6,4.7,14.6,100,934.6,0,0
12/2/2022 19:50,12/3/2022 1:50,267,190,1.5,4,14.5,100,934.7,0,0
12/2/2022 20:00,12/3/2022 2:00,225,225,1.9,4.7,14.5,100,934.7,0,0
12/2/2022 20:10,12/3/2022 2:10,286,309,0.9,4.7,14.5,100,934.8,0,0
12/2/2022 20:20,12/3/2022 2:20,257,310,1,3.6,14.4,100,935,0,0
12/2/2022 20:30,12/3/2022 2:30,257,301,1.8,4.7,14.3,100,935.1,0,0
12/2/2022 20:40,12/3/2022 2:40,277,319,1.4,3.6,14.2,100,935.2,0,0
12/2/2022 20:50,12/3/2022 2:50,161,180,0.7,3.6,14.3,100,935.3,0,0
12/2/2022 21:00,12/3/2022 3:00,266,187,2.3,6.1,14.2,100,935.5,0,0
12/2/2022 21:10,12/3/2022 3:10,290,304,2.3,6.1,14.3,100,935.5,0,0
12/2/2022 21:20,12/3/2022 3:20,258,205,3,6.1,14.3,100,935.6,0,0
12/2/2022 21:30,12/3/2022 3:30,255,326,1.1,4.3,14.2,100,935.6,0,0
12/2/2022 21:40,12/3/2022 3:40,316,180,0.7,3.2,14.1,100,935.6,0,0
12/2/2022 21:50,12/3/2022 3:50,301,312,2,5,13.9,100,935.5,0,0
12/2/2022 22:00,12/3/2022 4:00,236,243,0.8,2.5,13.8,100,935.6,0,0
12/2/2022 22:10,12/3/2022 4:10,292,318,1.6,4.7,13.8,100,935.8,0,0
12/2/2022 22:20,12/3/2022 4:20,278,337,1.1,2.9,13.7,100,935.8,0,0
12/2/2022 22:30,12/3/2022 4:30,258,303,1.7,4,13.6,100,935.8,0,0
12/2/2022 22:40,12/3/2022 4:40,280,328,2.2,4.7,13.6,100,935.9,0,0
12/2/2022 22:50,12/3/2022 4:50,224,264,0.8,3.2,13.4,100,936,0,0
12/2/2022 23:00,12/3/2022 5:00,311,325,1,3.2,13.2,100,936.1,0,0
12/2/2022 23:10,12/3/2022 5:10,220,307,1.6,5.4,13.1,100,936,0,0
12/2/2022 23:20,12/3/2022 5:20,333,16,1.2,2.9,12.9,100,936,0,0
12/2/2022 23:30,12/3/2022 5:30,231,274,0.6,2.5,12.8,100,936,0,0
12/2/2022 23:40,12/3/2022 5:40,285,315,2.1,4.7,12.7,100,935.9,0,0
12/2/2022 23:50,12/3/2022 5:50,249,235,1.6,4.7,12.7,100,936,0,0
12/3/2022 0:00,12/3/2022 6:00,301,214,2,4,12.7,100,936,0,0
12/3/2022 0:10,12/3/2022 6:10,223,211,1.6,4.3,12.7,100,936,0,0
12/3/2022 0:20,12/3/2022 6:20,309,212,1,2.5,12.5,100,936.1,0,0
12/3/2022 0:30,12/3/2022 6:30,244,304,1.2,2.9,12.4,100,936,0,0
12/3/2022 0:40,12/3/2022 6:40,293,315,1.7,3.6,12.4,100,935.9,0,0
12/3/2022 0:50,12/3/2022 6:50,267,320,1,3.2,12.6,100,936,0,0
12/3/2022 1:00,12/3/2022 7:00,223,188,1.3,5.8,12.9,100,935.9,0,0
12/3/2022 1:10,12/3/2022 7:10,307,228,2.7,6.1,12.8,100,935.9,0,0
12/3/2022 1:20,12/3/2022 7:20,234,201,3.1,6.1,12.7,100,935.8,0,0
12/3/2022 1:30,12/3/2022 7:30,253,308,1.8,4.3,12.5,100,935.8,0,0
12/3/2022 1:40,12/3/2022 7:40,3,321,0.4,2.5,12.4,100,936,0,0
12/3/2022 1:50,12/3/2022 7:50,270,252,0.4,1.8,12.2,100,936,0,0
12/3/2022 2:00,12/3/2022 8:00,264,283,0.8,3.2,12.1,100,936.1,0,0
12/3/2022 2:10,12/3/2022 8:10,246,201,3.2,5.4,12.1,100,936.1,0,0
12/3/2022 2:20,12/3/2022 8:20,258,325,2.1,4.3,12.2,100,936,0,0
12/3/2022 2:30,12/3/2022 8:30,267,169,1.9,4,12.2,100,936,0,0
12/3/2022 2:40,12/3/2022 8:40,272,320,0.8,3.2,12,100,936,0,0
12/3/2022 2:50,12/3/2022 8:50,245,254,1.1,4,12,100,936,0,0
12/3/2022 3:00,12/3/2022 9:00,292,313,3.5,7.6,11.9,100,936,0,0
12/3/2022 3:10,12/3/2022 9:10,260,296,0.7,2.5,12,100,936.1,0,0
12/3/2022 3:20,12/3/2022 9:20,287,298,1.4,2.9,12.1,100,936.2,0,0
12/3/2022 3:30,12/3/2022 9:30,274,278,0.9,2.9,12.2,100,936.4,0,0
12/3/2022 3:40,12/3/2022 9:40,291,312,2.1,4.7,12.5,100,936.5,0,0
12/3/2022 3:50,12/3/2022 9:50,273,247,1.2,2.9,12.8,100,936.5,0,0
12/3/2022 4:00,12/3/2022 10:00,287,283,1.5,2.9,13.1,100,936.5,0,0
12/3/2022 4:10,12/3/2022 10:10,296,315,1.6,4.7,13.2,100,936.6,0,0
12/3/2022 4:20,12/3/2022 10:20,270,317,2.4,6.1,13.4,100,936.8,0,0
12/3/2022 4:30,12/3/2022 10:30,299,304,2.7,5,13.5,100,936.9,0,0
12/3/2022 4:40,12/3/2022 10:40,202,254,1.3,2.9,13.7,100,937,0,0
12/3/2022 4:50,12/3/2022 10:50,288,299,2,4.3,13.7,100,937,0,0
12/3/2022 5:00,12/3/2022 11:00,306,299,2.7,4.3,13.8,100,936.9,0,0
12/3/2022 5:10,12/3/2022 11:10,235,295,1.9,3.6,13.8,100,936.9,0,0
12/3/2022 5:20,12/3/2022 11:20,292,313,2.6,6.5,13.8,100,936.9,0,0
12/3/2022 5:30,12/3/2022 11:30,231,232,3.3,6.5,13.8,100,937,0,0
12/3/2022 5:40,12/3/2022 11:40,182,212,2.6,5.8,13.9,100,937,0,0
12/3/2022 5:50,12/3/2022 11:50,201,211,2,4.7,13.8,100,937.2,0,0
12/3/2022 6:00,12/3/2022 12:00,271,192,2.1,4.7,13.8,100,937.5,0,0
12/3/2022 6:10,12/3/2022 12:10,200,185,1.4,4.7,13.8,100,937.7,0,0
12/3/2022 6:20,12/3/2022 12:20,202,253,2.7,5.4,13.8,100,937.8,0,0
12/3/2022 6:30,12/3/2022 12:30,223,242,3.6,6.5,13.8,100,937.9,0,0
12/3/2022 6:40,12/3/2022 12:40,262,272,2.8,6.1,13.9,100,937.9,0,0
12/3/2022 6:50,12/3/2022 12:50,273,270,3.9,6.5,14,100,938,0,0
12/3/2022 7:00,12/3/2022 13:00,226,266,2.1,5,14,100,938.1,0,0
12/3/2022 7:10,12/3/2022 13:10,277,237,3.5,6.1,14,100,938.2,0,0
12/3/2022 7:20,12/3/2022 13:20,279,273,3.1,6.1,13.8,100,938.3,0,3
12/3/2022 7:30,12/3/2022 13:30,282,323,2,7.2,13.8,100,938.3,0,8
12/3/2022 7:40,12/3/2022 13:40,303,320,2.4,5.4,13.7,100,938.2,0,13
12/3/2022 7:50,12/3/2022 13:50,305,298,3.3,6.1,13.6,100,938.4,0,21
12/3/2022 8:00,12/3/2022 14:00,315,320,3.9,6.5,13.6,100,938.6,0,27
12/3/2022 8:10,12/3/2022 14:10,278,324,2.1,4,13.7,100,938.9,0,40
12/3/2022 8:20,12/3/2022 14:20,258,302,1.5,4.7,14,100,939.1,0,45
12/3/2022 8:30,12/3/2022 14:30,253,239,1.4,3.2,14.4,100,939.3,0,56
12/3/2022 8:40,12/3/2022 14:40,246,212,1.3,3.6,14.8,100,939.4,0,66
12/3/2022 8:50,12/3/2022 14:50,202,251,1.5,4.3,15.2,100,939.5,0,87
12/3/2022 9:00,12/3/2022 15:00,191,185,2.6,5,15.6,100,939.6,0,116
12/3/2022 9:10,12/3/2022 15:10,260,239,1.4,5.8,15.8,100,939.7,0,139
12/3/2022 9:20,12/3/2022 15:20,300,311,1.5,4,15.9,100,939.8,0,135
12/3/2022 9:30,12/3/2022 15:30,168,244,0.6,1.8,15.9,100,940,0,127
12/3/2022 9:40,12/3/2022 15:40,86,147,0.4,2.5,16,100,940,0,107
12/3/2022 9:50,12/3/2022 15:50,23,53,0.8,2.2,16.2,100,940.1,0,150
12/3/2022 10:00,12/3/2022 16:00,51,61,1.6,4,16.4,100,940.2,0,158
12/3/2022 10:10,12/3/2022 16:10,52,92,1.7,4,16.6,100,940.2,0,142
12/3/2022 10:20,12/3/2022 16:20,41,39,2,4.7,16.9,100,940.1,0,157
12/3/2022 10:30,12/3/2022 16:30,65,54,3.2,6.8,17,100,940.1,0,175
12/3/2022 10:40,12/3/2022 16:40,47,40,2.6,7.9,17.3,100,940,0,177
12/3/2022 10:50,12/3/2022 16:50,48,62,3.1,6.5,17.5,100,940,0,160
12/3/2022 11:00,12/3/2022 17:00,49,56,2.9,6.8,17.8,100,940,0,179
12/3/2022 11:10,12/3/2022 17:10,45,67,2.9,8.3,18.1,100,940.1,0,175
12/3/2022 11:20,12/3/2022 17:20,37,72,2.5,7.9,18.3,100,939.9,0,164
12/3/2022 11:30,12/3/2022 17:30,79,63,4.6,9.4,18.4,100,939.9,0,137
12/3/2022 11:40,12/3/2022 17:40,93,84,3.5,8.3,18.3,100,939.9,0,122
12/3/2022 11:50,12/3/2022 17:50,78,43,2.6,7.9,18.3,100,940,0,115
12/3/2022 12:00,12/3/2022 18:00,85,92,3.7,6.5,18.3,100,940.1,0,101
12/3/2022 12:10,12/3/2022 18:10,63,15,2.7,7.2,18.2,100,940.4,0,73
12/3/2022 12:20,12/3/2022 18:20,121,78,2.6,6.5,18.1,100,940.5,0,65
12/3/2022 12:30,12/3/2022 18:30,112,69,2.5,5.8,18,100,940.4,0,88
12/3/2022 12:40,12/3/2022 18:40,17,57,1.2,2.9,18.1,100,940.2,0,96
12/3/2022 12:50,12/3/2022 18:50,39,82,2.3,6.5,18.2,100,940.1,0,66
12/3/2022 13:00,12/3/2022 19:00,41,45,4.7,11.5,18.1,100,939.9,0,72
12/3/2022 13:10,12/3/2022 19:10,254,51,1.8,5,18,100,939.5,0,97
12/3/2022 13:20,12/3/2022 19:20,8,41,2.2,6.5,18.1,100,939.3,0,105
12/3/2022 13:30,12/3/2022 19:30,313,302,2.4,5,18.3,100,939.1,0,104
12/3/2022 13:40,12/3/2022 19:40,276,284,2.4,6.1,18.4,100,939,0,126
