fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
9/1/2016 0:00,308,319,3.5,8.3,24,94,927.7,0,0,"EL DIENTE, N.L."
9/1/2016 0:10,312,323,1.5,4,23.5,95,927.6,0,0,"EL DIENTE, N.L."
9/1/2016 0:20,215,194,1.9,7.2,24,92,929.2,0,0,"EL DIENTE, N.L."
9/1/2016 0:30,332,294,1.4,3.6,23.6,94,929.2,0,0,"EL DIENTE, N.L."
9/1/2016 0:40,35,302,0.8,2.5,23.3,95,929.2,0,0,"EL DIENTE, N.L."
9/1/2016 0:50,319,352,1.3,2.9,23.1,96,929.2,0,0,"EL DIENTE, N.L."
9/1/2016 1:00,309,324,2.1,5.4,22.9,96,929.2,0,0,"EL DIENTE, N.L."
9/1/2016 1:10,41,35,2.9,9.7,22.6,97,929.5,0,0,"EL DIENTE, N.L."
9/1/2016 1:20,43,25,4.6,13.3,22.6,97,929.8,0.2,0.2,"EL DIENTE, N.L."
9/1/2016 1:30,187,252,2.4,5.4,22.7,98,930,1.8,1.8,"EL DIENTE, N.L."
9/1/2016 1:40,261,268,4.2,9.7,22.4,99,930.1,1.6,1.6,"EL DIENTE, N.L."
9/1/2016 1:50,270,219,2.9,7.2,22.2,100,930.1,0.2,0.2,"EL DIENTE, N.L."
9/1/2016 2:00,1,271,3.4,9.7,22,100,930.2,0,0,"EL DIENTE, N.L."
9/1/2016 2:10,296,323,2.7,6.1,22,100,930.4,0,0,"EL DIENTE, N.L."
9/1/2016 2:20,180,20,1.2,3.6,21.9,100,930.5,0,0,"EL DIENTE, N.L."
9/1/2016 2:30,251,246,2.4,5.4,21.9,100,930.6,0,0,"EL DIENTE, N.L."
9/1/2016 2:40,206,146,1.1,2.9,21.9,100,930.7,0,0,"EL DIENTE, N.L."
9/1/2016 2:50,203,141,0.8,2.5,21.8,100,930.9,0,0,"EL DIENTE, N.L."
9/1/2016 3:00,266,262,3.8,6.8,21.9,100,930.9,0,0,"EL DIENTE, N.L."
9/1/2016 3:10,256,4,1,4.3,21.8,100,930.9,0,0,"EL DIENTE, N.L."
9/1/2016 3:20,219,33,1.5,4,21.8,100,931,0,0,"EL DIENTE, N.L."
9/1/2016 3:30,142,142,1,4.3,21.8,100,931.1,0,0,"EL DIENTE, N.L."
9/1/2016 3:40,62,86,2.3,6.1,21.7,100,931.2,0,0,"EL DIENTE, N.L."
9/1/2016 3:50,190,236,2.4,4.3,21.7,100,931.2,0,0,"EL DIENTE, N.L."
9/1/2016 4:00,179,216,0.9,3.6,21.6,100,931.2,0,0,"EL DIENTE, N.L."
9/1/2016 4:10,355,180,0.2,1.4,21.6,100,931.1,0,0,"EL DIENTE, N.L."
9/1/2016 4:20,224,214,0.8,2.9,21.6,100,931.2,0,0,"EL DIENTE, N.L."
9/1/2016 4:30,311,270,1.4,2.5,21.6,100,931.2,0,0,"EL DIENTE, N.L."
