Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
11/30/2022 11:10,11/30/2022 17:10,89,78,11.3,24.1,21.8,78,936.7,0,368
11/30/2022 11:00,11/30/2022 17:00,87,124,8.5,19.1,22.3,77,936.6,0,446
11/30/2022 10:50,11/30/2022 16:50,87,53,11.1,24.1,23,75,936.5,0,420
11/30/2022 10:40,11/30/2022 16:40,91,62,10.2,19.8,23.2,74,936.4,0,534
11/30/2022 10:30,11/30/2022 16:30,89,88,11.3,21.6,23.4,72,936.3,0,529
11/30/2022 10:20,11/30/2022 16:20,92,99,9.8,19.1,23.7,70,936.2,0,510
11/30/2022 10:10,11/30/2022 16:10,90,105,11.4,23.4,23.9,68,936,0,455
11/30/2022 10:00,11/30/2022 16:00,107,90,9.8,22.3,23.9,65,935.7,0,437
11/30/2022 9:50,11/30/2022 15:50,184,186,4.5,8.6,23.8,60,935.4,0,466
11/30/2022 9:40,11/30/2022 15:40,189,195,5.8,10.1,23.9,61,935.3,0,436
11/30/2022 9:30,11/30/2022 15:30,188,189,2.5,6.5,23.5,63,935.1,0,405
11/30/2022 9:20,11/30/2022 15:20,185,205,3.9,8.3,23.2,67,935,0,380
11/30/2022 9:10,11/30/2022 15:10,190,221,2.1,7.9,22.2,81,934.9,0,344
11/30/2022 9:00,11/30/2022 15:00,180,192,4.6,7.9,21.2,96,934.8,0,300
11/30/2022 8:50,11/30/2022 14:50,185,197,4.2,7.6,20.1,100,934.7,0,221
11/30/2022 8:40,11/30/2022 14:40,192,174,3.6,7.6,18.5,100,934.6,0,204
11/30/2022 8:30,11/30/2022 14:30,196,183,3.6,6.5,16.6,100,934.5,0,110
11/30/2022 8:20,11/30/2022 14:20,210,188,2.8,6.8,15.8,100,934.4,0,42
11/30/2022 8:10,11/30/2022 14:10,228,222,1,4,15.7,100,934.2,0,36
11/30/2022 8:00,11/30/2022 14:00,250,222,1.9,4.3,15.6,100,934,0,32
11/30/2022 7:50,11/30/2022 13:50,278,315,2,6.1,15.5,100,933.9,0,29
11/30/2022 7:40,11/30/2022 13:40,262,318,1.9,4.7,15.3,100,933.7,0,25
11/30/2022 7:30,11/30/2022 13:30,271,305,2.4,6.1,15.1,100,933.6,0,16
11/30/2022 7:20,11/30/2022 13:20,287,315,2.1,6.5,14.8,100,933.5,0,6
11/30/2022 7:10,11/30/2022 13:10,284,309,2.6,7.6,14.9,100,933.3,0,1
11/30/2022 7:00,11/30/2022 13:00,280,300,3.3,7.2,14.8,100,933.3,0,0
11/30/2022 6:50,11/30/2022 12:50,257,193,2.2,5.4,14.8,100,933.1,0,0
11/30/2022 6:40,11/30/2022 12:40,298,326,2.3,6.1,14.9,100,932.9,0,0
11/30/2022 6:30,11/30/2022 12:30,252,278,1.6,4.7,14.6,100,932.7,0,0
