fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
3/1/2016 0:00,167,134,7.4,14,24.9,40,927.6,0,21,"EL DIENTE, N.L."
3/1/2016 0:10,145,165,5.9,18.4,24.7,38,927.7,0,17,"EL DIENTE, N.L."
3/1/2016 0:20,169,174,4.4,13,24.2,43,927.8,0,10,"EL DIENTE, N.L."
3/1/2016 0:30,173,226,5.2,12.6,23.3,44,927.8,0,4,"EL DIENTE, N.L."
3/1/2016 0:40,160,198,4.8,13,22.8,46,927.8,0,1,"EL DIENTE, N.L."
3/1/2016 0:50,62,21,4,10.1,22.3,47,927.9,0,0,"EL DIENTE, N.L."
3/1/2016 1:00,52,45,4,11.9,21.8,49,927.9,0,0,"EL DIENTE, N.L."
3/1/2016 1:10,59,344,4.2,8.6,21.3,51,928,0,0,"EL DIENTE, N.L."
3/1/2016 1:20,113,233,5.5,14,20.9,52,928.1,0,0,"EL DIENTE, N.L."
3/1/2016 1:30,141,184,5.2,16.2,20.7,53,928.2,0,0,"EL DIENTE, N.L."
3/1/2016 1:40,165,199,4.1,13.3,20.8,53,928.3,0,0,"EL DIENTE, N.L."
3/1/2016 1:50,145,188,3.9,13,20.6,54,928.4,0,0,"EL DIENTE, N.L."
3/1/2016 2:00,30,155,5.6,13.7,20.6,54,928.5,0,0,"EL DIENTE, N.L."
3/1/2016 2:10,89,20,4.4,9.4,20.2,56,928.6,0,0,"EL DIENTE, N.L."
3/1/2016 2:20,8,35,3.1,11.2,19.7,58,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 2:30,33,43,3.8,8.3,19.3,59,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 2:40,93,18,3.5,9,19.1,60,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 2:50,71,28,4.3,9.7,19,60,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 3:00,38,345,2.5,7.2,18.9,61,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 3:10,80,40,2.8,6.5,18.5,63,928.9,0,0,"EL DIENTE, N.L."
3/1/2016 3:20,67,18,4.1,11.5,18.1,64,929,0,0,"EL DIENTE, N.L."
3/1/2016 3:30,86,57,2.8,7.9,18,64,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 3:40,32,27,3.8,9.4,17.9,64,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 3:50,97,36,2.3,5.4,17.6,66,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 4:00,124,114,2.2,6.1,17.6,66,928.6,0,0,"EL DIENTE, N.L."
3/1/2016 4:10,87,128,4.3,7.9,17.4,67,928.6,0,0,"EL DIENTE, N.L."
3/1/2016 4:20,72,34,3.5,7.2,17.9,63,928.6,0,0,"EL DIENTE, N.L."
3/1/2016 4:30,37,43,3.8,7.6,17.6,65,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 4:40,102,144,5.1,9,17.4,67,928.9,0,0,"EL DIENTE, N.L."
3/1/2016 4:50,106,141,3.2,7.2,17.5,66,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 5:00,305,197,1.2,4,17.5,66,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 5:10,70,90,2,4.7,17.2,67,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 5:20,70,27,2,5,17.3,67,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 5:30,72,70,1.5,4,17.2,68,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 5:40,73,143,1.4,4.3,17.2,69,928.8,0,0,"EL DIENTE, N.L."
3/1/2016 5:50,77,108,2,4.3,17,70,928.9,0,0,"EL DIENTE, N.L."
3/1/2016 6:00,118,125,3.6,7.2,17.2,67,928.9,0,0,"EL DIENTE, N.L."
3/1/2016 6:10,42,128,2.3,6.8,17.3,67,928.9,0,0,"EL DIENTE, N.L."
3/1/2016 6:20,94,137,3.8,7.9,17.2,68,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 6:30,73,142,2.8,8.3,17.1,69,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 6:40,135,111,5.3,10.4,17,70,928.7,0,0,"EL DIENTE, N.L."
3/1/2016 6:50,48,61,3.4,9.4,17.1,70,928.9,0,0,"EL DIENTE, N.L."
