Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
4/1/2023 0:00,4/1/2023 6:00,273,311,1.6,4.7,18.9,100,930.8,0,0
4/1/2023 0:10,4/1/2023 6:10,277,319,1.7,6.5,18.9,100,930.7,0,0
4/1/2023 0:20,4/1/2023 6:20,256,313,1.8,6.1,18.9,100,930.7,0,0
4/1/2023 0:30,4/1/2023 6:30,287,322,3.4,7.6,18.9,100,930.8,0,0
4/1/2023 0:40,4/1/2023 6:40,273,315,2,6.5,18.9,100,930.8,0,0
4/1/2023 0:50,4/1/2023 6:50,293,320,2.4,6.1,18.8,100,930.7,0,0
4/1/2023 1:00,4/1/2023 7:00,282,313,2.9,7.2,18.6,100,930.6,0,0
4/1/2023 1:10,4/1/2023 7:10,282,305,2.3,7.6,18.4,100,930.6,0,0
4/1/2023 1:20,4/1/2023 7:20,281,318,2.8,8.6,18.3,100,930.6,0,0
4/1/2023 1:30,4/1/2023 7:30,283,313,2.7,7.6,18.4,100,930.5,0,0
4/1/2023 1:40,4/1/2023 7:40,301,339,1.4,4.3,18.4,100,930.6,0,0
4/1/2023 1:50,4/1/2023 7:50,300,315,1.8,5,18.1,100,930.5,0,0
4/1/2023 2:00,4/1/2023 8:00,266,307,1.3,5.4,17.9,100,930.5,0,0
4/1/2023 2:10,4/1/2023 8:10,295,318,1.3,5,17.9,100,930.5,0,0
4/1/2023 2:20,4/1/2023 8:20,300,321,3.4,7.9,17.9,100,930.5,0,0
4/1/2023 2:30,4/1/2023 8:30,261,324,1.7,5.4,18,100,930.5,0,0
4/1/2023 2:40,4/1/2023 8:40,265,307,1.1,3.6,17.9,100,930.5,0,0
4/1/2023 2:50,4/1/2023 8:50,298,303,1.9,5.4,17.9,100,930.4,0,0
4/1/2023 3:00,4/1/2023 9:00,253,340,1.5,5,17.8,100,930.4,0,0
4/1/2023 3:10,4/1/2023 9:10,242,187,2,5,17.7,100,930.4,0,0
4/1/2023 3:20,4/1/2023 9:20,277,339,1.3,4.7,17.7,100,930.4,0,0
4/1/2023 3:30,4/1/2023 9:30,293,307,2.1,4.3,17.7,100,930.4,0,0
4/1/2023 3:40,4/1/2023 9:40,224,212,1.6,3.6,17.5,100,930.5,0,0
4/1/2023 3:50,4/1/2023 9:50,274,307,1.7,4,17.4,100,930.4,0,0
4/1/2023 4:00,4/1/2023 10:00,260,214,1.3,4,17.4,100,930.5,0,0
4/1/2023 4:10,4/1/2023 10:10,303,320,1.4,5.8,17.4,100,930.5,0,0
4/1/2023 4:20,4/1/2023 10:20,263,305,1.2,6.1,17.4,100,930.6,0,0
4/1/2023 4:30,4/1/2023 10:30,279,315,1.8,4.7,17.3,100,930.8,0,0
4/1/2023 4:40,4/1/2023 10:40,269,135,1.1,3.6,17.3,100,930.8,0,0
4/1/2023 4:50,4/1/2023 10:50,293,312,1.6,5.4,17.3,100,930.9,0,0
4/1/2023 5:00,4/1/2023 11:00,287,309,2.6,5,17.4,100,930.9,0,0
4/1/2023 5:10,4/1/2023 11:10,299,307,2.9,7.2,17.5,100,931,0,0
4/1/2023 5:20,4/1/2023 11:20,300,303,4.1,7.6,17.5,100,931.1,0,0
4/1/2023 5:30,4/1/2023 11:30,292,297,2.6,6.5,17.5,100,931.2,0,0
4/1/2023 5:40,4/1/2023 11:40,330,48,1.8,4.7,17.5,100,931.4,0,0
4/1/2023 5:50,4/1/2023 11:50,282,324,1.5,4,17.5,100,931.5,0,0
4/1/2023 6:00,4/1/2023 12:00,251,311,1,3.2,17.4,100,931.5,0,0
4/1/2023 6:10,4/1/2023 12:10,311,263,1,2.9,17.3,100,931.6,0,0
4/1/2023 6:20,4/1/2023 12:20,286,318,2.1,5,17.2,100,931.8,0,0
4/1/2023 6:30,4/1/2023 12:30,254,302,2.1,5,17.2,100,932,0,0
4/1/2023 6:40,4/1/2023 12:40,258,324,2.1,5.4,17.1,100,932.1,0,2
4/1/2023 6:50,4/1/2023 12:50,278,319,1.6,4.7,17.3,100,932.1,0,8
4/1/2023 7:00,4/1/2023 13:00,296,305,1.8,4.7,17.3,100,932.1,0,16
4/1/2023 7:10,4/1/2023 13:10,264,303,1.7,5.8,17.6,100,932.2,0,27
4/1/2023 7:20,4/1/2023 13:20,284,308,2.6,7.2,17.9,100,932.2,0,47
4/1/2023 7:30,4/1/2023 13:30,275,301,1.5,4.3,18.4,100,932.4,0,71
4/1/2023 7:40,4/1/2023 13:40,215,190,1,4.3,19,100,932.6,0,99
4/1/2023 7:50,4/1/2023 13:50,129,177,0.8,4,19.6,100,932.9,0,154
4/1/2023 8:00,4/1/2023 14:00,189,182,2.4,5.8,20.2,100,933.1,0,156
4/1/2023 8:10,4/1/2023 14:10,190,191,5.5,7.9,20.8,100,933.3,0,188
4/1/2023 8:20,4/1/2023 14:20,194,201,3.6,5.8,21.7,100,933.4,0,250
4/1/2023 8:30,4/1/2023 14:30,157,165,2.6,5.8,22.8,100,933.5,0,282
4/1/2023 8:40,4/1/2023 14:40,147,74,2.6,7.9,23.7,100,933.6,0,245
4/1/2023 8:50,4/1/2023 14:50,100,86,8.1,20.9,24.3,100,933.6,0,398
4/1/2023 9:00,4/1/2023 15:00,93,76,11.6,23.4,25.3,100,933.7,0,430
4/1/2023 9:10,4/1/2023 15:10,80,96,13.3,24.1,25.6,98,933.8,0,455
4/1/2023 9:20,4/1/2023 15:20,87,74,12.1,22.3,25.7,97,933.9,0,574
4/1/2023 9:30,4/1/2023 15:30,87,93,12.9,23.4,26,95,933.9,0,625
4/1/2023 9:40,4/1/2023 15:40,91,72,10.3,22.3,26.2,89,933.9,0,528
4/1/2023 9:50,4/1/2023 15:50,89,79,10,22,25.9,87,934.1,0,347
4/1/2023 10:00,4/1/2023 16:00,76,90,6.7,19.4,25.7,86,934.1,0,273
4/1/2023 10:10,4/1/2023 16:10,46,71,4.3,15.5,25.3,88,934.2,0,184
4/1/2023 10:20,4/1/2023 16:20,148,315,4.2,12.2,25,86,934.2,0,179
4/1/2023 10:30,4/1/2023 16:30,86,80,8.1,23.4,24.8,87,934.3,0,178
4/1/2023 10:40,4/1/2023 16:40,95,69,8.8,24.5,24.4,86,934.3,0,136
4/1/2023 10:50,4/1/2023 16:50,84,82,9.2,24.5,24.2,86,934.4,0,139
4/1/2023 11:00,4/1/2023 17:00,96,80,9.7,18,24.1,84,934.5,0,123
4/1/2023 11:10,4/1/2023 17:10,98,86,9.6,22.3,24,85,934.4,0,124
4/1/2023 11:20,4/1/2023 17:20,111,89,8.6,24.5,23.9,85,934.4,0,139
4/1/2023 11:30,4/1/2023 17:30,98,106,10.3,24.8,24,87,934.3,0,134
4/1/2023 11:40,4/1/2023 17:40,104,69,7.3,14,24,88,934.2,0,163
4/1/2023 11:50,4/1/2023 17:50,111,123,4.3,13.3,24.1,87,934.1,0,148
4/1/2023 12:00,4/1/2023 18:00,140,170,3.8,8.3,24.3,85,934.1,0,199
4/1/2023 12:10,4/1/2023 18:10,106,114,5.2,10.8,24.5,84,934,0,274
4/1/2023 12:20,4/1/2023 18:20,137,176,4.3,9.4,25,82,933.8,0,309
4/1/2023 12:30,4/1/2023 18:30,178,158,3,6.8,25.4,79,933.7,0,364
4/1/2023 12:40,4/1/2023 18:40,260,298,2.6,10.1,25.9,77,933.5,0,345
4/1/2023 12:50,4/1/2023 18:50,311,325,3.1,10.8,25.9,78,933.4,0,158
4/1/2023 13:00,4/1/2023 19:00,155,191,1.9,8.6,25.4,80,933.2,0,90
4/1/2023 13:10,4/1/2023 19:10,89,69,1.5,4.3,25.3,82,933,0,127
4/1/2023 13:20,4/1/2023 19:20,67,63,4.1,9.7,25.2,83,932.9,0,74
4/1/2023 13:30,4/1/2023 19:30,41,44,6.9,17.3,24.7,87,932.7,0,80
4/1/2023 13:40,4/1/2023 19:40,13,340,7.3,16.9,24.5,88,932.5,0,138
4/1/2023 13:50,4/1/2023 19:50,38,27,6.1,21.2,24.5,88,932.3,0,144
4/1/2023 14:00,4/1/2023 20:00,46,67,10,22,24.6,88,932.2,0,242
4/1/2023 14:10,4/1/2023 20:10,22,40,11.8,25.2,24.7,87,932.1,0,278
4/1/2023 14:20,4/1/2023 20:20,29,20,9.1,32,24.6,88,932,0,207
4/1/2023 14:30,4/1/2023 20:30,26,28,9.5,22,24.3,89,931.9,0,214
4/1/2023 14:40,4/1/2023 20:40,21,349,6.3,19.4,24.3,89,931.7,0,239
4/1/2023 14:50,4/1/2023 20:50,342,19,3.8,9.7,24.3,90,931.7,0,96
4/1/2023 15:00,4/1/2023 21:00,312,270,6,15.8,24,91,931.5,0,84
4/1/2023 15:10,4/1/2023 21:10,344,2,6,13.7,23.8,90,931.3,0,85
4/1/2023 15:20,4/1/2023 21:20,13,19,7.2,18.4,23.8,90,931.3,0,53
4/1/2023 15:30,4/1/2023 21:30,30,24,6.3,20.9,23.6,90,931.3,0,39
4/1/2023 15:40,4/1/2023 21:40,4,21,4.2,11.9,23.6,90,931.2,0,60
4/1/2023 15:50,4/1/2023 21:50,313,301,4.7,13.3,23.7,91,931.1,0,89
4/1/2023 16:00,4/1/2023 22:00,15,66,5.2,13.3,23.8,89,931.1,0,92
4/1/2023 16:10,4/1/2023 22:10,330,34,4.3,14.8,23.9,88,930.9,0,107
4/1/2023 16:20,4/1/2023 22:20,2,22,8,22.7,24,87,930.8,0,129
4/1/2023 16:30,4/1/2023 22:30,290,299,6.8,18,24.1,87,930.8,0,109
4/1/2023 16:40,4/1/2023 22:40,303,333,3.5,11.9,24.1,87,930.8,0,77
