fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
1/1/2022 0:00,258,308,2.6,6.5,18.7,62,920.5,0,2,"EL DIENTE, N.L."
1/1/2022 0:10,278,323,3.2,8.3,18.5,63,920.5,0,0,"EL DIENTE, N.L."
1/1/2022 0:20,255,314,4.4,9.4,18.3,64,920.6,0,0,"EL DIENTE, N.L."
1/1/2022 0:30,275,321,2.4,6.8,18.1,65,920.6,0,0,"EL DIENTE, N.L."
1/1/2022 0:40,268,305,2.5,6.1,17.9,66,920.7,0,0,"EL DIENTE, N.L."
1/1/2022 0:50,289,303,3,6.8,17.8,65,920.8,0,0,"EL DIENTE, N.L."
1/1/2022 1:00,309,305,2.2,8.6,17.8,67,920.8,0,0,"EL DIENTE, N.L."
1/1/2022 1:10,244,306,2.4,8.6,17.6,67,920.9,0,0,"EL DIENTE, N.L."
1/1/2022 1:20,272,310,2.8,6.5,17.6,69,920.9,0,0,"EL DIENTE, N.L."
1/1/2022 1:30,295,319,3.7,8.3,17.5,69,921,0,0,"EL DIENTE, N.L."
1/1/2022 1:40,284,307,3.2,7.2,17.4,69,921.1,0,0,"EL DIENTE, N.L."
1/1/2022 1:50,288,311,3.7,8.3,17.4,70,921.1,0,0,"EL DIENTE, N.L."
1/1/2022 2:00,291,307,3.3,7.6,17.3,68,921.2,0,0,"EL DIENTE, N.L."
1/1/2022 2:10,296,341,1.8,5.8,17.3,67,921.3,0,0,"EL DIENTE, N.L."
1/1/2022 2:20,285,307,2.8,7.6,17.2,69,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 2:30,267,306,1.9,4.7,17.2,70,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 2:40,259,268,1.4,4.3,17.2,72,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 2:50,288,313,2.8,7.2,17.3,72,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 3:00,280,203,2.7,5.4,17.2,74,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 3:10,254,308,2.7,8.6,17.3,74,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 3:20,252,214,1.7,4.7,17.3,75,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 3:30,261,317,3.8,7.6,17,76,921.6,0,0,"EL DIENTE, N.L."
1/1/2022 3:40,280,321,3.3,7.9,17,77,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 3:50,252,305,3.1,6.5,17.2,77,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 4:00,237,185,3,9,17.2,77,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 4:10,298,313,4.5,8.3,17.3,77,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 4:20,256,323,4.3,8.6,17.2,79,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 4:30,221,328,3.9,8.3,17,80,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 4:40,287,318,4.4,9.7,16.9,82,921.4,0,0,"EL DIENTE, N.L."
1/1/2022 4:50,262,301,5.3,12.2,16.7,80,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 5:00,254,208,5,11.2,16.7,78,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 5:10,238,308,5,13,16.6,79,921.5,0,0,"EL DIENTE, N.L."
1/1/2022 5:20,274,307,6.7,14.4,16.4,79,921.4,0,0,"EL DIENTE, N.L."
