Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
3/1/2023 0:00,3/1/2023 6:00,283,332,2.6,7.6,20.3,66,923.1,0,0
3/1/2023 0:10,3/1/2023 6:10,237,207,2.4,7.2,20.2,66,923.2,0,0
3/1/2023 0:20,3/1/2023 6:20,302,200,2.5,6.5,20.1,67,923.4,0,0
3/1/2023 0:30,3/1/2023 6:30,255,294,2.7,5.4,19.8,69,923.6,0,0
3/1/2023 0:40,3/1/2023 6:40,256,329,4.3,8.6,19.8,68,923.6,0,0
3/1/2023 0:50,3/1/2023 6:50,269,315,4,7.6,19.6,68,923.5,0,0
3/1/2023 1:00,3/1/2023 7:00,247,215,3.9,8.3,19.4,67,923.4,0,0
3/1/2023 1:10,3/1/2023 7:10,238,330,1.8,5.8,19.1,68,923.2,0,0
3/1/2023 1:20,3/1/2023 7:20,257,332,0.8,5.4,18.8,68,923.1,0,0
3/1/2023 1:30,3/1/2023 7:30,291,301,2.5,6.8,18.9,68,923.1,0,0
3/1/2023 1:40,3/1/2023 7:40,269,280,2.7,7.9,19,69,923.2,0,0
3/1/2023 1:50,3/1/2023 7:50,231,296,4,7.6,19.1,70,923.2,0,0
3/1/2023 2:00,3/1/2023 8:00,248,296,2.8,7.2,19.1,71,923.1,0,0
3/1/2023 2:10,3/1/2023 8:10,297,303,2.5,6.5,19.1,71,923.1,0,0
3/1/2023 2:20,3/1/2023 8:20,263,317,4.4,9.7,18.8,71,923,0,0
3/1/2023 2:30,3/1/2023 8:30,269,198,5,10.1,18.9,69,923.1,0,0
3/1/2023 2:40,3/1/2023 8:40,269,307,2,6.1,18.8,71,923.1,0,0
3/1/2023 2:50,3/1/2023 8:50,287,222,1.9,4.3,18.6,72,923.1,0,0
3/1/2023 3:00,3/1/2023 9:00,227,205,1,5.4,18.5,73,923,0,0
3/1/2023 3:10,3/1/2023 9:10,298,321,2.7,5.8,18.4,74,922.9,0,0
3/1/2023 3:20,3/1/2023 9:20,233,250,2.9,6.5,18.3,74,922.9,0,0
3/1/2023 3:30,3/1/2023 9:30,267,290,2.9,6.1,18.2,74,922.8,0,0
3/1/2023 3:40,3/1/2023 9:40,280,204,2.1,7.2,18.5,72,922.8,0,0
3/1/2023 3:50,3/1/2023 9:50,247,320,3.1,8.6,18.6,69,922.8,0,0
3/1/2023 4:00,3/1/2023 10:00,265,322,3.3,8.6,18.6,67,922.9,0,0
3/1/2023 4:10,3/1/2023 10:10,263,307,3.7,10.1,18.6,67,922.8,0,0
3/1/2023 4:20,3/1/2023 10:20,287,312,3.5,9.4,18.5,67,922.7,0,0
3/1/2023 4:30,3/1/2023 10:30,282,317,3.8,9.4,18.5,66,922.6,0,0
3/1/2023 4:40,3/1/2023 10:40,268,169,2.4,6.8,18.4,65,922.7,0,0
3/1/2023 4:50,3/1/2023 10:50,272,310,3.3,9,18.4,63,922.7,0,0
3/1/2023 5:00,3/1/2023 11:00,292,308,4.5,9,18.8,61,922.8,0,0
3/1/2023 5:10,3/1/2023 11:10,238,202,3.4,6.8,18.7,61,922.9,0,0
3/1/2023 5:20,3/1/2023 11:20,298,315,2.4,7.2,18.5,64,923,0,0
3/1/2023 5:30,3/1/2023 11:30,307,317,2.3,6.8,18.3,65,923.1,0,0
3/1/2023 5:40,3/1/2023 11:40,288,308,2.9,9.4,18.3,65,923.3,0,0
3/1/2023 5:50,3/1/2023 11:50,282,307,3,6.1,18.5,67,923.3,0,0
3/1/2023 6:00,3/1/2023 12:00,309,320,2.9,6.1,18.1,69,923.5,0,0
3/1/2023 6:10,3/1/2023 12:10,279,320,2.9,6.1,17.9,70,923.6,0,0
3/1/2023 6:20,3/1/2023 12:20,288,301,3.3,8.3,17.7,71,923.7,0,0
3/1/2023 6:30,3/1/2023 12:30,283,309,3.5,7.9,17.5,72,923.7,0,0
3/1/2023 6:40,3/1/2023 12:40,280,332,2.4,7.6,17.3,71,923.6,0,0
3/1/2023 6:50,3/1/2023 12:50,252,290,1.1,3.2,17,73,923.6,0,0
3/1/2023 7:00,3/1/2023 13:00,251,321,2.1,5.8,16.8,72,923.6,0,0
3/1/2023 7:10,3/1/2023 13:10,304,315,2,4.7,16.5,72,923.8,0,2
3/1/2023 7:20,3/1/2023 13:20,279,318,2.3,5.4,16.4,72,923.9,0,8
3/1/2023 7:30,3/1/2023 13:30,289,308,3,6.8,16.5,72,923.9,0,17
3/1/2023 7:40,3/1/2023 13:40,253,232,2,4.3,16.8,73,923.9,0,22
3/1/2023 7:50,3/1/2023 13:50,276,198,2.1,5,17.1,73,924,0,29
3/1/2023 8:00,3/1/2023 14:00,182,207,2.9,7.6,17.4,73,924.1,0,39
3/1/2023 8:10,3/1/2023 14:10,196,194,3.4,7.2,18.5,67,924.2,0,63
3/1/2023 8:20,3/1/2023 14:20,191,219,3.6,7.6,20.6,57,924.2,0,159
3/1/2023 8:30,3/1/2023 14:30,118,140,2.2,5.8,22.1,53,924.3,0,244
3/1/2023 8:40,3/1/2023 14:40,144,207,1.9,5.8,23,52,924.4,0,283
3/1/2023 8:50,3/1/2023 14:50,186,194,3.5,7.2,23.9,47,924.4,0,322
3/1/2023 9:00,3/1/2023 15:00,165,34,2.5,6.5,25,45,924.4,0,359
3/1/2023 9:10,3/1/2023 15:10,187,166,2.1,5.4,26.2,42,924.4,0,396
3/1/2023 9:20,3/1/2023 15:20,159,202,2.6,6.5,27.3,40,924.4,0,433
