fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar,nombre_estacion
2/1/2021 0:00,251,287,4.8,11.2,18.5,42,936.7,0,14,"EL DIENTE, N.L."
2/1/2021 0:10,251,324,3.5,8.3,17.8,43,936.9,0,9,"EL DIENTE, N.L."
2/1/2021 0:20,304,330,4.7,11.2,17.2,42,937,0,3,"EL DIENTE, N.L."
2/1/2021 0:30,225,243,5.1,13.7,16.8,40,937.2,0,0,"EL DIENTE, N.L."
2/1/2021 0:40,237,311,3.3,7.9,16.4,42,937.4,0,0,"EL DIENTE, N.L."
2/1/2021 0:50,246,303,5,9.7,15.8,44,937.6,0,0,"EL DIENTE, N.L."
2/1/2021 1:00,211,211,4.2,9.7,15.2,43,937.8,0,0,"EL DIENTE, N.L."
2/1/2021 1:10,262,214,4.6,8.3,14.9,45,937.9,0,0,"EL DIENTE, N.L."
2/1/2021 1:20,223,308,4.4,12.2,14.5,45,938.1,0,0,"EL DIENTE, N.L."
2/1/2021 1:30,258,332,4.1,10.4,14.2,45,938.3,0,0,"EL DIENTE, N.L."
2/1/2021 1:40,224,193,3.6,7.9,13.9,43,938.5,0,0,"EL DIENTE, N.L."
2/1/2021 1:50,263,332,3.7,7.6,13.7,44,938.6,0,0,"EL DIENTE, N.L."
2/1/2021 2:00,251,199,4.2,7.9,13.5,42,938.7,0,0,"EL DIENTE, N.L."
2/1/2021 2:10,296,309,3,7.2,13.4,41,938.9,0,0,"EL DIENTE, N.L."
2/1/2021 2:20,296,284,1.4,5.4,13.3,44,939.1,0,0,"EL DIENTE, N.L."
2/1/2021 2:30,255,313,2.5,6.5,13.1,42,939.2,0,0,"EL DIENTE, N.L."
2/1/2021 2:40,262,203,2.6,6.5,13,40,939.4,0,0,"EL DIENTE, N.L."
2/1/2021 2:50,306,307,2.7,9.4,13,43,939.5,0,0,"EL DIENTE, N.L."
2/1/2021 3:00,329,331,2.6,7.6,12.8,45,939.5,0,0,"EL DIENTE, N.L."
2/1/2021 3:10,279,162,3.4,6.1,12.6,44,939.7,0,0,"EL DIENTE, N.L."
2/1/2021 3:20,271,300,3.1,5.4,12.4,43,939.9,0,0,"EL DIENTE, N.L."
2/1/2021 3:30,311,338,2.5,6.8,12.3,47,940.1,0,0,"EL DIENTE, N.L."
2/1/2021 3:40,260,317,3.4,8.3,12.2,44,940.2,0,0,"EL DIENTE, N.L."
2/1/2021 3:50,285,305,1.8,4.3,12.2,46,940.3,0,0,"EL DIENTE, N.L."
2/1/2021 4:00,292,317,1.7,5.4,12.1,45,940.3,0,0,"EL DIENTE, N.L."
2/1/2021 4:10,291,319,2.5,4.3,12,48,940.4,0,0,"EL DIENTE, N.L."
2/1/2021 4:20,269,301,3.1,7.6,12,45,940.4,0,0,"EL DIENTE, N.L."
2/1/2021 4:30,283,144,5.4,10.1,12.3,49,940.5,0,0,"EL DIENTE, N.L."
2/1/2021 4:40,212,190,3.4,6.5,12.7,46,940.6,0,0,"EL DIENTE, N.L."
2/1/2021 4:50,238,319,3.1,8.3,13.2,44,940.6,0,0,"EL DIENTE, N.L."
2/1/2021 5:00,260,205,2.2,5.4,13.6,43,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 5:10,264,294,1.8,4.7,13.8,43,940.8,0,0,"EL DIENTE, N.L."
2/1/2021 5:20,252,213,2.7,7.6,13.9,42,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 5:30,217,200,3,7.6,14.1,42,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 5:40,299,315,2.3,6.5,14.3,43,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 5:50,211,210,3.3,7.6,14.4,40,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 6:00,279,270,4.6,11.2,14.4,41,940.8,0,0,"EL DIENTE, N.L."
2/1/2021 6:10,223,222,3.6,8.3,14.3,42,940.8,0,0,"EL DIENTE, N.L."
2/1/2021 6:20,247,212,4,7.2,14,43,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 6:30,245,231,3.6,7.9,13.8,40,940.7,0,0,"EL DIENTE, N.L."
2/1/2021 6:40,221,200,4.4,8.3,13.6,41,940.8,0,0,"EL DIENTE, N.L."
2/1/2021 6:50,271,312,4.2,9.7,13.1,44,940.8,0,0,"EL DIENTE, N.L."
2/1/2021 7:00,224,231,4.1,8.3,12.7,44,940.9,0,0,"EL DIENTE, N.L."
2/1/2021 7:10,225,266,2.9,5.4,12.5,46,940.9,0,0,"EL DIENTE, N.L."
2/1/2021 7:20,282,313,4.2,7.9,12.2,46,940.9,0,0,"EL DIENTE, N.L."
2/1/2021 7:30,248,319,3.6,6.8,12.2,45,940.9,0,0,"EL DIENTE, N.L."
2/1/2021 7:40,283,308,3.4,8.6,12,46,941,0,0,"EL DIENTE, N.L."
2/1/2021 7:50,263,323,3.6,7.6,11.8,44,941,0,0,"EL DIENTE, N.L."
2/1/2021 8:00,255,309,3.3,7.2,11.7,46,941,0,0,"EL DIENTE, N.L."
2/1/2021 8:10,268,324,3.4,6.8,11.4,49,941,0,0,"EL DIENTE, N.L."
2/1/2021 8:20,254,214,3.8,7.9,11.2,49,941,0,0,"EL DIENTE, N.L."
2/1/2021 8:30,248,201,2.3,6.1,11.1,48,941,0,0,"EL DIENTE, N.L."
2/1/2021 8:40,228,212,3.1,6.1,11.1,50,941,0,0,"EL DIENTE, N.L."
2/1/2021 8:50,215,206,3.1,7.6,11,50,941.1,0,0,"EL DIENTE, N.L."
2/1/2021 9:00,240,241,3.7,7.9,10.9,52,941.1,0,0,"EL DIENTE, N.L."
2/1/2021 9:10,214,212,3.6,8.6,11,53,941.2,0,0,"EL DIENTE, N.L."
2/1/2021 9:20,238,225,2.9,5.8,10.9,55,941.2,0,0,"EL DIENTE, N.L."
2/1/2021 9:30,279,213,3.6,8.6,10.7,57,941.2,0,0,"EL DIENTE, N.L."
2/1/2021 9:40,250,174,2.3,6.5,10.4,59,941.2,0,0,"EL DIENTE, N.L."
2/1/2021 9:50,238,307,3.5,7.9,10.3,59,941.2,0,0,"EL DIENTE, N.L."
2/1/2021 10:00,254,298,3.1,7.9,10.5,58,941.3,0,0,"EL DIENTE, N.L."
2/1/2021 10:10,260,296,3.1,7.6,10.6,57,941.4,0,0,"EL DIENTE, N.L."
2/1/2021 10:20,236,236,2.4,6.5,10.6,59,941.5,0,0,"EL DIENTE, N.L."
2/1/2021 10:30,214,194,3.4,7.6,10.3,61,941.5,0,0,"EL DIENTE, N.L."
2/1/2021 10:40,231,220,4,6.5,9.9,62,941.5,0,0,"EL DIENTE, N.L."
2/1/2021 10:50,217,242,2.7,6.5,9.7,63,941.6,0,0,"EL DIENTE, N.L."
2/1/2021 11:00,251,241,3.8,6.8,9.6,64,941.6,0,0,"EL DIENTE, N.L."
2/1/2021 11:10,243,189,2.7,5.8,9.5,65,941.7,0,0,"EL DIENTE, N.L."
2/1/2021 11:20,223,201,3.5,7.9,9.3,66,941.8,0,0,"EL DIENTE, N.L."
2/1/2021 11:30,232,243,2.3,4.7,9.2,67,941.9,0,0,"EL DIENTE, N.L."
2/1/2021 11:40,240,270,2.7,5,9,67,942.1,0,0,"EL DIENTE, N.L."
2/1/2021 11:50,238,220,2.5,6.1,8.8,68,942.1,0,0,"EL DIENTE, N.L."
2/1/2021 12:00,258,276,2.2,6.8,8.7,66,942.2,0,0,"EL DIENTE, N.L."
2/1/2021 12:10,290,310,3.4,6.1,8.7,68,942.2,0,0,"EL DIENTE, N.L."
2/1/2021 12:20,232,207,3,6.8,8.5,68,942.2,0,0,"EL DIENTE, N.L."
2/1/2021 12:30,225,191,2.8,7.2,8.3,69,942.3,0,0,"EL DIENTE, N.L."
2/1/2021 12:40,274,315,2.6,5,8.2,71,942.4,0,0,"EL DIENTE, N.L."
2/1/2021 12:50,267,196,1.7,4.7,8,72,942.5,0,0,"EL DIENTE, N.L."
2/1/2021 13:00,247,188,1.8,4.3,7.8,73,942.7,0,0,"EL DIENTE, N.L."
2/1/2021 13:10,282,313,3.1,9.7,7.7,74,942.8,0,0,"EL DIENTE, N.L."
2/1/2021 13:20,233,206,2.4,5.4,7.6,74,942.9,0,0,"EL DIENTE, N.L."
2/1/2021 13:30,234,210,2,5,7.5,74,943.1,0,2,"EL DIENTE, N.L."
2/1/2021 13:40,224,212,2.5,4.7,7.4,75,943.2,0,8,"EL DIENTE, N.L."
2/1/2021 13:50,224,198,2.9,6.1,7.4,75,943.3,0,16,"EL DIENTE, N.L."
2/1/2021 14:00,205,202,3.2,5.4,7.4,75,943.5,0,23,"EL DIENTE, N.L."
2/1/2021 14:10,261,201,1.6,4.7,7.5,76,943.6,0,29,"EL DIENTE, N.L."
2/1/2021 14:20,194,199,2.9,6.1,7.5,78,943.6,0,36,"EL DIENTE, N.L."
2/1/2021 14:30,189,191,3.3,5.8,7.7,78,943.6,0,51,"EL DIENTE, N.L."
2/1/2021 14:40,185,178,3.7,5.8,8.2,77,943.6,0,130,"EL DIENTE, N.L."
2/1/2021 14:50,191,194,4,8.3,9.6,67,943.6,0,223,"EL DIENTE, N.L."
2/1/2021 15:00,178,152,4.4,7.2,10.7,61,943.7,0,260,"EL DIENTE, N.L."
2/1/2021 15:10,173,58,2.9,15.5,11.6,56,943.7,0,296,"EL DIENTE, N.L."
2/1/2021 15:20,41,36,7.3,18.7,12.8,46,943.7,0,332,"EL DIENTE, N.L."
2/1/2021 15:30,40,32,8,20.5,14.1,40,943.7,0,366,"EL DIENTE, N.L."
2/1/2021 15:40,56,59,7.4,19.8,15,39,943.7,0,401,"EL DIENTE, N.L."
2/1/2021 15:50,40,53,7.2,21.2,15.7,37,943.6,0,434,"EL DIENTE, N.L."
2/1/2021 16:00,45,51,8.6,20.5,16.1,37,943.6,0,465,"EL DIENTE, N.L."
2/1/2021 16:10,21,24,8,36.7,16.3,36,943.6,0,495,"EL DIENTE, N.L."
2/1/2021 16:20,37,36,8.2,22.7,16.5,36,943.5,0,525,"EL DIENTE, N.L."
2/1/2021 16:30,47,49,7.7,20.2,16.9,35,943.5,0,553,"EL DIENTE, N.L."
2/1/2021 16:40,51,50,7.8,18.7,17.4,35,943.4,0,578,"EL DIENTE, N.L."
2/1/2021 16:50,51,73,7.5,23.4,17.7,34,943.3,0,563,"EL DIENTE, N.L."
2/1/2021 17:00,50,30,7.5,20.2,17.9,34,943.2,0,626,"EL DIENTE, N.L."
2/1/2021 17:10,44,35,8,20.2,18.2,33,943.1,0,648,"EL DIENTE, N.L."
2/1/2021 17:20,59,69,10.7,27,18.2,33,943.1,0,670,"EL DIENTE, N.L."
2/1/2021 17:30,42,57,7.2,22.7,18.2,33,942.9,0,687,"EL DIENTE, N.L."
2/1/2021 17:40,48,69,8,22,18.3,33,942.7,0,630,"EL DIENTE, N.L."
2/1/2021 17:50,55,68,8.7,24.1,18.7,32,942.4,0,719,"EL DIENTE, N.L."
2/1/2021 18:00,42,39,10.4,26.6,18.9,32,942.2,0,722,"EL DIENTE, N.L."
